Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	7776.92	0.00	-9578.79
0.10	7094.40	0.00	-10611.34
0.20	6263.77	0.00	-11584.97
0.30	5287.29	0.00	-12482.33
0.40	4169.16	0.00	-13286.06
0.50	2915.80	0.00	-13978.90
0.60	1536.18	0.00	-14544.00
0.70	41.99	0.00	-14965.22
0.80	-1552.10	0.00	-15227.44
0.90	-3228.36	0.00	-15317.05
1.00	-4966.00	0.00	-15222.29
1.10	-6741.28	0.00	-14933.74
1.20	-8527.79	0.00	-14444.71
1.30	-10296.76	0.00	-13751.62
1.40	-12017.64	0.00	-12854.34
1.50	-13658.72	0.00	-11756.46
1.60	-15187.85	0.00	-10465.42
1.70	-16573.29	0.00	-8992.61
1.80	-17784.56	0.00	-7353.33
1.90	-18793.36	0.00	-5566.63
2.00	-19574.40	0.00	-3655.12
2.10	-20106.26	0.00	-1644.54
2.20	-20374.88	0.00	436.60
2.30	-20408.06	0.00	2557.61
2.40	-20211.86	0.00	4686.15
2.50	-19782.92	0.00	6788.91
2.60	-19121.27	0.00	8832.25
2.70	-18230.42	0.00	10782.89
2.80	-17117.55	0.00	12608.63
2.90	-15793.62	0.00	14279.00
3.00	-14273.37	0.00	15765.90
3.10	-12575.35	0.00	17044.24
3.20	-10721.81	0.00	18092.44
3.30	-8738.55	0.00	18892.98
3.40	-6654.62	0.00	19432.75
3.50	-4501.94	0.00	19703.40
3.60	-2314.79	0.00	19701.60
3.70	-129.18	0.00	19429.15
3.80	2017.91	0.00	18892.99
3.90	4089.29	0.00	18105.21
4.00	6048.56	0.00	17082.78
4.10	7860.98	0.00	15847.29
4.20	9494.49	0.00	14424.58
4.30	10920.62	0.00	12844.17
4.40	12115.39	0.00	11138.70
4.50	13060.04	0.00	9343.24
4.60	13741.68	0.00	7494.47
4.70	14153.74	0.00	5629.93
4.80	14296.23	0.00	3787.11
4.90	14175.76	0.00	2002.59
5.00	13805.38	0.00	311.18
5.10	13204.18	0.00	-1254.93
5.20	12396.68	0.00	-2666.97
5.30	11412.11	0.00	-3900.22
5.40	10283.46	0.00	-4934.67
5.50	9046.53	0.00	-5755.45
5.60	7743.79	0.00	-6353.19
5.70	6414.84	0.00	-6724.17
5.80	5093.62	0.00	-6870.39
5.90	3813.45	0.00	-6799.39
6.00	2606.17	0.00	-6524.02
6.10	1501.36	0.00	-6062.03
6.20	525.56	0.00	-5435.47
6.30	-298.41	0.00	-4670.12
6.40	-952.02	0.00	-3794.70
6.50	-1421.50	0.00	-2840.13
6.60	-1698.10	0.00	-1838.70
6.70	-1778.29	0.00	-823.23
6.80	-1663.73	0.00	173.75
6.90	-1361.09	0.00	1120.74
7.00	-881.77	0.00	1987.99
7.10	-241.44	0.00	2748.19
7.20	540.44	0.00	3376.95
7.30	1441.28	0.00	3853.36
7.40	2435.93	0.00	4160.27
7.50	3497.41	0.00	4284.63
7.60	4597.50	0.00	4217.63
7.70	5707.44	0.00	3954.81
7.80	6798.42	0.00	3496.05
7.90	7842.19	0.00	2845.50
8.00	8811.50	0.00	2011.44
8.10	9680.50	0.00	1006.09
8.20	10425.12	0.00	-154.68
8.30	11023.37	0.00	-1451.60
8.40	11455.62	0.00	-2862.42
8.50	11704.86	0.00	-4362.22
8.60	11756.88	0.00	-5923.88
8.70	11600.56	0.00	-7518.53
8.80	11228.06	0.00	-9116.01
8.90	10635.00	0.00	-10685.41
9.00	9820.75	0.00	-12195.60
9.10	8788.52	0.00	-13615.80
9.20	7545.61	0.00	-14916.11
9.30	6103.53	0.00	-16068.17
9.40	4478.04	0.00	-17045.65
9.50	2689.14	0.00	-17824.91
9.60	761.03	0.00	-18385.46
9.70	-1278.19	0.00	-18710.52
9.80	-3396.82	0.00	-18787.44
9.90	-5560.05	0.00	-18608.07
10.00	-7730.59	0.00	-18169.10
10.10	-9869.46	0.00	-17472.19
10.20	-11936.82	0.00	-16524.13
10.30	-13893.01	0.00	-15336.76
10.40	-15699.54	0.00	-13926.81
10.50	-17320.22	0.00	-12315.68
10.60	-18722.23	0.00	-10528.99
10.70	-19877.08	0.00	-8596.06
10.80	-20761.57	0.00	-6549.30
10.90	-21358.56	0.00	-4423.50
11.00	-21657.49	0.00	-2255.01
11.10	-21673.48	0.00	-80.91
11.20	-21451.41	0.00	2061.85
11.30	-21000.30	0.00	4137.38
11.40	-20331.44	0.00	6111.63
11.50	-19459.87	0.00	7953.28
11.60	-18404.11	0.00	9634.44
11.70	-17185.88	0.00	11131.28
11.80	-15829.73	0.00	12424.62
11.90	-14362.58	0.00	13500.30
12.00	-12813.17	0.00	14349.47
12.10	-11211.52	0.00	14968.71
12.20	-9588.17	0.00	15360.00
12.30	-7973.57	0.00	15530.60
12.40	-6397.25	0.00	15492.72
12.50	-4887.14	0.00	15263.11
12.60	-3468.82	0.00	14862.50
12.70	-2164.84	0.00	14315.04
12.80	-994.14	0.00	13647.55
12.90	28.47	0.00	12888.78
13.00	892.69	0.00	12068.65
13.10	1592.98	0.00	11217.44
13.20	2128.66	0.00	10365.02
13.30	2503.88	0.00	9540.11
13.40	2727.45	0.00	8769.58
13.50	2812.54	0.00	8077.79
13.60	2776.24	0.00	7486.03
13.70	2639.05	0.00	7012.10
13.80	2424.29	0.00	6669.82
13.90	2157.41	0.00	6468.83
14.00	1865.36	0.00	6414.38
14.10	1575.79	0.00	6507.21
14.20	1316.44	0.00	6743.61
14.30	1114.37	0.00	7115.49
14.40	995.33	0.00	7610.64
14.50	983.15	0.00	8212.96
14.60	1099.13	0.00	8902.89
14.70	1361.52	0.00	9657.81
14.80	1785.09	0.00	10452.59
14.90	2380.67	0.00	11260.12
15.00	3154.82	0.00	12051.93
15.10	4109.61	0.00	12798.81
15.20	5242.36	0.00	13471.47
15.30	6545.58	0.00	14041.16
15.40	8006.91	0.00	14480.34
15.50	9609.24	0.00	14763.23
15.60	11330.90	0.00	14866.44
15.70	13145.88	0.00	14769.42
15.80	15024.32	0.00	14454.93
15.90	16932.97	0.00	13909.39
16.00	18835.81	0.00	13123.20
16.10	20694.78	0.00	12090.89
16.20	22470.53	0.00	10811.24
16.30	24137.76	0.00	9287.32
16.40	25718.05	0.00	7526.38
16.50	27192.88	0.00	5539.75
16.60	28539.78	0.00	3342.57
16.70	29737.21	0.00	953.57
16.80	30764.54	0.00	-1605.31
16.90	31602.02	0.00	-4309.21
17.00	32230.78	0.00	-7130.79
17.10	32632.74	0.00	-10040.59
17.20	32790.69	0.00	-13007.41
17.30	32688.27	0.00	-15998.73
17.40	32310.12	0.00	-18981.03
17.50	31642.09	0.00	-21920.20
17.60	30671.50	0.00	-24781.81
17.70	29387.51	0.00	-27531.54
17.80	27781.61	0.00	-30135.38
17.90	25848.12	0.00	-32560.04
18.00	23584.82	0.00	-34773.22
18.10	20993.55	0.00	-36743.97
18.20	18080.88	0.00	-38442.98
18.30	14858.70	0.00	-39842.99
18.40	11344.80	0.00	-40919.16
18.50	7563.32	0.00	-41649.42
18.60	3545.03	0.00	-42014.94
18.70	-672.50	0.00	-42000.45
18.80	-5045.00	0.00	-41594.70
18.90	-9521.81	0.00	-40790.79
19.00	-14046.47	0.00	-39586.54
19.10	-18557.53	0.00	-37984.71
19.20	-22989.66	0.00	-35993.22
19.30	-27274.97	0.00	-33625.29
19.40	-31344.52	0.00	-30899.42
19.50	-35130.03	0.00	-27839.31
19.60	-38565.57	0.00	-24473.63
19.70	-41589.46	0.00	-20835.74
19.80	-44145.90	0.00	-16963.19
19.90	-46186.69	0.00	-12897.22
20.00	-47672.61	0.00	-8682.11
20.10	-48574.63	0.00	-4364.49
20.20	-48880.45	0.00	7.45
20.30	-48789.91	0.00	4384.72
20.40	-48405.80	0.00	8718.34
20.50	-47727.81	0.00	12960.12
20.60	-46755.96	0.00	17063.45
20.70	-45490.83	0.00	20983.93
20.80	-43933.98	0.00	24680.07
20.90	-42088.35	0.00	28113.78
21.00	-39958.78	0.00	31250.88
21.10	-37552.53	0.00	34061.42
21.20	-34879.77	0.00	36520.02
21.30	-31954.06	0.00	38605.99
21.40	-28792.77	0.00	40303.53
21.50	-25417.32	0.00	41601.68
21.60	-21853.41	0.00	42494.40
21.70	-18130.98	0.00	42980.40
21.80	-14284.11	0.00	43063.13
21.90	-10350.70	0.00	42750.55
22.00	-6372.03	0.00	42055.03
22.10	-2392.08	0.00	40993.09
22.20	1543.23	0.00	39585.23
22.30	5386.95	0.00	37855.63
22.40	9092.12	0.00	35831.90
22.50	12612.88	0.00	33544.77
22.60	15905.58	0.00	31027.70
22.70	18929.90	0.00	28316.52
22.80	21649.94	0.00	25448.92
22.90	24035.22	0.00	22464.02
23.00	26061.51	0.00	19401.77
23.10	27711.55	0.00	16302.37
23.20	28975.49	0.00	13205.63
23.30	29851.19	0.00	10150.31
23.40	30344.25	0.00	7173.49
23.50	30467.74	0.00	4309.83
23.60	30241.77	0.00	1590.99
23.70	29692.80	0.00	-954.97
23.80	28852.75	0.00	-3304.14
23.90	27757.99	0.00	-5437.17
24.00	26448.17	0.00	-7339.64
24.10	24965.01	0.00	-9002.24
24.20	23357.78	0.00	-10420.87
24.30	21718.79	0.00	-11596.60
24.40	20086.84	0.00	-12535.49
24.50	18486.03	0.00	-13248.22
24.60	16938.39	0.00	-13749.71
24.70	15463.48	0.00	-14058.52
24.80	14077.93	0.00	-14196.23
24.90	12795.06	0.00	-14186.69
25.00	11624.65	0.00	-14055.28
25.10	10572.71	0.00	-13828.11
25.20	9641.43	0.00	-13531.24
25.30	8829.21	0.00	-13189.92
25.40	8130.83	0.00	-12827.89
25.50	7537.77	0.00	-12466.75
25.60	7038.53	0.00	-12125.46
25.70	6619.14	0.00	-11819.83
25.80	6263.68	0.00	-11562.30
25.90	5954.90	0.00	-11361.68
26.00	5674.80	0.00	-11223.11
26.10	5405.27	0.00	-11148.09
26.20	5128.66	0.00	-11134.67
26.30	4828.38	0.00	-11177.65
26.40	4489.39	0.00	-11268.99
26.50	4098.65	0.00	-11398.20
26.60	3645.50	0.00	-11552.84
26.70	3121.95	0.00	-11719.00
26.80	2522.86	0.00	-11881.85
26.90	1846.13	0.00	-12026.23
27.00	1092.63	0.00	-12137.12
27.10	266.25	0.00	-12200.18
27.20	-626.32	0.00	-12202.20
27.30	-1575.75	0.00	-12131.54
27.40	-2570.39	0.00	-11978.46
27.50	-3596.60	0.00	-11735.44
27.60	-4639.13	0.00	-11397.35
27.70	-5681.62	0.00	-10961.66
27.80	-6707.05	0.00	-10428.42
27.90	-7698.23	0.00	-9800.32
28.00	-8638.36	0.00	-9082.56
28.10	-9511.43	0.00	-8282.71
28.20	-10302.79	0.00	-7410.46
28.30	-10999.55	0.00	-6477.39
28.40	-11590.93	0.00	-5496.58
28.50	-12068.62	0.00	-4482.26
28.60	-12426.98	0.00	-3449.41
28.70	-12663.21	0.00	-2413.33
28.80	-12777.40	0.00	-1389.19
28.90	-12772.48	0.00	-391.61
29.00	-12654.10	0.00	565.76
29.10	-12430.36	0.00	1470.60
29.20	-12111.54	0.00	2312.31
29.30	-11709.72	0.00	3082.26
29.40	-11238.27	0.00	3774.05
29.50	-10711.43	0.00	4383.64
29.60	-10149.41	0.00	4909.43
29.70	-9573.74	0.00	5352.28
29.80	-8995.87	0.00	5715.36
29.90	-8426.07	0.00	6004.01
30.00	-7873.23	0.00	6225.46
30.10	-7344.47	0.00	6388.51
30.20	-6844.94	0.00	6503.08
30.30	-6377.56	0.00	6579.81
30.40	-5942.97	0.00	6629.52
30.50	-5539.51	0.00	6662.73
30.60	-5163.25	0.00	6689.17
30.70	-4808.23	0.00	6717.25
30.80	-4466.69	0.00	6753.67
30.90	-4129.50	0.00	6803.00
31.00	-3786.52	0.00	6867.46
31.10	-3427.21	0.00	6946.66
31.20	-3041.10	0.00	7037.56
31.30	-2618.42	0.00	7134.49
31.40	-2150.67	0.00	7229.32
31.50	-1631.15	0.00	7311.73
31.60	-1055.50	0.00	7369.61
31.70	-422.11	0.00	7389.54
31.80	267.54	0.00	7357.37
31.90	1008.63	0.00	7258.82
32.00	1792.96	0.00	7080.21
32.10	2608.95	0.00	6809.07
32.20	3441.87	0.00	6434.84
32.30	4274.15	0.00	5949.46
32.40	5085.89	0.00	5347.90
32.50	5855.44	0.00	4628.58
32.60	6560.15	0.00	3793.73
32.70	7177.12	0.00	2849.54
32.80	7684.07	0.00	1806.17
32.90	8060.14	0.00	677.70
33.00	8286.77	0.00	-518.20
33.10	8348.40	0.00	-1760.59
33.20	8233.15	0.00	-3025.84
33.30	7933.33	0.00	-4288.21
33.40	7445.81	0.00	-5520.55
33.50	6772.19	0.00	-6695.08
33.60	5918.84	0.00	-7784.11
33.70	4896.72	0.00	-8760.85
33.80	3722.41	0.00	-9600.12
33.90	2414.70	0.00	-10279.01
34.00	994.16	0.00	-10777.50
34.10	-515.50	0.00	-11078.92
34.20	-2087.89	0.00	-11170.32
34.30	-3694.51	0.00	-11042.78
34.40	-5305.41	0.00	-10691.46
34.50	-6891.65	0.00	-10115.67
34.60	-8427.85	0.00	-9318.77
34.70	-9888.23	0.00	-8307.94
34.80	-11248.57	0.00	-7093.94
34.90	-12486.57	0.00	-5690.76
35.00	-13581.93	0.00	-4115.26
35.10	-14516.50	0.00	-2386.71
35.20	-15274.20	0.00	-526.46
35.30	-15840.99	0.00	1442.52
35.40	-16204.74	0.00	3495.97
35.50	-16355.11	0.00	5608.70
35.60	-16283.46	0.00	7754.86
35.70	-15982.76	0.00	9908.21
35.80	-15447.52	0.00	12042.30
35.90	-14673.87	0.00	14130.67
36.00	-13659.61	0.00	16146.99
36.10	-12404.38	0.00	18065.15
36.20	-10909.89	0.00	19859.42
36.30	-9180.23	0.00	21504.57
36.40	-7222.20	0.00	22976.01
36.50	-5045.68	0.00	24249.99
36.60	-2664.02	0.00	25303.76
36.70	-94.43	0.00	26115.90
36.80	2641.73	0.00	26666.58
36.90	5518.70	0.00	26937.89
37.00	8506.16	0.00	26914.24
37.10	11569.29	0.00	26582.77
37.20	14668.86	0.00	25933.72
37.30	17761.64	0.00	24960.87
37.40	20800.92	0.00	23661.90
37.50	23737.25	0.00	22038.74
37.60	26519.38	0.00	20097.86
37.70	29095.37	0.00	17850.42
37.80	31413.80	0.00	15312.45
37.90	33425.19	0.00	12504.77
38.00	35088.99	0.00	9452.92
38.10	36480.90	0.00	6186.93
38.20	37624.44	0.00	2740.90
38.30	38502.81	0.00	-847.38
38.40	39100.39	0.00	-4537.11
38.50	39402.86	0.00	-8285.08
38.60	39397.34	0.00	-12046.44
38.70	39072.68	0.00	-15775.50
38.80	38419.67	0.00	-19426.52
38.90	37431.46	0.00	-22954.61
39.00	36103.92	0.00	-26316.45
39.10	34436.04	0.00	-29471.14
39.20	32430.35	0.00	-32380.84
39.30	30093.31	0.00	-35011.38
39.40	27435.63	0.00	-37332.81
39.50	24472.55	0.00	-39319.78
39.60	21223.95	0.00	-40951.80
39.70	17714.45	0.00	-42213.42
39.80	13973.25	0.00	-43094.24
39.90	10033.97	0.00	-43588.88
40.00	5934.23	0.00	-43696.74
40.10	1715.25	0.00	-43421.79
40.20	-2578.82	0.00	-42772.19
40.30	-6901.51	0.00	-41759.92
40.40	-11204.80	0.00	-40400.31
40.50	-15439.89	0.00	-38711.64
40.60	-19558.05	0.00	-36714.66
40.70	-23511.35	0.00	-34432.12
40.80	-27253.50	0.00	-31888.39
40.90	-30740.59	0.00	-29109.08
41.00	-33931.72	0.00	-26120.66
41.10	-36789.70	0.00	-22950.19
41.20	-39281.55	0.00	-19625.06
41.30	-41378.96	0.00	-16172.78
41.40	-43058.73	0.00	-12620.82
41.50	-44303.05	0.00	-8996.43
41.60	-45099.69	0.00	-5326.60
41.70	-45442.17	0.00	-1637.90
41.80	-45395.61	0.00	2043.56
41.90	-45157.12	0.00	5692.22
42.00	-44740.73	0.00	9283.15
42.10	-44145.93	0.00	12792.13
42.20	-43370.69	0.00	16195.74
42.30	-42411.77	0.00	19471.45
42.40	-41265.08	0.00	22597.78
42.50	-39926.11	0.00	25554.33
42.60	-38390.41	0.00	28321.98
42.70	-36654.02	0.00	30882.98
42.80	-34714.02	0.00	33221.07
42.90	-32568.94	0.00	35321.58
