Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-3511.74	0.00	-340.66
0.10	-3901.97	0.00	-315.71
0.20	-4268.58	0.00	-289.52
0.30	-4608.43	0.00	-262.18
0.40	-4918.58	0.00	-233.81
0.50	-5196.30	0.00	-204.52
0.60	-5439.14	0.00	-174.42
0.70	-5644.93	0.00	-143.63
0.80	-5811.81	0.00	-112.27
0.90	-5938.28	0.00	-80.47
1.00	-6023.17	0.00	-48.36
1.10	-6065.72	0.00	-16.05
1.20	-6070.33	0.00	16.32
1.30	-6065.15	0.00	48.63
1.40	-6054.59	0.00	80.74
1.50	-6038.28	0.00	112.54
1.60	-6015.60	0.00	143.89
1.70	-5985.81	0.00	174.68
1.80	-5947.97	0.00	204.77
1.90	-5901.02	0.00	234.06
2.00	-5843.79	0.00	262.42
2.10	-5774.99	0.00	289.75
2.20	-5693.30	0.00	315.93
2.30	-5597.35	0.00	340.87
2.40	-5485.78	0.00	364.46
2.50	-5357.26	0.00	386.61
2.60	-5210.54	0.00	407.24
2.70	-5044.45	0.00	426.26
2.80	-4857.95	0.00	443.60
2.90	-4650.19	0.00	459.18
3.00	-4420.49	0.00	472.96
3.10	-4168.38	0.00	484.87
3.20	-3893.66	0.00	494.86
3.30	-3596.36	0.00	502.90
3.40	-3276.80	0.00	508.96
3.50	-2935.61	0.00	513.01
3.60	-2573.67	0.00	515.03
3.70	-2192.20	0.00	515.02
3.80	-1792.71	0.00	512.98
3.90	-1376.99	0.00	508.92
4.00	-947.13	0.00	502.84
4.10	-505.47	0.00	494.79
4.20	-54.62	0.00	484.77
4.30	402.60	0.00	472.85
4.40	863.18	0.00	459.06
4.50	1323.93	0.00	443.46
4.60	1781.54	0.00	426.10
4.70	2232.59	0.00	407.07
4.80	2673.63	0.00	386.43
4.90	3101.16	0.00	364.26
5.00	3511.74	0.00	340.66
5.10	3901.97	0.00	315.71
5.20	4268.58	0.00	289.52
5.30	4608.43	0.00	262.18
5.40	4918.58	0.00	233.81
5.50	5196.30	0.00	204.52
5.60	5439.14	0.00	174.42
5.70	5644.93	0.00	143.63
5.80	5811.81	0.00	112.27
5.90	5938.28	0.00	80.47
6.00	6023.17	0.00	48.36
6.10	6065.72	0.00	16.05
6.20	6070.33	0.00	-16.32
6.30	6065.15	0.00	-48.63
6.40	6054.59	0.00	-80.74
6.50	6038.28	0.00	-112.54
6.60	6015.60	0.00	-143.89
6.70	5985.81	0.00	-174.68
6.80	5947.97	0.00	-204.77
6.90	5901.02	0.00	-234.06
7.00	5843.79	0.00	-262.42
7.10	5774.99	0.00	-289.75
7.20	5693.30	0.00	-315.93
7.30	5597.35	0.00	-340.87
7.40	5485.78	0.00	-364.46
7.50	5357.26	0.00	-386.61
7.60	5210.54	0.00	-407.24
7.70	5044.45	0.00	-426.26
7.80	4857.95	0.00	-443.60
7.90	4650.19	0.00	-459.18
8.00	4420.49	0.00	-472.96
8.10	4168.38	0.00	-484.87
8.20	3893.66	0.00	-494.86
8.30	3596.36	0.00	-502.90
8.40	3276.80	0.00	-508.96
8.50	2935.61	0.00	-513.01
8.60	2573.67	0.00	-515.03
8.70	2192.20	0.00	-515.02
8.80	1792.71	0.00	-512.98
8.90	1376.99	0.00	-508.92
9.00	947.13	0.00	-502.84
9.10	505.47	0.00	-494.79
9.20	54.62	0.00	-484.77
9.30	-402.60	0.00	-472.85
9.40	-863.18	0.00	-459.06
9.50	-1323.93	0.00	-443.46
9.60	-1781.54	0.00	-426.10
9.70	-2232.59	0.00	-407.07
9.80	-2673.63	0.00	-386.43
9.90	-3101.16	0.00	-364.26
10.00	-3511.74	0.00	-340.66
10.10	-3901.97	0.00	-315.71
10.20	-4268.58	0.00	-289.52
10.30	-4608.43	0.00	-262.18
10.40	-4918.58	0.00	-233.81
10.50	-5196.30	0.00	-204.52
10.60	-5439.14	0.00	-174.42
10.70	-5644.93	0.00	-143.63
10.80	-5811.81	0.00	-112.27
10.90	-5938.28	0.00	-80.47
11.00	-6023.17	0.00	-48.36
11.10	-6065.72	0.00	-16.05
11.20	-6070.33	0.00	16.32
11.30	-6065.15	0.00	48.63
11.40	-6054.59	0.00	80.74
11.50	-6038.28	0.00	112.54
11.60	-6015.60	0.00	143.89
11.70	-5985.81	0.00	174.68
11.80	-5947.97	0.00	204.77
11.90	-5901.02	0.00	234.06
12.00	-5843.79	0.00	262.42
12.10	-5774.99	0.00	289.75
12.20	-5693.30	0.00	315.93
12.30	-5597.35	0.00	340.87
12.40	-5485.78	0.00	364.46
12.50	-5357.26	0.00	386.61
12.60	-5210.54	0.00	407.24
12.70	-5044.45	0.00	426.26
12.80	-4857.95	0.00	443.60
12.90	-4650.19	0.00	459.18
13.00	-4420.49	0.00	472.96
13.10	-4168.38	0.00	484.87
13.20	-3893.66	0.00	494.86
13.30	-3596.36	0.00	502.90
13.40	-3276.80	0.00	508.96
13.50	-2935.61	0.00	513.01
13.60	-2573.67	0.00	515.03
13.70	-2192.20	0.00	515.02
13.80	-1792.71	0.00	512.98
13.90	-1376.99	0.00	508.92
14.00	-947.13	0.00	502.84
14.10	-505.47	0.00	494.79
14.20	-54.62	0.00	484.77
14.30	402.60	0.00	472.85
14.40	863.18	0.00	459.06
14.50	1323.93	0.00	443.46
14.60	1781.54	0.00	426.10
14.70	2232.59	0.00	407.07
14.80	2673.63	0.00	386.43
14.90	3101.16	0.00	364.26
15.00	3511.74	0.00	340.66
15.10	3901.97	0.00	315.71
15.20	4268.58	0.00	289.52
15.30	4608.43	0.00	262.18
15.40	4918.58	0.00	233.81
15.50	5196.30	0.00	204.52
15.60	5439.14	0.00	174.42
15.70	5644.93	0.00	143.63
15.80	5811.81	0.00	112.27
15.90	5938.28	0.00	80.47
16.00	6023.17	0.00	48.36
16.10	6065.72	0.00	16.05
