Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	1035.09	0.00	-663.72
0.10	835.16	0.00	-654.76
0.20	635.68	0.00	-643.50
0.30	437.42	0.00	-630.05
0.40	241.13	0.00	-614.50
0.50	47.57	0.00	-596.97
0.60	-142.52	0.00	-577.56
0.70	-328.43	0.00	-556.36
0.80	-509.42	0.00	-533.49
0.90	-684.80	0.00	-509.03
1.00	-853.90	0.00	-483.10
1.10	-1016.06	0.00	-455.79
1.20	-1170.66	0.00	-427.20
1.30	-1317.09	0.00	-397.43
1.40	-1454.80	0.00	-366.58
1.50	-1583.25	0.00	-334.75
1.60	-1701.95	0.00	-302.04
1.70	-1810.45	0.00	-268.56
1.80	-1908.35	0.00	-234.41
1.90	-1995.29	0.00	-199.71
2.00	-2070.96	0.00	-164.55
2.10	-2135.10	0.00	-129.06
2.20	-2187.51	0.00	-93.35
2.30	-2228.05	0.00	-57.55
2.40	-2256.63	0.00	-21.76
2.50	-2273.21	0.00	13.87
2.60	-2277.81	0.00	49.22
2.70	-2270.53	0.00	84.17
2.80	-2251.52	0.00	118.58
2.90	-2220.96	0.00	152.31
3.00	-2179.13	0.00	185.24
3.10	-2126.67	0.00	217.22
3.20	-2064.77	0.00	248.13
3.30	-1993.81	0.00	277.84
3.40	-1914.11	0.00	306.21
3.50	-1826.05	0.00	333.12
3.60	-1730.05	0.00	358.45
3.70	-1626.52	0.00	382.08
3.80	-1515.95	0.00	403.90
3.90	-1398.84	0.00	423.81
4.00	-1275.71	0.00	441.71
4.10	-1147.13	0.00	457.51
4.20	-1013.68	0.00	471.14
4.30	-875.98	0.00	482.53
4.40	-734.67	0.00	491.62
4.50	-590.42	0.00	498.36
4.60	-443.91	0.00	502.73
4.70	-295.84	0.00	504.70
4.80	-146.93	0.00	504.26
4.90	2.09	0.00	501.41
5.00	150.49	0.00	496.17
5.10	297.52	0.00	488.58
5.20	442.45	0.00	478.65
5.30	584.53	0.00	466.46
5.40	723.03	0.00	452.06
5.50	857.23	0.00	435.52
5.60	986.44	0.00	416.94
5.70	1109.97	0.00	396.40
5.80	1227.15	0.00	374.01
5.90	1337.37	0.00	349.89
6.00	1440.03	0.00	324.14
6.10	1534.57	0.00	296.90
6.20	1620.46	0.00	268.29
6.30	1697.24	0.00	238.46
6.40	1764.48	0.00	207.55
6.50	1821.80	0.00	175.69
6.60	1868.87	0.00	143.04
6.70	1905.42	0.00	109.74
6.80	1931.23	0.00	75.95
6.90	1946.56	0.00	41.80
7.00	1951.93	0.00	7.45
7.10	1947.29	0.00	-26.96
7.20	1932.63	0.00	-61.28
7.30	1907.98	0.00	-95.37
7.40	1873.39	0.00	-129.09
7.50	1828.96	0.00	-162.30
7.60	1774.83	0.00	-194.87
7.70	1711.16	0.00	-226.68
7.80	1638.16	0.00	-257.59
7.90	1556.05	0.00	-287.48
8.00	1465.11	0.00	-316.25
8.10	1365.64	0.00	-343.77
8.20	1258.01	0.00	-369.94
8.30	1142.57	0.00	-394.65
