Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	70459.83	0.00	-276622.44
0.10	51676.85	0.00	-276076.59
0.20	32415.70	0.00	-274441.19
0.30	12762.17	0.00	-271722.70
0.40	-7189.99	0.00	-267931.84
0.50	-27339.78	0.00	-263083.58
0.60	-47579.63	0.00	-257197.04
0.70	-67796.34	0.00	-250295.47
0.80	-87871.97	0.00	-242406.10
0.90	-107684.98	0.00	-233560.05
1.00	-127111.33	0.00	-223792.26
1.10	-146025.72	0.00	-213141.26
1.20	-164302.83	0.00	-201649.08
1.30	-181818.63	0.00	-189361.09
1.40	-198451.69	0.00	-176325.78
1.50	-214084.46	0.00	-162594.59
1.60	-228604.57	0.00	-148221.72
1.70	-241906.08	0.00	-133263.88
1.80	-253890.66	0.00	-117780.11
1.90	-264468.69	0.00	-101831.51
2.00	-273560.29	0.00	-85481.04
2.10	-281096.23	0.00	-68793.20
2.20	-287018.73	0.00	-51833.88
2.30	-291282.17	0.00	-34669.99
2.40	-293853.53	0.00	-17369.27
2.50	-294712.88	0.00	-0.00
2.60	-294409.13	0.00	17369.27
2.70	-293495.79	0.00	34669.99
2.80	-291966.67	0.00	51833.88
2.90	-289811.64	0.00	68793.20
3.00	-287016.92	0.00	85481.04
3.10	-283565.52	0.00	101831.51
3.20	-279437.71	0.00	117780.11
3.30	-274611.65	0.00	133263.88
3.40	-269064.06	0.00	148221.72
3.50	-262771.00	0.00	162594.59
3.60	-255708.66	0.00	176325.78
3.70	-247854.25	0.00	189361.09
3.80	-239186.87	0.00	201649.08
3.90	-229688.40	0.00	213141.26
4.00	-219344.44	0.00	223792.26
4.10	-208145.14	0.00	233560.05
4.20	-196086.06	0.00	242406.10
4.30	-183168.95	0.00	250295.47
4.40	-169402.46	0.00	257197.04
4.50	-154802.80	0.00	263083.58
4.60	-139394.23	0.00	267931.84
4.70	-123209.54	0.00	271722.70
4.80	-106290.33	0.00	274441.19
4.90	-88687.20	0.00	276076.59
5.00	-70459.83	0.00	276622.44
5.10	-51676.85	0.00	276076.59
