Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	35634.76	0.00	-170620.27
0.10	22823.06	0.00	-170283.59
0.20	9782.59	0.00	-169274.88
0.30	-3430.23	0.00	-167598.12
0.40	-16755.06	0.00	-165259.92
0.50	-30128.07	0.00	-162269.52
0.60	-43482.31	0.00	-158638.71
0.70	-56748.19	0.00	-154381.84
0.80	-69854.08	0.00	-149515.68
0.90	-82726.87	0.00	-144059.46
1.00	-95292.55	0.00	-138034.70
1.10	-107476.93	0.00	-131465.18
1.20	-119206.32	0.00	-124376.82
1.30	-130408.16	0.00	-116797.61
1.40	-141011.80	0.00	-108757.45
1.50	-150949.13	0.00	-100288.08
1.60	-160155.32	0.00	-91422.91
1.70	-168569.43	0.00	-82196.94
1.80	-176135.07	0.00	-72646.58
1.90	-182800.98	0.00	-62809.51
2.00	-188521.57	0.00	-52724.56
2.10	-193257.40	0.00	-42431.54
2.20	-196975.59	0.00	-31971.05
2.30	-199650.22	0.00	-21384.39
2.40	-201262.54	0.00	-10713.34
2.50	-201801.25	0.00	-0.00
2.60	-201543.53	0.00	10713.34
2.70	-200769.75	0.00	21384.39
2.80	-199477.99	0.00	31971.05
2.90	-197665.18	0.00	42431.54
3.00	-195327.21	0.00	52724.56
3.10	-192459.12	0.00	62809.51
3.20	-189055.38	0.00	72646.58
3.30	-185110.13	0.00	82196.94
3.40	-180617.53	0.00	91422.91
3.50	-175572.14	0.00	100288.08
3.60	-169969.27	0.00	108757.45
3.70	-163805.39	0.00	116797.61
3.80	-157078.60	0.00	124376.82
3.90	-149788.98	0.00	131465.18
4.00	-141939.05	0.00	138034.70
4.10	-133534.16	0.00	144059.46
4.20	-124582.90	0.00	149515.68
4.30	-115097.39	0.00	154381.84
4.40	-105093.68	0.00	158638.71
4.50	-94591.95	0.00	162269.52
4.60	-83616.79	0.00	165259.92
4.70	-72197.34	0.00	167598.12
4.80	-60367.39	0.00	169274.88
4.90	-48165.47	0.00	170283.59
5.00	-35634.76	0.00	170620.27
5.10	-22823.06	0.00	170283.59
5.20	-9782.59	0.00	169274.88
5.30	3430.23	0.00	167598.12
5.40	16755.06	0.00	165259.92
5.50	30128.07	0.00	162269.52
5.60	43482.31	0.00	158638.71
5.70	56748.19	0.00	154381.84
5.80	69854.08	0.00	149515.68
5.90	82726.87	0.00	144059.46
6.00	95292.55	0.00	138034.70
6.10	107476.93	0.00	131465.18
6.20	119206.32	0.00	124376.82
6.30	130408.16	0.00	116797.61
6.40	141011.80	0.00	108757.45
6.50	150949.13	0.00	100288.08
6.60	160155.32	0.00	91422.91
6.70	168569.43	0.00	82196.94
6.80	176135.07	0.00	72646.58
6.90	182800.98	0.00	62809.51
7.00	188521.57	0.00	52724.56
7.10	193257.40	0.00	42431.54
7.20	196975.59	0.00	31971.05
7.30	199650.22	0.00	21384.39
7.40	201262.54	0.00	10713.34
7.50	201801.25	0.00	0.00
7.60	201543.53	0.00	-10713.34
7.70	200769.75	0.00	-21384.39
7.80	199477.99	0.00	-31971.05
7.90	197665.18	0.00	-42431.54
8.00	195327.21	0.00	-52724.56
8.10	192459.12	0.00	-62809.51
8.20	189055.38	0.00	-72646.58
8.30	185110.13	0.00	-82196.94
8.40	180617.53	0.00	-91422.91
8.50	175572.14	0.00	-100288.08
8.60	169969.27	0.00	-108757.45
8.70	163805.39	0.00	-116797.61
8.80	157078.60	0.00	-124376.82
8.90	149788.98	0.00	-131465.18
9.00	141939.05	0.00	-138034.70
9.10	133534.16	0.00	-144059.46
9.20	124582.90	0.00	-149515.68
9.30	115097.39	0.00	-154381.84
9.40	105093.68	0.00	-158638.71
9.50	94591.95	0.00	-162269.52
9.60	83616.79	0.00	-165259.92
9.70	72197.34	0.00	-167598.12
9.80	60367.39	0.00	-169274.88
9.90	48165.47	0.00	-170283.59
10.00	35634.76	0.00	-170620.27
10.10	22823.06	0.00	-170283.59
10.20	9782.59	0.00	-169274.88
10.30	-3430.23	0.00	-167598.12
10.40	-16755.06	0.00	-165259.92
10.50	-30128.07	0.00	-162269.52
10.60	-43482.31	0.00	-158638.71
10.70	-56748.19	0.00	-154381.84
10.80	-69854.08	0.00	-149515.68
10.90	-82726.87	0.00	-144059.46
11.00	-95292.55	0.00	-138034.70
11.10	-107476.93	0.00	-131465.18
11.20	-119206.32	0.00	-124376.82
11.30	-130408.16	0.00	-116797.61
11.40	-141011.80	0.00	-108757.45
11.50	-150949.13	0.00	-100288.08
11.60	-160155.32	0.00	-91422.91
11.70	-168569.43	0.00	-82196.94
11.80	-176135.07	0.00	-72646.58
11.90	-182800.98	0.00	-62809.51
12.00	-188521.57	0.00	-52724.56
12.10	-193257.40	0.00	-42431.54
12.20	-196975.59	0.00	-31971.05
12.30	-199650.22	0.00	-21384.39
12.40	-201262.54	0.00	-10713.34
12.50	-201801.25	0.00	-0.00
12.60	-201543.53	0.00	10713.34
12.70	-200769.75	0.00	21384.39
12.80	-199477.99	0.00	31971.05
12.90	-197665.18	0.00	42431.54
13.00	-195327.21	0.00	52724.56
13.10	-192459.12	0.00	62809.51
13.20	-189055.38	0.00	72646.58
13.30	-185110.13	0.00	82196.94
13.40	-180617.53	0.00	91422.91
13.50	-175572.14	0.00	100288.08
13.60	-169969.27	0.00	108757.45
13.70	-163805.39	0.00	116797.61
13.80	-157078.60	0.00	124376.82
13.90	-149788.98	0.00	131465.18
14.00	-141939.05	0.00	138034.70
14.10	-133534.16	0.00	144059.46
14.20	-124582.90	0.00	149515.68
14.30	-115097.39	0.00	154381.84
14.40	-105093.68	0.00	158638.71
14.50	-94591.95	0.00	162269.52
14.60	-83616.79	0.00	165259.92
14.70	-72197.34	0.00	167598.12
14.80	-60367.39	0.00	169274.88
14.90	-48165.47	0.00	170283.59
15.00	-35634.76	0.00	170620.27
15.10	-22823.06	0.00	170283.59
15.20	-9782.59	0.00	169274.88
15.30	3430.23	0.00	167598.12
15.40	16755.06	0.00	165259.92
15.50	30128.07	0.00	162269.52
15.60	43482.31	0.00	158638.71
15.70	56748.19	0.00	154381.84
15.80	69854.08	0.00	149515.68
15.90	82726.87	0.00	144059.46
16.00	95292.55	0.00	138034.70
16.10	107476.93	0.00	131465.18
16.20	119206.32	0.00	124376.82
16.30	130408.16	0.00	116797.61
16.40	141011.80	0.00	108757.45
16.50	150949.13	0.00	100288.08
16.60	160155.32	0.00	91422.91
16.70	168569.43	0.00	82196.94
16.80	176135.07	0.00	72646.58
16.90	182800.98	0.00	62809.51
17.00	188521.57	0.00	52724.56
17.10	193257.40	0.00	42431.54
17.20	196975.59	0.00	31971.05
17.30	199650.22	0.00	21384.39
17.40	201262.54	0.00	10713.34
17.50	201801.25	0.00	0.00
17.60	201543.53	0.00	-10713.34
17.70	200769.75	0.00	-21384.39
17.80	199477.99	0.00	-31971.05
17.90	197665.18	0.00	-42431.54
18.00	195327.21	0.00	-52724.56
18.10	192459.12	0.00	-62809.51
18.20	189055.38	0.00	-72646.58
18.30	185110.13	0.00	-82196.94
18.40	180617.53	0.00	-91422.91
18.50	175572.14	0.00	-100288.08
18.60	169969.27	0.00	-108757.45
18.70	163805.39	0.00	-116797.61
18.80	157078.60	0.00	-124376.82
18.90	149788.98	0.00	-131465.18
19.00	141939.05	0.00	-138034.70
19.10	133534.16	0.00	-144059.46
19.20	124582.90	0.00	-149515.68
19.30	115097.39	0.00	-154381.84
19.40	105093.68	0.00	-158638.71
19.50	94591.95	0.00	-162269.52
19.60	83616.79	0.00	-165259.92
19.70	72197.34	0.00	-167598.12
19.80	60367.39	0.00	-169274.88
19.90	48165.47	0.00	-170283.59
20.00	35634.76	0.00	-170620.27
20.10	22823.06	0.00	-170283.59
20.20	9782.59	0.00	-169274.88
20.30	-3430.23	0.00	-167598.12
20.40	-16755.06	0.00	-165259.92
20.50	-30128.07	0.00	-162269.52
20.60	-43482.31	0.00	-158638.71
20.70	-56748.19	0.00	-154381.84
20.80	-69854.08	0.00	-149515.68
20.90	-82726.87	0.00	-144059.46
21.00	-95292.55	0.00	-138034.70
21.10	-107476.93	0.00	-131465.18
21.20	-119206.32	0.00	-124376.82
21.30	-130408.16	0.00	-116797.61
21.40	-141011.80	0.00	-108757.45
21.50	-150949.13	0.00	-100288.08
21.60	-160155.32	0.00	-91422.91
21.70	-168569.43	0.00	-82196.94
21.80	-176135.07	0.00	-72646.58
21.90	-182800.98	0.00	-62809.51
22.00	-188521.57	0.00	-52724.56
22.10	-193257.40	0.00	-42431.54
22.20	-196975.59	0.00	-31971.05
22.30	-199650.22	0.00	-21384.39
22.40	-201262.54	0.00	-10713.34
22.50	-201801.25	0.00	-0.00
22.60	-201543.53	0.00	10713.34
22.70	-200769.75	0.00	21384.39
22.80	-199477.99	0.00	31971.05
22.90	-197665.18	0.00	42431.54
23.00	-195327.21	0.00	52724.56
23.10	-192459.12	0.00	62809.51
23.20	-189055.38	0.00	72646.58
23.30	-185110.13	0.00	82196.94
23.40	-180617.53	0.00	91422.91
23.50	-175572.14	0.00	100288.08
23.60	-169969.27	0.00	108757.45
23.70	-163805.39	0.00	116797.61
23.80	-157078.60	0.00	124376.82
23.90	-149788.98	0.00	131465.18
24.00	-141939.05	0.00	138034.70
24.10	-133534.16	0.00	144059.46
24.20	-124582.90	0.00	149515.68
24.30	-115097.39	0.00	154381.84
24.40	-105093.68	0.00	158638.71
24.50	-94591.95	0.00	162269.52
24.60	-83616.79	0.00	165259.92
24.70	-72197.34	0.00	167598.12
24.80	-60367.39	0.00	169274.88
24.90	-48165.47	0.00	170283.59
25.00	-35634.76	0.00	170620.27
25.10	-22823.06	0.00	170283.59
25.20	-9782.59	0.00	169274.88
25.30	3430.23	0.00	167598.12
25.40	16755.06	0.00	165259.92
25.50	30128.07	0.00	162269.52
25.60	43482.31	0.00	158638.71
25.70	56748.19	0.00	154381.84
25.80	69854.08	0.00	149515.68
25.90	82726.87	0.00	144059.46
26.00	95292.55	0.00	138034.70
26.10	107476.93	0.00	131465.18
26.20	119206.32	0.00	124376.82
26.30	130408.16	0.00	116797.61
26.40	141011.80	0.00	108757.45
26.50	150949.13	0.00	100288.08
26.60	160155.32	0.00	91422.91
26.70	168569.43	0.00	82196.94
26.80	176135.07	0.00	72646.58
26.90	182800.98	0.00	62809.51
27.00	188521.57	0.00	52724.56
27.10	193257.40	0.00	42431.54
27.20	196975.59	0.00	31971.05
27.30	199650.22	0.00	21384.39
27.40	201262.54	0.00	10713.34
27.50	201801.25	0.00	0.00
27.60	201543.53	0.00	-10713.34
27.70	200769.75	0.00	-21384.39
27.80	199477.99	0.00	-31971.05
27.90	197665.18	0.00	-42431.54
28.00	195327.21	0.00	-52724.56
28.10	192459.12	0.00	-62809.51
28.20	189055.38	0.00	-72646.58
28.30	185110.13	0.00	-82196.94
28.40	180617.53	0.00	-91422.91
28.50	175572.14	0.00	-100288.08
28.60	169969.27	0.00	-108757.45
28.70	163805.39	0.00	-116797.61
28.80	157078.60	0.00	-124376.82
28.90	149788.98	0.00	-131465.18
29.00	141939.05	0.00	-138034.70
29.10	133534.16	0.00	-144059.46
29.20	124582.90	0.00	-149515.68
29.30	115097.39	0.00	-154381.84
29.40	105093.68	0.00	-158638.71
29.50	94591.95	0.00	-162269.52
29.60	83616.79	0.00	-165259.92
29.70	72197.34	0.00	-167598.12
29.80	60367.39	0.00	-169274.88
29.90	48165.47	0.00	-170283.59
30.00	35634.76	0.00	-170620.27
30.10	22823.06	0.00	-170283.59
30.20	9782.59	0.00	-169274.88
30.30	-3430.23	0.00	-167598.12
30.40	-16755.06	0.00	-165259.92
30.50	-30128.07	0.00	-162269.52
30.60	-43482.31	0.00	-158638.71
30.70	-56748.19	0.00	-154381.84
30.80	-69854.08	0.00	-149515.68
30.90	-82726.87	0.00	-144059.46
31.00	-95292.55	0.00	-138034.70
31.10	-107476.93	0.00	-131465.18
31.20	-119206.32	0.00	-124376.82
31.30	-130408.16	0.00	-116797.61
31.40	-141011.80	0.00	-108757.45
31.50	-150949.13	0.00	-100288.08
31.60	-160155.32	0.00	-91422.91
31.70	-168569.43	0.00	-82196.94
31.80	-176135.07	0.00	-72646.58
31.90	-182800.98	0.00	-62809.51
32.00	-188521.57	0.00	-52724.56
32.10	-193257.40	0.00	-42431.54
32.20	-196975.59	0.00	-31971.05
32.30	-199650.22	0.00	-21384.39
32.40	-201262.54	0.00	-10713.34
32.50	-201801.25	0.00	0.00
32.60	-201543.53	0.00	10713.34
32.70	-200769.75	0.00	21384.39
32.80	-199477.99	0.00	31971.05
32.90	-197665.18	0.00	42431.54
33.00	-195327.21	0.00	52724.56
33.10	-192459.12	0.00	62809.51
33.20	-189055.38	0.00	72646.58
33.30	-185110.13	0.00	82196.94
33.40	-180617.53	0.00	91422.91
33.50	-175572.14	0.00	100288.08
33.60	-169969.27	0.00	108757.45
33.70	-163805.39	0.00	116797.61
33.80	-157078.60	0.00	124376.82
33.90	-149788.98	0.00	131465.18
34.00	-141939.05	0.00	138034.70
34.10	-133534.16	0.00	144059.46
34.20	-124582.90	0.00	149515.68
34.30	-115097.39	0.00	154381.84
34.40	-105093.68	0.00	158638.71
34.50	-94591.95	0.00	162269.52
