Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-3389.38	0.00	-9966.84
0.10	-4360.00	0.00	-9669.40
0.20	-5309.97	0.00	-9331.32
0.30	-6234.51	0.00	-8952.61
0.40	-7128.71	0.00	-8533.59
0.50	-7987.64	0.00	-8074.91
0.60	-8806.33	0.00	-7577.56
0.70	-9579.88	0.00	-7042.93
0.80	-10303.49	0.00	-6472.76
0.90	-10972.55	0.00	-5869.14
1.00	-11582.65	0.00	-5234.57
1.10	-12129.69	0.00	-4571.89
1.20	-12609.91	0.00	-3884.27
1.30	-13019.95	0.00	-3175.22
1.40	-13356.88	0.00	-2448.51
1.50	-13618.28	0.00	-1708.17
1.60	-13802.26	0.00	-958.47
1.70	-13907.49	0.00	-203.82
1.80	-13933.22	0.00	551.23
1.90	-13879.30	0.00	1302.07
2.00	-13746.21	0.00	2044.03
2.10	-13535.55	0.00	2772.50
2.20	-13253.05	0.00	3482.93
2.30	-12901.54	0.00	4170.90
2.40	-12483.36	0.00	4832.15
2.50	-12001.32	0.00	5462.67
2.60	-11458.62	0.00	6058.68
2.70	-10858.84	0.00	6616.74
2.80	-10205.94	0.00	7133.71
2.90	-9504.18	0.00	7606.84
3.00	-8758.11	0.00	8033.76
3.10	-7972.50	0.00	8412.51
3.20	-7152.32	0.00	8741.55
3.30	-6302.70	0.00	9019.77
3.40	-5428.84	0.00	9246.46
3.50	-4536.02	0.00	9421.37
3.60	-3629.51	0.00	9544.62
3.70	-2714.54	0.00	9616.73
3.80	-1796.26	0.00	9638.58
3.90	-879.71	0.00	9611.40
4.00	30.25	0.00	9536.70
4.10	928.95	0.00	9416.29
4.20	1811.94	0.00	9252.19
4.30	2675.02	0.00	9046.62
4.40	3514.26	0.00	8801.97
4.50	4326.01	0.00	8520.71
4.60	5106.94	0.00	8205.42
4.70	5853.99	0.00	7858.70
4.80	6564.42	0.00	7483.15
4.90	7235.79	0.00	7081.34
5.00	7865.92	0.00	6655.78
5.10	8452.95	0.00	6208.88
5.20	8995.24	0.00	5742.96
5.30	9491.43	0.00	5260.18
5.40	9940.34	0.00	4762.58
5.50	10341.03	0.00	4252.07
5.60	10692.71	0.00	3730.37
5.70	10994.76	0.00	3199.08
5.80	11246.68	0.00	2659.64
5.90	11448.08	0.00	2113.38
6.00	11598.68	0.00	1561.50
6.10	11698.53	0.00	1005.10
6.20	11750.51	0.00	445.23
6.30	11755.42	0.00	-117.15
6.40	11713.18	0.00	-681.08
6.50	11623.68	0.00	-1245.61
6.60	11486.80	0.00	-1809.75
6.70	11302.39	0.00	-2372.49
6.80	11070.29	0.00	-2932.73
6.90	10790.36	0.00	-3489.26
7.00	10462.49	0.00	-4040.76
7.10	10086.59	0.00	-4585.80
7.20	9662.69	0.00	-5122.78
7.30	9190.88	0.00	-5649.94
7.40	8671.42	0.00	-6165.38
7.50	8104.71	0.00	-6667.04
7.60	7491.35	0.00	-7152.68
7.70	6832.15	0.00	-7619.95
7.80	6128.20	0.00	-8066.35
7.90	5380.86	0.00	-8489.26
8.00	4591.78	0.00	-8885.99
8.10	3762.97	0.00	-9253.78
8.20	2896.76	0.00	-9589.83
8.30	1995.85	0.00	-9891.34
8.40	1063.32	0.00	-10155.56
8.50	102.60	0.00	-10379.80
8.60	-882.48	0.00	-10561.46
8.70	-1887.75	0.00	-10698.12
8.80	-2908.68	0.00	-10787.52
8.90	-3940.43	0.00	-10827.61
9.00	-4977.82	0.00	-10816.62
9.10	-6015.44	0.00	-10753.03
9.20	-7047.63	0.00	-10635.65
9.30	-8068.52	0.00	-10463.61
9.40	-9072.13	0.00	-10236.40
9.50	-10052.35	0.00	-9953.86
9.60	-11003.06	0.00	-9616.24
9.70	-11918.14	0.00	-9224.16
9.80	-12791.52	0.00	-8778.60
9.90	-13617.29	0.00	-8280.97
10.00	-14389.69	0.00	-7732.99
10.10	-15103.24	0.00	-7136.79
10.20	-15752.70	0.00	-6494.80
10.30	-16333.22	0.00	-5809.79
10.40	-16840.29	0.00	-5084.81
10.50	-17269.85	0.00	-4323.17
10.60	-17622.77	0.00	-3528.41
10.70	-17901.04	0.00	-2704.28
10.80	-18102.45	0.00	-1854.67
10.90	-18225.14	0.00	-983.62
11.00	-18267.60	0.00	-95.26
11.10	-18228.70	0.00	806.23
11.20	-18107.65	0.00	1716.61
11.30	-17904.01	0.00	2631.67
11.40	-17617.68	0.00	3547.22
11.50	-17248.89	0.00	4459.11
11.60	-16798.18	0.00	5363.26
11.70	-16266.41	0.00	6255.71
11.80	-15654.72	0.00	7132.57
11.90	-14964.54	0.00	7990.09
12.00	-14197.56	0.00	8824.63
12.10	-13355.74	0.00	9632.68
12.20	-12441.29	0.00	10410.87
12.30	-11456.67	0.00	11155.95
12.40	-10404.55	0.00	11864.77
12.50	-9287.86	0.00	12534.32
12.60	-8109.77	0.00	13161.70
12.70	-6873.65	0.00	13744.08
12.80	-5583.15	0.00	14278.75
12.90	-4242.14	0.00	14763.06
13.00	-2854.73	0.00	15194.43
13.10	-1425.32	0.00	15570.35
13.20	41.45	0.00	15888.36
13.30	1540.64	0.00	16146.06
13.40	3067.03	0.00	16341.12
13.50	4615.09	0.00	16471.25
13.60	6178.99	0.00	16534.24
13.70	7752.58	0.00	16527.96
13.80	9329.38	0.00	16450.37
13.90	10902.59	0.00	16299.55
14.00	12465.09	0.00	16073.72
14.10	14009.44	0.00	15771.26
14.20	15527.91	0.00	15390.77
14.30	17012.47	0.00	14931.05
14.40	18454.85	0.00	14391.21
14.50	19846.55	0.00	13770.65
14.60	21178.89	0.00	13069.11
14.70	22443.03	0.00	12286.76
14.80	23630.10	0.00	11424.16
14.90	24731.15	0.00	10482.37
15.00	25737.35	0.00	9462.98
15.10	26639.94	0.00	8368.11
15.20	27430.40	0.00	7200.45
15.30	28100.53	0.00	5963.33
15.40	28651.54	0.00	4660.70
15.50	29092.02	0.00	3297.16
15.60	29416.40	0.00	1877.97
15.70	29619.08	0.00	409.05
15.80	29694.78	0.00	-1103.02
15.90	29638.52	0.00	-2651.01
16.00	29445.75	0.00	-4227.09
16.10	29112.38	0.00	-5822.83
16.20	28634.90	0.00	-7429.26
16.30	28010.36	0.00	-9036.92
16.40	27236.57	0.00	-10635.89
16.50	26312.06	0.00	-12215.92
16.60	25236.23	0.00	-13766.44
16.70	24009.39	0.00	-15276.66
16.80	22632.84	0.00	-16735.70
16.90	21108.94	0.00	-18132.62
17.00	19441.13	0.00	-19456.58
17.10	17634.04	0.00	-20696.88
17.20	15693.50	0.00	-21843.14
17.30	13626.56	0.00	-22885.32
17.40	11441.52	0.00	-23813.90
17.50	9147.95	0.00	-24619.96
17.60	6756.64	0.00	-25295.24
17.70	4279.61	0.00	-25832.30
17.80	1730.05	0.00	-26224.59
17.90	-877.75	0.00	-26466.50
18.00	-3528.45	0.00	-26553.49
18.10	-6205.81	0.00	-26482.13
18.20	-8892.76	0.00	-26250.14
18.30	-11571.57	0.00	-25856.47
18.40	-14223.97	0.00	-25301.34
18.50	-16831.32	0.00	-24586.20
18.60	-19374.83	0.00	-23713.83
18.70	-21835.68	0.00	-22688.25
18.80	-24195.28	0.00	-21514.77
18.90	-26435.41	0.00	-20199.91
19.00	-28538.50	0.00	-18751.39
19.10	-30487.75	0.00	-17178.06
19.20	-32267.38	0.00	-15489.83
19.30	-33862.82	0.00	-13697.60
19.40	-35260.87	0.00	-11813.14
19.50	-36449.84	0.00	-9849.05
19.60	-37419.77	0.00	-7818.58
19.70	-38162.47	0.00	-5735.55
19.80	-38671.71	0.00	-3614.24
19.90	-38943.21	0.00	-1469.22
20.00	-38982.55	0.00	684.72
20.10	-38823.71	0.00	2832.77
20.20	-38471.74	0.00	4960.18
20.30	-37928.70	0.00	7052.42
20.40	-37197.66	0.00	9095.29
20.50	-36282.74	0.00	11075.07
20.60	-35189.05	0.00	12978.59
20.70	-33922.71	0.00	14793.40
20.80	-32490.80	0.00	16507.85
20.90	-30901.35	0.00	18111.16
21.00	-29163.29	0.00	19593.55
21.10	-27286.44	0.00	20946.26
21.20	-25281.45	0.00	22161.67
21.30	-23159.74	0.00	23233.30
21.40	-20933.46	0.00	24155.87
21.50	-18615.38	0.00	24925.34
21.60	-16218.88	0.00	25538.89
21.70	-13757.83	0.00	25994.93
21.80	-11246.47	0.00	26293.09
21.90	-8699.37	0.00	26434.19
22.00	-6131.29	0.00	26420.22
22.10	-3557.09	0.00	26254.29
22.20	-991.60	0.00	25940.53
22.30	1550.49	0.00	25484.09
22.40	4054.72	0.00	24891.03
22.50	6507.01	0.00	24168.23
22.60	8893.76	0.00	23323.34
22.70	11201.94	0.00	22364.68
22.80	13419.21	0.00	21301.11
22.90	15534.02	0.00	20141.98
23.00	17535.68	0.00	18897.03
23.10	19414.43	0.00	17576.27
23.20	21161.55	0.00	16189.91
23.30	22769.36	0.00	14748.24
23.40	24231.30	0.00	13261.58
23.50	25541.95	0.00	11740.18
23.60	26697.02	0.00	10194.13
23.70	27693.40	0.00	8633.29
23.80	28529.14	0.00	7067.24
23.90	29203.38	0.00	5505.21
24.00	29716.41	0.00	3956.00
24.10	30069.54	0.00	2428.01
24.20	30265.10	0.00	929.09
24.30	30306.38	0.00	-533.40
24.40	30197.56	0.00	-1952.66
24.50	29943.60	0.00	-3322.44
24.60	29550.24	0.00	-4637.09
24.70	29025.94	0.00	-5891.54
24.80	28396.21	0.00	-7081.29
24.90	27671.43	0.00	-8202.46
25.00	26857.43	0.00	-9251.69
25.10	25960.09	0.00	-10226.21
25.20	24985.33	0.00	-11123.79
25.30	23939.14	0.00	-11942.70
25.40	22827.48	0.00	-12681.73
25.50	21656.35	0.00	-13340.12
25.60	20431.72	0.00	-13917.58
25.70	19159.54	0.00	-14414.22
25.80	17845.72	0.00	-14830.56
25.90	16496.15	0.00	-15167.46
26.00	15116.66	0.00	-15426.14
26.10	13713.02	0.00	-15608.12
26.20	12290.97	0.00	-15715.21
26.30	10856.15	0.00	-15749.47
26.40	9414.15	0.00	-15713.21
26.50	7970.44	0.00	-15608.95
26.60	6530.45	0.00	-15439.41
26.70	5099.47	0.00	-15207.47
26.80	3682.69	0.00	-14916.18
26.90	2285.18	0.00	-14568.73
27.00	911.86	0.00	-14168.43
27.10	-432.48	0.00	-13718.70
27.20	-1743.24	0.00	-13223.06
27.30	-3015.98	0.00	-12685.12
27.40	-4246.48	0.00	-12108.56
27.50	-5430.72	0.00	-11497.12
27.60	-6564.91	0.00	-10854.58
27.70	-7645.53	0.00	-10184.80
27.80	-8669.31	0.00	-9491.62
27.90	-9633.26	0.00	-8778.93
28.00	-10534.71	0.00	-8050.63
28.10	-11371.29	0.00	-7310.61
28.20	-12140.98	0.00	-6562.74
28.30	-12842.07	0.00	-5810.89
28.40	-13473.25	0.00	-5058.86
28.50	-14033.55	0.00	-4310.43
28.60	-14522.36	0.00	-3569.30
28.70	-14939.48	0.00	-2839.11
28.80	-15285.08	0.00	-2123.37
28.90	-15559.69	0.00	-1425.54
29.00	-15764.26	0.00	-748.91
29.10	-15900.08	0.00	-96.66
29.20	-15968.84	0.00	528.21
29.30	-15972.58	0.00	1122.83
29.40	-15913.67	0.00	1684.57
29.50	-15794.83	0.00	2210.96
29.60	-15619.09	0.00	2699.77
29.70	-15389.78	0.00	3149.01
29.80	-15110.47	0.00	3556.96
29.90	-14785.02	0.00	3922.13
30.00	-14417.46	0.00	4243.35
30.10	-14012.04	0.00	4519.75
30.20	-13575.25	0.00	4750.76
30.30	-13114.86	0.00	4936.14
30.40	-12634.97	0.00	5075.98
30.50	-12139.63	0.00	5170.73
30.60	-11632.92	0.00	5221.18
30.70	-11118.90	0.00	5228.47
30.80	-10601.56	0.00	5194.13
30.90	-10084.86	0.00	5119.99
31.00	-9572.61	0.00	5008.29
31.10	-9068.48	0.00	4861.59
31.20	-8575.98	0.00	4682.77
31.30	-8098.41	0.00	4475.05
31.40	-7638.79	0.00	4241.97
31.50	-7199.90	0.00	3987.31
31.60	-6784.17	0.00	3715.15
31.70	-6393.70	0.00	3429.78
31.80	-6030.21	0.00	3135.68
31.90	-5695.02	0.00	2837.51
32.00	-5389.00	0.00	2540.02
32.10	-5112.60	0.00	2248.08
32.20	-4865.76	0.00	1966.56
32.30	-4647.97	0.00	1700.32
32.40	-4458.22	0.00	1454.17
32.50	-4294.99	0.00	1232.76
32.60	-4156.28	0.00	1040.61
32.70	-4039.61	0.00	881.98
32.80	-3942.02	0.00	760.87
32.90	-3860.11	0.00	680.91
33.00	-3790.05	0.00	645.36
33.10	-3727.61	0.00	657.03
33.20	-3668.24	0.00	718.24
33.30	-3607.06	0.00	830.75
33.40	-3538.93	0.00	995.78
33.50	-3458.53	0.00	1213.90
33.60	-3360.40	0.00	1485.03
33.70	-3238.99	0.00	1808.44
33.80	-3088.76	0.00	2182.69
33.90	-2904.24	0.00	2605.62
34.00	-2680.11	0.00	3074.41
34.10	-2411.26	0.00	3585.48
34.20	-2092.90	0.00	4134.59
34.30	-1720.59	0.00	4716.82
34.40	-1290.37	0.00	5326.62
34.50	-798.81	0.00	5957.82
34.60	-243.08	0.00	6603.70
34.70	378.97	0.00	7257.05
34.80	1068.73	0.00	7910.20
34.90	1826.82	0.00	8555.12
35.00	2652.98	0.00	9183.48
35.10	3546.05	0.00	9786.76
35.20	4503.93	0.00	10356.30
35.30	5523.54	0.00	10883.40
35.40	6600.83	0.00	11359.45
35.50	7730.74	0.00	11775.99
35.60	8907.24	0.00	12124.82
35.70	10123.29	0.00	12398.10
35.80	11370.95	0.00	12588.45
35.90	12641.35	0.00	12689.06
36.00	13924.79	0.00	12693.74
36.10	15210.81	0.00	12597.06
36.20	16488.24	0.00	12394.39
36.30	17745.35	0.00	12082.01
36.40	18969.90	0.00	11657.14
36.50	20149.31	0.00	11118.03
36.60	21270.78	0.00	10464.00
36.70	22321.40	0.00	9695.47
36.80	23288.33	0.00	8813.99
36.90	24160.74	0.00	7822.28
37.00	24940.05	0.00	6724.17
37.10	25618.62	0.00	5524.68
37.20	26186.73	0.00	4229.93
37.30	26635.12	0.00	2847.13
37.40	26955.07	0.00	1384.54
37.50	27138.51	0.00	-148.59
37.60	27178.08	0.00	-1742.09
37.70	27067.25	0.00	-3384.95
37.80	26800.33	0.00	-5065.40
37.90	26372.63	0.00	-6771.05
38.00	25780.45	0.00	-8488.90
38.10	25021.23	0.00	-10205.58
38.20	24093.56	0.00	-11907.35
38.30	22997.23	0.00	-13580.31
38.40	21733.36	0.00	-15210.47
38.50	20304.34	0.00	-16783.93
38.60	18713.98	0.00	-18286.97
38.70	16967.43	0.00	-19706.18
38.80	15071.30	0.00	-21028.62
38.90	13033.58	0.00	-22241.90
39.00	10863.72	0.00	-23334.36
39.10	8572.52	0.00	-24295.10
39.20	6172.17	0.00	-25114.16
39.30	3676.18	0.00	-25782.60
39.40	1099.27	0.00	-26292.56
39.50	-1542.64	0.00	-26637.37
39.60	-4232.58	0.00	-26811.61
39.70	-6952.65	0.00	-26811.16
39.80	-9684.13	0.00	-26633.27
39.90	-12407.63	0.00	-26276.57
40.00	-15103.28	0.00	-25741.08
40.10	-17750.89	0.00	-25028.26
40.20	-20330.14	0.00	-24140.97
40.30	-22820.77	0.00	-23083.47
40.40	-25202.82	0.00	-21861.37
40.50	-27456.77	0.00	-20481.62
40.60	-29563.84	0.00	-18952.43
40.70	-31506.10	0.00	-17283.22
40.80	-33266.75	0.00	-15484.53
40.90	-34830.26	0.00	-13567.97
41.00	-36182.57	0.00	-11546.07
41.10	-37311.28	0.00	-9432.25
41.20	-38205.74	0.00	-7240.65
41.30	-38857.21	0.00	-4986.04
41.40	-39259.00	0.00	-2683.72
41.50	-39413.82	0.00	-349.37
41.60	-39354.34	0.00	2001.05
41.70	-39084.23	0.00	4351.46
41.80	-38603.67	0.00	6685.74
41.90	-37913.93	0.00	8987.89
42.00	-37017.35	0.00	11242.16
42.10	-35917.39	0.00	13433.13
42.20	-34618.59	0.00	15545.87
42.30	-33126.65	0.00	17566.04
42.40	-31448.33	0.00	19479.97
42.50	-29591.56	0.00	21274.80
42.60	-27565.38	0.00	22938.56
42.70	-25379.93	0.00	24460.23
42.80	-23046.47	0.00	25829.87
42.90	-20577.30	0.00	27038.62
43.00	-17985.79	0.00	28078.84
43.10	-15286.28	0.00	28944.07
43.20	-12494.05	0.00	29629.14
43.30	-9625.26	0.00	30130.17
43.40	-6696.82	0.00	30444.57
43.50	-3726.34	0.00	30571.09
43.60	-731.98	0.00	30509.77
43.70	2267.62	0.00	30261.99
43.80	5253.53	0.00	29830.36
43.90	8206.66	0.00	29218.78
44.00	11107.87	0.00	28432.32
44.10	13938.20	0.00	27477.25
44.20	16679.00	0.00	26360.89
44.30	19312.06	0.00	25091.61
44.40	21819.86	0.00	23678.75
44.50	24185.67	0.00	22132.52
44.60	26393.73	0.00	20463.92
44.70	28429.43	0.00	18684.67
44.80	30279.39	0.00	16807.07
