Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-821.57	0.00	-10.57
0.10	-832.17	0.00	-4.37
0.20	-837.98	0.00	1.79
0.30	-839.01	0.00	7.89
0.40	-835.30	0.00	13.90
0.50	-826.92	0.00	19.79
0.60	-813.93	0.00	25.56
0.70	-796.82	0.00	31.16
0.80	-775.99	0.00	36.59
0.90	-751.55	0.00	41.82
1.00	-723.59	0.00	46.84
1.10	-692.26	0.00	51.62
1.20	-657.67	0.00	56.15
1.30	-619.98	0.00	60.41
1.40	-579.34	0.00	64.40
1.50	-535.91	0.00	68.08
1.60	-489.88	0.00	71.46
1.70	-441.43	0.00	74.51
1.80	-390.77	0.00	77.23
1.90	-338.10	0.00	79.62
2.00	-283.66	0.00	81.65
2.10	-227.68	0.00	83.32
2.20	-170.40	0.00	84.62
2.30	-112.08	0.00	85.56
2.40	-53.00	0.00	86.12
2.50	6.58	0.00	86.31
2.60	66.37	0.00	86.11
2.70	126.08	0.00	85.54
2.80	185.41	0.00	84.58
2.90	244.06	0.00	83.25
3.00	301.72	0.00	81.54
3.10	358.10	0.00	79.47
3.20	412.87	0.00	77.02
3.30	465.75	0.00	74.23
3.40	516.42	0.00	71.08
3.50	564.59	0.00	67.59
3.60	609.98	0.00	63.77
3.70	652.31	0.00	59.65
3.80	691.31	0.00	55.22
3.90	726.73	0.00	50.50
4.00	758.34	0.00	45.52
4.10	785.91	0.00	40.28
4.20	809.26	0.00	34.82
4.30	828.19	0.00	29.14
4.40	842.92	0.00	23.27
4.50	853.69	0.00	17.24
4.60	860.43	0.00	11.07
4.70	863.04	0.00	4.78
4.80	861.48	0.00	-1.60
4.90	855.70	0.00	-8.05
5.00	845.65	0.00	-14.54
5.10	831.31	0.00	-21.05
5.20	812.67	0.00	-27.53
5.30	789.73	0.00	-33.97
5.40	762.51	0.00	-40.35
5.50	731.03	0.00	-46.62
5.60	695.35	0.00	-52.76
5.70	655.53	0.00	-58.75
5.80	611.66	0.00	-64.55
5.90	563.84	0.00	-70.14
6.00	512.18	0.00	-75.50
6.10	456.83	0.00	-80.59
6.20	397.96	0.00	-85.39
6.30	335.74	0.00	-89.88
6.40	270.40	0.00	-94.03
6.50	202.15	0.00	-97.81
6.60	131.26	0.00	-101.22
6.70	58.00	0.00	-104.23
6.80	-17.33	0.00	-106.81
6.90	-94.40	0.00	-108.95
7.00	-172.87	0.00	-110.64
