Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	2722.50	0.00	-23416.69
0.10	65.28	0.00	-23856.26
0.20	-2726.43	0.00	-23972.90
0.30	-5609.42	0.00	-23751.76
0.40	-8536.05	0.00	-23183.55
0.50	-11454.84	0.00	-22264.78
0.60	-14311.42	0.00	-20998.04
0.70	-17049.48	0.00	-19392.19
0.80	-19612.02	0.00	-17462.47
0.90	-21942.70	0.00	-15230.55
1.00	-23987.37	0.00	-12724.53
1.10	-25695.66	0.00	-9978.72
1.20	-27022.66	0.00	-7033.39
1.30	-27930.50	0.00	-3934.29
1.40	-28389.95	0.00	-732.02
1.50	-28387.67	0.00	2518.78
1.60	-27991.53	0.00	5760.48
1.70	-27222.32	0.00	8933.65
1.80	-26083.24	0.00	11978.40
1.90	-24584.14	0.00	14835.87
2.00	-22741.98	0.00	17449.80
2.10	-20581.23	0.00	19768.12
2.20	-18134.01	0.00	21744.47
2.30	-15440.05	0.00	23339.69
2.40	-12546.29	0.00	24523.04
2.50	-9506.16	0.00	25273.30
2.60	-6378.51	0.00	25579.54
2.70	-3226.18	0.00	25441.53
2.80	-114.30	0.00	24869.86
2.90	2891.66	0.00	23885.69
3.00	5728.00	0.00	22520.12
3.10	8334.96	0.00	20813.24
3.20	10658.74	0.00	18812.89
3.30	12653.41	0.00	16573.18
3.40	14282.50	0.00	14152.81
3.50	15520.19	0.00	11613.32
3.60	16352.06	0.00	9017.25
3.70	16775.33	0.00	6426.37
3.80	16798.67	0.00	3899.98
3.90	16441.48	0.00	1493.42
4.00	15732.82	0.00	-743.26
4.10	14709.98	0.00	-2766.36
4.20	13416.87	0.00	-4539.36
4.30	11902.24	0.00	-6033.42
4.40	10217.89	0.00	-7227.63
4.50	8416.95	0.00	-8109.07
4.60	6552.30	0.00	-8672.52
4.70	4677.07	0.00	-8920.14
4.80	2839.53	0.00	-8860.88
4.90	1081.79	0.00	-8509.79
5.00	-556.93	0.00	-7887.39
5.10	-2040.88	0.00	-7018.83
5.20	-3338.30	0.00	-5933.20
5.30	-4421.82	0.00	-4662.80
5.40	-5268.95	0.00	-3242.46
5.50	-5864.93	0.00	-1708.92
5.60	-6199.18	0.00	-100.30
5.70	-6264.92	0.00	1544.49
5.80	-6059.80	0.00	3186.15
5.90	-5585.92	0.00	4785.50
6.00	-4849.81	0.00	6303.92
6.10	-3862.51	0.00	7703.80
6.20	-2639.68	0.00	8949.05
6.30	-1201.76	0.00	10005.62
6.40	425.95	0.00	10842.06
6.50	2213.29	0.00	11430.12
6.60	4125.21	0.00	11745.41
6.70	6122.09	0.00	11768.05
6.80	8160.05	0.00	11483.27
6.90	10191.60	0.00	10882.12
7.00	12166.45	0.00	9961.94
7.10	14033.71	0.00	8726.87
7.20	15761.48	0.00	7188.19
7.30	17313.46	0.00	5364.48
7.40	18649.89	0.00	3281.63
7.50	19733.67	0.00	972.62
7.60	20531.15	0.00	-1522.90
7.70	21012.85	0.00	-4159.29
7.80	21154.25	0.00	-6885.79
7.90	20936.53	0.00	-9647.60
8.00	20347.24	0.00	-12387.16
8.10	19381.03	0.00	-15045.59
8.20	18040.18	0.00	-17564.15
8.30	16335.09	0.00	-19885.92
8.40	14284.58	0.00	-21957.28
8.50	11916.07	0.00	-23729.49
8.60	9265.39	0.00	-25160.11
8.70	6376.44	0.00	-26214.19
8.80	3300.48	0.00	-26865.39
8.90	95.12	0.00	-27096.66
9.00	-3176.99	0.00	-26900.82
9.10	-6449.75	0.00	-26280.73
9.20	-9655.43	0.00	-25249.14
9.30	-12726.67	0.00	-23828.35
9.40	-15598.58	0.00	-22049.46
9.50	-18210.72	0.00	-19951.46
9.60	-20509.12	0.00	-17580.05
9.70	-22447.94	0.00	-14986.33
9.80	-23991.00	0.00	-12225.36
9.90	-25112.74	0.00	-9354.62
10.00	-25799.00	0.00	-6432.56
10.10	-26047.18	0.00	-3517.07
10.20	-25866.06	0.00	-664.09
10.30	-25275.21	0.00	2073.63
10.40	-24337.53	0.00	4647.70
10.50	-23131.81	0.00	7015.03
10.60	-21690.41	0.00	9138.61
10.70	-20048.63	0.00	10988.12
10.80	-18244.47	0.00	12540.32
10.90	-16318.16	0.00	13779.36
11.00	-14311.46	0.00	14696.78
11.10	-12267.11	0.00	15291.54
11.20	-10228.05	0.00	15569.77
11.30	-8236.70	0.00	15544.51
11.40	-6334.11	0.00	15235.25
11.50	-4559.05	0.00	14667.49
11.60	-2947.19	0.00	13872.07
11.70	-1530.14	0.00	12884.51
11.80	-334.57	0.00	11744.25
11.90	618.50	0.00	10493.76
12.00	1314.47	0.00	9177.62
12.10	1745.67	0.00	7841.50
12.20	1911.71	0.00	6531.14
12.30	1819.61	0.00	5291.18
12.40	1483.74	0.00	4164.10
12.50	925.52	0.00	3189.07
12.60	172.81	0.00	2400.92
12.70	-740.82	0.00	1829.13
12.80	-1777.06	0.00	1497.02
12.90	-2893.97	0.00	1421.02
13.00	-4047.24	0.00	1610.20
13.10	-5191.39	0.00	2065.94
13.20	-6281.16	0.00	2781.99
13.30	-7272.66	0.00	3744.61
13.40	-8124.56	0.00	4933.04
13.50	-8799.15	0.00	6320.23
13.60	-9263.15	0.00	7873.74
13.70	-9488.43	0.00	9556.75
13.80	-9452.52	0.00	11329.27
13.90	-9138.88	0.00	13149.36
14.00	-8537.08	0.00	14974.36
14.10	-7642.68	0.00	16762.03
14.20	-6457.10	0.00	18471.64
14.30	-4987.22	0.00	20064.81
14.40	-3245.01	0.00	21506.28
14.50	-1247.07	0.00	22764.33
14.60	985.96	0.00	23811.12
14.70	3429.76	0.00	24622.70
14.80	6056.88	0.00	25178.94
14.90	8837.05	0.00	25463.25
15.00	11737.45	0.00	25462.27
15.10	14722.93	0.00	25165.44
15.20	17756.08	0.00	24564.65
15.30	20797.24	0.00	23653.91
15.40	23804.49	0.00	22429.17
15.50	26733.66	0.00	20888.21
15.60	29538.34	0.00	19030.80
15.70	32170.11	0.00	16858.91
15.80	34578.81	0.00	14377.14
15.90	36720.63	0.00	11593.25
16.00	38675.96	0.00	8518.78
16.10	40462.51	0.00	5169.69
16.20	42053.98	0.00	1566.96
16.30	43421.58	0.00	-2262.88
16.40	44534.20	0.00	-6287.39
16.50	45358.86	0.00	-10468.10
16.60	45861.32	0.00	-14760.56
16.70	46006.94	0.00	-19114.74
16.80	45761.70	0.00	-23475.70
16.90	45093.46	0.00	-27784.47
17.00	43973.23	0.00	-31979.29
17.10	42376.69	0.00	-35996.95
17.20	40285.55	0.00	-39774.33
17.30	37689.02	0.00	-43250.00
17.40	34585.03	0.00	-46365.82
17.50	30981.34	0.00	-49068.46
17.60	26896.37	0.00	-51310.81
17.70	22359.63	0.00	-53053.11
17.80	17411.89	0.00	-54263.90
17.90	12104.82	0.00	-54920.64
18.00	6500.36	0.00	-55009.98
18.10	669.56	0.00	-54527.84
18.20	-5308.77	0.00	-53479.06
18.30	-11349.83	0.00	-51876.91
18.40	-17364.69	0.00	-49742.35
18.50	-23262.33	0.00	-47103.14
18.60	-28951.68	0.00	-43992.85
18.70	-34343.68	0.00	-40449.90
18.80	-39353.12	0.00	-36516.56
18.90	-43900.47	0.00	-32238.08
19.00	-47913.40	0.00	-27661.93
19.10	-51328.13	0.00	-22837.11
19.20	-54090.61	0.00	-17813.72
19.30	-56157.46	0.00	-12642.56
19.40	-57496.68	0.00	-7374.94
19.50	-58088.27	0.00	-2062.49
19.60	-57940.35	0.00	3242.91
19.70	-57363.50	0.00	8489.21
19.80	-56475.67	0.00	13624.33
19.90	-55271.57	0.00	18596.35
20.00	-53744.08	0.00	23353.84
20.10	-51885.56	0.00	27846.28
20.20	-49689.26	0.00	32024.67
20.30	-47150.92	0.00	35842.21
20.40	-44270.41	0.00	39255.22
20.50	-41053.26	0.00	42224.04
20.60	-37511.99	0.00	44714.04
20.70	-33667.27	0.00	46696.66
20.80	-29548.59	0.00	48150.34
20.90	-25194.55	0.00	49061.42
21.00	-20652.69	0.00	49424.82
21.10	-15978.74	0.00	49244.60
21.20	-11235.40	0.00	48534.17
21.30	-6490.72	0.00	47316.30
21.40	-1815.96	0.00	45622.87
21.50	2716.68	0.00	43494.22
21.60	7036.60	0.00	40978.31
21.70	11077.34	0.00	38129.62
21.80	14778.99	0.00	35007.80
21.90	18090.32	0.00	31676.13
22.00	20970.63	0.00	28199.96
22.10	23391.09	0.00	24644.98
22.20	25335.49	0.00	21075.59
22.30	26800.58	0.00	17553.25
22.40	27795.70	0.00	14135.02
22.50	28342.03	0.00	10872.27
22.60	28471.28	0.00	7809.52
22.70	28224.08	0.00	4983.63
22.80	27648.09	0.00	2423.19
22.90	26795.90	0.00	148.19
23.00	25723.00	0.00	-1830.04
23.10	24485.64	0.00	-3508.57
23.20	23138.95	0.00	-4892.50
23.30	21735.20	0.00	-5994.23
23.40	20322.30	0.00	-6832.67
23.50	18942.65	0.00	-7432.24
23.60	17632.23	0.00	-7821.79
23.70	16419.98	0.00	-8033.49
23.80	15336.72	0.00	-8101.62
23.90	14416.07	0.00	-8061.47
24.00	13661.05	0.00	-7948.22
24.10	13068.22	0.00	-7795.92
24.20	12629.22	0.00	-7636.55
24.30	12331.15	0.00	-7499.25
24.40	12157.20	0.00	-7409.59
