Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-3815.96	0.00	-41439.96
0.10	-7728.73	0.00	-40276.64
0.20	-11642.43	0.00	-38954.37
0.30	-15529.82	0.00	-37478.36
0.40	-19362.85	0.00	-35854.44
0.50	-23112.98	0.00	-34089.02
0.60	-26751.52	0.00	-32189.07
0.70	-30249.91	0.00	-30162.08
0.80	-33580.12	0.00	-28016.05
0.90	-36714.94	0.00	-25759.46
1.00	-39628.34	0.00	-23401.21
1.10	-42295.77	0.00	-20950.60
1.20	-44694.45	0.00	-18417.31
1.30	-46803.70	0.00	-15811.34
1.40	-48605.13	0.00	-13142.97
1.50	-50082.95	0.00	-10422.72
1.60	-51224.10	0.00	-7661.35
1.70	-52018.44	0.00	-4869.73
1.80	-52458.92	0.00	-2058.90
1.90	-52552.60	0.00	760.05
2.00	-52509.31	0.00	3576.01
2.10	-52408.60	0.00	6377.85
2.20	-52247.73	0.00	9154.53
2.30	-52022.47	0.00	11895.07
2.40	-51727.22	0.00	14588.67
2.50	-51355.11	0.00	17224.70
2.60	-50898.16	0.00	19792.75
2.70	-50347.47	0.00	22282.68
2.80	-49693.41	0.00	24684.68
2.90	-48925.87	0.00	26989.25
3.00	-48034.47	0.00	29187.32
3.10	-47008.80	0.00	31270.19
3.20	-45838.75	0.00	33229.65
3.30	-44514.69	0.00	35057.97
3.40	-43027.79	0.00	36747.94
3.50	-41370.26	0.00	38292.87
3.60	-39535.58	0.00	39686.69
3.70	-37518.74	0.00	40923.87
3.80	-35316.49	0.00	41999.55
3.90	-32927.46	0.00	42909.48
4.00	-30352.38	0.00	43650.06
4.10	-27594.21	0.00	44218.37
4.20	-24658.18	0.00	44612.18
4.30	-21551.97	0.00	44829.92
4.40	-18285.62	0.00	44870.74
4.50	-14871.63	0.00	44734.47
4.60	-11324.83	0.00	44421.66
4.70	-7662.38	0.00	43933.53
4.80	-3903.56	0.00	43272.02
4.90	-69.73	0.00	42439.74
5.00	3815.96	0.00	41439.96
5.10	7728.73	0.00	40276.64
5.20	11642.43	0.00	38954.37
5.30	15529.82	0.00	37478.36
5.40	19362.85	0.00	35854.44
5.50	23112.98	0.00	34089.02
5.60	26751.52	0.00	32189.07
5.70	30249.91	0.00	30162.08
5.80	33580.12	0.00	28016.05
5.90	36714.94	0.00	25759.46
6.00	39628.34	0.00	23401.21
6.10	42295.77	0.00	20950.60
6.20	44694.45	0.00	18417.31
6.30	46803.70	0.00	15811.34
6.40	48605.13	0.00	13142.97
6.50	50082.95	0.00	10422.72
6.60	51224.10	0.00	7661.35
6.70	52018.44	0.00	4869.73
6.80	52458.92	0.00	2058.90
6.90	52552.60	0.00	-760.05
7.00	52509.31	0.00	-3576.01
7.10	52408.60	0.00	-6377.85
7.20	52247.73	0.00	-9154.53
7.30	52022.47	0.00	-11895.07
7.40	51727.22	0.00	-14588.67
7.50	51355.11	0.00	-17224.70
7.60	50898.16	0.00	-19792.75
7.70	50347.47	0.00	-22282.68
7.80	49693.41	0.00	-24684.68
7.90	48925.87	0.00	-26989.25
8.00	48034.47	0.00	-29187.32
8.10	47008.80	0.00	-31270.19
8.20	45838.75	0.00	-33229.65
8.30	44514.69	0.00	-35057.97
8.40	43027.79	0.00	-36747.94
8.50	41370.26	0.00	-38292.87
8.60	39535.58	0.00	-39686.69
8.70	37518.74	0.00	-40923.87
8.80	35316.49	0.00	-41999.55
8.90	32927.46	0.00	-42909.48
9.00	30352.38	0.00	-43650.06
9.10	27594.21	0.00	-44218.37
9.20	24658.18	0.00	-44612.18
9.30	21551.97	0.00	-44829.92
9.40	18285.62	0.00	-44870.74
9.50	14871.63	0.00	-44734.47
9.60	11324.83	0.00	-44421.66
9.70	7662.38	0.00	-43933.53
9.80	3903.56	0.00	-43272.02
9.90	69.73	0.00	-42439.74
10.00	-3815.96	0.00	-41439.96
10.10	-7728.73	0.00	-40276.64
10.20	-11642.43	0.00	-38954.37
10.30	-15529.82	0.00	-37478.36
10.40	-19362.85	0.00	-35854.44
10.50	-23112.98	0.00	-34089.02
10.60	-26751.52	0.00	-32189.07
10.70	-30249.91	0.00	-30162.08
10.80	-33580.12	0.00	-28016.05
10.90	-36714.94	0.00	-25759.46
11.00	-39628.34	0.00	-23401.21
11.10	-42295.77	0.00	-20950.60
11.20	-44694.45	0.00	-18417.31
11.30	-46803.70	0.00	-15811.34
11.40	-48605.13	0.00	-13142.97
11.50	-50082.95	0.00	-10422.72
11.60	-51224.10	0.00	-7661.35
11.70	-52018.44	0.00	-4869.73
11.80	-52458.92	0.00	-2058.90
11.90	-52552.60	0.00	760.05
12.00	-52509.31	0.00	3576.01
12.10	-52408.60	0.00	6377.85
12.20	-52247.73	0.00	9154.53
12.30	-52022.47	0.00	11895.07
12.40	-51727.22	0.00	14588.67
12.50	-51355.11	0.00	17224.70
12.60	-50898.16	0.00	19792.75
12.70	-50347.47	0.00	22282.68
12.80	-49693.41	0.00	24684.68
12.90	-48925.87	0.00	26989.25
