Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-1550.96	0.00	-718.37
0.10	-1677.72	0.00	-654.58
0.20	-1794.07	0.00	-588.35
0.30	-1899.46	0.00	-520.01
0.40	-1993.44	0.00	-449.89
0.50	-2075.58	0.00	-378.33
0.60	-2145.56	0.00	-305.70
0.70	-2203.10	0.00	-232.34
0.80	-2248.01	0.00	-158.60
0.90	-2280.17	0.00	-84.85
1.00	-2299.53	0.00	-11.43
1.10	-2306.12	0.00	61.31
1.20	-2300.03	0.00	133.03
1.30	-2281.43	0.00	203.41
1.40	-2250.57	0.00	272.13
1.50	-2207.84	0.00	338.88
1.60	-2154.57	0.00	403.39
1.70	-2091.36	0.00	465.37
1.80	-2018.57	0.00	524.58
1.90	-1936.60	0.00	580.78
2.00	-1845.86	0.00	633.75
2.10	-1746.82	0.00	683.32
2.20	-1639.97	0.00	729.29
2.30	-1525.82	0.00	771.52
2.40	-1404.90	0.00	809.87
2.50	-1277.77	0.00	844.23
2.60	-1145.03	0.00	874.51
2.70	-1007.27	0.00	900.63
2.80	-865.13	0.00	922.54
2.90	-719.24	0.00	940.20
3.00	-570.26	0.00	953.58
3.10	-418.87	0.00	962.69
3.20	-265.75	0.00	967.54
3.30	-111.59	0.00	968.14
3.40	42.90	0.00	964.53
3.50	197.01	0.00	956.77
3.60	350.04	0.00	944.91
3.70	501.26	0.00	929.02
3.80	649.97	0.00	909.19
3.90	795.46	0.00	885.51
4.00	937.04	0.00	858.07
4.10	1074.00	0.00	826.99
4.20	1205.67	0.00	792.38
4.30	1331.39	0.00	754.36
4.40	1450.52	0.00	713.06
4.50	1562.43	0.00	668.63
4.60	1666.53	0.00	621.22
4.70	1762.26	0.00	570.97
4.80	1849.07	0.00	518.06
4.90	1926.46	0.00	462.65
5.00	1993.98	0.00	404.93
5.10	2051.19	0.00	345.09
5.20	2097.73	0.00	283.32
5.30	2133.32	0.00	219.85
5.40	2158.55	0.00	154.87
5.50	2173.55	0.00	88.63
5.60	2178.16	0.00	21.36
5.70	2172.24	0.00	-46.70
5.80	2155.69	0.00	-115.28
5.90	2128.45	0.00	-184.13
6.00	2090.47	0.00	-252.97
6.10	2041.77	0.00	-321.53
6.20	1982.37	0.00	-389.51
6.30	1912.36	0.00	-456.64
6.40	1831.86	0.00	-522.61
6.50	1741.02	0.00	-587.13
6.60	1640.05	0.00	-649.90
6.70	1529.21	0.00	-710.61
6.80	1408.79	0.00	-768.98
6.90	1279.15	0.00	-824.71
7.00	1140.67	0.00	-877.50
7.10	993.82	0.00	-927.09
7.20	839.10	0.00	-973.18
7.30	677.05	0.00	-1015.53
7.40	508.29	0.00	-1053.87
7.50	333.48	0.00	-1087.97
7.60	153.31	0.00	-1117.60
7.70	-31.44	0.00	-1142.56
7.80	-219.97	0.00	-1162.66
7.90	-411.45	0.00	-1177.72
8.00	-604.97	0.00	-1187.61
8.10	-799.61	0.00	-1192.19
8.20	-994.40	0.00	-1191.35
8.30	-1188.36	0.00	-1185.02
8.40	-1380.47	0.00	-1173.14
8.50	-1569.69	0.00	-1155.68
8.60	-1754.98	0.00	-1132.61
8.70	-1935.28	0.00	-1103.97
8.80	-2109.53	0.00	-1069.78
8.90	-2276.70	0.00	-1030.12
9.00	-2435.73	0.00	-985.07
9.10	-2585.62	0.00	-934.74
9.20	-2725.38	0.00	-879.28
9.30	-2854.05	0.00	-818.83
9.40	-2970.72	0.00	-753.59
9.50	-3074.53	0.00	-683.75
9.60	-3164.67	0.00	-609.54
9.70	-3240.86	0.00	-531.21
9.80	-3304.59	0.00	-449.01
9.90	-3355.68	0.00	-363.24
10.00	-3393.68	0.00	-274.19
10.10	-3418.21	0.00	-182.19
10.20	-3428.89	0.00	-87.57
10.30	-3425.40	0.00	9.31
10.40	-3407.43	0.00	108.09
10.50	-3374.72	0.00	208.37
10.60	-3327.04	0.00	309.76
10.70	-3264.19	0.00	411.85
10.80	-3186.04	0.00	514.21
10.90	-3092.47	0.00	616.40
11.00	-2983.45	0.00	717.97
11.10	-2858.97	0.00	818.46
11.20	-2719.10	0.00	917.41
