Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-4629.47	0.00	-18784.73
0.10	-6247.53	0.00	-18465.84
0.20	-7865.79	0.00	-18052.01
0.30	-9473.43	0.00	-17539.56
0.40	-11058.90	0.00	-16925.89
0.50	-12610.05	0.00	-16209.52
0.60	-14114.37	0.00	-15390.23
0.70	-15559.10	0.00	-14469.06
0.80	-16931.44	0.00	-13448.41
0.90	-18218.75	0.00	-12331.98
1.00	-19408.76	0.00	-11124.82
1.10	-20489.76	0.00	-9833.26
1.20	-21450.78	0.00	-8464.90
1.30	-22281.79	0.00	-7028.45
1.40	-22973.88	0.00	-5533.72
1.50	-23519.40	0.00	-3991.45
1.60	-23912.11	0.00	-2413.18
1.70	-24147.27	0.00	-811.11
1.80	-24221.78	0.00	802.06
1.90	-24134.22	0.00	2413.32
2.00	-23885.09	0.00	4009.52
2.10	-23483.83	0.00	5577.55
2.20	-22937.20	0.00	7104.52
2.30	-22249.68	0.00	8577.95
2.40	-21427.08	0.00	9985.95
2.50	-20476.49	0.00	11317.36
2.60	-19406.17	0.00	12561.92
2.70	-18225.47	0.00	13710.39
2.80	-16944.72	0.00	14754.72
2.90	-15575.03	0.00	15688.05
3.00	-14128.24	0.00	16504.91
3.10	-12616.69	0.00	17201.17
3.20	-11053.07	0.00	17774.13
3.30	-9450.30	0.00	18222.51
3.40	-7821.28	0.00	18546.44
3.50	-6178.81	0.00	18747.40
3.60	-4535.34	0.00	18828.18
3.70	-2902.88	0.00	18792.78
3.80	-1292.81	0.00	18646.31
3.90	284.22	0.00	18394.85
4.00	1818.44	0.00	18045.37
4.10	3301.05	0.00	17605.50
4.20	4724.27	0.00	17083.43
4.30	6081.46	0.00	16487.73
4.40	7367.08	0.00	15827.20
4.50	8576.77	0.00	15110.66
4.60	9707.30	0.00	14346.86
4.70	10756.56	0.00	13544.25
4.80	11723.48	0.00	12710.90
4.90	12607.97	0.00	11854.35
5.00	13410.85	0.00	10981.50
5.10	14133.69	0.00	10098.49
5.20	14778.72	0.00	9210.69
5.30	15348.71	0.00	8322.57
5.40	15846.79	0.00	7437.72
5.50	16276.37	0.00	6558.84
5.60	16640.94	0.00	5687.71
5.70	16943.95	0.00	4825.30
5.80	17188.71	0.00	3971.74
5.90	17378.23	0.00	3126.46
6.00	17515.14	0.00	2288.25
6.10	17601.60	0.00	1455.38
6.20	17642.59	0.00	625.72
6.30	17641.90	0.00	-203.16
6.40	17599.87	0.00	-1033.81
6.50	17516.08	0.00	-1868.80
6.60	17389.45	0.00	-2710.55
6.70	17218.21	0.00	-3561.24
6.80	16999.95	0.00	-4422.63
6.90	16731.74	0.00	-5295.97
7.00	16410.15	0.00	-6181.90
7.10	16031.41	0.00	-7080.34
7.20	15591.47	0.00	-7990.43
7.30	15086.17	0.00	-8910.46
7.40	14511.36	0.00	-9837.84
7.50	13863.01	0.00	-10769.10
7.60	13137.40	0.00	-11699.86
7.70	12331.22	0.00	-12624.90
7.80	11441.75	0.00	-13538.17
7.90	10466.94	0.00	-14432.90
8.00	9405.56	0.00	-15301.66
8.10	8257.32	0.00	-16136.46
8.20	7022.95	0.00	-16928.90
8.30	5704.25	0.00	-17670.29
8.40	4304.23	0.00	-18351.76
8.50	2827.05	0.00	-18964.48
8.60	1278.11	0.00	-19499.75
8.70	-335.97	0.00	-19949.17
8.80	-2007.42	0.00	-20304.83
8.90	-3727.31	0.00	-20559.39
9.00	-5485.67	0.00	-20706.27
9.10	-7271.54	0.00	-20739.78
9.20	-9073.15	0.00	-20655.17
9.30	-10877.99	0.00	-20448.80
9.40	-12672.98	0.00	-20118.16
9.50	-14444.66	0.00	-19661.98
9.60	-16179.30	0.00	-19080.20
9.70	-17863.16	0.00	-18374.04
9.80	-19482.59	0.00	-17546.00
9.90	-21024.28	0.00	-16599.75
10.00	-22475.41	0.00	-15540.18
10.10	-23823.81	0.00	-14373.28
10.20	-25058.14	0.00	-13106.03
10.30	-26168.03	0.00	-11746.37
10.40	-27144.21	0.00	-10302.99
10.50	-27978.62	0.00	-8785.30
10.60	-28664.51	0.00	-7203.19
10.70	-29201.14	0.00	-5566.97
10.80	-29596.49	0.00	-3887.19
10.90	-29849.08	0.00	-2174.49
11.00	-29957.93	0.00	-439.47
11.10	-29923.10	0.00	1307.44
11.20	-29745.58	0.00	3056.12
11.30	-29427.25	0.00	4796.88
11.40	-28970.78	0.00	6520.51
11.50	-28379.57	0.00	8218.44
11.60	-27657.62	0.00	9882.74
11.70	-26809.45	0.00	11506.19
11.80	-25840.00	0.00	13082.34
11.90	-24754.49	0.00	14605.47
12.00	-23558.39	0.00	16070.61
12.10	-22257.24	0.00	17473.50
12.20	-20856.65	0.00	18810.55
12.30	-19362.15	0.00	20078.80
12.40	-17779.15	0.00	21275.80
12.50	-16112.90	0.00	22399.56
12.60	-14368.43	0.00	23448.46
12.70	-12550.54	0.00	24421.12
12.80	-10663.79	0.00	25316.31
12.90	-8712.48	0.00	26132.87
13.00	-6700.74	0.00	26869.56
13.10	-4632.50	0.00	27525.00
13.20	-2511.60	0.00	28097.59
13.30	-341.85	0.00	28585.38
13.40	1872.92	0.00	28986.07
13.50	4128.71	0.00	29296.91
13.60	6421.27	0.00	29514.72
13.70	8746.02	0.00	29635.82
13.80	11097.89	0.00	29656.07
13.90	13471.23	0.00	29570.91
14.00	15859.70	0.00	29375.37
14.10	18256.19	0.00	29064.17
14.20	20652.68	0.00	28631.78
14.30	23040.23	0.00	28072.54
14.40	25408.85	0.00	27380.79
14.50	27747.52	0.00	26550.98
14.60	30044.13	0.00	25577.83
14.70	32285.53	0.00	24456.48
14.80	34457.52	0.00	23182.69
14.90	36544.94	0.00	21752.93
15.00	38531.75	0.00	20164.62
15.10	40401.16	0.00	18416.24
15.20	42135.78	0.00	16507.55
15.30	43717.76	0.00	14439.65
15.40	45129.05	0.00	12215.18
15.50	46355.89	0.00	9838.42
15.60	47413.20	0.00	7315.38
15.70	48292.58	0.00	4653.87
15.80	48979.46	0.00	1863.58
15.90	49459.44	0.00	-1043.92
16.00	49718.54	0.00	-4055.18
16.10	49743.33	0.00	-7154.87
16.20	49521.13	0.00	-10325.88
16.30	49040.27	0.00	-13549.36
16.40	48290.23	0.00	-16804.90
16.50	47261.90	0.00	-20070.59
16.60	45947.77	0.00	-23323.29
16.70	44342.12	0.00	-26538.75
16.80	42441.27	0.00	-29691.84
16.90	40243.74	0.00	-32756.85
17.00	37750.44	0.00	-35707.67
17.10	34964.85	0.00	-38518.14
17.20	31893.13	0.00	-41162.27
17.30	28544.29	0.00	-43614.57
17.40	24930.27	0.00	-45850.34
17.50	21065.99	0.00	-47845.98
17.60	16969.39	0.00	-49579.24
17.70	12661.42	0.00	-51029.56
17.80	8165.99	0.00	-52178.30
17.90	3509.88	0.00	-53009.02
18.00	-1277.45	0.00	-53507.69
18.10	-6163.98	0.00	-53662.95
18.20	-11115.43	0.00	-53466.22
18.30	-16095.52	0.00	-52911.93
18.40	-21066.34	0.00	-51997.59
18.50	-25988.67	0.00	-50723.91
18.60	-30822.43	0.00	-49094.85
18.70	-35527.16	0.00	-47117.59
18.80	-40062.43	0.00	-44802.58
18.90	-44388.37	0.00	-42163.42
19.00	-48466.19	0.00	-39216.79
19.10	-52258.65	0.00	-35982.30
19.20	-55730.60	0.00	-32482.32
19.30	-58849.43	0.00	-28741.81
19.40	-61585.54	0.00	-24788.01
19.50	-63912.78	0.00	-20650.26
19.60	-65808.79	0.00	-16359.66
19.70	-67255.34	0.00	-11948.74
19.80	-68238.63	0.00	-7451.22
19.90	-68749.42	0.00	-2901.57
20.00	-68796.68	0.00	1665.29
20.10	-68451.06	0.00	6214.34
20.20	-67725.71	0.00	10710.86
20.30	-66625.90	0.00	15120.71
20.40	-65159.25	0.00	19410.74
20.50	-63335.74	0.00	23549.09
20.60	-61167.66	0.00	27505.47
20.70	-58669.50	0.00	31251.53
20.80	-55857.95	0.00	34761.04
20.90	-52751.75	0.00	38010.18
21.00	-49371.64	0.00	40977.73
21.10	-45740.22	0.00	43645.24
21.20	-41881.79	0.00	45997.17
21.30	-37822.22	0.00	48021.02
21.40	-33588.78	0.00	49707.34
21.50	-29209.88	0.00	51049.84
21.60	-24714.92	0.00	52045.28
21.70	-20134.00	0.00	52693.53
21.80	-15497.69	0.00	52997.41
21.90	-10836.77	0.00	52962.64
22.00	-6181.91	0.00	52597.67
22.10	-1563.45	0.00	51913.49
22.20	2988.93	0.00	50923.48
22.30	7446.46	0.00	49643.19
22.40	11781.58	0.00	48090.06
22.50	15968.15	0.00	46283.23
22.60	19981.73	0.00	44243.24
22.70	23799.76	0.00	41991.81
22.80	27401.77	0.00	39551.51
22.90	30769.54	0.00	36945.57
23.00	33887.22	0.00	34197.56
23.10	36741.39	0.00	31331.15
23.20	39321.17	0.00	28369.91
23.30	41618.23	0.00	25337.03
23.40	43626.74	0.00	22255.13
23.50	45343.37	0.00	19146.10
23.60	46767.17	0.00	16030.86
23.70	47899.51	0.00	12929.31
23.80	48743.92	0.00	9860.10
23.90	49305.94	0.00	6840.63
24.00	49592.95	0.00	3886.89
24.10	49613.99	0.00	1013.47
24.20	49379.58	0.00	-1766.54
24.30	48901.49	0.00	-4441.48
24.40	48192.56	0.00	-7001.17
24.50	47266.50	0.00	-9436.87
24.60	46148.32	0.00	-11741.21
24.70	44881.95	0.00	-13908.18
24.80	43480.86	0.00	-15933.01
24.90	41956.30	0.00	-17812.13
25.00	40319.20	0.00	-19543.06
25.10	38580.17	0.00	-21124.35
25.20	36749.46	0.00	-22555.43
25.30	34836.93	0.00	-23836.58
25.40	32852.12	0.00	-24968.80
25.50	30804.18	0.00	-25953.74
25.60	28701.94	0.00	-26793.59
25.70	26553.90	0.00	-27491.04
25.80	24368.27	0.00	-28049.15
25.90	22153.01	0.00	-28471.36
26.00	19915.84	0.00	-28761.37
26.10	17664.27	0.00	-28923.12
26.20	15405.64	0.00	-28960.75
26.30	13147.17	0.00	-28878.56
26.40	10895.93	0.00	-28680.99
26.50	8658.89	0.00	-28372.60
26.60	6442.93	0.00	-27958.06
26.70	4254.87	0.00	-27442.15
26.80	2101.44	0.00	-26829.74
26.90	-10.72	0.00	-26125.81
27.00	-2075.04	0.00	-25335.45
27.10	-4085.07	0.00	-24463.85
27.20	-6034.47	0.00	-23516.32
27.30	-7917.06	0.00	-22498.29
27.40	-9726.83	0.00	-21415.34
27.50	-11458.00	0.00	-20273.15
27.60	-13105.01	0.00	-19077.53
27.70	-14662.60	0.00	-17834.45
27.80	-16125.86	0.00	-16549.97
27.90	-17490.21	0.00	-15230.28
28.00	-18751.50	0.00	-13881.68
28.10	-19906.01	0.00	-12510.54
28.20	-20950.49	0.00	-11123.32
28.30	-21882.23	0.00	-9726.53
28.40	-22699.03	0.00	-8326.72
28.50	-23399.27	0.00	-6930.45
28.60	-23981.92	0.00	-5544.24
28.70	-24446.55	0.00	-4174.61
28.80	-24793.33	0.00	-2827.97
28.90	-25023.08	0.00	-1510.67
29.00	-25137.23	0.00	-228.90
29.10	-25137.84	0.00	1011.29
29.20	-25027.60	0.00	2204.03
