Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-2149.72	0.00	0.00
0.10	-2155.26	0.00	0.00
0.20	-2149.14	0.00	0.00
0.30	-2131.49	0.00	0.00
0.40	-2102.49	0.00	0.00
0.50	-2062.54	0.00	0.00
0.60	-2012.35	0.00	0.00
0.70	-1952.24	0.00	0.00
0.80	-1882.52	0.00	0.00
0.90	-1803.55	0.00	0.00
1.00	-1715.72	0.00	0.00
1.10	-1619.45	0.00	0.00
1.20	-1515.19	0.00	0.00
1.30	-1403.44	0.00	0.00
1.40	-1284.71	0.00	0.00
1.50	-1159.54	0.00	0.00
1.60	-1028.53	0.00	0.00
1.70	-892.25	0.00	0.00
1.80	-751.35	0.00	0.00
1.90	-606.48	0.00	0.00
2.00	-458.30	0.00	0.00
2.10	-307.50	0.00	0.00
2.20	-154.80	0.00	0.00
2.30	-0.91	0.00	0.00
2.40	153.42	0.00	0.00
2.50	307.46	0.00	0.00
2.60	460.45	0.00	0.00
2.70	611.65	0.00	0.00
2.80	760.28	0.00	0.00
2.90	905.61	0.00	0.00
3.00	1046.89	0.00	0.00
3.10	1183.38	0.00	0.00
3.20	1314.37	0.00	0.00
3.30	1439.14	0.00	0.00
3.40	1557.02	0.00	0.00
3.50	1667.34	0.00	0.00
3.60	1769.48	0.00	0.00
3.70	1862.85	0.00	0.00
3.80	1946.87	0.00	0.00
3.90	2021.03	0.00	0.00
4.00	2084.85	0.00	0.00
4.10	2137.90	0.00	0.00
4.20	2179.98	0.00	0.00
4.30	2211.27	0.00	0.00
4.40	2231.53	0.00	0.00
4.50	2240.54	0.00	0.00
4.60	2238.15	0.00	0.00
4.70	2224.21	0.00	0.00
4.80	2198.64	0.00	0.00
4.90	2161.41	0.00	0.00
5.00	2112.51	0.00	0.00
5.10	2052.01	0.00	0.00
5.20	1979.99	0.00	0.00
5.30	1896.61	0.00	0.00
5.40	1802.06	0.00	0.00
5.50	1696.60	0.00	0.00
5.60	1580.52	0.00	0.00
5.70	1454.17	0.00	0.00
5.80	1317.94	0.00	0.00
5.90	1172.30	0.00	0.00
6.00	1017.74	0.00	0.00
6.10	854.81	0.00	0.00
6.20	684.13	0.00	0.00
6.30	506.33	0.00	0.00
6.40	322.12	0.00	0.00
6.50	132.26	0.00	0.00
6.60	-62.47	0.00	0.00
6.70	-261.23	0.00	0.00
6.80	-463.14	0.00	0.00
6.90	-667.28	0.00	0.00
7.00	-872.70	0.00	0.00
7.10	-1078.41	0.00	0.00
7.20	-1283.40	0.00	0.00
7.30	-1486.63	0.00	0.00
7.40	-1687.04	0.00	0.00
7.50	-1883.55	0.00	0.00
7.60	-2075.09	0.00	0.00
7.70	-2260.57	0.00	0.00
7.80	-2438.90	0.00	0.00
7.90	-2609.01	0.00	0.00
8.00	-2769.82	0.00	0.00
8.10	-2920.30	0.00	0.00
8.20	-3059.44	0.00	0.00
8.30	-3186.25	0.00	0.00
8.40	-3299.80	0.00	0.00
8.50	-3399.19	0.00	0.00
8.60	-3483.86	0.00	0.00
8.70	-3554.44	0.00	0.00
8.80	-3610.50	0.00	0.00
8.90	-3651.46	0.00	0.00
9.00	-3676.83	0.00	0.00
9.10	-3686.14	0.00	0.00
9.20	-3678.97	0.00	0.00
9.30	-3654.96	0.00	0.00
9.40	-3613.82	0.00	0.00
9.50	-3555.31	0.00	0.00
9.60	-3479.26	0.00	0.00
9.70	-3385.59	0.00	0.00
9.80	-3274.26	0.00	0.00
9.90	-3145.34	0.00	0.00
10.00	-2998.96	0.00	0.00
10.10	-2835.35	0.00	0.00
10.20	-2654.83	0.00	0.00
10.30	-2457.81	0.00	0.00
10.40	-2244.80	0.00	0.00
10.50	-2016.40	0.00	0.00
10.60	-1773.31	0.00	0.00
10.70	-1516.35	0.00	0.00
10.80	-1246.43	0.00	0.00
10.90	-964.57	0.00	0.00
11.00	-671.87	0.00	0.00
11.10	-369.56	0.00	0.00
11.20	-58.96	0.00	0.00
11.30	258.53	0.00	0.00
11.40	581.41	0.00	0.00
11.50	908.09	0.00	0.00
11.60	1236.92	0.00	0.00
11.70	1566.17	0.00	0.00
11.80	1894.06	0.00	0.00
11.90	2218.76	0.00	0.00
12.00	2538.39	0.00	0.00
12.10	2851.06	0.00	0.00
12.20	3154.87	0.00	0.00
12.30	3447.92	0.00	0.00
12.40	3728.31	0.00	0.00
12.50	3994.21	0.00	0.00
12.60	4243.80	0.00	0.00
12.70	4475.35	0.00	0.00
12.80	4687.20	0.00	0.00
12.90	4877.77	0.00	0.00
13.00	5045.61	0.00	0.00
13.10	5189.38	0.00	0.00
13.20	5307.88	0.00	0.00
13.30	5400.07	0.00	0.00
13.40	5465.78	0.00	0.00
13.50	5507.67	0.00	0.00
13.60	5525.66	0.00	0.00
13.70	5519.38	0.00	0.00
13.80	5488.55	0.00	0.00
13.90	5433.01	0.00	0.00
14.00	5352.69	0.00	0.00
14.10	5247.64	0.00	0.00
14.20	5118.03	0.00	0.00
14.30	4964.11	0.00	0.00
14.40	4786.30	0.00	0.00
14.50	4585.09	0.00	0.00
14.60	4361.12	0.00	0.00
14.70	4115.15	0.00	0.00
14.80	3848.05	0.00	0.00
14.90	3560.84	0.00	0.00
15.00	3254.62	0.00	0.00
15.10	2930.66	0.00	0.00
15.20	2590.32	0.00	0.00
15.30	2235.07	0.00	0.00
15.40	1866.51	0.00	0.00
15.50	1486.33	0.00	0.00
15.60	1096.33	0.00	0.00
15.70	698.39	0.00	0.00
15.80	294.47	0.00	0.00
15.90	-113.39	0.00	0.00
16.00	-523.09	0.00	0.00
16.10	-932.51	0.00	0.00
16.20	-1339.46	0.00	0.00
16.30	-1741.76	0.00	0.00
16.40	-2137.21	0.00	0.00
16.50	-2523.64	0.00	0.00
16.60	-2898.90	0.00	0.00
16.70	-3260.87	0.00	0.00
16.80	-3607.51	0.00	0.00
16.90	-3936.86	0.00	0.00
17.00	-4247.03	0.00	0.00
17.10	-4536.27	0.00	0.00
17.20	-4802.93	0.00	0.00
17.30	-5045.50	0.00	0.00
17.40	-5262.63	0.00	0.00
17.50	-5453.12	0.00	0.00
17.60	-5615.93	0.00	0.00
17.70	-5750.22	0.00	0.00
17.80	-5855.33	0.00	0.00
17.90	-5930.77	0.00	0.00
18.00	-5976.26	0.00	0.00
18.10	-5991.71	0.00	0.00
18.20	-5977.60	0.00	0.00
18.30	-5938.15	0.00	0.00
18.40	-5874.75	0.00	0.00
18.50	-5787.83	0.00	0.00
18.60	-5677.90	0.00	0.00
18.70	-5545.56	0.00	0.00
18.80	-5391.50	0.00	0.00
18.90	-5216.48	0.00	0.00
19.00	-5021.33	0.00	0.00
19.10	-4806.96	0.00	0.00
19.20	-4574.37	0.00	0.00
19.30	-4324.60	0.00	0.00
19.40	-4058.78	0.00	0.00
19.50	-3778.10	0.00	0.00
19.60	-3483.81	0.00	0.00
19.70	-3177.21	0.00	0.00
19.80	-2859.67	0.00	0.00
19.90	-2532.58	0.00	0.00
20.00	-2197.41	0.00	0.00
20.10	-1855.65	0.00	0.00
20.20	-1508.81	0.00	0.00
20.30	-1158.43	0.00	0.00
20.40	-806.09	0.00	0.00
20.50	-453.36	0.00	0.00
20.60	-101.81	0.00	0.00
20.70	247.00	0.00	0.00
20.80	591.50	0.00	0.00
20.90	930.16	0.00	0.00
21.00	1261.48	0.00	0.00
21.10	1584.02	0.00	0.00
21.20	1896.35	0.00	0.00
21.30	2197.13	0.00	0.00
21.40	2485.08	0.00	0.00
21.50	2758.98	0.00	0.00
21.60	3017.71	0.00	0.00
21.70	3260.23	0.00	0.00
21.80	3485.59	0.00	0.00
21.90	3692.96	0.00	0.00
22.00	3881.59	0.00	0.00
22.10	4050.86	0.00	0.00
22.20	4200.24	0.00	0.00
22.30	4329.36	0.00	0.00
22.40	4437.91	0.00	0.00
22.50	4525.73	0.00	0.00
22.60	4592.79	0.00	0.00
22.70	4639.13	0.00	0.00
22.80	4664.95	0.00	0.00
22.90	4670.54	0.00	0.00
23.00	4656.29	0.00	0.00
23.10	4622.70	0.00	0.00
23.20	4570.38	0.00	0.00
23.30	4500.84	0.00	0.00
23.40	4416.92	0.00	0.00
23.50	4319.38	0.00	0.00
23.60	4208.91	0.00	0.00
23.70	4086.24	0.00	0.00
23.80	3952.14	0.00	0.00
23.90	3807.37	0.00	0.00
24.00	3652.74	0.00	0.00
24.10	3489.07	0.00	0.00
24.20	3317.20	0.00	0.00
24.30	3137.97	0.00	0.00
24.40	2952.24	0.00	0.00
24.50	2760.86	0.00	0.00
24.60	2564.70	0.00	0.00
24.70	2364.61	0.00	0.00
24.80	2161.45	0.00	0.00
24.90	1956.05	0.00	0.00
25.00	1749.24	0.00	0.00
25.10	1541.82	0.00	0.00
25.20	1334.57	0.00	0.00
25.30	1128.26	0.00	0.00
25.40	923.60	0.00	0.00
25.50	721.30	0.00	0.00
25.60	521.99	0.00	0.00
25.70	326.30	0.00	0.00
25.80	134.79	0.00	0.00
25.90	-52.01	0.00	0.00
26.00	-233.63	0.00	0.00
26.10	-409.64	0.00	0.00
26.20	-579.69	0.00	0.00
26.30	-743.44	0.00	0.00
26.40	-900.63	0.00	0.00
26.50	-1051.06	0.00	0.00
26.60	-1194.57	0.00	0.00
26.70	-1331.05	0.00	0.00
26.80	-1460.44	0.00	0.00
26.90	-1582.75	0.00	0.00
27.00	-1698.02	0.00	0.00
27.10	-1806.32	0.00	0.00
27.20	-1907.79	0.00	0.00
27.30	-2002.58	0.00	0.00
27.40	-2090.89	0.00	0.00
27.50	-2172.94	0.00	0.00
27.60	-2248.96	0.00	0.00
27.70	-2319.22	0.00	0.00
27.80	-2384.00	0.00	0.00
27.90	-2443.56	0.00	0.00
28.00	-2498.19	0.00	0.00
28.10	-2548.17	0.00	0.00
28.20	-2593.76	0.00	0.00
28.30	-2635.22	0.00	0.00
28.40	-2672.78	0.00	0.00
28.50	-2706.64	0.00	0.00
28.60	-2736.99	0.00	0.00
28.70	-2763.98	0.00	0.00
28.80	-2787.72	0.00	0.00
28.90	-2808.29	0.00	0.00
29.00	-2825.72	0.00	0.00
29.10	-2839.99	0.00	0.00
29.20	-2851.36	0.00	0.00
29.30	-2860.59	0.00	0.00
29.40	-2867.60	0.00	0.00
29.50	-2872.22	0.00	0.00
29.60	-2874.22	0.00	0.00
29.70	-2873.31	0.00	0.00
29.80	-2869.18	0.00	0.00
29.90	-2861.46	0.00	0.00
30.00	-2849.76	0.00	0.00
30.10	-2833.63	0.00	0.00
30.20	-2812.62	0.00	0.00
30.30	-2786.23	0.00	0.00
30.40	-2753.95	0.00	0.00
30.50	-2715.26	0.00	0.00
30.60	-2669.63	0.00	0.00
30.70	-2616.53	0.00	0.00
30.80	-2555.42	0.00	0.00
30.90	-2485.80	0.00	0.00
31.00	-2407.17	0.00	0.00
31.10	-2319.06	0.00	0.00
31.20	-2221.04	0.00	0.00
31.30	-2112.73	0.00	0.00
31.40	-1993.78	0.00	0.00
31.50	-1863.91	0.00	0.00
31.60	-1722.92	0.00	0.00
31.70	-1570.65	0.00	0.00
31.80	-1407.04	0.00	0.00
31.90	-1232.12	0.00	0.00
32.00	-1045.99	0.00	0.00
32.10	-848.87	0.00	0.00
32.20	-641.06	0.00	0.00
32.30	-422.97	0.00	0.00
32.40	-195.13	0.00	0.00
32.50	41.83	0.00	0.00
32.60	287.18	0.00	0.00
32.70	540.07	0.00	0.00
32.80	799.53	0.00	0.00
32.90	1064.50	0.00	0.00
33.00	1333.81	0.00	0.00
33.10	1606.19	0.00	0.00
33.20	1880.29	0.00	0.00
33.30	2154.65	0.00	0.00
33.40	2427.75	0.00	0.00
33.50	2698.01	0.00	0.00
33.60	2963.78	0.00	0.00
33.70	3223.37	0.00	0.00
33.80	3475.05	0.00	0.00
33.90	3717.10	0.00	0.00
34.00	3947.77	0.00	0.00
34.10	4165.32	0.00	0.00
34.20	4368.07	0.00	0.00
34.30	4554.36	0.00	0.00
34.40	4722.58	0.00	0.00
34.50	4871.22	0.00	0.00
34.60	4998.85	0.00	0.00
34.70	5104.15	0.00	0.00
34.80	5185.92	0.00	0.00
34.90	5245.16	0.00	0.00
35.00	5283.06	0.00	0.00
35.10	5298.91	0.00	0.00
35.20	5292.10	0.00	0.00
35.30	5262.12	0.00	0.00
35.40	5208.56	0.00	0.00
35.50	5131.12	0.00	0.00
35.60	5029.61	0.00	0.00
35.70	4903.97	0.00	0.00
35.80	4754.25	0.00	0.00
35.90	4580.64	0.00	0.00
36.00	4383.46	0.00	0.00
36.10	4163.17	0.00	0.00
36.20	3920.37	0.00	0.00
36.30	3655.79	0.00	0.00
