Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-4109.72	0.00	-301.24
0.10	-4461.77	0.00	-274.39
0.20	-4785.39	0.00	-246.47
0.30	-5077.76	0.00	-217.57
0.40	-5336.30	0.00	-187.81
0.50	-5558.71	0.00	-157.31
0.60	-5742.99	0.00	-126.19
0.70	-5887.47	0.00	-94.57
0.80	-5990.85	0.00	-62.58
0.90	-6052.18	0.00	-30.34
1.00	-6070.97	0.00	2.02
1.10	-6068.08	0.00	34.37
1.20	-6059.94	0.00	66.59
1.30	-6046.23	0.00	98.54
1.40	-6026.45	0.00	130.10
1.50	-5999.91	0.00	161.15
1.60	-5965.75	0.00	191.57
1.70	-5922.96	0.00	221.22
1.80	-5870.42	0.00	250.01
1.90	-5806.89	0.00	277.81
2.00	-5731.07	0.00	304.51
2.10	-5641.58	0.00	330.01
2.20	-5537.08	0.00	354.21
2.30	-5416.22	0.00	377.01
2.40	-5277.69	0.00	398.32
2.50	-5120.29	0.00	418.06
2.60	-4942.92	0.00	436.15
2.70	-4744.65	0.00	452.52
2.80	-4524.71	0.00	467.10
2.90	-4282.55	0.00	479.84
3.00	-4017.83	0.00	490.68
3.10	-3730.48	0.00	499.59
3.20	-3420.70	0.00	506.53
3.30	-3088.97	0.00	511.47
3.40	-2736.07	0.00	514.39
3.50	-2363.06	0.00	515.28
3.60	-1971.33	0.00	514.14
3.70	-1562.54	0.00	510.96
3.80	-1138.65	0.00	505.77
3.90	-701.90	0.00	498.59
4.00	-254.78	0.00	489.44
4.10	199.99	0.00	478.35
4.20	659.47	0.00	465.38
4.30	1120.55	0.00	450.57
4.40	1579.96	0.00	433.98
4.50	2034.34	0.00	415.68
4.60	2480.23	0.00	395.74
4.70	2914.16	0.00	374.24
4.80	3332.65	0.00	351.26
4.90	3732.28	0.00	326.89
5.00	4109.72	0.00	301.24
5.10	4461.77	0.00	274.39
5.20	4785.39	0.00	246.47
5.30	5077.76	0.00	217.57
5.40	5336.30	0.00	187.81
5.50	5558.71	0.00	157.31
5.60	5742.99	0.00	126.19
5.70	5887.47	0.00	94.57
5.80	5990.85	0.00	62.58
5.90	6052.18	0.00	30.34
6.00	6070.97	0.00	-2.02
6.10	6068.08	0.00	-34.37
6.20	6059.94	0.00	-66.59
6.30	6046.23	0.00	-98.54
6.40	6026.45	0.00	-130.10
6.50	5999.91	0.00	-161.15
6.60	5965.75	0.00	-191.57
6.70	5922.96	0.00	-221.22
6.80	5870.42	0.00	-250.01
6.90	5806.89	0.00	-277.81
7.00	5731.07	0.00	-304.51
7.10	5641.58	0.00	-330.01
7.20	5537.08	0.00	-354.21
7.30	5416.22	0.00	-377.01
7.40	5277.69	0.00	-398.32
7.50	5120.29	0.00	-418.06
7.60	4942.92	0.00	-436.15
7.70	4744.65	0.00	-452.52
7.80	4524.71	0.00	-467.10
7.90	4282.55	0.00	-479.84
8.00	4017.83	0.00	-490.68
8.10	3730.48	0.00	-499.59
8.20	3420.70	0.00	-506.53
8.30	3088.97	0.00	-511.47
8.40	2736.07	0.00	-514.39
8.50	2363.06	0.00	-515.28
8.60	1971.33	0.00	-514.14
8.70	1562.54	0.00	-510.96
8.80	1138.65	0.00	-505.77
8.90	701.90	0.00	-498.59
9.00	254.78	0.00	-489.44
9.10	-199.99	0.00	-478.35
9.20	-659.47	0.00	-465.38
9.30	-1120.55	0.00	-450.57
9.40	-1579.96	0.00	-433.98
9.50	-2034.34	0.00	-415.68
9.60	-2480.23	0.00	-395.74
9.70	-2914.16	0.00	-374.24
9.80	-3332.65	0.00	-351.26
9.90	-3732.28	0.00	-326.89
10.00	-4109.72	0.00	-301.24
10.10	-4461.77	0.00	-274.39
