Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-1837.63	0.00	-385.86
0.10	-1922.75	0.00	-330.20
0.20	-1996.48	0.00	-273.63
0.30	-2058.56	0.00	-216.42
0.40	-2108.77	0.00	-158.84
0.50	-2146.96	0.00	-101.17
0.60	-2173.06	0.00	-43.66
0.70	-2187.05	0.00	13.43
0.80	-2188.99	0.00	69.86
0.90	-2178.99	0.00	125.37
1.00	-2157.23	0.00	179.73
1.10	-2123.96	0.00	232.72
1.20	-2079.86	0.00	284.13
1.30	-2026.03	0.00	333.75
1.40	-1962.80	0.00	381.40
1.50	-1890.53	0.00	426.89
1.60	-1809.57	0.00	470.07
1.70	-1720.33	0.00	510.79
1.80	-1623.23	0.00	548.90
1.90	-1518.73	0.00	584.28
2.00	-1407.29	0.00	616.82
2.10	-1289.43	0.00	646.42
2.20	-1165.67	0.00	672.99
2.30	-1036.55	0.00	696.45
2.40	-902.66	0.00	716.75
2.50	-764.58	0.00	733.84
2.60	-622.93	0.00	747.66
2.70	-478.33	0.00	758.19
2.80	-331.43	0.00	765.41
2.90	-182.90	0.00	769.31
3.00	-33.40	0.00	769.89
3.10	116.37	0.00	767.15
3.20	265.71	0.00	761.12
3.30	413.94	0.00	751.82
3.40	560.32	0.00	739.27
3.50	704.17	0.00	723.54
3.60	844.77	0.00	704.66
3.70	981.42	0.00	682.71
3.80	1113.42	0.00	657.74
3.90	1240.08	0.00	629.85
4.00	1360.75	0.00	599.10
4.10	1474.76	0.00	565.61
4.20	1581.49	0.00	529.48
4.30	1680.34	0.00	490.83
4.40	1770.72	0.00	449.77
4.50	1852.11	0.00	406.45
4.60	1923.99	0.00	361.02
4.70	1985.90	0.00	313.62
4.80	2037.43	0.00	264.42
4.90	2078.21	0.00	213.59
5.00	2108.60	0.00	161.33
5.10	2128.88	0.00	107.83
5.20	2138.85	0.00	53.28
5.30	2138.36	0.00	-2.10
5.40	2127.28	0.00	-58.09
5.50	2105.52	0.00	-114.47
5.60	2073.04	0.00	-171.00
5.70	2029.83	0.00	-227.44
5.80	1975.89	0.00	-283.56
5.90	1911.31	0.00	-339.11
6.00	1836.18	0.00	-393.84
6.10	1750.66	0.00	-447.50
6.20	1654.94	0.00	-499.83
6.30	1549.26	0.00	-550.60
6.40	1433.90	0.00	-599.56
6.50	1309.21	0.00	-646.46
6.60	1175.57	0.00	-691.07
6.70	1033.41	0.00	-733.15
6.80	883.22	0.00	-772.49
6.90	725.53	0.00	-808.87
7.00	560.93	0.00	-842.08
7.10	390.05	0.00	-871.93
7.20	213.58	0.00	-898.25
7.30	32.24	0.00	-920.86
7.40	-153.18	0.00	-939.61
7.50	-341.86	0.00	-954.35
7.60	-532.94	0.00	-964.97
7.70	-725.53	0.00	-971.35
7.80	-918.69	0.00	-973.41
7.90	-1111.45	0.00	-971.07
8.00	-1302.83	0.00	-964.26
8.10	-1491.81	0.00	-952.95
8.20	-1677.36	0.00	-937.12
8.30	-1858.45	0.00	-916.76
8.40	-2034.03	0.00	-891.88
8.50	-2203.06	0.00	-862.51
8.60	-2364.51	0.00	-828.71
8.70	-2517.37	0.00	-790.53
8.80	-2660.63	0.00	-748.07
8.90	-2793.32	0.00	-701.42
9.00	-2914.52	0.00	-650.71
9.10	-3023.33	0.00	-596.07
9.20	-3118.91	0.00	-537.65
9.30	-3200.55	0.00	-475.63
9.40	-3269.43	0.00	-410.21
9.50	-3325.90	0.00	-341.58
9.60	-3369.48	0.00	-269.98
9.70	-3399.76	0.00	-195.64
9.80	-3416.32	0.00	-118.83
9.90	-3418.80	0.00	-39.81
10.00	-3406.85	0.00	41.11
10.10	-3380.16	0.00	123.62
10.20	-3338.47	0.00	207.41
10.30	-3281.54	0.00	292.13
10.40	-3209.20	0.00	377.43
10.50	-3121.31	0.00	462.92
10.60	-3017.77	0.00	548.24
10.70	-2898.56	0.00	632.97
10.80	-2763.71	0.00	716.72
10.90	-2613.33	0.00	799.06
11.00	-2447.58	0.00	879.56
11.10	-2266.71	0.00	957.78
11.20	-2071.05	0.00	1033.29
11.30	-1861.02	0.00	1105.64
11.40	-1637.12	0.00	1174.37
11.50	-1399.98	0.00	1239.05
11.60	-1150.28	0.00	1299.22
11.70	-888.84	0.00	1354.46
11.80	-616.59	0.00	1404.34
11.90	-334.53	0.00	1448.44
12.00	-43.81	0.00	1486.36
12.10	254.35	0.00	1517.72
12.20	558.58	0.00	1542.17
12.30	867.46	0.00	1559.37
12.40	1179.44	0.00	1569.03
12.50	1492.88	0.00	1570.87
12.60	1806.07	0.00	1564.66
12.70	2117.22	0.00	1550.22
12.80	2424.48	0.00	1527.39
12.90	2725.95	0.00	1496.07
13.00	3019.68	0.00	1456.20
13.10	3303.73	0.00	1407.79
13.20	3576.12	0.00	1350.88
13.30	3834.89	0.00	1285.58
13.40	4078.13	0.00	1212.04
13.50	4303.95	0.00	1130.50
13.60	4510.54	0.00	1041.22
13.70	4696.18	0.00	944.55
13.80	4859.24	0.00	840.87
13.90	4998.22	0.00	730.63
14.00	5111.77	0.00	614.35
14.10	5198.75	0.00	492.57
14.20	5262.84	0.00	365.91
14.30	5306.03	0.00	235.02
14.40	5327.76	0.00	100.60
14.50	5327.56	0.00	-36.60
14.60	5304.99	0.00	-175.82
14.70	5259.69	0.00	-316.25
14.80	5191.38	0.00	-457.05
14.90	5099.84	0.00	-597.39
15.00	4984.97	0.00	-736.40
15.10	4846.73	0.00	-873.21
15.20	4685.20	0.00	-1006.96
15.30	4500.56	0.00	-1136.77
15.40	4293.11	0.00	-1261.82
15.50	4063.26	0.00	-1381.25
15.60	3811.57	0.00	-1494.28
15.70	3538.72	0.00	-1600.13
15.80	3245.55	0.00	-1698.08
15.90	2933.03	0.00	-1787.44
16.00	2602.29	0.00	-1867.57
16.10	2254.60	0.00	-1937.91
16.20	1891.41	0.00	-1997.93
16.30	1514.30	0.00	-2047.19
16.40	1125.00	0.00	-2085.30
16.50	725.39	0.00	-2111.97
16.60	317.46	0.00	-2126.97
16.70	-96.63	0.00	-2130.14
16.80	-514.66	0.00	-2121.41
16.90	-934.27	0.00	-2100.79
17.00	-1353.04	0.00	-2068.38
17.10	-1768.48	0.00	-2024.34
17.20	-2178.07	0.00	-1968.92
17.30	-2579.26	0.00	-1902.45
17.40	-2969.49	0.00	-1825.32
17.50	-3346.25	0.00	-1738.02
17.60	-3707.06	0.00	-1641.08
17.70	-4049.52	0.00	-1535.11
17.80	-4371.32	0.00	-1420.76
17.90	-4670.30	0.00	-1298.75
18.00	-4944.41	0.00	-1169.85
18.10	-5191.79	0.00	-1034.86
18.20	-5410.74	0.00	-894.61
18.30	-5599.80	0.00	-749.98
18.40	-5757.70	0.00	-601.87
18.50	-5883.41	0.00	-451.16
18.60	-5976.16	0.00	-298.79
18.70	-6035.40	0.00	-145.66
18.80	-6060.86	0.00	7.30
18.90	-6053.42	0.00	159.20
19.00	-6020.74	0.00	309.15
19.10	-5964.71	0.00	456.30
19.20	-5885.67	0.00	599.81
19.30	-5784.00	0.00	738.88
19.40	-5660.15	0.00	872.76
19.50	-5514.63	0.00	1000.74
19.60	-5348.01	0.00	1122.15
19.70	-5160.94	0.00	1236.38
19.80	-4954.14	0.00	1342.87
19.90	-4728.40	0.00	1441.13
20.00	-4484.57	0.00	1530.71
20.10	-4223.60	0.00	1611.25
20.20	-3946.50	0.00	1682.43
20.30	-3654.36	0.00	1744.00
20.40	-3348.36	0.00	1795.78
20.50	-3029.75	0.00	1837.63
20.60	-2699.86	0.00	1869.51
20.70	-2360.08	0.00	1891.42
20.80	-2011.89	0.00	1903.41
20.90	-1656.82	0.00	1905.61
21.00	-1296.46	0.00	1898.18
21.10	-932.45	0.00	1881.37
21.20	-566.47	0.00	1855.43
21.30	-200.25	0.00	1820.71
21.40	164.48	0.00	1777.55
21.50	525.98	0.00	1726.38
21.60	882.49	0.00	1667.62
21.70	1232.28	0.00	1601.76
21.80	1573.64	0.00	1529.28
21.90	1904.91	0.00	1450.73
22.00	2224.46	0.00	1366.64
22.10	2530.74	0.00	1277.57
22.20	2822.27	0.00	1184.10
22.30	3097.66	0.00	1086.81
22.40	3355.63	0.00	986.30
22.50	3594.99	0.00	883.13
22.60	3814.67	0.00	777.92
22.70	4013.75	0.00	671.23
22.80	4191.41	0.00	563.65
22.90	4346.99	0.00	455.73
23.00	4479.97	0.00	348.03
23.10	4589.98	0.00	241.09
23.20	4676.77	0.00	135.40
23.30	4740.27	0.00	31.48
23.40	4780.55	0.00	-70.21
23.50	4797.80	0.00	-169.21
23.60	4792.38	0.00	-265.11
23.70	4764.76	0.00	-357.51
23.80	4715.55	0.00	-446.05
23.90	4646.68	0.00	-530.37
24.00	4563.22	0.00	-610.18
24.10	4466.14	0.00	-685.19
24.20	4356.06	0.00	-755.17
24.30	4233.61	0.00	-819.89
24.40	4099.45	0.00	-879.18
24.50	3954.23	0.00	-932.87
24.60	3798.67	0.00	-980.86
24.70	3633.45	0.00	-1023.05
24.80	3459.31	0.00	-1059.39
24.90	3276.99	0.00	-1089.85
25.00	3087.26	0.00	-1114.44
25.10	2890.89	0.00	-1133.19
