Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	4075.68	0.00	-48066.89
0.10	-173.99	0.00	-49289.45
0.20	-4686.82	0.00	-50124.99
0.30	-9417.15	0.00	-50535.03
0.40	-14313.45	0.00	-50486.68
0.50	-19318.93	0.00	-49953.33
0.60	-24372.31	0.00	-48915.34
0.70	-29408.73	0.00	-47360.56
0.80	-34360.76	0.00	-45284.74
0.90	-39159.48	0.00	-42691.89
1.00	-43735.71	0.00	-39594.42
1.10	-48021.21	0.00	-36013.16
1.20	-51950.01	0.00	-31977.24
1.30	-55459.68	0.00	-27523.82
1.40	-58492.61	0.00	-22697.64
1.50	-60997.21	0.00	-17550.42
1.60	-62929.08	0.00	-12140.14
1.70	-64252.01	0.00	-6530.15
1.80	-64938.83	0.00	-788.16
1.90	-64972.16	0.00	5014.84
2.00	-64368.82	0.00	10805.80
2.10	-63155.80	0.00	16510.86
2.20	-61343.68	0.00	22056.65
2.30	-58951.82	0.00	27371.61
2.40	-56008.14	0.00	32387.30
2.50	-52548.88	0.00	37039.65
2.60	-48618.10	0.00	41270.19
2.70	-44267.07	0.00	45027.11
2.80	-39553.49	0.00	48266.26
2.90	-34540.59	0.00	50952.02
3.00	-29296.10	0.00	53057.93
3.10	-23891.08	0.00	54567.22
3.20	-18398.66	0.00	55473.10
3.30	-12892.74	0.00	55778.87
3.40	-7446.59	0.00	55497.81
3.50	-2131.48	0.00	54652.88
3.60	2984.73	0.00	53276.17
3.70	7838.86	0.00	51408.25
3.80	12373.69	0.00	49097.23
3.90	16539.09	0.00	46397.76
4.00	20292.96	0.00	43369.83
4.10	23602.07	0.00	40077.49
4.20	26442.64	0.00	36587.48
4.30	28800.70	0.00	32967.82
4.40	30672.29	0.00	29286.33
4.50	32063.33	0.00	25609.27
4.60	32989.34	0.00	21999.93
4.70	33474.86	0.00	18517.32
4.80	33552.72	0.00	15215.01
4.90	33263.09	0.00	12140.05
5.00	32652.38	0.00	9332.08
5.10	31771.96	0.00	6822.61
5.20	30676.89	0.00	4634.47
5.30	29424.43	0.00	2781.48
5.40	28072.68	0.00	1268.36
5.50	26679.09	0.00	90.76
5.60	25299.12	0.00	-764.42
5.70	23984.87	0.00	-1318.57
5.80	22783.91	0.00	-1600.71
5.90	21738.14	0.00	-1646.63
6.00	20882.91	0.00	-1497.97
6.10	20246.96	0.00	-1201.13
6.20	19853.76	0.00	-806.04
6.30	19715.17	0.00	-364.93
6.40	19834.21	0.00	68.93
6.50	20205.50	0.00	442.59
6.60	20815.44	0.00	704.68
6.70	21642.52	0.00	806.66
6.80	22657.84	0.00	704.02
6.90	23825.83	0.00	357.33
7.00	25104.99	0.00	-266.74
7.10	26448.89	0.00	-1194.63
7.20	27807.20	0.00	-2445.14
7.30	29126.80	0.00	-4028.97
7.40	30352.96	0.00	-5948.34
7.50	31430.59	0.00	-8196.78
7.60	32305.39	0.00	-10759.23
7.70	32925.11	0.00	-13612.13
7.80	33240.71	0.00	-16723.91
7.90	33207.45	0.00	-20055.42
8.00	32785.94	0.00	-23560.76
8.10	31943.08	0.00	-27188.05
8.20	30652.88	0.00	-30880.47
8.30	28897.19	0.00	-34577.35
8.40	26666.22	0.00	-38215.38
8.50	23958.99	0.00	-41729.87
8.60	20783.55	0.00	-45056.05
8.70	17157.08	0.00	-48130.39
8.80	13105.77	0.00	-50891.93
8.90	8664.57	0.00	-53283.53
9.00	3876.70	0.00	-55253.06
9.10	-1206.97	0.00	-56754.54
9.20	-6528.74	0.00	-57749.10
9.30	-12025.06	0.00	-58205.82
9.40	-17627.60	0.00	-58102.43
9.50	-23264.58	0.00	-57425.82
9.60	-28862.01	0.00	-56172.34
9.70	-34345.23	0.00	-54347.92
9.80	-39640.28	0.00	-51967.99
9.90	-44675.44	0.00	-49057.18
10.00	-49382.65	0.00	-45648.84
10.10	-53698.92	0.00	-41784.37
10.20	-57567.61	0.00	-37512.38
10.30	-60939.59	0.00	-32887.67
10.40	-63774.23	0.00	-27970.12
10.50	-66040.18	0.00	-22823.45
10.60	-67715.96	0.00	-17513.90
10.70	-68790.29	0.00	-12108.88
10.80	-69267.35	0.00	-6675.61
10.90	-69198.02	0.00	-1279.76
11.00	-68609.67	0.00	4015.86
11.10	-67527.97	0.00	9152.54
11.20	-65985.30	0.00	14076.73
11.30	-64019.94	0.00	18741.10
11.40	-61675.18	0.00	23105.28
11.50	-58998.25	0.00	27136.61
11.60	-56039.27	0.00	30810.52
11.70	-52850.12	0.00	34110.83
11.80	-49483.24	0.00	37029.85
11.90	-45990.47	0.00	39568.19
12.00	-42421.93	0.00	41734.46
12.10	-38824.87	0.00	43544.75
12.20	-35242.71	0.00	45021.96
12.30	-31714.06	0.00	46194.92
12.40	-28271.90	0.00	47097.45
12.50	-24943.00	0.00	47767.29
12.60	-21747.30	0.00	48244.92
12.70	-18697.66	0.00	48572.35
12.80	-15799.64	0.00	48791.90
12.90	-13051.56	0.00	48944.98
13.00	-10444.68	0.00	49070.89
13.10	-7963.64	0.00	49205.68
13.20	-5586.94	0.00	49381.13
13.30	-3287.72	0.00	49623.83
13.40	-1034.57	0.00	49954.36
13.50	1207.46	0.00	50386.67
13.60	3475.83	0.00	50927.57
13.70	5809.33	0.00	51576.44
13.80	8246.93	0.00	52325.09
13.90	10826.52	0.00	53157.82
14.00	13583.78	0.00	54051.63
14.10	16550.95	0.00	54976.63
14.20	19755.73	0.00	55896.57
14.30	23220.28	0.00	56769.60
14.40	26960.25	0.00	57549.05
14.50	30983.99	0.00	58184.46
14.60	35291.90	0.00	58622.54
14.70	39875.85	0.00	58808.36
14.80	44718.92	0.00	58686.51
14.90	49795.15	0.00	58202.27
15.00	55069.57	0.00	57302.86
15.10	60498.41	0.00	55938.56
15.20	66029.45	0.00	54063.92
15.30	71602.61	0.00	51638.78
15.40	77150.69	0.00	48629.32
15.50	82600.26	0.00	45008.93
15.60	87872.75	0.00	40759.03
15.70	92885.66	0.00	35869.72
15.80	97558.51	0.00	30340.30
15.90	101886.66	0.00	24179.73
16.00	105824.99	0.00	17406.81
16.10	109302.31	0.00	10050.30
16.20	112248.51	0.00	2148.90
16.30	114595.47	0.00	-6248.99
16.40	116277.93	0.00	-15085.60
16.50	117234.35	0.00	-24294.30
