Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	3674.18	0.00	-7889.83
0.10	3174.60	0.00	-8416.32
0.20	2583.01	0.00	-8913.70
0.30	1901.73	0.00	-9369.40
0.40	1134.77	0.00	-9771.23
0.50	287.81	0.00	-10107.61
0.60	-631.84	0.00	-10367.75
0.70	-1615.28	0.00	-10541.83
0.80	-2652.13	0.00	-10621.12
0.90	-3730.59	0.00	-10598.19
1.00	-4837.60	0.00	-10467.01
1.10	-5959.01	0.00	-10223.08
1.20	-7079.71	0.00	-9863.55
1.30	-8183.93	0.00	-9387.28
1.40	-9255.42	0.00	-8794.92
1.50	-10277.74	0.00	-8088.97
1.60	-11234.55	0.00	-7273.72
1.70	-12109.92	0.00	-6355.34
1.80	-12888.63	0.00	-5341.74
1.90	-13556.53	0.00	-4242.55
2.00	-14100.78	0.00	-3068.99
2.10	-14510.20	0.00	-1833.73
2.20	-14775.55	0.00	-550.75
2.30	-14890.54	0.00	764.90
2.40	-14867.29	0.00	2097.28
2.50	-14709.78	0.00	3429.87
2.60	-14417.10	0.00	4745.75
2.70	-13990.06	0.00	6027.96
2.80	-13431.24	0.00	7259.74
2.90	-12745.07	0.00	8424.86
3.00	-11937.76	0.00	9507.88
3.10	-11017.35	0.00	10494.46
3.20	-9993.66	0.00	11371.62
3.30	-8878.15	0.00	12128.00
3.40	-7683.86	0.00	12754.05
3.50	-6425.22	0.00	13242.27
3.60	-5117.86	0.00	13587.33
3.70	-3778.39	0.00	13786.20
3.80	-2424.09	0.00	13838.20
3.90	-1072.68	0.00	13745.05
4.00	258.12	0.00	13510.83
4.10	1550.81	0.00	13141.92
4.20	2788.58	0.00	12646.83
4.30	3955.56	0.00	12036.12
4.40	5037.27	0.00	11322.11
4.50	6020.84	0.00	10518.68
4.60	6895.40	0.00	9640.98
4.70	7652.23	0.00	8705.10
4.80	8285.03	0.00	7727.79
4.90	8790.03	0.00	6726.06
5.00	9166.03	0.00	5716.87
5.10	9414.48	0.00	4716.76
5.20	9539.35	0.00	3741.54
5.30	9547.04	0.00	2805.93
5.40	9446.16	0.00	1923.30
5.50	9247.32	0.00	1105.37
5.60	8962.81	0.00	362.03
5.70	8606.27	0.00	-298.90
5.80	8192.33	0.00	-871.76
5.90	7736.21	0.00	-1353.18
6.00	7253.36	0.00	-1742.08
6.10	6759.06	0.00	-2039.68
6.20	6270.38	0.00	-2249.39
6.30	5802.78	0.00	-2376.76
6.40	5367.96	0.00	-2429.24
6.50	4976.28	0.00	-2416.02
6.60	4636.54	0.00	-2347.74
6.70	4355.73	0.00	-2236.27
6.80	4138.97	0.00	-2094.32
6.90	3989.31	0.00	-1935.22
7.00	3907.73	0.00	-1772.49
7.10	3893.10	0.00	-1619.57
7.20	3942.24	0.00	-1489.45
7.30	4049.96	0.00	-1394.38
7.40	4209.28	0.00	-1345.57
7.50	4411.50	0.00	-1352.88
7.60	4646.50	0.00	-1424.63
7.70	4902.92	0.00	-1567.38
7.80	5168.48	0.00	-1785.74
7.90	5430.20	0.00	-2082.29
8.00	5674.73	0.00	-2457.48
8.10	5888.68	0.00	-2909.61
8.20	6058.82	0.00	-3434.86
8.30	6172.48	0.00	-4027.35
8.40	6217.76	0.00	-4679.24
8.50	6183.79	0.00	-5380.90
