Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-95.32	0.00	-97.15
0.10	-168.17	0.00	-93.61
0.20	-239.11	0.00	-89.74
0.30	-307.85	0.00	-85.54
0.40	-374.07	0.00	-81.05
0.50	-437.47	0.00	-76.26
0.60	-497.78	0.00	-71.21
0.70	-554.70	0.00	-65.91
0.80	-607.99	0.00	-60.39
0.90	-657.40	0.00	-54.66
1.00	-702.70	0.00	-48.74
1.10	-743.70	0.00	-42.67
1.20	-780.19	0.00	-36.46
1.30	-812.04	0.00	-30.14
1.40	-839.10	0.00	-23.73
1.50	-861.27	0.00	-17.27
1.60	-878.46	0.00	-10.78
1.70	-890.63	0.00	-4.29
1.80	-897.75	0.00	2.17
1.90	-899.83	0.00	8.58
2.00	-896.91	0.00	14.91
2.10	-889.04	0.00	21.13
2.20	-876.33	0.00	27.21
2.30	-858.88	0.00	33.12
2.40	-837.25	0.00	38.85
2.50	-811.90	0.00	44.36
2.60	-782.96	0.00	49.62
2.70	-750.55	0.00	54.63
2.80	-714.83	0.00	59.34
2.90	-675.95	0.00	63.76
3.00	-634.08	0.00	67.84
3.10	-589.42	0.00	71.59
3.20	-542.15	0.00	74.97
3.30	-492.47	0.00	77.99
3.40	-440.62	0.00	80.62
3.50	-386.82	0.00	82.86
3.60	-331.31	0.00	84.69
3.70	-274.35	0.00	86.12
3.80	-216.18	0.00	87.14
3.90	-157.09	0.00	87.74
4.00	-97.36	0.00	87.94
4.10	-37.26	0.00	87.72
4.20	22.90	0.00	87.09
4.30	82.84	0.00	86.06
4.40	142.26	0.00	84.64
4.50	200.84	0.00	82.83
4.60	258.30	0.00	80.64
4.70	314.32	0.00	78.09
4.80	368.63	0.00	75.19
4.90	420.91	0.00	71.95
5.00	470.89	0.00	68.40
5.10	518.30	0.00	64.54
5.20	562.86	0.00	60.39
5.30	604.32	0.00	55.97
5.40	642.45	0.00	51.31
5.50	677.02	0.00	46.41
5.60	707.82	0.00	41.31
5.70	734.67	0.00	36.01
5.80	757.39	0.00	30.56
5.90	775.85	0.00	24.95
6.00	789.91	0.00	19.22
6.10	799.67	0.00	13.39
6.20	805.51	0.00	7.49
6.30	807.39	0.00	1.52
6.40	805.29	0.00	-4.47
6.50	799.18	0.00	-10.48
6.60	789.06	0.00	-16.48
6.70	774.94	0.00	-22.44
6.80	756.82	0.00	-28.34
6.90	734.74	0.00	-34.16
7.00	708.73	0.00	-39.87
7.10	678.85	0.00	-45.46
7.20	645.16	0.00	-50.90
7.30	607.75	0.00	-56.17
7.40	566.71	0.00	-61.25
7.50	522.17	0.00	-66.11
7.60	474.24	0.00	-70.73
7.70	423.08	0.00	-75.09
7.80	368.85	0.00	-79.18
7.90	311.73	0.00	-82.97
8.00	251.93	0.00	-86.44
8.10	189.67	0.00	-89.57
8.20	125.18	0.00	-92.35
8.30	58.73	0.00	-94.76
8.40	-9.41	0.00	-96.78
8.50	-78.93	0.00	-98.40
8.60	-149.54	0.00	-99.60
8.70	-220.89	0.00	-100.38
8.80	-292.64	0.00	-100.72
8.90	-364.43	0.00	-100.62
9.00	-435.90	0.00	-100.06
9.10	-506.64	0.00	-99.04
9.20	-576.28	0.00	-97.56
9.30	-644.41	0.00	-95.62
9.40	-710.63	0.00	-93.20
9.50	-774.54	0.00	-90.33
9.60	-835.73	0.00	-87.00
9.70	-893.79	0.00	-83.21
9.80	-948.35	0.00	-78.98
9.90	-999.01	0.00	-74.31
10.00	-1045.41	0.00	-69.22
10.10	-1087.20	0.00	-63.72
10.20	-1124.03	0.00	-57.84
10.30	-1155.61	0.00	-51.58
10.40	-1182.29	0.00	-44.97
10.50	-1204.63	0.00	-38.04
10.60	-1222.47	0.00	-30.80
10.70	-1235.65	0.00	-23.29
10.80	-1244.05	0.00	-15.53
10.90	-1247.52	0.00	-7.56
11.00	-1245.95	0.00	0.60
11.10	-1239.22	0.00	8.91
11.20	-1227.22	0.00	17.34
11.30	-1209.88	0.00	25.84
11.40	-1187.11	0.00	34.40
11.50	-1158.85	0.00	42.95
11.60	-1125.04	0.00	51.48
11.70	-1085.67	0.00	59.93
11.80	-1040.72	0.00	68.27
11.90	-990.20	0.00	76.46
12.00	-934.14	0.00	84.46
12.10	-872.61	0.00	92.23
12.20	-805.69	0.00	99.73
12.30	-733.51	0.00	106.91
12.40	-656.20	0.00	113.74
12.50	-573.97	0.00	120.19
12.60	-487.01	0.00	126.20
12.70	-395.59	0.00	131.75
12.80	-300.01	0.00	136.81
12.90	-200.59	0.00	141.32
13.00	-97.70	0.00	145.27
13.10	8.24	0.00	148.63
13.20	116.78	0.00	151.35
13.30	227.43	0.00	153.43
13.40	339.67	0.00	154.82
13.50	452.94	0.00	155.51
13.60	566.63	0.00	155.48
13.70	680.14	0.00	154.72
13.80	792.80	0.00	153.20
13.90	903.94	0.00	150.92
14.00	1012.88	0.00	147.88
14.10	1118.90	0.00	144.06
14.20	1221.30	0.00	139.46
