Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	4481.50	0.00	-469.60
0.10	4235.17	0.00	-481.99
0.20	3966.25	0.00	-492.48
0.30	3674.72	0.00	-501.03
0.40	3360.82	0.00	-507.60
0.50	3025.10	0.00	-512.16
0.60	2668.38	0.00	-514.71
0.70	2291.78	0.00	-515.22
0.80	1896.75	0.00	-513.70
0.90	1485.01	0.00	-510.15
1.00	1058.56	0.00	-504.59
1.10	619.69	0.00	-497.04
1.20	170.94	0.00	-487.52
1.30	-284.93	0.00	-476.09
1.40	-744.95	0.00	-462.77
1.50	-1205.97	0.00	-447.63
1.60	-1664.70	0.00	-430.72
1.70	-2117.77	0.00	-412.11
1.80	-2561.70	0.00	-391.87
1.90	-2993.03	0.00	-370.09
2.00	-3408.28	0.00	-346.84
2.10	-3804.05	0.00	-322.23
2.20	-4177.02	0.00	-296.35
2.30	-4524.02	0.00	-269.29
2.40	-4842.05	0.00	-241.18
2.50	-5128.33	0.00	-212.11
2.60	-5380.34	0.00	-182.20
2.70	-5595.81	0.00	-151.58
2.80	-5772.83	0.00	-120.36
2.90	-5909.78	0.00	-88.66
3.00	-6005.42	0.00	-56.61
3.10	-6058.88	0.00	-24.34
3.20	-6070.83	0.00	8.02
3.30	-6066.98	0.00	40.36
3.40	-6057.83	0.00	72.54
3.50	-6043.04	0.00	104.43
3.60	-6022.06	0.00	135.90
3.70	-5994.18	0.00	166.84
3.80	-5958.50	0.00	197.13
3.90	-5913.99	0.00	226.63
4.00	-5859.51	0.00	255.24
4.10	-5793.80	0.00	282.84
4.20	-5715.54	0.00	309.33
4.30	-5623.38	0.00	334.60
4.40	-5515.95	0.00	358.54
4.50	-5391.90	0.00	381.07
4.60	-5249.96	0.00	402.10
4.70	-5088.93	0.00	421.54
4.80	-4907.76	0.00	439.32
4.90	-4705.52	0.00	455.36
5.00	-4481.50	0.00	469.60
5.10	-4235.17	0.00	481.99
5.20	-3966.25	0.00	492.48
5.30	-3674.72	0.00	501.03
5.40	-3360.82	0.00	507.60
5.50	-3025.10	0.00	512.16
5.60	-2668.38	0.00	514.71
5.70	-2291.78	0.00	515.22
5.80	-1896.75	0.00	513.70
5.90	-1485.01	0.00	510.15
6.00	-1058.56	0.00	504.59
6.10	-619.69	0.00	497.04
6.20	-170.94	0.00	487.52
6.30	284.93	0.00	476.09
6.40	744.95	0.00	462.77
6.50	1205.97	0.00	447.63
6.60	1664.70	0.00	430.72
6.70	2117.77	0.00	412.11
6.80	2561.70	0.00	391.87
6.90	2993.03	0.00	370.09
7.00	3408.28	0.00	346.84
7.10	3804.05	0.00	322.23
7.20	4177.02	0.00	296.35
7.30	4524.02	0.00	269.29
7.40	4842.05	0.00	241.18
7.50	5128.33	0.00	212.11
7.60	5380.34	0.00	182.20
7.70	5595.81	0.00	151.58
7.80	5772.83	0.00	120.36
7.90	5909.78	0.00	88.66
8.00	6005.42	0.00	56.61
8.10	6058.88	0.00	24.34
8.20	6070.83	0.00	-8.02
8.30	6066.98	0.00	-40.36
8.40	6057.83	0.00	-72.54
8.50	6043.04	0.00	-104.43
