Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-1988.89	0.00	-145.28
0.10	-2033.12	0.00	-102.83
0.20	-2065.83	0.00	-60.37
0.30	-2086.96	0.00	-18.09
0.40	-2096.52	0.00	23.84
0.50	-2094.57	0.00	65.24
0.60	-2081.23	0.00	105.94
0.70	-2056.68	0.00	145.80
0.80	-2021.19	0.00	184.64
0.90	-1975.81	0.00	222.34
1.00	-1921.12	0.00	258.74
1.10	-1857.39	0.00	293.72
1.20	-1784.96	0.00	327.15
1.30	-1704.16	0.00	358.92
1.40	-1615.38	0.00	388.91
1.50	-1519.02	0.00	417.03
1.60	-1415.51	0.00	443.17
1.70	-1305.30	0.00	467.26
1.80	-1188.89	0.00	489.22
1.90	-1066.79	0.00	508.97
2.00	-939.51	0.00	526.45
2.10	-807.64	0.00	541.60
2.20	-671.73	0.00	554.37
2.30	-532.41	0.00	564.72
2.40	-390.28	0.00	572.62
2.50	-246.00	0.00	578.03
2.60	-100.22	0.00	580.93
2.70	46.38	0.00	581.32
2.80	193.12	0.00	579.18
2.90	339.29	0.00	574.51
3.00	484.19	0.00	567.33
3.10	627.10	0.00	557.65
3.20	767.31	0.00	545.49
3.30	904.11	0.00	530.89
3.40	1036.79	0.00	513.88
3.50	1164.64	0.00	494.52
3.60	1286.98	0.00	472.87
3.70	1403.14	0.00	448.98
3.80	1512.45	0.00	422.94
3.90	1614.29	0.00	394.83
4.00	1708.07	0.00	364.75
4.10	1793.20	0.00	332.79
4.20	1869.16	0.00	299.07
4.30	1935.45	0.00	263.70
4.40	1991.63	0.00	226.82
4.50	2037.29	0.00	188.56
4.60	2072.52	0.00	149.07
4.70	2097.76	0.00	108.49
4.80	2112.80	0.00	66.99
4.90	2117.47	0.00	24.73
5.00	2111.63	0.00	-18.12
5.10	2095.17	0.00	-61.38
5.20	2068.01	0.00	-104.87
5.30	2030.13	0.00	-148.41
5.40	1981.54	0.00	-191.80
5.50	1922.27	0.00	-234.87
5.60	1852.41	0.00	-277.41
5.70	1772.10	0.00	-319.24
5.80	1681.51	0.00	-360.16
5.90	1580.86	0.00	-399.99
6.00	1470.41	0.00	-438.54
6.10	1350.47	0.00	-475.62
6.20	1221.40	0.00	-511.06
6.30	1083.61	0.00	-544.67
6.40	937.56	0.00	-576.29
6.50	783.75	0.00	-605.76
6.60	622.75	0.00	-632.91
6.70	455.14	0.00	-657.59
6.80	281.60	0.00	-679.68
6.90	102.82	0.00	-699.02
7.00	-80.44	0.00	-715.50
7.10	-267.41	0.00	-729.01
7.20	-457.24	0.00	-739.43
7.30	-649.05	0.00	-746.69
7.40	-841.93	0.00	-750.68
7.50	-1034.94	0.00	-751.35
7.60	-1227.10	0.00	-748.63
7.70	-1417.40	0.00	-742.48
7.80	-1604.83	0.00	-732.85
7.90	-1788.35	0.00	-719.73
8.00	-1966.91	0.00	-703.11
8.10	-2139.46	0.00	-682.97
8.20	-2304.95	0.00	-659.35
8.30	-2462.34	0.00	-632.27
8.40	-2610.60	0.00	-601.77
8.50	-2748.74	0.00	-567.90
8.60	-2875.78	0.00	-530.74
8.70	-2990.80	0.00	-490.37
8.80	-3092.89	0.00	-446.89
8.90	-3181.22	0.00	-400.42
9.00	-3255.99	0.00	-351.08
9.10	-3318.41	0.00	-299.02
9.20	-3368.02	0.00	-244.40
9.30	-3404.33	0.00	-187.40
9.40	-3426.91	0.00	-128.22
9.50	-3435.36	0.00	-67.06
9.60	-3429.28	0.00	-4.14
9.70	-3408.34	0.00	60.28
9.80	-3372.23	0.00	125.96
