Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	857.64	0.00	-774.47
0.10	658.39	0.00	-762.15
0.20	460.18	0.00	-747.24
0.30	263.77	0.00	-729.84
0.40	69.89	0.00	-710.06
0.50	-120.70	0.00	-688.03
0.60	-307.29	0.00	-663.84
0.70	-489.16	0.00	-637.62
0.80	-665.61	0.00	-609.48
0.90	-835.96	0.00	-579.51
1.00	-999.54	0.00	-547.85
1.10	-1155.71	0.00	-514.59
1.20	-1303.88	0.00	-479.85
1.30	-1443.45	0.00	-443.74
1.40	-1573.88	0.00	-406.39
1.50	-1694.66	0.00	-367.91
1.60	-1805.32	0.00	-328.42
1.70	-1905.44	0.00	-288.05
1.80	-1994.63	0.00	-246.93
1.90	-2072.57	0.00	-205.19
2.00	-2138.98	0.00	-162.97
2.10	-2193.63	0.00	-120.41
2.20	-2236.36	0.00	-77.66
2.30	-2267.05	0.00	-34.88
2.40	-2285.65	0.00	7.80
2.50	-2292.16	0.00	50.20
2.60	-2286.67	0.00	92.16
2.70	-2269.29	0.00	133.53
2.80	-2240.21	0.00	174.13
2.90	-2199.69	0.00	213.80
3.00	-2148.31	0.00	252.38
3.10	-2087.32	0.00	289.70
3.20	-2017.10	0.00	325.59
3.30	-1937.97	0.00	359.90
3.40	-1850.31	0.00	392.48
3.50	-1754.52	0.00	423.16
3.60	-1651.05	0.00	451.81
3.70	-1540.35	0.00	478.30
3.80	-1422.95	0.00	502.49
3.90	-1299.36	0.00	524.27
4.00	-1170.16	0.00	543.53
4.10	-1035.94	0.00	560.18
4.20	-897.33	0.00	574.15
4.30	-754.97	0.00	585.35
4.40	-609.54	0.00	593.74
4.50	-461.72	0.00	599.28
4.60	-312.24	0.00	601.94
4.70	-161.81	0.00	601.71
4.80	-11.18	0.00	598.60
4.90	138.91	0.00	592.63
5.00	287.70	0.00	583.84
5.10	434.45	0.00	572.26
5.20	578.40	0.00	557.98
5.30	718.81	0.00	541.06
5.40	854.96	0.00	521.59
5.50	986.13	0.00	499.68
5.60	1111.64	0.00	475.44
5.70	1230.81	0.00	449.00
5.80	1343.01	0.00	420.49
5.90	1447.64	0.00	390.04
6.00	1544.13	0.00	357.82
6.10	1631.95	0.00	323.98
6.20	1710.62	0.00	288.67
6.30	1779.71	0.00	252.07
6.40	1838.84	0.00	214.34
