Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-506.57	0.00	-69.14
0.10	-560.83	0.00	-63.75
0.20	-611.41	0.00	-58.13
0.30	-658.08	0.00	-52.30
0.40	-700.62	0.00	-46.29
0.50	-738.83	0.00	-40.13
0.60	-772.54	0.00	-33.85
0.70	-801.61	0.00	-27.46
0.80	-825.90	0.00	-21.02
0.90	-845.33	0.00	-14.53
1.00	-859.84	0.00	-8.04
1.10	-869.38	0.00	-1.57
1.20	-873.95	0.00	4.85
1.30	-873.57	0.00	11.19
1.40	-868.29	0.00	17.43
1.50	-858.19	0.00	23.52
1.60	-843.36	0.00	29.46
1.70	-824.19	0.00	35.21
1.80	-801.25	0.00	40.75
1.90	-774.67	0.00	46.05
2.00	-744.59	0.00	51.10
2.10	-711.14	0.00	55.88
2.20	-674.48	0.00	60.36
2.30	-634.77	0.00	64.53
2.40	-592.18	0.00	68.37
2.50	-546.90	0.00	71.87
2.60	-499.12	0.00	75.02
2.70	-449.05	0.00	77.81
2.80	-396.92	0.00	80.22
2.90	-342.95	0.00	82.26
3.00	-287.37	0.00	83.91
3.10	-230.45	0.00	85.18
3.20	-172.44	0.00	86.06
3.30	-113.60	0.00	86.54
3.40	-54.21	0.00	86.64
3.50	5.45	0.00	86.35
3.60	65.08	0.00	85.67
3.70	124.41	0.00	84.61
3.80	183.12	0.00	83.18
3.90	240.94	0.00	81.39
4.00	297.55	0.00	79.23
4.10	352.67	0.00	76.73
4.20	405.99	0.00	73.89
4.30	457.23	0.00	70.72
4.40	506.11	0.00	67.24
4.50	552.36	0.00	63.46
4.60	595.69	0.00	59.39
4.70	635.88	0.00	55.05
4.80	672.67	0.00	50.46
4.90	705.83	0.00	45.62
5.00	735.17	0.00	40.57
5.10	760.49	0.00	35.31
5.20	781.62	0.00	29.87
5.30	798.41	0.00	24.26
5.40	810.89	0.00	18.51
5.50	819.46	0.00	12.64
5.60	824.07	0.00	6.67
5.70	824.68	0.00	0.62
5.80	821.24	0.00	-5.49
5.90	813.72	0.00	-11.63
6.00	802.12	0.00	-17.77
6.10	786.42	0.00	-23.90
6.20	766.62	0.00	-29.99
6.30	742.75	0.00	-36.01
6.40	714.84	0.00	-41.93
6.50	682.95	0.00	-47.74
6.60	647.12	0.00	-53.41
6.70	607.45	0.00	-58.91
6.80	564.03	0.00	-64.21
6.90	516.97	0.00	-69.30
7.00	466.41	0.00	-74.14
7.10	412.50	0.00	-78.71
7.20	355.41	0.00	-82.99
7.30	295.33	0.00	-86.96
7.40	232.48	0.00	-90.59
7.50	167.09	0.00	-93.86
7.60	99.41	0.00	-96.75
7.70	29.73	0.00	-99.25
7.80	-41.68	0.00	-101.34
7.90	-114.48	0.00	-103.00
8.00	-188.34	0.00	-104.21
8.10	-262.92	0.00	-104.96
8.20	-337.83	0.00	-105.25
8.30	-412.71	0.00	-105.07
8.40	-487.14	0.00	-104.40
8.50	-560.72	0.00	-103.24
8.60	-633.03	0.00	-101.58
8.70	-703.65	0.00	-99.44
8.80	-772.14	0.00	-96.80
8.90	-838.08	0.00	-93.68
9.00	-901.03	0.00	-90.06
9.10	-960.58	0.00	-85.98
9.20	-1016.30	0.00	-81.42
9.30	-1067.81	0.00	-76.41
9.40	-1114.70	0.00	-70.96
9.50	-1156.61	0.00	-65.08
9.60	-1193.20	0.00	-58.80
9.70	-1224.22	0.00	-52.13
9.80	-1250.53	0.00	-45.09
9.90	-1272.26	0.00	-37.71
10.00	-1289.26	0.00	-30.01
10.10	-1301.36	0.00	-22.03
10.20	-1308.43	0.00	-13.79
10.30	-1310.31	0.00	-5.32
10.40	-1306.88	0.00	3.34
10.50	-1298.02	0.00	12.16
