Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-765.12	0.00	-30.58
0.10	-791.23	0.00	-24.31
0.20	-812.64	0.00	-17.99
0.30	-829.27	0.00	-11.66
0.40	-841.08	0.00	-5.35
0.50	-848.04	0.00	0.93
0.60	-850.16	0.00	7.14
0.70	-847.46	0.00	13.26
0.80	-840.02	0.00	19.27
0.90	-827.91	0.00	25.13
1.00	-811.37	0.00	30.83
1.10	-791.02	0.00	36.34
1.20	-767.02	0.00	41.65
1.30	-739.49	0.00	46.73
1.40	-708.54	0.00	51.57
1.50	-674.32	0.00	56.14
1.60	-636.96	0.00	60.44
1.70	-596.64	0.00	64.44
1.80	-553.52	0.00	68.14
1.90	-507.78	0.00	71.51
2.00	-459.61	0.00	74.56
2.10	-409.21	0.00	77.27
2.20	-356.81	0.00	79.62
2.30	-302.62	0.00	81.62
2.40	-246.89	0.00	83.26
2.50	-189.85	0.00	84.53
2.60	-131.76	0.00	85.43
2.70	-72.89	0.00	85.95
2.80	-13.52	0.00	86.10
2.90	46.08	0.00	85.87
3.00	105.62	0.00	85.26
3.10	164.80	0.00	84.28
3.20	223.34	0.00	82.93
3.30	280.91	0.00	81.21
3.40	337.24	0.00	79.13
3.50	392.00	0.00	76.69
3.60	444.92	0.00	73.90
3.70	495.68	0.00	70.78
3.80	544.00	0.00	67.32
3.90	589.60	0.00	63.55
4.00	632.20	0.00	59.48
4.10	671.55	0.00	55.11
4.20	707.40	0.00	50.47
4.30	739.51	0.00	45.56
4.40	767.67	0.00	40.42
4.50	791.68	0.00	35.05
4.60	811.37	0.00	29.47
4.70	826.70	0.00	23.71
4.80	838.07	0.00	17.79
4.90	845.45	0.00	11.73
5.00	848.78	0.00	5.55
5.10	848.00	0.00	-0.71
5.20	843.05	0.00	-7.05
5.30	833.91	0.00	-13.42
5.40	820.55	0.00	-19.81
5.50	802.95	0.00	-26.18
5.60	781.13	0.00	-32.51
5.70	755.10	0.00	-38.77
5.80	724.89	0.00	-44.94
5.90	690.54	0.00	-50.98
6.00	652.13	0.00	-56.88
6.10	609.73	0.00	-62.59
6.20	563.45	0.00	-68.09
6.30	513.40	0.00	-73.36
6.40	459.73	0.00	-78.38
6.50	402.59	0.00	-83.10
6.60	342.17	0.00	-87.52
6.70	278.66	0.00	-91.61
6.80	212.31	0.00	-95.34
6.90	143.34	0.00	-98.69
7.00	72.04	0.00	-101.65
7.10	-1.30	0.00	-104.19
7.20	-76.37	0.00	-106.29
7.30	-152.84	0.00	-107.95
7.40	-230.34	0.00	-109.14
7.50	-308.50	0.00	-109.86
7.60	-386.93	0.00	-110.09
7.70	-465.22	0.00	-109.82
7.80	-542.94	0.00	-109.04
7.90	-619.67	0.00	-107.76
8.00	-694.94	0.00	-105.96
8.10	-768.32	0.00	-103.64
8.20	-839.34	0.00	-100.81
8.30	-907.54	0.00	-97.47
8.40	-972.48	0.00	-93.61
8.50	-1033.70	0.00	-89.26
8.60	-1090.76	0.00	-84.40
8.70	-1143.24	0.00	-79.07
8.80	-1190.72	0.00	-73.26
8.90	-1232.81	0.00	-67.00
9.00	-1269.16	0.00	-60.29
9.10	-1299.85	0.00	-53.17
9.20	-1325.82	0.00	-45.65
9.30	-1346.96	0.00	-37.75
9.40	-1363.09	0.00	-29.51
9.50	-1374.04	0.00	-20.94
9.60	-1379.64	0.00	-12.09
9.70	-1379.75	0.00	-2.98
9.80	-1374.20	0.00	6.35
9.90	-1362.87	0.00	15.87
10.00	-1345.63	0.00	25.52
10.10	-1322.36	0.00	35.28
10.20	-1292.98	0.00	45.10
10.30	-1257.39	0.00	54.94
10.40	-1215.54	0.00	64.74
10.50	-1167.39	0.00	74.46
10.60	-1112.91	0.00	84.05
10.70	-1052.14	0.00	93.45
10.80	-985.10	0.00	102.63
10.90	-911.88	0.00	111.51
11.00	-832.59	0.00	120.06
11.10	-747.38	0.00	128.22
