Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	1337.69	0.00	-508.44
0.10	906.64	0.00	-502.18
0.20	464.02	0.00	-493.94
0.30	12.45	0.00	-483.75
0.40	-445.21	0.00	-471.65
0.50	-905.94	0.00	-457.69
0.60	-1366.54	0.00	-441.92
0.70	-1823.69	0.00	-424.41
0.80	-2273.96	0.00	-405.22
0.90	-2713.89	0.00	-384.44
1.00	-3140.00	0.00	-362.13
1.10	-3548.83	0.00	-338.40
1.20	-3937.01	0.00	-313.33
1.30	-4301.26	0.00	-287.03
1.40	-4638.48	0.00	-259.59
1.50	-4945.73	0.00	-231.13
1.60	-5220.32	0.00	-201.76
1.70	-5459.81	0.00	-171.59
1.80	-5662.07	0.00	-140.74
1.90	-5825.26	0.00	-109.34
2.00	-5947.91	0.00	-77.51
2.10	-6028.91	0.00	-45.37
2.20	-6067.51	0.00	-13.05
2.30	-6070.07	0.00	19.32
2.40	-6064.40	0.00	51.62
2.50	-6053.33	0.00	83.71
2.60	-6036.45	0.00	115.47
2.70	-6013.15	0.00	146.77
2.80	-5982.66	0.00	177.50
2.90	-5944.02	0.00	207.52
3.00	-5896.17	0.00	236.73
3.10	-5837.91	0.00	265.00
3.20	-5767.98	0.00	292.22
3.30	-5685.02	0.00	318.30
3.40	-5587.68	0.00	343.11
3.50	-5474.60	0.00	366.57
3.60	-5344.44	0.00	388.59
3.70	-5195.97	0.00	409.07
3.80	-5028.03	0.00	427.94
3.90	-4839.59	0.00	445.12
4.00	-4629.82	0.00	460.54
4.10	-4398.06	0.00	474.14
4.20	-4143.86	0.00	485.87
4.30	-3867.04	0.00	495.69
4.40	-3567.66	0.00	503.55
4.50	-3246.07	0.00	509.42
4.60	-2902.90	0.00	513.28
4.70	-2539.10	0.00	515.12
4.80	-2155.89	0.00	514.92
4.90	-1754.81	0.00	512.69
5.00	-1337.69	0.00	508.44
5.10	-906.64	0.00	502.18
5.20	-464.02	0.00	493.94
5.30	-12.45	0.00	483.75
5.40	445.21	0.00	471.65
5.50	905.94	0.00	457.69
5.60	1366.54	0.00	441.92
5.70	1823.69	0.00	424.41
5.80	2273.96	0.00	405.22
5.90	2713.89	0.00	384.44
6.00	3140.00	0.00	362.13
6.10	3548.83	0.00	338.40
6.20	3937.01	0.00	313.33
6.30	4301.26	0.00	287.03
6.40	4638.48	0.00	259.59
6.50	4945.73	0.00	231.13
6.60	5220.32	0.00	201.76
6.70	5459.81	0.00	171.59
6.80	5662.07	0.00	140.74
6.90	5825.26	0.00	109.34
7.00	5947.91	0.00	77.51
7.10	6028.91	0.00	45.37
7.20	6067.51	0.00	13.05
7.30	6070.07	0.00	-19.32
7.40	6064.40	0.00	-51.62
7.50	6053.33	0.00	-83.71
7.60	6036.45	0.00	-115.47
7.70	6013.15	0.00	-146.77
7.80	5982.66	0.00	-177.50
7.90	5944.02	0.00	-207.52
8.00	5896.17	0.00	-236.73
8.10	5837.91	0.00	-265.00
8.20	5767.98	0.00	-292.22
8.30	5685.02	0.00	-318.30
8.40	5587.68	0.00	-343.11
8.50	5474.60	0.00	-366.57
8.60	5344.44	0.00	-388.59
8.70	5195.97	0.00	-409.07
8.80	5028.03	0.00	-427.94
8.90	4839.59	0.00	-445.12
9.00	4629.82	0.00	-460.54
9.10	4398.06	0.00	-474.14
9.20	4143.86	0.00	-485.87
9.30	3867.04	0.00	-495.69
9.40	3567.66	0.00	-503.55
9.50	3246.07	0.00	-509.42
9.60	2902.90	0.00	-513.28
9.70	2539.10	0.00	-515.12
9.80	2155.89	0.00	-514.92
9.90	1754.81	0.00	-512.69
10.00	1337.69	0.00	-508.44
10.10	906.64	0.00	-502.18
10.20	464.02	0.00	-493.94
10.30	12.45	0.00	-483.75
10.40	-445.21	0.00	-471.65
10.50	-905.94	0.00	-457.69
10.60	-1366.54	0.00	-441.92
10.70	-1823.69	0.00	-424.41
10.80	-2273.96	0.00	-405.22
10.90	-2713.89	0.00	-384.44
11.00	-3140.00	0.00	-362.13
11.10	-3548.83	0.00	-338.40
11.20	-3937.01	0.00	-313.33
11.30	-4301.26	0.00	-287.03
11.40	-4638.48	0.00	-259.59
11.50	-4945.73	0.00	-231.13
11.60	-5220.32	0.00	-201.76
11.70	-5459.81	0.00	-171.59
11.80	-5662.07	0.00	-140.74
11.90	-5825.26	0.00	-109.34
12.00	-5947.91	0.00	-77.51
12.10	-6028.91	0.00	-45.37
12.20	-6067.51	0.00	-13.05
12.30	-6070.07	0.00	19.32
12.40	-6064.40	0.00	51.62
12.50	-6053.33	0.00	83.71
12.60	-6036.45	0.00	115.47
12.70	-6013.15	0.00	146.77
12.80	-5982.66	0.00	177.50
12.90	-5944.02	0.00	207.52
13.00	-5896.17	0.00	236.73
13.10	-5837.91	0.00	265.00
13.20	-5767.98	0.00	292.22
13.30	-5685.02	0.00	318.30
13.40	-5587.68	0.00	343.11
13.50	-5474.60	0.00	366.57
13.60	-5344.44	0.00	388.59
13.70	-5195.97	0.00	409.07
13.80	-5028.03	0.00	427.94
13.90	-4839.59	0.00	445.12
14.00	-4629.82	0.00	460.54
14.10	-4398.06	0.00	474.14
14.20	-4143.86	0.00	485.87
14.30	-3867.04	0.00	495.69
14.40	-3567.66	0.00	503.55
14.50	-3246.07	0.00	509.42
14.60	-2902.90	0.00	513.28
14.70	-2539.10	0.00	515.12
14.80	-2155.89	0.00	514.92
14.90	-1754.81	0.00	512.69
15.00	-1337.69	0.00	508.44
15.10	-906.64	0.00	502.18
15.20	-464.02	0.00	493.94
15.30	-12.45	0.00	483.75
15.40	445.21	0.00	471.65
15.50	905.94	0.00	457.69
15.60	1366.54	0.00	441.92
15.70	1823.69	0.00	424.41
15.80	2273.96	0.00	405.22
15.90	2713.89	0.00	384.44
16.00	3140.00	0.00	362.13
16.10	3548.83	0.00	338.40
16.20	3937.01	0.00	313.33
16.30	4301.26	0.00	287.03
16.40	4638.48	0.00	259.59
16.50	4945.73	0.00	231.13
16.60	5220.32	0.00	201.76
16.70	5459.81	0.00	171.59
16.80	5662.07	0.00	140.74
16.90	5825.26	0.00	109.34
17.00	5947.91	0.00	77.51
17.10	6028.91	0.00	45.37
17.20	6067.51	0.00	13.05
17.30	6070.07	0.00	-19.32
17.40	6064.40	0.00	-51.62
17.50	6053.33	0.00	-83.71
