Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	28731.22	0.00	-44009.48
0.10	25866.32	0.00	-44474.07
0.20	22827.85	0.00	-44763.14
0.30	19624.88	0.00	-44875.56
0.40	16268.94	0.00	-44810.87
0.50	12773.90	0.00	-44569.33
0.60	9156.01	0.00	-44151.90
0.70	5433.70	0.00	-43560.22
0.80	1627.51	0.00	-42796.63
0.90	-2240.11	0.00	-41864.14
1.00	-6145.01	0.00	-40766.43
1.10	-10061.56	0.00	-39507.84
1.20	-13962.93	0.00	-38093.32
1.30	-17821.35	0.00	-36528.47
1.40	-21608.46	0.00	-34819.46
1.50	-25295.57	0.00	-32973.03
1.60	-28854.04	0.00	-30996.47
1.70	-32255.58	0.00	-28897.58
1.80	-35472.61	0.00	-26684.65
1.90	-38478.59	0.00	-24366.41
2.00	-41248.33	0.00	-21952.00
2.10	-43758.29	0.00	-19450.95
2.20	-45986.92	0.00	-16873.15
2.30	-47914.87	0.00	-14228.75
2.40	-49525.27	0.00	-11528.20
2.50	-50803.93	0.00	-8782.15
2.60	-51739.53	0.00	-6001.44
2.70	-52323.75	0.00	-3197.05
2.80	-52551.36	0.00	-380.04
2.90	-52533.62	0.00	2438.47
3.00	-52456.37	0.00	5247.36
3.10	-52320.25	0.00	8035.53
3.20	-52121.63	0.00	10792.00
3.30	-51855.44	0.00	13505.87
3.40	-51515.30	0.00	16166.44
3.50	-51093.68	0.00	18763.21
3.60	-50582.02	0.00	21285.93
3.70	-49970.96	0.00	23724.65
3.80	-49250.55	0.00	26069.73
3.90	-48410.48	0.00	28311.93
4.00	-47440.34	0.00	30442.40
4.10	-46329.86	0.00	32452.72
4.20	-45069.19	0.00	34334.97
4.30	-43649.14	0.00	36081.71
4.40	-42061.47	0.00	37686.05
4.50	-40299.10	0.00	39141.67
4.60	-38356.42	0.00	40442.81
4.70	-36229.41	0.00	41584.34
4.80	-33915.94	0.00	42561.75
4.90	-31415.86	0.00	43371.20
5.00	-28731.22	0.00	44009.48
5.10	-25866.32	0.00	44474.07
5.20	-22827.85	0.00	44763.14
5.30	-19624.88	0.00	44875.56
5.40	-16268.94	0.00	44810.87
5.50	-12773.90	0.00	44569.33
5.60	-9156.01	0.00	44151.90
5.70	-5433.70	0.00	43560.22
5.80	-1627.51	0.00	42796.63
5.90	2240.11	0.00	41864.14
6.00	6145.01	0.00	40766.43
6.10	10061.56	0.00	39507.84
6.20	13962.93	0.00	38093.32
6.30	17821.35	0.00	36528.47
6.40	21608.46	0.00	34819.46
6.50	25295.57	0.00	32973.03
6.60	28854.04	0.00	30996.47
6.70	32255.58	0.00	28897.58
6.80	35472.61	0.00	26684.65
6.90	38478.59	0.00	24366.41
7.00	41248.33	0.00	21952.00
7.10	43758.29	0.00	19450.95
7.20	45986.92	0.00	16873.15
7.30	47914.87	0.00	14228.75
7.40	49525.27	0.00	11528.20
7.50	50803.93	0.00	8782.15
7.60	51739.53	0.00	6001.44
7.70	52323.75	0.00	3197.05
7.80	52551.36	0.00	380.04
7.90	52533.62	0.00	-2438.47
8.00	52456.37	0.00	-5247.36
8.10	52320.25	0.00	-8035.53
8.20	52121.63	0.00	-10792.00
8.30	51855.44	0.00	-13505.87
8.40	51515.30	0.00	-16166.44
8.50	51093.68	0.00	-18763.21
8.60	50582.02	0.00	-21285.93
8.70	49970.96	0.00	-23724.65
8.80	49250.55	0.00	-26069.73
8.90	48410.48	0.00	-28311.93
9.00	47440.34	0.00	-30442.40
9.10	46329.86	0.00	-32452.72
9.20	45069.19	0.00	-34334.97
9.30	43649.14	0.00	-36081.71
9.40	42061.47	0.00	-37686.05
9.50	40299.10	0.00	-39141.67
9.60	38356.42	0.00	-40442.81
9.70	36229.41	0.00	-41584.34
9.80	33915.94	0.00	-42561.75
9.90	31415.86	0.00	-43371.20
10.00	28731.22	0.00	-44009.48
10.10	25866.32	0.00	-44474.07
10.20	22827.85	0.00	-44763.14
10.30	19624.88	0.00	-44875.56
10.40	16268.94	0.00	-44810.87
10.50	12773.90	0.00	-44569.33
10.60	9156.01	0.00	-44151.90
10.70	5433.70	0.00	-43560.22
10.80	1627.51	0.00	-42796.63
10.90	-2240.11	0.00	-41864.14
11.00	-6145.01	0.00	-40766.43
11.10	-10061.56	0.00	-39507.84
11.20	-13962.93	0.00	-38093.32
11.30	-17821.35	0.00	-36528.47
11.40	-21608.46	0.00	-34819.46
11.50	-25295.57	0.00	-32973.03
11.60	-28854.04	0.00	-30996.47
11.70	-32255.58	0.00	-28897.58
11.80	-35472.61	0.00	-26684.65
11.90	-38478.59	0.00	-24366.41
12.00	-41248.33	0.00	-21952.00
12.10	-43758.29	0.00	-19450.95
12.20	-45986.92	0.00	-16873.15
12.30	-47914.87	0.00	-14228.75
12.40	-49525.27	0.00	-11528.20
12.50	-50803.93	0.00	-8782.15
12.60	-51739.53	0.00	-6001.44
12.70	-52323.75	0.00	-3197.05
12.80	-52551.36	0.00	-380.04
12.90	-52533.62	0.00	2438.47
13.00	-52456.37	0.00	5247.36
13.10	-52320.25	0.00	8035.53
13.20	-52121.63	0.00	10792.00
13.30	-51855.44	0.00	13505.87
13.40	-51515.30	0.00	16166.44
13.50	-51093.68	0.00	18763.21
13.60	-50582.02	0.00	21285.93
13.70	-49970.96	0.00	23724.65
13.80	-49250.55	0.00	26069.73
13.90	-48410.48	0.00	28311.93
14.00	-47440.34	0.00	30442.40
14.10	-46329.86	0.00	32452.72
14.20	-45069.19	0.00	34334.97
14.30	-43649.14	0.00	36081.71
14.40	-42061.47	0.00	37686.05
14.50	-40299.10	0.00	39141.67
14.60	-38356.42	0.00	40442.81
14.70	-36229.41	0.00	41584.34
14.80	-33915.94	0.00	42561.75
14.90	-31415.86	0.00	43371.20
15.00	-28731.22	0.00	44009.48
15.10	-25866.32	0.00	44474.07
15.20	-22827.85	0.00	44763.14
15.30	-19624.88	0.00	44875.56
15.40	-16268.94	0.00	44810.87
15.50	-12773.90	0.00	44569.33
15.60	-9156.01	0.00	44151.90
15.70	-5433.70	0.00	43560.22
15.80	-1627.51	0.00	42796.63
15.90	2240.11	0.00	41864.14
16.00	6145.01	0.00	40766.43
16.10	10061.56	0.00	39507.84
16.20	13962.93	0.00	38093.32
16.30	17821.35	0.00	36528.47
16.40	21608.46	0.00	34819.46
16.50	25295.57	0.00	32973.03
16.60	28854.04	0.00	30996.47
16.70	32255.58	0.00	28897.58
16.80	35472.61	0.00	26684.65
16.90	38478.59	0.00	24366.41
17.00	41248.33	0.00	21952.00
17.10	43758.29	0.00	19450.95
17.20	45986.92	0.00	16873.15
17.30	47914.87	0.00	14228.75
17.40	49525.27	0.00	11528.20
17.50	50803.93	0.00	8782.15
17.60	51739.53	0.00	6001.44
17.70	52323.75	0.00	3197.05
17.80	52551.36	0.00	380.04
17.90	52533.62	0.00	-2438.47
18.00	52456.37	0.00	-5247.36
18.10	52320.25	0.00	-8035.53
18.20	52121.63	0.00	-10792.00
18.30	51855.44	0.00	-13505.87
18.40	51515.30	0.00	-16166.44
18.50	51093.68	0.00	-18763.21
18.60	50582.02	0.00	-21285.93
18.70	49970.96	0.00	-23724.65
18.80	49250.55	0.00	-26069.73
18.90	48410.48	0.00	-28311.93
19.00	47440.34	0.00	-30442.40
19.10	46329.86	0.00	-32452.72
19.20	45069.19	0.00	-34334.97
19.30	43649.14	0.00	-36081.71
19.40	42061.47	0.00	-37686.05
19.50	40299.10	0.00	-39141.67
19.60	38356.42	0.00	-40442.81
19.70	36229.41	0.00	-41584.34
19.80	33915.94	0.00	-42561.75
19.90	31415.86	0.00	-43371.20
20.00	28731.22	0.00	-44009.48
20.10	25866.32	0.00	-44474.07
20.20	22827.85	0.00	-44763.14
20.30	19624.88	0.00	-44875.56
20.40	16268.94	0.00	-44810.87
20.50	12773.90	0.00	-44569.33
20.60	9156.01	0.00	-44151.90
20.70	5433.70	0.00	-43560.22
20.80	1627.51	0.00	-42796.63
20.90	-2240.11	0.00	-41864.14
21.00	-6145.01	0.00	-40766.43
21.10	-10061.56	0.00	-39507.84
21.20	-13962.93	0.00	-38093.32
21.30	-17821.35	0.00	-36528.47
21.40	-21608.46	0.00	-34819.46
21.50	-25295.57	0.00	-32973.03
21.60	-28854.04	0.00	-30996.47
21.70	-32255.58	0.00	-28897.58
21.80	-35472.61	0.00	-26684.65
21.90	-38478.59	0.00	-24366.41
22.00	-41248.33	0.00	-21952.00
22.10	-43758.29	0.00	-19450.95
22.20	-45986.92	0.00	-16873.15
22.30	-47914.87	0.00	-14228.75
22.40	-49525.27	0.00	-11528.20
22.50	-50803.93	0.00	-8782.15
