Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	141159.39	0.00	-72570.94
0.10	137198.80	0.00	-98914.76
0.20	127709.91	0.00	-124733.32
0.30	112836.52	0.00	-148743.47
0.40	93022.64	0.00	-169769.12
0.50	68977.07	0.00	-186816.69
0.60	41620.59	0.00	-199133.82
0.70	12020.16	0.00	-206247.21
0.80	-18685.30	0.00	-207977.30
0.90	-49361.38	0.00	-204429.74
1.00	-78951.03	0.00	-195965.29
1.10	-106537.63	0.00	-183151.86
1.20	-131392.93	0.00	-166703.54
1.30	-153006.12	0.00	-147412.64
1.40	-171091.73	0.00	-126081.12
1.50	-185576.42	0.00	-103457.52
1.60	-196566.95	0.00	-80184.91
1.70	-204303.19	0.00	-56764.22
1.80	-209102.06	0.00	-33535.56
1.90	-211298.64	0.00	-10678.69
2.00	-211302.10	0.00	11768.32
2.10	-209744.79	0.00	33874.67
2.20	-206749.96	0.00	55770.71
2.30	-202256.13	0.00	77595.12
2.40	-196063.55	0.00	99441.06
2.50	-187856.83	0.00	121307.01
2.60	-177242.70	0.00	143057.53
2.70	-163799.60	0.00	164398.22
2.80	-147135.14	0.00	184867.99
2.90	-126946.38	0.00	203849.90
3.00	-103077.61	0.00	220600.35
3.10	-75570.57	0.00	234294.51
3.20	-44701.86	0.00	244084.54
3.30	-11003.64	0.00	249165.74
3.40	24735.78	0.00	248845.26
3.50	61492.95	0.00	242607.33
3.60	98052.06	0.00	230169.52
3.70	133067.34	0.00	211524.81
3.80	165141.47	0.00	186965.96
3.90	192914.00	0.00	157089.24
4.00	215153.00	0.00	122777.15
4.10	230841.88	0.00	85160.61
4.20	239253.76	0.00	45563.37
4.30	240006.40	0.00	5432.33
4.40	233092.61	0.00	-33741.13
4.50	218884.38	0.00	-70503.37
4.60	198418.73	0.00	-103518.16
4.70	172845.35	0.00	-131638.59
4.80	143226.61	0.00	-153965.91
4.90	110776.61	0.00	-169891.89
5.00	76798.96	0.00	-179121.80
5.10	42619.08	0.00	-181677.37
5.20	9515.27	0.00	-177879.91
5.30	-21346.90	0.00	-168315.83
5.40	-48972.03	0.00	-153787.44
5.50	-72580.09	0.00	-135253.41
5.60	-91635.86	0.00	-113763.39
5.70	-105860.66	0.00	-90391.83
5.80	-115226.01	0.00	-66175.48
5.90	-119930.24	0.00	-42058.97
6.00	-120361.13	0.00	-18851.59
6.10	-117048.16	0.00	2802.45
6.20	-110610.41	0.00	22439.12
6.30	-101788.75	0.00	39775.20
6.40	-91246.47	0.00	54695.59
6.50	-79518.64	0.00	67229.48
