Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	31681.90	0.00	-49774.26
0.10	28487.32	0.00	-50196.15
0.20	25093.03	0.00	-50419.94
0.30	21510.01	0.00	-50444.74
0.40	17752.15	0.00	-50270.45
0.50	13836.14	0.00	-49897.78
0.60	9781.39	0.00	-49328.18
0.70	5609.93	0.00	-48563.90
0.80	1346.15	0.00	-47607.97
0.90	-2983.34	0.00	-46464.14
1.00	-7350.03	0.00	-45136.95
1.10	-11723.77	0.00	-43631.62
1.20	-16073.10	0.00	-41954.09
1.30	-20365.61	0.00	-40111.00
1.40	-24568.28	0.00	-38109.60
1.50	-28647.90	0.00	-35957.80
1.60	-32571.43	0.00	-33664.09
1.70	-36306.43	0.00	-31237.53
1.80	-39821.42	0.00	-28687.68
1.90	-43086.30	0.00	-26024.62
2.00	-46072.69	0.00	-23258.85
2.10	-48754.35	0.00	-20401.29
2.20	-51107.42	0.00	-17463.21
2.30	-53110.81	0.00	-14456.22
2.40	-54746.40	0.00	-11392.17
2.50	-55999.33	0.00	-8283.16
2.60	-56858.16	0.00	-5141.47
2.70	-57315.01	0.00	-1979.48
2.80	-57391.16	0.00	1190.32
2.90	-57350.64	0.00	4355.42
3.00	-57262.15	0.00	7503.34
3.10	-57122.08	0.00	10621.64
3.20	-56924.98	0.00	13698.02
3.30	-56663.68	0.00	16720.34
3.40	-56329.45	0.00	19676.68
3.50	-55912.16	0.00	22555.36
3.60	-55400.55	0.00	25345.02
3.70	-54782.45	0.00	28034.66
3.80	-54045.04	0.00	30613.66
3.90	-53175.16	0.00	33071.84
4.00	-52159.61	0.00	35399.50
4.10	-50985.47	0.00	37587.46
4.20	-49640.40	0.00	39627.08
4.30	-48112.99	0.00	41510.30
4.40	-46393.02	0.00	43229.70
4.50	-44471.81	0.00	44778.50
4.60	-42342.46	0.00	46150.58
4.70	-40000.12	0.00	47340.52
4.80	-37442.21	0.00	48343.62
4.90	-34668.62	0.00	49155.94
5.00	-31681.90	0.00	49774.26
5.10	-28487.32	0.00	50196.15
5.20	-25093.03	0.00	50419.94
5.30	-21510.01	0.00	50444.74
5.40	-17752.15	0.00	50270.45
5.50	-13836.14	0.00	49897.78
5.60	-9781.39	0.00	49328.18
5.70	-5609.93	0.00	48563.90
5.80	-1346.15	0.00	47607.97
5.90	2983.34	0.00	46464.14
6.00	7350.03	0.00	45136.95
6.10	11723.77	0.00	43631.62
6.20	16073.10	0.00	41954.09
6.30	20365.61	0.00	40111.00
6.40	24568.28	0.00	38109.60
6.50	28647.90	0.00	35957.80
6.60	32571.43	0.00	33664.09
6.70	36306.43	0.00	31237.53
6.80	39821.42	0.00	28687.68
6.90	43086.30	0.00	26024.62
7.00	46072.69	0.00	23258.85
7.10	48754.35	0.00	20401.29
7.20	51107.42	0.00	17463.21
7.30	53110.81	0.00	14456.22
7.40	54746.40	0.00	11392.17
7.50	55999.33	0.00	8283.16
7.60	56858.16	0.00	5141.47
7.70	57315.01	0.00	1979.48
7.80	57391.16	0.00	-1190.32
7.90	57350.64	0.00	-4355.42
8.00	57262.15	0.00	-7503.34
8.10	57122.08	0.00	-10621.64
8.20	56924.98	0.00	-13698.02
8.30	56663.68	0.00	-16720.34
8.40	56329.45	0.00	-19676.68
8.50	55912.16	0.00	-22555.36
8.60	55400.55	0.00	-25345.02
8.70	54782.45	0.00	-28034.66
8.80	54045.04	0.00	-30613.66
8.90	53175.16	0.00	-33071.84
9.00	52159.61	0.00	-35399.50
9.10	50985.47	0.00	-37587.46
9.20	49640.40	0.00	-39627.08
9.30	48112.99	0.00	-41510.30
9.40	46393.02	0.00	-43229.70
9.50	44471.81	0.00	-44778.50
9.60	42342.46	0.00	-46150.58
9.70	40000.12	0.00	-47340.52
9.80	37442.21	0.00	-48343.62
9.90	34668.62	0.00	-49155.94
10.00	31681.90	0.00	-49774.26
10.10	28487.32	0.00	-50196.15
10.20	25093.03	0.00	-50419.94
10.30	21510.01	0.00	-50444.74
10.40	17752.15	0.00	-50270.45
10.50	13836.14	0.00	-49897.78
10.60	9781.39	0.00	-49328.18
10.70	5609.93	0.00	-48563.90
10.80	1346.15	0.00	-47607.97
10.90	-2983.34	0.00	-46464.14
11.00	-7350.03	0.00	-45136.95
11.10	-11723.77	0.00	-43631.62
11.20	-16073.10	0.00	-41954.09
11.30	-20365.61	0.00	-40111.00
11.40	-24568.28	0.00	-38109.60
11.50	-28647.90	0.00	-35957.80
11.60	-32571.43	0.00	-33664.09
