Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	22.77	0.00	-102.34
0.10	-52.98	0.00	-99.26
0.20	-127.29	0.00	-95.83
0.30	-199.85	0.00	-92.08
0.40	-270.35	0.00	-88.00
0.50	-338.47	0.00	-83.63
0.60	-403.93	0.00	-78.97
0.70	-466.43	0.00	-74.04
0.80	-525.68	0.00	-68.86
0.90	-581.42	0.00	-63.45
1.00	-633.40	0.00	-57.84
1.10	-681.39	0.00	-52.03
1.20	-725.17	0.00	-46.06
1.30	-764.54	0.00	-39.94
1.40	-799.34	0.00	-33.70
1.50	-829.42	0.00	-27.37
1.60	-854.65	0.00	-20.96
1.70	-874.94	0.00	-14.52
1.80	-890.23	0.00	-8.05
1.90	-900.46	0.00	-1.59
2.00	-905.64	0.00	4.83
2.10	-905.78	0.00	11.19
2.20	-900.92	0.00	17.46
2.30	-891.14	0.00	23.61
2.40	-876.54	0.00	29.62
2.50	-857.31	0.00	35.45
2.60	-834.13	0.00	41.09
2.70	-807.28	0.00	46.51
2.80	-776.88	0.00	51.68
2.90	-743.08	0.00	56.59
3.00	-706.01	0.00	61.20
3.10	-665.86	0.00	65.50
3.20	-622.78	0.00	69.48
3.30	-576.97	0.00	73.10
3.40	-528.63	0.00	76.37
3.50	-477.97	0.00	79.26
3.60	-425.22	0.00	81.76
3.70	-370.60	0.00	83.86
3.80	-314.36	0.00	85.55
3.90	-256.76	0.00	86.84
4.00	-198.07	0.00	87.71
4.10	-138.55	0.00	88.16
4.20	-78.50	0.00	88.19
4.30	-18.20	0.00	87.81
4.40	42.06	0.00	87.02
4.50	101.97	0.00	85.83
4.60	161.23	0.00	84.24
4.70	219.54	0.00	82.26
4.80	276.60	0.00	79.90
4.90	332.10	0.00	77.18
5.00	385.76	0.00	74.11
5.10	437.27	0.00	70.71
5.20	486.37	0.00	66.99
5.30	532.77	0.00	62.97
5.40	576.21	0.00	58.67
5.50	616.45	0.00	54.11
5.60	653.25	0.00	49.30
5.70	686.40	0.00	44.28
5.80	715.70	0.00	39.05
5.90	740.96	0.00	33.65
6.00	762.04	0.00	28.10
6.10	778.79	0.00	22.41
6.20	791.11	0.00	16.61
6.30	799.24	0.00	10.73
6.40	803.44	0.00	4.78
6.50	803.68	0.00	-1.21
6.60	799.92	0.00	-7.21
6.70	792.17	0.00	-13.21
6.80	780.41	0.00	-19.17
6.90	764.67	0.00	-25.09
7.00	744.96	0.00	-30.93
7.10	721.32	0.00	-36.67
7.20	693.80	0.00	-42.29
7.30	662.46	0.00	-47.77
7.40	627.37	0.00	-53.08
7.50	588.64	0.00	-58.21
7.60	546.36	0.00	-63.13
7.70	500.66	0.00	-67.82
7.80	451.67	0.00	-72.27
7.90	399.56	0.00	-76.44
8.00	344.49	0.00	-80.33
8.10	286.66	0.00	-83.91
8.20	226.28	0.00	-87.17
8.30	163.57	0.00	-90.08
8.40	98.78	0.00	-92.64
8.50	32.18	0.00	-94.82
8.60	-35.96	0.00	-96.62
8.70	-105.32	0.00	-98.01
8.80	-175.60	0.00	-98.99
