Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	1980.79	0.00	-514.19
0.10	1572.38	0.00	-511.06
0.20	1148.83	0.00	-505.92
0.30	712.36	0.00	-498.78
0.40	265.45	0.00	-489.67
0.50	-189.17	0.00	-478.63
0.60	-648.58	0.00	-465.71
0.70	-1109.65	0.00	-450.94
0.80	-1569.14	0.00	-434.39
0.90	-2023.68	0.00	-416.13
1.00	-2469.81	0.00	-396.23
1.10	-2904.06	0.00	-374.76
1.20	-3322.96	0.00	-351.82
1.30	-3723.08	0.00	-327.49
1.40	-4101.08	0.00	-301.86
1.50	-4453.76	0.00	-275.04
1.60	-4778.09	0.00	-247.14
1.70	-5071.23	0.00	-218.26
1.80	-5330.59	0.00	-188.52
1.90	-5553.88	0.00	-158.04
2.00	-5739.08	0.00	-126.93
2.10	-5884.52	0.00	-95.32
2.20	-5988.89	0.00	-63.34
2.30	-6051.22	0.00	-31.10
2.40	-6070.98	0.00	1.26
2.50	-6068.21	0.00	33.61
2.60	-6060.19	0.00	65.83
2.70	-6046.62	0.00	97.79
2.80	-6026.99	0.00	129.36
2.90	-6000.62	0.00	160.43
3.00	-5966.65	0.00	190.86
3.10	-5924.08	0.00	220.53
3.20	-5871.79	0.00	249.34
3.30	-5808.53	0.00	277.16
3.40	-5733.01	0.00	303.89
3.50	-5643.87	0.00	329.42
3.60	-5539.74	0.00	353.65
3.70	-5419.27	0.00	376.48
3.80	-5281.18	0.00	397.83
3.90	-5124.24	0.00	417.61
4.00	-4947.35	0.00	435.74
4.10	-4749.59	0.00	452.15
4.20	-4530.17	0.00	466.78
4.30	-4288.53	0.00	479.56
4.40	-4024.35	0.00	490.45
4.50	-3737.54	0.00	499.41
4.60	-3428.28	0.00	506.39
4.70	-3097.06	0.00	511.38
4.80	-2744.65	0.00	514.34
4.90	-2372.10	0.00	515.28
5.00	-1980.79	0.00	514.19
5.10	-1572.38	0.00	511.06
5.20	-1148.83	0.00	505.92
5.30	-712.36	0.00	498.78
5.40	-265.45	0.00	489.67
5.50	189.17	0.00	478.63
