Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	20494.00	0.00	-55634.22
0.10	16024.75	0.00	-54962.81
0.20	11388.26	0.00	-54074.48
0.30	6613.98	0.00	-52972.74
0.40	1734.31	0.00	-51661.94
0.50	-3215.68	0.00	-50147.26
0.60	-8198.72	0.00	-48434.67
0.70	-13175.70	0.00	-46530.93
0.80	-18106.17	0.00	-44443.55
0.90	-22948.80	0.00	-42180.78
1.00	-27661.93	0.00	-39751.53
1.10	-32204.03	0.00	-37165.41
1.20	-36534.29	0.00	-34432.61
1.30	-40613.08	0.00	-31563.92
1.40	-44402.52	0.00	-28570.66
1.50	-47866.92	0.00	-25464.65
1.60	-50973.30	0.00	-22258.14
1.70	-53691.79	0.00	-18963.78
1.80	-55996.00	0.00	-15594.59
1.90	-57863.46	0.00	-12163.85
2.00	-59275.83	0.00	-8685.11
2.10	-60219.18	0.00	-5172.09
2.20	-60684.18	0.00	-1638.65
2.30	-60736.62	0.00	1901.25
2.40	-60740.43	0.00	5433.64
2.50	-60744.89	0.00	8944.59
2.60	-60744.17	0.00	12420.25
2.70	-60729.73	0.00	15846.88
2.80	-60690.47	0.00	19210.97
2.90	-60612.97	0.00	22499.25
3.00	-60481.75	0.00	25698.73
3.10	-60279.58	0.00	28796.80
3.20	-59987.81	0.00	31781.21
3.30	-59586.79	0.00	34640.20
3.40	-59056.23	0.00	37362.48
3.50	-58375.66	0.00	39937.30
3.60	-57524.86	0.00	42354.52
3.70	-56484.29	0.00	44604.57
3.80	-55235.53	0.00	46678.60
3.90	-53761.70	0.00	48568.40
4.00	-52047.92	0.00	50266.53
4.10	-50081.61	0.00	51766.28
4.20	-47852.92	0.00	53061.73
4.30	-45355.02	0.00	54147.77
4.40	-42584.35	0.00	55020.12
4.50	-39540.89	0.00	55675.32
4.60	-36228.31	0.00	56110.80
4.70	-32654.07	0.00	56324.84
4.80	-28829.50	0.00	56316.59
4.90	-24769.81	0.00	56086.08
5.00	-20494.00	0.00	55634.22
5.10	-16024.75	0.00	54962.81
5.20	-11388.26	0.00	54074.48
5.30	-6613.98	0.00	52972.74
5.40	-1734.31	0.00	51661.94
5.50	3215.68	0.00	50147.26
5.60	8198.72	0.00	48434.67
5.70	13175.70	0.00	46530.93
5.80	18106.17	0.00	44443.55
5.90	22948.80	0.00	42180.78
6.00	27661.93	0.00	39751.53
6.10	32204.03	0.00	37165.41
6.20	36534.29	0.00	34432.61
6.30	40613.08	0.00	31563.92
6.40	44402.52	0.00	28570.66
6.50	47866.92	0.00	25464.65
6.60	50973.30	0.00	22258.14
6.70	53691.79	0.00	18963.78
6.80	55996.00	0.00	15594.59
6.90	57863.46	0.00	12163.85
7.00	59275.83	0.00	8685.11
7.10	60219.18	0.00	5172.09
7.20	60684.18	0.00	1638.65
7.30	60736.62	0.00	-1901.25
7.40	60740.43	0.00	-5433.64
7.50	60744.89	0.00	-8944.59
7.60	60744.17	0.00	-12420.25
7.70	60729.73	0.00	-15846.88
7.80	60690.47	0.00	-19210.97
7.90	60612.97	0.00	-22499.25
8.00	60481.75	0.00	-25698.73
8.10	60279.58	0.00	-28796.80
8.20	59987.81	0.00	-31781.21
8.30	59586.79	0.00	-34640.20
8.40	59056.23	0.00	-37362.48
8.50	58375.66	0.00	-39937.30
8.60	57524.86	0.00	-42354.52
8.70	56484.29	0.00	-44604.57
8.80	55235.53	0.00	-46678.60
8.90	53761.70	0.00	-48568.40
9.00	52047.92	0.00	-50266.53
9.10	50081.61	0.00	-51766.28
9.20	47852.92	0.00	-53061.73
9.30	45355.02	0.00	-54147.77
9.40	42584.35	0.00	-55020.12
9.50	39540.89	0.00	-55675.32
9.60	36228.31	0.00	-56110.80
9.70	32654.07	0.00	-56324.84
9.80	28829.50	0.00	-56316.59
9.90	24769.81	0.00	-56086.08
10.00	20494.00	0.00	-55634.22
10.10	16024.75	0.00	-54962.81
10.20	11388.26	0.00	-54074.48
10.30	6613.98	0.00	-52972.74
10.40	1734.31	0.00	-51661.94
10.50	-3215.68	0.00	-50147.26
10.60	-8198.72	0.00	-48434.67
10.70	-13175.70	0.00	-46530.93
10.80	-18106.17	0.00	-44443.55
10.90	-22948.80	0.00	-42180.78
11.00	-27661.93	0.00	-39751.53
11.10	-32204.03	0.00	-37165.41
11.20	-36534.29	0.00	-34432.61
11.30	-40613.08	0.00	-31563.92
11.40	-44402.52	0.00	-28570.66
11.50	-47866.92	0.00	-25464.65
11.60	-50973.30	0.00	-22258.14
11.70	-53691.79	0.00	-18963.78
11.80	-55996.00	0.00	-15594.59
11.90	-57863.46	0.00	-12163.85
12.00	-59275.83	0.00	-8685.11
12.10	-60219.18	0.00	-5172.09
12.20	-60684.18	0.00	-1638.65
12.30	-60736.62	0.00	1901.25
12.40	-60740.43	0.00	5433.64
12.50	-60744.89	0.00	8944.59
12.60	-60744.17	0.00	12420.25
12.70	-60729.73	0.00	15846.88
12.80	-60690.47	0.00	19210.97
12.90	-60612.97	0.00	22499.25
13.00	-60481.75	0.00	25698.73
13.10	-60279.58	0.00	28796.80
13.20	-59987.81	0.00	31781.21
13.30	-59586.79	0.00	34640.20
13.40	-59056.23	0.00	37362.48
13.50	-58375.66	0.00	39937.30
13.60	-57524.86	0.00	42354.52
13.70	-56484.29	0.00	44604.57
13.80	-55235.53	0.00	46678.60
13.90	-53761.70	0.00	48568.40
14.00	-52047.92	0.00	50266.53
14.10	-50081.61	0.00	51766.28
14.20	-47852.92	0.00	53061.73
14.30	-45355.02	0.00	54147.77
14.40	-42584.35	0.00	55020.12
14.50	-39540.89	0.00	55675.32
14.60	-36228.31	0.00	56110.80
14.70	-32654.07	0.00	56324.84
14.80	-28829.50	0.00	56316.59
14.90	-24769.81	0.00	56086.08
15.00	-20494.00	0.00	55634.22
15.10	-16024.75	0.00	54962.81
15.20	-11388.26	0.00	54074.48
15.30	-6613.98	0.00	52972.74
15.40	-1734.31	0.00	51661.94
15.50	3215.68	0.00	50147.26
15.60	8198.72	0.00	48434.67
15.70	13175.70	0.00	46530.93
15.80	18106.17	0.00	44443.55
15.90	22948.80	0.00	42180.78
16.00	27661.93	0.00	39751.53
16.10	32204.03	0.00	37165.41
16.20	36534.29	0.00	34432.61
16.30	40613.08	0.00	31563.92
16.40	44402.52	0.00	28570.66
16.50	47866.92	0.00	25464.65
16.60	50973.30	0.00	22258.14
16.70	53691.79	0.00	18963.78
16.80	55996.00	0.00	15594.59
16.90	57863.46	0.00	12163.85
17.00	59275.83	0.00	8685.11
17.10	60219.18	0.00	5172.09
17.20	60684.18	0.00	1638.65
17.30	60736.62	0.00	-1901.25
17.40	60740.43	0.00	-5433.64
17.50	60744.89	0.00	-8944.59
17.60	60744.17	0.00	-12420.25
17.70	60729.73	0.00	-15846.88
17.80	60690.47	0.00	-19210.97
17.90	60612.97	0.00	-22499.25
18.00	60481.75	0.00	-25698.73
18.10	60279.58	0.00	-28796.80
18.20	59987.81	0.00	-31781.21
18.30	59586.79	0.00	-34640.20
18.40	59056.23	0.00	-37362.48
18.50	58375.66	0.00	-39937.30
18.60	57524.86	0.00	-42354.52
18.70	56484.29	0.00	-44604.57
18.80	55235.53	0.00	-46678.60
18.90	53761.70	0.00	-48568.40
19.00	52047.92	0.00	-50266.53
19.10	50081.61	0.00	-51766.28
19.20	47852.92	0.00	-53061.73
19.30	45355.02	0.00	-54147.77
