Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-7918.79	0.00	-5428.98
0.10	-8402.10	0.00	-4736.03
0.20	-8811.57	0.00	-4014.31
0.30	-9143.64	0.00	-3271.36
0.40	-9395.85	0.00	-2514.94
0.50	-9566.87	0.00	-1752.90
0.60	-9656.50	0.00	-993.08
0.70	-9665.69	0.00	-243.12
0.80	-9596.49	0.00	489.60
0.90	-9452.01	0.00	1198.12
1.00	-9236.31	0.00	1875.98
1.10	-8956.81	0.00	2517.33
1.20	-8625.00	0.00	3117.04
1.30	-8246.52	0.00	3670.72
1.40	-7827.06	0.00	4174.82
1.50	-7372.56	0.00	4626.65
1.60	-6889.15	0.00	5024.41
1.70	-6383.03	0.00	5367.19
1.80	-5860.37	0.00	5654.93
1.90	-5327.17	0.00	5888.47
2.00	-4789.25	0.00	6069.40
2.10	-4252.07	0.00	6200.07
2.20	-3720.67	0.00	6283.50
2.30	-3199.61	0.00	6323.27
2.40	-2692.89	0.00	6323.45
2.50	-2203.86	0.00	6288.49
2.60	-1735.24	0.00	6223.08
2.70	-1289.05	0.00	6132.07
2.80	-866.59	0.00	6020.34
2.90	-468.47	0.00	5892.71
3.00	-94.63	0.00	5753.77
3.10	255.64	0.00	5607.86
3.20	583.67	0.00	5458.89
3.30	891.29	0.00	5310.34
3.40	1180.79	0.00	5165.11
3.50	1454.84	0.00	5025.52
3.60	1716.36	0.00	4893.25
3.70	1968.46	0.00	4769.29
3.80	2214.28	0.00	4653.97
3.90	2456.94	0.00	4546.92
4.00	2699.40	0.00	4447.13
4.10	2944.37	0.00	4352.97
4.20	3194.18	0.00	4262.25
4.30	3450.75	0.00	4172.27
4.40	3715.46	0.00	4079.92
4.50	3989.13	0.00	3981.75
4.60	4271.93	0.00	3874.08
4.70	4563.36	0.00	3753.09
4.80	4862.24	0.00	3614.96
4.90	5166.69	0.00	3455.93
5.00	5474.18	0.00	3272.43
5.10	5781.52	0.00	3061.21
5.20	6084.94	0.00	2819.40
5.30	6380.15	0.00	2544.61
5.40	6662.44	0.00	2235.02
5.50	6926.73	0.00	1889.47
5.60	7169.01	0.00	1507.45
5.70	7388.07	0.00	1089.20
5.80	7579.24	0.00	635.73
5.90	7737.63	0.00	148.79
6.00	7858.49	0.00	-369.10
6.10	7937.28	0.00	-914.70
6.20	7969.80	0.00	-1484.07
6.30	7952.27	0.00	-2072.65
6.40	7881.40	0.00	-2675.30
6.50	7754.46	0.00	-3286.43
6.60	7569.37	0.00	-3900.02
6.70	7324.74	0.00	-4509.80
6.80	7019.90	0.00	-5109.32
6.90	6654.97	0.00	-5692.06
7.00	6230.85	0.00	-6251.56
7.10	5749.22	0.00	-6781.53
