Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-2813.60	0.00	-5282.70
0.10	-3904.15	0.00	-5125.05
0.20	-4985.24	0.00	-4947.18
0.30	-6049.94	0.00	-4749.78
0.40	-7091.18	0.00	-4533.63
0.50	-8101.87	0.00	-4299.60
0.60	-9074.93	0.00	-4048.59
0.70	-10003.39	0.00	-3781.61
0.80	-10880.48	0.00	-3499.70
0.90	-11699.67	0.00	-3203.98
1.00	-12454.77	0.00	-2895.62
1.10	-13139.99	0.00	-2575.83
1.20	-13750.03	0.00	-2245.87
1.30	-14280.10	0.00	-1907.05
1.40	-14726.00	0.00	-1560.71
1.50	-15084.20	0.00	-1208.20
1.60	-15351.81	0.00	-850.93
1.70	-15526.69	0.00	-490.29
1.80	-15607.43	0.00	-127.73
1.90	-15607.34	0.00	235.34
2.00	-15574.68	0.00	597.49
2.10	-15513.25	0.00	957.27
2.20	-15422.46	0.00	1313.28
2.30	-15301.46	0.00	1664.10
2.40	-15149.17	0.00	2008.36
2.50	-14964.30	0.00	2344.69
2.60	-14745.41	0.00	2671.76
2.70	-14490.90	0.00	2988.30
2.80	-14199.11	0.00	3293.04
2.90	-13868.33	0.00	3584.78
3.00	-13496.89	0.00	3862.37
3.10	-13083.15	0.00	4124.73
3.20	-12625.64	0.00	4370.80
3.30	-12123.02	0.00	4599.62
3.40	-11574.24	0.00	4810.30
3.50	-10978.49	0.00	5001.98
3.60	-10335.32	0.00	5173.93
3.70	-9644.66	0.00	5325.46
3.80	-8906.87	0.00	5455.97
3.90	-8122.75	0.00	5564.95
4.00	-7293.61	0.00	5651.97
4.10	-6421.27	0.00	5716.68
4.20	-5508.06	0.00	5758.83
4.30	-4556.88	0.00	5778.25
4.40	-3571.15	0.00	5774.87
4.50	-2554.80	0.00	5748.69
4.60	-1512.31	0.00	5699.83
4.70	-448.61	0.00	5628.48
4.80	630.87	0.00	5534.91
4.90	1720.34	0.00	5419.50
5.00	2813.60	0.00	5282.70
5.10	3904.15	0.00	5125.05
5.20	4985.24	0.00	4947.18
5.30	6049.94	0.00	4749.78
5.40	7091.18	0.00	4533.63
5.50	8101.87	0.00	4299.60
5.60	9074.93	0.00	4048.59
5.70	10003.39	0.00	3781.61
5.80	10880.48	0.00	3499.70
5.90	11699.67	0.00	3203.98
6.00	12454.77	0.00	2895.62
6.10	13139.99	0.00	2575.83
6.20	13750.03	0.00	2245.87
6.30	14280.10	0.00	1907.05
6.40	14726.00	0.00	1560.71
6.50	15084.20	0.00	1208.20
6.60	15351.81	0.00	850.93
6.70	15526.69	0.00	490.29
6.80	15607.43	0.00	127.73
6.90	15607.34	0.00	-235.34
7.00	15574.68	0.00	-597.49
7.10	15513.25	0.00	-957.27
7.20	15422.46	0.00	-1313.28
7.30	15301.46	0.00	-1664.10
7.40	15149.17	0.00	-2008.36
7.50	14964.30	0.00	-2344.69
7.60	14745.41	0.00	-2671.76
7.70	14490.90	0.00	-2988.30
7.80	14199.11	0.00	-3293.04
7.90	13868.33	0.00	-3584.78
8.00	13496.89	0.00	-3862.37
8.10	13083.15	0.00	-4124.73
8.20	12625.64	0.00	-4370.80
8.30	12123.02	0.00	-4599.62
8.40	11574.24	0.00	-4810.30
8.50	10978.49	0.00	-5001.98
8.60	10335.32	0.00	-5173.93
8.70	9644.66	0.00	-5325.46
8.80	8906.87	0.00	-5455.97
8.90	8122.75	0.00	-5564.95
9.00	7293.61	0.00	-5651.97
9.10	6421.27	0.00	-5716.68
9.20	5508.06	0.00	-5758.83
9.30	4556.88	0.00	-5778.25
9.40	3571.15	0.00	-5774.87
9.50	2554.80	0.00	-5748.69
9.60	1512.31	0.00	-5699.83
9.70	448.61	0.00	-5628.48
9.80	-630.87	0.00	-5534.91
9.90	-1720.34	0.00	-5419.50
10.00	-2813.60	0.00	-5282.70
10.10	-3904.15	0.00	-5125.05
10.20	-4985.24	0.00	-4947.18
10.30	-6049.94	0.00	-4749.78
10.40	-7091.18	0.00	-4533.63
10.50	-8101.87	0.00	-4299.60
10.60	-9074.93	0.00	-4048.59
10.70	-10003.39	0.00	-3781.61
10.80	-10880.48	0.00	-3499.70
10.90	-11699.67	0.00	-3203.98
11.00	-12454.77	0.00	-2895.62
11.10	-13139.99	0.00	-2575.83
11.20	-13750.03	0.00	-2245.87
11.30	-14280.10	0.00	-1907.05
11.40	-14726.00	0.00	-1560.71
11.50	-15084.20	0.00	-1208.20
11.60	-15351.81	0.00	-850.93
11.70	-15526.69	0.00	-490.29
11.80	-15607.43	0.00	-127.73
11.90	-15607.34	0.00	235.34
12.00	-15574.68	0.00	597.49
12.10	-15513.25	0.00	957.27
12.20	-15422.46	0.00	1313.28
12.30	-15301.46	0.00	1664.10
12.40	-15149.17	0.00	2008.36
12.50	-14964.30	0.00	2344.69
12.60	-14745.41	0.00	2671.76
12.70	-14490.90	0.00	2988.30
12.80	-14199.11	0.00	3293.04
12.90	-13868.33	0.00	3584.78
13.00	-13496.89	0.00	3862.37
13.10	-13083.15	0.00	4124.73
13.20	-12625.64	0.00	4370.80
13.30	-12123.02	0.00	4599.62
13.40	-11574.24	0.00	4810.30
13.50	-10978.49	0.00	5001.98
13.60	-10335.32	0.00	5173.93
13.70	-9644.66	0.00	5325.46
13.80	-8906.87	0.00	5455.97
13.90	-8122.75	0.00	5564.95
14.00	-7293.61	0.00	5651.97
14.10	-6421.27	0.00	5716.68
14.20	-5508.06	0.00	5758.83
14.30	-4556.88	0.00	5778.25
14.40	-3571.15	0.00	5774.87
14.50	-2554.80	0.00	5748.69
14.60	-1512.31	0.00	5699.83
14.70	-448.61	0.00	5628.48
14.80	630.87	0.00	5534.91
14.90	1720.34	0.00	5419.50
15.00	2813.60	0.00	5282.70
15.10	3904.15	0.00	5125.05
15.20	4985.24	0.00	4947.18
15.30	6049.94	0.00	4749.78
15.40	7091.18	0.00	4533.63
15.50	8101.87	0.00	4299.60
15.60	9074.93	0.00	4048.59
15.70	10003.39	0.00	3781.61
15.80	10880.48	0.00	3499.70
15.90	11699.67	0.00	3203.98
16.00	12454.77	0.00	2895.62
16.10	13139.99	0.00	2575.83
16.20	13750.03	0.00	2245.87
16.30	14280.10	0.00	1907.05
16.40	14726.00	0.00	1560.71
16.50	15084.20	0.00	1208.20
16.60	15351.81	0.00	850.93
16.70	15526.69	0.00	490.29
16.80	15607.43	0.00	127.73
16.90	15607.34	0.00	-235.34
17.00	15574.68	0.00	-597.49
17.10	15513.25	0.00	-957.27
17.20	15422.46	0.00	-1313.28
17.30	15301.46	0.00	-1664.10
17.40	15149.17	0.00	-2008.36
17.50	14964.30	0.00	-2344.69
17.60	14745.41	0.00	-2671.76
17.70	14490.90	0.00	-2988.30
17.80	14199.11	0.00	-3293.04
17.90	13868.33	0.00	-3584.78
18.00	13496.89	0.00	-3862.37
18.10	13083.15	0.00	-4124.73
18.20	12625.64	0.00	-4370.80
18.30	12123.02	0.00	-4599.62
18.40	11574.24	0.00	-4810.30
18.50	10978.49	0.00	-5001.98
18.60	10335.32	0.00	-5173.93
18.70	9644.66	0.00	-5325.46
18.80	8906.87	0.00	-5455.97
18.90	8122.75	0.00	-5564.95
19.00	7293.61	0.00	-5651.97
19.10	6421.27	0.00	-5716.68
