Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-6039.42	0.00	-6.73
0.10	-6046.41	0.00	163.13
0.20	-6021.54	0.00	330.72
0.30	-5965.26	0.00	495.41
0.40	-5878.10	0.00	656.61
0.50	-5761.94	0.00	813.75
0.60	-5618.28	0.00	966.29
0.70	-5447.91	0.00	1113.68
0.80	-5251.71	0.00	1255.44
0.90	-5030.61	0.00	1391.08
1.00	-4785.68	0.00	1520.14
1.10	-4518.02	0.00	1642.18
1.20	-4228.84	0.00	1756.80
1.30	-3919.41	0.00	1863.59
1.40	-3591.10	0.00	1962.19
1.50	-3245.33	0.00	2052.25
1.60	-2883.60	0.00	2133.44
1.70	-2507.48	0.00	2205.47
1.80	-2118.62	0.00	2268.04
1.90	-1718.72	0.00	2320.92
2.00	-1309.54	0.00	2363.87
2.10	-892.89	0.00	2396.68
2.20	-470.66	0.00	2419.19
2.30	-44.77	0.00	2431.25
2.40	382.83	0.00	2432.74
2.50	810.15	0.00	2423.59
2.60	1235.15	0.00	2403.76
2.70	1655.79	0.00	2373.23
2.80	2070.03	0.00	2332.03
2.90	2475.80	0.00	2280.24
3.00	2871.05	0.00	2217.95
3.10	3253.75	0.00	2145.32
3.20	3621.89	0.00	2062.55
3.30	3973.50	0.00	1969.87
3.40	4306.67	0.00	1867.57
3.50	4619.54	0.00	1755.96
3.60	4910.31	0.00	1635.43
3.70	5177.30	0.00	1506.39
3.80	5418.87	0.00	1369.29
3.90	5633.54	0.00	1224.63
4.00	5819.92	0.00	1072.97
4.10	5976.73	0.00	914.86
4.20	6102.93	0.00	750.94
4.30	6199.05	0.00	581.85
4.40	6264.92	0.00	408.28
4.50	6299.91	0.00	230.92
4.60	6303.51	0.00	50.52
4.70	6275.33	0.00	-132.17
4.80	6215.10	0.00	-316.38
4.90	6122.67	0.00	-501.31
5.00	5998.03	0.00	-686.18
5.10	5841.29	0.00	-870.17
5.20	5652.70	0.00	-1052.49
5.30	5432.63	0.00	-1232.31
5.40	5181.60	0.00	-1408.85
5.50	4900.27	0.00	-1581.31
5.60	4589.40	0.00	-1748.90
5.70	4249.94	0.00	-1910.85
5.80	3882.94	0.00	-2066.42
5.90	3489.59	0.00	-2214.87
6.00	3071.23	0.00	-2355.49
6.10	2629.33	0.00	-2487.59
6.20	2165.48	0.00	-2610.52
6.30	1681.42	0.00	-2723.65
6.40	1179.00	0.00	-2826.37
6.50	660.20	0.00	-2918.11
6.60	127.12	0.00	-2998.34
6.70	-418.03	0.00	-3066.54
6.80	-972.93	0.00	-3122.26
6.90	-1535.15	0.00	-3165.06
7.00	-2102.17	0.00	-3194.53
7.10	-2671.38	0.00	-3210.33
7.20	-3240.11	0.00	-3212.12
7.30	-3805.60	0.00	-3199.64
7.40	-4365.03	0.00	-3172.64
