Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	2970.47	0.00	-711.80
0.10	2473.58	0.00	-704.16
0.20	1976.63	0.00	-693.93
0.30	1481.61	0.00	-681.23
0.40	990.48	0.00	-666.18
0.50	505.16	0.00	-648.91
0.60	27.55	0.00	-629.52
0.70	-440.50	0.00	-608.15
0.80	-897.19	0.00	-584.90
0.90	-1340.77	0.00	-559.90
1.00	-1769.55	0.00	-533.26
1.10	-2181.90	0.00	-505.10
1.20	-2576.28	0.00	-475.53
1.30	-2951.21	0.00	-444.66
1.40	-3305.29	0.00	-412.61
1.50	-3637.24	0.00	-379.49
1.60	-3945.85	0.00	-345.41
1.70	-4230.01	0.00	-310.48
1.80	-4488.74	0.00	-274.81
1.90	-4721.16	0.00	-238.53
2.00	-4926.50	0.00	-201.75
2.10	-5104.12	0.00	-164.57
2.20	-5253.50	0.00	-127.14
2.30	-5374.26	0.00	-89.55
2.40	-5466.15	0.00	-51.95
2.50	-5529.02	0.00	-14.44
2.60	-5562.91	0.00	22.83
2.70	-5567.95	0.00	59.73
2.80	-5544.41	0.00	96.15
2.90	-5492.72	0.00	131.94
3.00	-5413.42	0.00	166.97
3.10	-5307.17	0.00	201.11
3.20	-5175.34	0.00	234.22
3.30	-5020.37	0.00	266.17
3.40	-4843.19	0.00	296.84
3.50	-4644.69	0.00	326.08
3.60	-4425.85	0.00	353.78
3.70	-4187.73	0.00	379.81
3.80	-3931.48	0.00	404.06
3.90	-3658.29	0.00	426.42
4.00	-3369.44	0.00	446.79
4.10	-3066.30	0.00	465.06
4.20	-2750.26	0.00	481.15
4.30	-2422.82	0.00	494.99
4.40	-2085.51	0.00	506.49
4.50	-1739.91	0.00	515.62
4.60	-1387.67	0.00	522.31
4.70	-1030.47	0.00	526.54
4.80	-670.02	0.00	528.28
4.90	-308.06	0.00	527.52
5.00	53.64	0.00	524.27
5.10	413.32	0.00	518.53
5.20	769.18	0.00	510.33
5.30	1119.45	0.00	499.72
5.40	1462.38	0.00	486.75
5.50	1796.23	0.00	471.48
5.60	2119.29	0.00	453.98
5.70	2429.91	0.00	434.34
5.80	2726.48	0.00	412.66
5.90	3007.44	0.00	389.04
6.00	3271.33	0.00	363.60
6.10	3516.74	0.00	336.47
6.20	3742.38	0.00	307.77
6.30	3947.01	0.00	277.63
6.40	4129.54	0.00	246.21
6.50	4288.97	0.00	213.65
6.60	4424.41	0.00	180.10
6.70	4535.09	0.00	145.72
6.80	4620.39	0.00	110.66
6.90	4679.79	0.00	75.07
7.00	4713.88	0.00	39.12
7.10	4723.33	0.00	2.97
7.20	4708.01	0.00	-33.24
7.30	4667.90	0.00	-69.33
7.40	4603.09	0.00	-105.18
7.50	4513.76	0.00	-140.61
7.60	4400.16	0.00	-175.49
7.70	4262.67	0.00	-209.67
7.80	4101.73	0.00	-243.01
7.90	3917.89	0.00	-275.39
8.00	3711.81	0.00	-306.66
8.10	3484.21	0.00	-336.71
8.20	3235.92	0.00	-365.41
8.30	2967.86	0.00	-392.66
8.40	2681.04	0.00	-418.33
8.50	2376.55	0.00	-442.33
8.60	2055.57	0.00	-464.55
8.70	1719.39	0.00	-484.91
8.80	1369.35	0.00	-503.31
8.90	1006.88	0.00	-519.68
9.00	633.51	0.00	-533.94
9.10	250.82	0.00	-546.01
9.20	-139.53	0.00	-555.84
9.30	-535.81	0.00	-563.36
9.40	-936.24	0.00	-568.53
9.50	-1338.96	0.00	-571.30
9.60	-1742.10	0.00	-571.63
9.70	-2143.70	0.00	-569.50
9.80	-2541.81	0.00	-564.87
9.90	-2934.43	0.00	-557.73
10.00	-3319.54	0.00	-548.08
10.10	-3695.11	0.00	-535.91
10.20	-4059.13	0.00	-521.24
10.30	-4409.60	0.00	-504.08
10.40	-4744.52	0.00	-484.46
10.50	-5061.94	0.00	-462.42
10.60	-5359.96	0.00	-438.01
10.70	-5636.73	0.00	-411.27
10.80	-5890.48	0.00	-382.29
10.90	-6119.51	0.00	-351.14
11.00	-6322.22	0.00	-317.91
11.10	-6497.11	0.00	-282.69
11.20	-6644.51	0.00	-245.61
11.30	-6765.20	0.00	-206.77
11.40	-6858.23	0.00	-166.32
11.50	-6922.74	0.00	-124.40
11.60	-6957.96	0.00	-81.15
11.70	-6963.18	0.00	-36.75
11.80	-6937.81	0.00	8.64
11.90	-6881.36	0.00	54.84
12.00	-6793.42	0.00	101.66
12.10	-6673.70	0.00	148.89
12.20	-6522.04	0.00	196.34
12.30	-6338.37	0.00	243.81
12.40	-6122.76	0.00	291.06
12.50	-5875.39	0.00	337.89
12.60	-5596.60	0.00	384.08
12.70	-5286.86	0.00	429.40
12.80	-4946.77	0.00	473.62
12.90	-4577.09	0.00	516.53
13.00	-4178.73	0.00	557.89
13.10	-3752.77	0.00	597.49
13.20	-3300.44	0.00	635.12
