Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	532.74	0.00	-119.63
0.10	451.03	0.00	-118.35
0.20	368.99	0.00	-116.63
0.30	286.93	0.00	-114.50
0.40	205.15	0.00	-111.97
0.50	123.98	0.00	-109.06
0.60	43.75	0.00	-105.81
0.70	-35.24	0.00	-102.21
0.80	-112.67	0.00	-98.31
0.90	-188.22	0.00	-94.10
1.00	-261.58	0.00	-89.63
1.10	-332.46	0.00	-84.89
1.20	-400.55	0.00	-79.92
1.30	-465.58	0.00	-74.74
1.40	-527.27	0.00	-69.35
1.50	-585.36	0.00	-63.78
1.60	-639.62	0.00	-58.05
1.70	-689.81	0.00	-52.18
1.80	-735.73	0.00	-46.19
1.90	-777.19	0.00	-40.09
2.00	-814.03	0.00	-33.91
2.10	-846.11	0.00	-27.66
2.20	-873.31	0.00	-21.37
2.30	-895.53	0.00	-15.05
2.40	-912.72	0.00	-8.73
2.50	-924.82	0.00	-2.43
2.60	-931.84	0.00	3.84
2.70	-933.77	0.00	10.04
2.80	-930.67	0.00	16.16
2.90	-922.61	0.00	22.18
3.00	-909.67	0.00	28.06
3.10	-891.98	0.00	33.80
3.20	-869.89	0.00	39.37
3.30	-844.08	0.00	44.74
3.40	-814.71	0.00	49.89
3.50	-781.91	0.00	54.81
3.60	-745.83	0.00	59.46
3.70	-706.61	0.00	63.84
3.80	-664.43	0.00	67.91
3.90	-619.44	0.00	71.67
4.00	-571.85	0.00	75.09
4.10	-521.85	0.00	78.16
4.20	-469.66	0.00	80.87
4.30	-415.49	0.00	83.19
4.40	-359.59	0.00	85.13
4.50	-302.20	0.00	86.66
4.60	-243.58	0.00	87.79
4.70	-184.00	0.00	88.50
4.80	-123.74	0.00	88.79
4.90	-63.08	0.00	88.66
5.00	-2.31	0.00	88.12
5.10	58.26	0.00	87.15
5.20	118.34	0.00	85.77
5.30	177.61	0.00	83.99
5.40	235.78	0.00	81.81
5.50	292.53	0.00	79.24
5.60	347.56	0.00	76.30
5.70	400.58	0.00	73.00
5.80	451.29	0.00	69.36
5.90	499.42	0.00	65.39
6.00	544.68	0.00	61.11
6.10	586.83	0.00	56.55
6.20	625.62	0.00	51.73
6.30	660.83	0.00	46.66
6.40	692.24	0.00	41.38
6.50	719.66	0.00	35.91
