Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	660.84	0.00	-497.82
0.10	212.89	0.00	-488.49
0.20	-242.44	0.00	-477.23
0.30	-702.21	0.00	-464.08
0.40	-1163.27	0.00	-449.11
0.50	-1622.36	0.00	-432.36
0.60	-2076.09	0.00	-413.90
0.70	-2521.02	0.00	-393.81
0.80	-2953.66	0.00	-372.17
0.90	-3370.55	0.00	-349.06
1.00	-3768.26	0.00	-324.57
1.10	-4143.48	0.00	-298.80
1.20	-4493.02	0.00	-271.85
1.30	-4813.85	0.00	-243.83
1.40	-5103.19	0.00	-214.84
1.50	-5358.47	0.00	-185.01
1.60	-5577.42	0.00	-154.45
1.70	-5758.08	0.00	-123.27
1.80	-5898.80	0.00	-91.62
1.90	-5998.31	0.00	-59.60
2.00	-6055.71	0.00	-27.34
2.10	-6070.92	0.00	5.02
2.20	-6067.55	0.00	37.37
2.30	-6058.91	0.00	69.56
2.40	-6044.66	0.00	101.48
2.50	-6024.29	0.00	133.01
2.60	-5997.07	0.00	164.00
2.70	-5962.16	0.00	194.35
2.80	-5918.52	0.00	223.93
2.90	-5865.02	0.00	252.63
3.00	-5800.40	0.00	280.33
3.10	-5723.36	0.00	306.93
3.20	-5632.55	0.00	332.31
3.30	-5526.59	0.00	356.38
3.40	-5404.13	0.00	379.05
3.50	-5263.90	0.00	400.22
3.60	-5104.70	0.00	419.81
3.70	-4925.43	0.00	437.74
3.80	-4725.18	0.00	453.94
3.90	-4503.20	0.00	468.36
4.00	-4258.95	0.00	480.92
4.10	-3992.14	0.00	491.59
4.20	-3702.70	0.00	500.32
4.30	-3390.86	0.00	507.07
4.40	-3057.13	0.00	511.83
4.50	-2702.31	0.00	514.56
4.60	-2327.50	0.00	515.26
4.70	-1934.11	0.00	513.93
4.80	-1523.83	0.00	510.57
4.90	-1098.66	0.00	505.19
5.00	-660.84	0.00	497.82
5.10	-212.89	0.00	488.49
5.20	242.44	0.00	477.23
5.30	702.21	0.00	464.08
5.40	1163.27	0.00	449.11
5.50	1622.36	0.00	432.36
5.60	2076.09	0.00	413.90
5.70	2521.02	0.00	393.81
5.80	2953.66	0.00	372.17
5.90	3370.55	0.00	349.06
6.00	3768.26	0.00	324.57
6.10	4143.48	0.00	298.80
6.20	4493.02	0.00	271.85
6.30	4813.85	0.00	243.83
6.40	5103.19	0.00	214.84
6.50	5358.47	0.00	185.01
6.60	5577.42	0.00	154.45
6.70	5758.08	0.00	123.27
6.80	5898.80	0.00	91.62
6.90	5998.31	0.00	59.60
7.00	6055.71	0.00	27.34
7.10	6070.92	0.00	-5.02
7.20	6067.55	0.00	-37.37
7.30	6058.91	0.00	-69.56
7.40	6044.66	0.00	-101.48
7.50	6024.29	0.00	-133.01
7.60	5997.07	0.00	-164.00
7.70	5962.16	0.00	-194.35
7.80	5918.52	0.00	-223.93
7.90	5865.02	0.00	-252.63
8.00	5800.40	0.00	-280.33
8.10	5723.36	0.00	-306.93
8.20	5632.55	0.00	-332.31
8.30	5526.59	0.00	-356.38
8.40	5404.13	0.00	-379.05
8.50	5263.90	0.00	-400.22
8.60	5104.70	0.00	-419.81
8.70	4925.43	0.00	-437.74
8.80	4725.18	0.00	-453.94
8.90	4503.20	0.00	-468.36
9.00	4258.95	0.00	-480.92
9.10	3992.14	0.00	-491.59
9.20	3702.70	0.00	-500.32
9.30	3390.86	0.00	-507.07
9.40	3057.13	0.00	-511.83
9.50	2702.31	0.00	-514.56
9.60	2327.50	0.00	-515.26
9.70	1934.11	0.00	-513.93
9.80	1523.83	0.00	-510.57
9.90	1098.66	0.00	-505.19
10.00	660.84	0.00	-497.82
10.10	212.89	0.00	-488.49
10.20	-242.44	0.00	-477.23
10.30	-702.21	0.00	-464.08
10.40	-1163.27	0.00	-449.11
10.50	-1622.36	0.00	-432.36
10.60	-2076.09	0.00	-413.90
10.70	-2521.02	0.00	-393.81
10.80	-2953.66	0.00	-372.17
10.90	-3370.55	0.00	-349.06
11.00	-3768.26	0.00	-324.57
11.10	-4143.48	0.00	-298.80
11.20	-4493.02	0.00	-271.85
11.30	-4813.85	0.00	-243.83
11.40	-5103.19	0.00	-214.84
11.50	-5358.47	0.00	-185.01
11.60	-5577.42	0.00	-154.45
11.70	-5758.08	0.00	-123.27
11.80	-5898.80	0.00	-91.62
11.90	-5998.31	0.00	-59.60
12.00	-6055.71	0.00	-27.34
12.10	-6070.92	0.00	5.02
12.20	-6067.55	0.00	37.37
12.30	-6058.91	0.00	69.56
12.40	-6044.66	0.00	101.48
12.50	-6024.29	0.00	133.01
12.60	-5997.07	0.00	164.00
12.70	-5962.16	0.00	194.35
12.80	-5918.52	0.00	223.93
12.90	-5865.02	0.00	252.63
13.00	-5800.40	0.00	280.33
13.10	-5723.36	0.00	306.93
13.20	-5632.55	0.00	332.31
13.30	-5526.59	0.00	356.38
13.40	-5404.13	0.00	379.05
13.50	-5263.90	0.00	400.22
13.60	-5104.70	0.00	419.81
13.70	-4925.43	0.00	437.74
13.80	-4725.18	0.00	453.94
13.90	-4503.20	0.00	468.36
14.00	-4258.95	0.00	480.92
14.10	-3992.14	0.00	491.59
14.20	-3702.70	0.00	500.32
14.30	-3390.86	0.00	507.07
14.40	-3057.13	0.00	511.83
14.50	-2702.31	0.00	514.56
14.60	-2327.50	0.00	515.26
14.70	-1934.11	0.00	513.93
14.80	-1523.83	0.00	510.57
14.90	-1098.66	0.00	505.19
15.00	-660.84	0.00	497.82
15.10	-212.89	0.00	488.49
15.20	242.44	0.00	477.23
15.30	702.21	0.00	464.08
15.40	1163.27	0.00	449.11
15.50	1622.36	0.00	432.36
15.60	2076.09	0.00	413.90
15.70	2521.02	0.00	393.81
15.80	2953.66	0.00	372.17
15.90	3370.55	0.00	349.06
16.00	3768.26	0.00	324.57
16.10	4143.48	0.00	298.80
16.20	4493.02	0.00	271.85
16.30	4813.85	0.00	243.83
16.40	5103.19	0.00	214.84
16.50	5358.47	0.00	185.01
16.60	5577.42	0.00	154.45
16.70	5758.08	0.00	123.27
16.80	5898.80	0.00	91.62
16.90	5998.31	0.00	59.60
17.00	6055.71	0.00	27.34
17.10	6070.92	0.00	-5.02
17.20	6067.55	0.00	-37.37
17.30	6058.91	0.00	-69.56
17.40	6044.66	0.00	-101.48
17.50	6024.29	0.00	-133.01
17.60	5997.07	0.00	-164.00
17.70	5962.16	0.00	-194.35
17.80	5918.52	0.00	-223.93
17.90	5865.02	0.00	-252.63
18.00	5800.40	0.00	-280.33
18.10	5723.36	0.00	-306.93
18.20	5632.55	0.00	-332.31
18.30	5526.59	0.00	-356.38
18.40	5404.13	0.00	-379.05
18.50	5263.90	0.00	-400.22
18.60	5104.70	0.00	-419.81
18.70	4925.43	0.00	-437.74
18.80	4725.18	0.00	-453.94
18.90	4503.20	0.00	-468.36
19.00	4258.95	0.00	-480.92
19.10	3992.14	0.00	-491.59
19.20	3702.70	0.00	-500.32
19.30	3390.86	0.00	-507.07
19.40	3057.13	0.00	-511.83
19.50	2702.31	0.00	-514.56
19.60	2327.50	0.00	-515.26
19.70	1934.11	0.00	-513.93
19.80	1523.83	0.00	-510.57
19.90	1098.66	0.00	-505.19
20.00	660.84	0.00	-497.82
20.10	212.89	0.00	-488.49
20.20	-242.44	0.00	-477.23
20.30	-702.21	0.00	-464.08
20.40	-1163.27	0.00	-449.11
20.50	-1622.36	0.00	-432.36
20.60	-2076.09	0.00	-413.90
20.70	-2521.02	0.00	-393.81
20.80	-2953.66	0.00	-372.17
20.90	-3370.55	0.00	-349.06
21.00	-3768.26	0.00	-324.57
21.10	-4143.48	0.00	-298.80
21.20	-4493.02	0.00	-271.85
21.30	-4813.85	0.00	-243.83
21.40	-5103.19	0.00	-214.84
21.50	-5358.47	0.00	-185.01
21.60	-5577.42	0.00	-154.45
21.70	-5758.08	0.00	-123.27
21.80	-5898.80	0.00	-91.62
21.90	-5998.31	0.00	-59.60
22.00	-6055.71	0.00	-27.34
22.10	-6070.92	0.00	5.02
22.20	-6067.55	0.00	37.37
22.30	-6058.91	0.00	69.56
22.40	-6044.66	0.00	101.48
22.50	-6024.29	0.00	133.01
22.60	-5997.07	0.00	164.00
22.70	-5962.16	0.00	194.35
22.80	-5918.52	0.00	223.93
22.90	-5865.02	0.00	252.63
23.00	-5800.40	0.00	280.33
23.10	-5723.36	0.00	306.93
23.20	-5632.55	0.00	332.31
23.30	-5526.59	0.00	356.38
23.40	-5404.13	0.00	379.05
23.50	-5263.90	0.00	400.22
23.60	-5104.70	0.00	419.81
23.70	-4925.43	0.00	437.74
23.80	-4725.18	0.00	453.94
23.90	-4503.20	0.00	468.36
24.00	-4258.95	0.00	480.92
24.10	-3992.14	0.00	491.59
24.20	-3702.70	0.00	500.32
24.30	-3390.86	0.00	507.07
24.40	-3057.13	0.00	511.83
24.50	-2702.31	0.00	514.56
24.60	-2327.50	0.00	515.26
24.70	-1934.11	0.00	513.93
24.80	-1523.83	0.00	510.57
24.90	-1098.66	0.00	505.19
25.00	-660.84	0.00	497.82
25.10	-212.89	0.00	488.49
25.20	242.44	0.00	477.23
25.30	702.21	0.00	464.08
25.40	1163.27	0.00	449.11
25.50	1622.36	0.00	432.36
25.60	2076.09	0.00	413.90
25.70	2521.02	0.00	393.81
25.80	2953.66	0.00	372.17
25.90	3370.55	0.00	349.06
26.00	3768.26	0.00	324.57
26.10	4143.48	0.00	298.80
26.20	4493.02	0.00	271.85
26.30	4813.85	0.00	243.83
26.40	5103.19	0.00	214.84
26.50	5358.47	0.00	185.01
26.60	5577.42	0.00	154.45
26.70	5758.08	0.00	123.27
26.80	5898.80	0.00	91.62
26.90	5998.31	0.00	59.60
27.00	6055.71	0.00	27.34
27.10	6070.92	0.00	-5.02
27.20	6067.55	0.00	-37.37
27.30	6058.91	0.00	-69.56
27.40	6044.66	0.00	-101.48
27.50	6024.29	0.00	-133.01
27.60	5997.07	0.00	-164.00
27.70	5962.16	0.00	-194.35
27.80	5918.52	0.00	-223.93
27.90	5865.02	0.00	-252.63
28.00	5800.40	0.00	-280.33
28.10	5723.36	0.00	-306.93
28.20	5632.55	0.00	-332.31
28.30	5526.59	0.00	-356.38
28.40	5404.13	0.00	-379.05
28.50	5263.90	0.00	-400.22
28.60	5104.70	0.00	-419.81
28.70	4925.43	0.00	-437.74
28.80	4725.18	0.00	-453.94
28.90	4503.20	0.00	-468.36
