Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	30407.75	0.00	-31261.02
0.10	26581.46	0.00	-35961.47
0.20	21877.23	0.00	-39808.87
0.30	16471.38	0.00	-42677.64
0.40	10563.43	0.00	-44501.14
0.50	4362.47	0.00	-45270.98
0.60	-1926.79	0.00	-45031.66
0.70	-8116.97	0.00	-43871.33
0.80	-14048.78	0.00	-41909.57
0.90	-19598.56	0.00	-39283.57
1.00	-24681.74	0.00	-36133.96
1.10	-29251.99	0.00	-32591.73
1.20	-33296.17	0.00	-28767.29
1.30	-36825.73	0.00	-24742.84
1.40	-39865.79	0.00	-20568.50
1.50	-42443.19	0.00	-16262.53
1.60	-44575.03	0.00	-11815.57
1.70	-46259.30	0.00	-7198.23
1.80	-47468.65	0.00	-2371.43
1.90	-48291.89	0.00	2701.92
2.00	-48815.62	0.00	8044.72
2.10	-48942.78	0.00	13654.67
2.20	-48553.27	0.00	19495.16
2.30	-47513.93	0.00	25489.48
2.40	-45690.54	0.00	31518.68
2.50	-42961.09	0.00	37423.73
2.60	-39229.54	0.00	43011.79
2.70	-34439.10	0.00	48066.25
2.80	-28584.11	0.00	52359.90
2.90	-21719.30	0.00	55670.06
3.00	-13965.49	0.00	57794.59
3.10	-5510.61	0.00	58567.50
3.20	3394.55	0.00	57872.75
3.30	12446.38	0.00	55655.31
3.40	21303.93	0.00	51928.33
3.50	29609.05	0.00	46775.97
3.60	37009.74	0.00	40351.48
3.70	43184.66	0.00	32870.72
3.80	47866.44	0.00	24601.46
3.90	50861.58	0.00	15849.27
4.00	52064.65	0.00	6941.00
4.10	51465.48	0.00	-1792.97
4.20	49148.55	0.00	-10036.48
4.30	45286.06	0.00	-17504.15
4.40	40264.11	0.00	-23955.54
4.50	34411.55	0.00	-29206.16
4.60	27959.06	0.00	-33134.54
4.70	21152.00	0.00	-35685.22
4.80	14239.48	0.00	-36867.46
4.90	7462.75	0.00	-36750.11
5.00	1043.62	0.00	-35453.08
5.10	-4826.10	0.00	-33136.37
5.20	-9993.23	0.00	-29987.40
5.30	-14349.12	0.00	-26207.74
5.40	-17832.16	0.00	-22000.17
5.50	-20426.74	0.00	-17557.01
5.60	-22158.98	0.00	-13050.32
5.70	-23089.48	0.00	-8624.75
5.80	-23304.19	0.00	-4393.03
5.90	-22904.27	0.00	-434.47
6.00	-21997.38	0.00	3203.88
6.10	-20726.22	0.00	6503.73
6.20	-19190.28	0.00	9470.07
6.30	-17449.03	0.00	12124.52
6.40	-15541.01	0.00	14498.04
6.50	-13484.26	0.00	16623.68
6.60	-11278.52	0.00	18529.91
6.70	-8909.06	0.00	20235.19
6.80	-6351.73	0.00	21743.85
6.90	-3578.84	0.00	23043.85
7.00	-565.40	0.00	24106.24
7.10	2704.75	0.00	24886.33
7.20	6233.28	0.00	25326.49
7.30	10002.71	0.00	25360.14
7.40	13972.95	0.00	24916.73
7.50	18079.36	0.00	23927.26
7.60	22232.51	0.00	22330.02
7.70	26319.83	0.00	20076.11
7.80	30208.96	0.00	17134.46
7.90	33776.95	0.00	13496.16
8.00	36992.64	0.00	9177.67
8.10	39752.87	0.00	4223.00
8.20	41943.10	0.00	-1295.39
8.30	43451.98	0.00	-7277.05
8.40	44175.05	0.00	-13595.19
8.50	44018.60	0.00	-20099.66
