Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	18692.22	0.00	-11532.15
0.10	17240.60	0.00	-11865.35
0.20	15706.85	0.00	-12151.73
0.30	14093.87	0.00	-12390.14
0.40	12405.35	0.00	-12579.66
0.50	10645.75	0.00	-12719.53
0.60	8820.42	0.00	-12809.20
0.70	6935.49	0.00	-12848.32
0.80	4997.95	0.00	-12836.73
0.90	3015.58	0.00	-12774.48
1.00	996.94	0.00	-12661.82
1.10	-1048.70	0.00	-12499.19
1.20	-3111.37	0.00	-12287.23
1.30	-5180.53	0.00	-12026.77
1.40	-7245.10	0.00	-11718.85
1.50	-9293.57	0.00	-11364.69
1.60	-11314.11	0.00	-10965.67
1.70	-13294.65	0.00	-10523.38
1.80	-15223.01	0.00	-10039.55
1.90	-17087.00	0.00	-9516.10
2.00	-18874.57	0.00	-8955.10
2.10	-20573.91	0.00	-8358.76
2.20	-22173.56	0.00	-7729.42
2.30	-23662.57	0.00	-7069.59
2.40	-25030.57	0.00	-6381.85
2.50	-26267.91	0.00	-5668.93
2.60	-27365.76	0.00	-4933.63
2.70	-28316.22	0.00	-4178.86
2.80	-29112.37	0.00	-3407.60
2.90	-29748.38	0.00	-2622.90
3.00	-30219.57	0.00	-1827.84
3.10	-30522.46	0.00	-1025.56
3.20	-30654.79	0.00	-219.25
3.30	-30642.43	0.00	587.94
3.40	-30555.84	0.00	1392.80
3.50	-30398.33	0.00	2192.17
3.60	-30169.24	0.00	2982.89
3.70	-29867.56	0.00	3761.83
3.80	-29492.10	0.00	4525.93
3.90	-29041.41	0.00	5272.17
4.00	-28513.92	0.00	5997.60
4.10	-27907.95	0.00	6699.36
4.20	-27221.81	0.00	7374.68
4.30	-26453.84	0.00	8020.89
4.40	-25602.50	0.00	8635.46
4.50	-24666.44	0.00	9215.94
4.60	-23644.60	0.00	9760.05
4.70	-22536.27	0.00	10265.64
4.80	-21341.18	0.00	10730.72
4.90	-20059.56	0.00	11153.44
5.00	-18692.22	0.00	11532.15
5.10	-17240.60	0.00	11865.35
5.20	-15706.85	0.00	12151.73
5.30	-14093.87	0.00	12390.14
5.40	-12405.35	0.00	12579.66
5.50	-10645.75	0.00	12719.53
5.60	-8820.42	0.00	12809.20
5.70	-6935.49	0.00	12848.32
5.80	-4997.95	0.00	12836.73
5.90	-3015.58	0.00	12774.48
6.00	-996.94	0.00	12661.82
6.10	1048.70	0.00	12499.19
6.20	3111.37	0.00	12287.23
6.30	5180.53	0.00	12026.77
