Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	155.74	0.00	-1170.84
0.10	-39.58	0.00	-1141.69
0.20	-231.75	0.00	-1108.75
0.30	-420.04	0.00	-1072.14
0.40	-603.72	0.00	-1031.99
0.50	-782.05	0.00	-988.43
0.60	-954.31	0.00	-941.58
0.70	-1119.81	0.00	-891.60
0.80	-1277.84	0.00	-838.62
0.90	-1427.75	0.00	-782.82
1.00	-1568.88	0.00	-724.37
1.10	-1700.63	0.00	-663.45
1.20	-1822.42	0.00	-600.27
1.30	-1933.72	0.00	-535.03
1.40	-2034.02	0.00	-467.97
1.50	-2122.90	0.00	-399.31
1.60	-2199.95	0.00	-329.33
1.70	-2264.84	0.00	-258.27
1.80	-2317.31	0.00	-186.43
1.90	-2357.14	0.00	-114.08
2.00	-2384.19	0.00	-41.53
2.10	-2398.39	0.00	30.90
2.20	-2399.73	0.00	102.92
2.30	-2388.28	0.00	174.20
2.40	-2364.17	0.00	244.41
2.50	-2327.63	0.00	313.24
2.60	-2279.16	0.00	380.36
2.70	-2220.15	0.00	445.45
2.80	-2151.01	0.00	508.20
2.90	-2072.09	0.00	568.32
3.00	-1983.77	0.00	625.50
3.10	-1886.47	0.00	679.48
3.20	-1780.65	0.00	729.98
3.30	-1666.81	0.00	776.77
3.40	-1545.48	0.00	819.62
3.50	-1417.24	0.00	858.32
3.60	-1282.69	0.00	892.70
3.70	-1142.48	0.00	922.60
3.80	-997.29	0.00	947.88
3.90	-847.80	0.00	968.44
4.00	-694.74	0.00	984.21
4.10	-538.87	0.00	995.14
4.20	-380.94	0.00	1001.19
4.30	-221.74	0.00	1002.36
4.40	-62.06	0.00	998.70
4.50	97.31	0.00	990.25
4.60	255.57	0.00	977.09
4.70	411.91	0.00	959.32
4.80	565.54	0.00	937.07
4.90	715.69	0.00	910.47
5.00	861.59	0.00	879.71
5.10	1002.48	0.00	844.94
5.20	1137.65	0.00	806.38
5.30	1266.39	0.00	764.23
5.40	1388.05	0.00	718.71
5.50	1502.00	0.00	670.06
5.60	1607.64	0.00	618.52
5.70	1704.43	0.00	564.33
5.80	1791.86	0.00	507.75
5.90	1869.48	0.00	449.03
6.00	1936.89	0.00	388.43
6.10	1993.72	0.00	326.22
6.20	2039.69	0.00	262.65
6.30	2074.53	0.00	197.98
6.40	2098.15	0.00	132.46
6.50	2111.28	0.00	66.36
6.60	2114.11	0.00	-0.08
6.70	2106.60	0.00	-66.60
6.80	2088.77	0.00	-132.98
6.90	2060.63	0.00	-198.95
7.00	2022.24	0.00	-264.29
7.10	1973.70	0.00	-328.76
7.20	1915.12	0.00	-392.13
7.30	1846.65	0.00	-454.18
7.40	1768.48	0.00	-514.68
7.50	1680.82	0.00	-573.42
7.60	1583.91	0.00	-630.16
7.70	1478.04	0.00	-684.71
7.80	1363.51	0.00	-736.85
7.90	1240.68	0.00	-786.38
8.00	1109.95	0.00	-833.08
8.10	971.72	0.00	-876.76
8.20	826.48	0.00	-917.23
8.30	674.73	0.00	-954.28
8.40	517.01	0.00	-987.74
8.50	353.91	0.00	-1017.42
8.60	186.06	0.00	-1043.15
8.70	14.12	0.00	-1064.76
8.80	-161.20	0.00	-1082.10
8.90	-339.14	0.00	-1095.02
9.00	-518.93	0.00	-1103.38
9.10	-699.75	0.00	-1107.07
9.20	-880.74	0.00	-1105.98
9.30	-1061.04	0.00	-1100.01
9.40	-1239.73	0.00	-1089.08
9.50	-1415.89	0.00	-1073.15
9.60	-1588.57	0.00	-1052.18
9.70	-1756.82	0.00	-1026.14
9.80	-1919.69	0.00	-995.04
9.90	-2076.20	0.00	-958.91
10.00	-2225.41	0.00	-917.81
10.10	-2366.38	0.00	-871.81
10.20	-2498.18	0.00	-821.01
10.30	-2619.92	0.00	-765.54
10.40	-2730.75	0.00	-705.55
10.50	-2829.83	0.00	-641.22
10.60	-2916.41	0.00	-572.75
10.70	-2989.93	0.00	-500.38
10.80	-3051.57	0.00	-424.35
10.90	-3101.34	0.00	-344.94
11.00	-3138.82	0.00	-262.46
11.10	-3163.62	0.00	-177.21
11.20	-3175.39	0.00	-89.55
11.30	-3173.82	0.00	0.18
11.40	-3158.62	0.00	91.59
11.50	-3129.57	0.00	184.29
11.60	-3086.46	0.00	277.89
11.70	-3029.14	0.00	371.95
11.80	-2957.52	0.00	466.07
11.90	-2871.52	0.00	559.80
12.00	-2771.17	0.00	652.71
12.10	-2656.50	0.00	744.36
12.20	-2527.63	0.00	834.30
12.30	-2384.73	0.00	922.09
12.40	-2228.05	0.00	1007.29
12.50	-2057.89	0.00	1089.47
12.60	-1874.63	0.00	1168.19
12.70	-1678.72	0.00	1243.03
12.80	-1470.68	0.00	1313.59
12.90	-1251.12	0.00	1379.47
13.00	-1020.72	0.00	1440.27
13.10	-780.24	0.00	1495.63
13.20	-530.53	0.00	1545.20
13.30	-272.51	0.00	1588.63
13.40	-7.19	0.00	1625.60
13.50	264.36	0.00	1655.84
13.60	540.95	0.00	1679.05
13.70	821.37	0.00	1695.00
13.80	1104.30	0.00	1703.45
13.90	1388.38	0.00	1704.21
14.00	1672.16	0.00	1697.11
14.10	1954.16	0.00	1682.01
14.20	2232.86	0.00	1658.81
14.30	2506.67	0.00	1627.42
14.40	2774.01	0.00	1587.80
14.50	3033.25	0.00	1539.95
14.60	3282.77	0.00	1483.89
14.70	3520.95	0.00	1419.69
14.80	3746.17	0.00	1347.47
14.90	3956.87	0.00	1267.36
15.00	4151.50	0.00	1179.56
15.10	4328.58	0.00	1084.29
15.20	4486.71	0.00	981.83
15.30	4624.54	0.00	872.50
15.40	4740.84	0.00	756.67
15.50	4834.49	0.00	634.73
15.60	4907.99	0.00	507.14
15.70	4963.59	0.00	374.41
15.80	5000.69	0.00	237.06
15.90	5018.75	0.00	95.68
16.00	5017.26	0.00	-49.11
16.10	4995.74	0.00	-196.64
16.20	4953.77	0.00	-346.21
16.30	4890.96	0.00	-497.08
16.40	4806.98	0.00	-648.50
16.50	4701.58	0.00	-799.67
16.60	4574.56	0.00	-949.76
16.70	4425.81	0.00	-1097.94
