Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	27675.77	0.00	-131569.48
0.10	17351.40	0.00	-131309.86
0.20	6850.85	0.00	-130532.02
0.30	-3780.62	0.00	-129239.02
0.40	-14494.68	0.00	-127435.98
0.50	-25240.30	0.00	-125130.01
0.60	-35964.08	0.00	-122330.21
0.70	-46610.58	0.00	-119047.63
0.80	-57122.81	0.00	-115295.22
0.90	-67442.67	0.00	-111087.79
1.00	-77511.41	0.00	-106441.95
1.10	-87270.21	0.00	-101376.03
1.20	-96660.63	0.00	-95910.02
1.30	-105625.24	0.00	-90065.51
1.40	-114108.11	0.00	-83865.54
1.50	-122055.38	0.00	-77334.60
1.60	-129415.78	0.00	-70498.45
1.70	-136141.15	0.00	-63384.08
1.80	-142186.96	0.00	-56019.56
1.90	-147512.71	0.00	-48433.96
2.00	-152082.41	0.00	-40657.21
2.10	-155864.92	0.00	-32720.00
2.20	-158834.32	0.00	-24653.66
2.30	-160970.13	0.00	-16490.03
2.40	-162257.57	0.00	-8261.32
2.50	-162687.71	0.00	-0.00
2.60	-162475.80	0.00	8261.32
2.70	-161839.61	0.00	16490.03
2.80	-160777.81	0.00	24653.66
2.90	-159288.23	0.00	32720.00
3.00	-157368.01	0.00	40657.21
3.10	-155013.71	0.00	48433.96
3.20	-152221.53	0.00	56019.56
3.30	-148987.50	0.00	63384.08
3.40	-145307.78	0.00	70498.45
3.50	-141178.87	0.00	77334.60
3.60	-136597.96	0.00	83865.54
3.70	-131563.23	0.00	90065.51
3.80	-126074.17	0.00	95910.02
3.90	-120131.89	0.00	101376.03
4.00	-113739.46	0.00	106441.95
4.10	-106902.20	0.00	111087.79
4.20	-99627.99	0.00	115295.22
4.30	-91927.54	0.00	119047.63
4.40	-83814.61	0.00	122330.21
4.50	-75306.23	0.00	125130.01
4.60	-66422.90	0.00	127435.98
4.70	-57188.66	0.00	129239.02
4.80	-47631.20	0.00	130532.02
4.90	-37781.90	0.00	131309.86
5.00	-27675.77	0.00	131569.48
5.10	-17351.40	0.00	131309.86
5.20	-6850.85	0.00	130532.02
5.30	3780.62	0.00	129239.02
5.40	14494.68	0.00	127435.98
5.50	25240.30	0.00	125130.01
5.60	35964.08	0.00	122330.21
5.70	46610.58	0.00	119047.63
5.80	57122.81	0.00	115295.22
5.90	67442.67	0.00	111087.79
6.00	77511.41	0.00	106441.95
6.10	87270.21	0.00	101376.03
6.20	96660.63	0.00	95910.02
6.30	105625.24	0.00	90065.51
6.40	114108.11	0.00	83865.54
6.50	122055.38	0.00	77334.60
6.60	129415.78	0.00	70498.45
6.70	136141.15	0.00	63384.08
6.80	142186.96	0.00	56019.56
6.90	147512.71	0.00	48433.96
7.00	152082.41	0.00	40657.21
7.10	155864.92	0.00	32720.00
7.20	158834.32	0.00	24653.66
7.30	160970.13	0.00	16490.03
7.40	162257.57	0.00	8261.32
7.50	162687.71	0.00	0.00
7.60	162475.80	0.00	-8261.32
7.70	161839.61	0.00	-16490.03
7.80	160777.81	0.00	-24653.66
7.90	159288.23	0.00	-32720.00
8.00	157368.01	0.00	-40657.21
8.10	155013.71	0.00	-48433.96
8.20	152221.53	0.00	-56019.56
8.30	148987.50	0.00	-63384.08
8.40	145307.78	0.00	-70498.45
8.50	141178.87	0.00	-77334.60
8.60	136597.96	0.00	-83865.54
8.70	131563.23	0.00	-90065.51
8.80	126074.17	0.00	-95910.02
8.90	120131.89	0.00	-101376.03
9.00	113739.46	0.00	-106441.95
9.10	106902.20	0.00	-111087.79
9.20	99627.99	0.00	-115295.22
9.30	91927.54	0.00	-119047.63
