Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-2019.36	0.00	-62.41
0.10	-2043.91	0.00	-27.24
0.20	-2057.07	0.00	7.71
0.30	-2058.90	0.00	42.29
0.40	-2049.47	0.00	76.37
0.50	-2028.94	0.00	109.81
0.60	-1997.51	0.00	142.49
0.70	-1956.00	0.00	174.29
0.80	-1905.18	0.00	205.08
0.90	-1845.32	0.00	234.77
1.00	-1776.70	0.00	263.23
1.10	-1699.67	0.00	290.38
1.20	-1614.57	0.00	316.11
1.30	-1521.79	0.00	340.34
1.40	-1421.75	0.00	362.98
1.50	-1314.87	0.00	383.95
1.60	-1201.64	0.00	403.19
1.70	-1082.54	0.00	420.62
1.80	-958.08	0.00	436.19
1.90	-828.83	0.00	449.84
2.00	-695.34	0.00	461.51
2.10	-558.20	0.00	471.18
2.20	-418.04	0.00	478.79
2.30	-275.49	0.00	484.32
2.40	-131.19	0.00	487.75
2.50	14.18	0.00	489.04
2.60	159.93	0.00	488.20
2.70	305.36	0.00	485.22
2.80	449.78	0.00	480.09
2.90	592.47	0.00	472.83
3.00	732.70	0.00	463.44
3.10	869.76	0.00	451.96
3.20	1002.94	0.00	438.42
3.30	1131.52	0.00	422.85
3.40	1254.81	0.00	405.29
3.50	1372.13	0.00	385.81
3.60	1482.82	0.00	364.46
3.70	1586.23	0.00	341.32
3.80	1681.76	0.00	316.46
3.90	1768.82	0.00	289.96
4.00	1846.86	0.00	261.93
4.10	1915.38	0.00	232.46
4.20	1973.91	0.00	201.66
4.30	2022.04	0.00	169.64
4.40	2059.73	0.00	136.53
4.50	2087.48	0.00	102.46
4.60	2105.09	0.00	67.56
4.70	2112.38	0.00	31.97
4.80	2109.19	0.00	-4.17
4.90	2095.40	0.00	-40.70
5.00	2070.94	0.00	-77.48
5.10	2035.76	0.00	-114.35
5.20	1989.86	0.00	-151.15
5.30	1933.26	0.00	-187.72
5.40	1866.05	0.00	-223.90
5.50	1788.33	0.00	-259.54
5.60	1700.28	0.00	-294.46
5.70	1602.08	0.00	-328.51
5.80	1494.00	0.00	-361.54
5.90	1376.34	0.00	-393.39
6.00	1249.42	0.00	-423.91
6.10	1113.65	0.00	-452.94
6.20	969.47	0.00	-480.34
6.30	817.37	0.00	-505.98
6.40	657.89	0.00	-529.73
6.50	491.61	0.00	-551.44
6.60	319.19	0.00	-571.00
6.70	141.30	0.00	-588.30
6.80	-41.32	0.00	-603.22
6.90	-227.89	0.00	-615.67
7.00	-417.58	0.00	-625.55
7.10	-609.52	0.00	-632.77
7.20	-802.82	0.00	-637.26
7.30	-996.52	0.00	-638.96
7.40	-1189.66	0.00	-637.80
7.50	-1381.24	0.00	-633.73
7.60	-1570.22	0.00	-626.71
7.70	-1755.57	0.00	-616.71
7.80	-1936.23	0.00	-603.72
