Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	19713.00	0.00	-18036.79
0.10	18040.98	0.00	-18468.88
0.20	16276.42	0.00	-18828.08
0.30	14423.00	0.00	-19112.97
0.40	12485.40	0.00	-19322.44
0.50	10469.28	0.00	-19455.65
0.60	8381.35	0.00	-19512.07
0.70	6229.30	0.00	-19491.49
0.80	4021.82	0.00	-19393.99
0.90	1768.56	0.00	-19219.94
1.00	-519.96	0.00	-18970.05
1.10	-2832.35	0.00	-18645.29
1.20	-5156.51	0.00	-18246.94
1.30	-7479.67	0.00	-17776.58
1.40	-9788.49	0.00	-17236.07
1.50	-12069.25	0.00	-16627.53
1.60	-14307.89	0.00	-15953.37
1.70	-16490.21	0.00	-15216.25
1.80	-18601.95	0.00	-14419.08
1.90	-20629.00	0.00	-13565.01
2.00	-22557.52	0.00	-12657.39
2.10	-24374.06	0.00	-11699.83
2.20	-26065.74	0.00	-10696.09
2.30	-27620.38	0.00	-9650.14
2.40	-29026.64	0.00	-8566.11
2.50	-30274.13	0.00	-7448.26
2.60	-31353.55	0.00	-6301.03
2.70	-32256.76	0.00	-5128.92
2.80	-32976.94	0.00	-3936.58
2.90	-33508.58	0.00	-2728.70
3.00	-33847.61	0.00	-1510.05
3.10	-33991.45	0.00	-285.44
3.20	-33975.59	0.00	940.30
3.30	-33884.24	0.00	2162.33
3.40	-33720.20	0.00	3375.82
3.50	-33482.47	0.00	4575.99
3.60	-33169.66	0.00	5758.10
3.70	-32780.00	0.00	6917.48
3.80	-32311.44	0.00	8049.57
3.90	-31761.68	0.00	9149.88
4.00	-31128.25	0.00	10214.09
4.10	-30408.61	0.00	11237.98
4.20	-29600.22	0.00	12217.53
4.30	-28700.64	0.00	13148.86
4.40	-27707.65	0.00	14028.29
4.50	-26619.29	0.00	14852.36
4.60	-25434.06	0.00	15617.82
4.70	-24150.90	0.00	16321.64
4.80	-22769.38	0.00	16961.05
4.90	-21289.75	0.00	17533.52
5.00	-19713.00	0.00	18036.79
5.10	-18040.98	0.00	18468.88
5.20	-16276.42	0.00	18828.08
5.30	-14423.00	0.00	19112.97
5.40	-12485.40	0.00	19322.44
5.50	-10469.28	0.00	19455.65
5.60	-8381.35	0.00	19512.07
5.70	-6229.30	0.00	19491.49
5.80	-4021.82	0.00	19393.99
5.90	-1768.56	0.00	19219.94
6.00	519.96	0.00	18970.05
6.10	2832.35	0.00	18645.29
6.20	5156.51	0.00	18246.94
6.30	7479.67	0.00	17776.58
6.40	9788.49	0.00	17236.07
6.50	12069.25	0.00	16627.53
6.60	14307.89	0.00	15953.37
6.70	16490.21	0.00	15216.25
6.80	18601.95	0.00	14419.08
6.90	20629.00	0.00	13565.01
7.00	22557.52	0.00	12657.39
7.10	24374.06	0.00	11699.83
7.20	26065.74	0.00	10696.09
7.30	27620.38	0.00	9650.14
7.40	29026.64	0.00	8566.11
7.50	30274.13	0.00	7448.26
7.60	31353.55	0.00	6301.03
7.70	32256.76	0.00	5128.92
7.80	32976.94	0.00	3936.58
7.90	33508.58	0.00	2728.70
8.00	33847.61	0.00	1510.05
8.10	33991.45	0.00	285.44
8.20	33975.59	0.00	-940.30
8.30	33884.24	0.00	-2162.33
8.40	33720.20	0.00	-3375.82
8.50	33482.47	0.00	-4575.99
8.60	33169.66	0.00	-5758.10
8.70	32780.00	0.00	-6917.48
8.80	32311.44	0.00	-8049.57
8.90	31761.68	0.00	-9149.88
9.00	31128.25	0.00	-10214.09
9.10	30408.61	0.00	-11237.98
9.20	29600.22	0.00	-12217.53
9.30	28700.64	0.00	-13148.86
9.40	27707.65	0.00	-14028.29
9.50	26619.29	0.00	-14852.36
9.60	25434.06	0.00	-15617.82
9.70	24150.90	0.00	-16321.64
9.80	22769.38	0.00	-16961.05
9.90	21289.75	0.00	-17533.52
10.00	19713.00	0.00	-18036.79
10.10	18040.98	0.00	-18468.88
10.20	16276.42	0.00	-18828.08
10.30	14423.00	0.00	-19112.97
10.40	12485.40	0.00	-19322.44
10.50	10469.28	0.00	-19455.65
10.60	8381.35	0.00	-19512.07
10.70	6229.30	0.00	-19491.49
10.80	4021.82	0.00	-19393.99
10.90	1768.56	0.00	-19219.94
11.00	-519.96	0.00	-18970.05
11.10	-2832.35	0.00	-18645.29
11.20	-5156.51	0.00	-18246.94
11.30	-7479.67	0.00	-17776.58
11.40	-9788.49	0.00	-17236.07
11.50	-12069.25	0.00	-16627.53
11.60	-14307.89	0.00	-15953.37
11.70	-16490.21	0.00	-15216.25
11.80	-18601.95	0.00	-14419.08
11.90	-20629.00	0.00	-13565.01
12.00	-22557.52	0.00	-12657.39
12.10	-24374.06	0.00	-11699.83
12.20	-26065.74	0.00	-10696.09
12.30	-27620.38	0.00	-9650.14
12.40	-29026.64	0.00	-8566.11
12.50	-30274.13	0.00	-7448.26
12.60	-31353.55	0.00	-6301.03
12.70	-32256.76	0.00	-5128.92
12.80	-32976.94	0.00	-3936.58
12.90	-33508.58	0.00	-2728.70
13.00	-33847.61	0.00	-1510.05
13.10	-33991.45	0.00	-285.44
13.20	-33975.59	0.00	940.30
13.30	-33884.24	0.00	2162.33
13.40	-33720.20	0.00	3375.82
13.50	-33482.47	0.00	4575.99
13.60	-33169.66	0.00	5758.10
13.70	-32780.00	0.00	6917.48
13.80	-32311.44	0.00	8049.57
13.90	-31761.68	0.00	9149.88
14.00	-31128.25	0.00	10214.09
14.10	-30408.61	0.00	11237.98
14.20	-29600.22	0.00	12217.53
14.30	-28700.64	0.00	13148.86
14.40	-27707.65	0.00	14028.29
14.50	-26619.29	0.00	14852.36
14.60	-25434.06	0.00	15617.82
14.70	-24150.90	0.00	16321.64
14.80	-22769.38	0.00	16961.05
14.90	-21289.75	0.00	17533.52
15.00	-19713.00	0.00	18036.79
15.10	-18040.98	0.00	18468.88
15.20	-16276.42	0.00	18828.08
15.30	-14423.00	0.00	19112.97
15.40	-12485.40	0.00	19322.44
15.50	-10469.28	0.00	19455.65
15.60	-8381.35	0.00	19512.07
15.70	-6229.30	0.00	19491.49
15.80	-4021.82	0.00	19393.99
15.90	-1768.56	0.00	19219.94
16.00	519.96	0.00	18970.05
16.10	2832.35	0.00	18645.29
16.20	5156.51	0.00	18246.94
16.30	7479.67	0.00	17776.58
16.40	9788.49	0.00	17236.07
16.50	12069.25	0.00	16627.53
16.60	14307.89	0.00	15953.37
16.70	16490.21	0.00	15216.25
16.80	18601.95	0.00	14419.08
16.90	20629.00	0.00	13565.01
17.00	22557.52	0.00	12657.39
17.10	24374.06	0.00	11699.83
17.20	26065.74	0.00	10696.09
17.30	27620.38	0.00	9650.14
17.40	29026.64	0.00	8566.11
17.50	30274.13	0.00	7448.26
17.60	31353.55	0.00	6301.03
17.70	32256.76	0.00	5128.92
17.80	32976.94	0.00	3936.58
17.90	33508.58	0.00	2728.70
18.00	33847.61	0.00	1510.05
18.10	33991.45	0.00	285.44
18.20	33975.59	0.00	-940.30
18.30	33884.24	0.00	-2162.33
18.40	33720.20	0.00	-3375.82
18.50	33482.47	0.00	-4575.99
18.60	33169.66	0.00	-5758.10
18.70	32780.00	0.00	-6917.48
18.80	32311.44	0.00	-8049.57
18.90	31761.68	0.00	-9149.88
19.00	31128.25	0.00	-10214.09
19.10	30408.61	0.00	-11237.98
19.20	29600.22	0.00	-12217.53
19.30	28700.64	0.00	-13148.86
19.40	27707.65	0.00	-14028.29
19.50	26619.29	0.00	-14852.36
19.60	25434.06	0.00	-15617.82
19.70	24150.90	0.00	-16321.64
19.80	22769.38	0.00	-16961.05
19.90	21289.75	0.00	-17533.52
20.00	19713.00	0.00	-18036.79
20.10	18040.98	0.00	-18468.88
20.20	16276.42	0.00	-18828.08
20.30	14423.00	0.00	-19112.97
20.40	12485.40	0.00	-19322.44
20.50	10469.28	0.00	-19455.65
20.60	8381.35	0.00	-19512.07
20.70	6229.30	0.00	-19491.49
20.80	4021.82	0.00	-19393.99
20.90	1768.56	0.00	-19219.94
21.00	-519.96	0.00	-18970.05
21.10	-2832.35	0.00	-18645.29
21.20	-5156.51	0.00	-18246.94
21.30	-7479.67	0.00	-17776.58
21.40	-9788.49	0.00	-17236.07
21.50	-12069.25	0.00	-16627.53
21.60	-14307.89	0.00	-15953.37
21.70	-16490.21	0.00	-15216.25
21.80	-18601.95	0.00	-14419.08
21.90	-20629.00	0.00	-13565.01
22.00	-22557.52	0.00	-12657.39
22.10	-24374.06	0.00	-11699.83
22.20	-26065.74	0.00	-10696.09
22.30	-27620.38	0.00	-9650.14
22.40	-29026.64	0.00	-8566.11
22.50	-30274.13	0.00	-7448.26
22.60	-31353.55	0.00	-6301.03
22.70	-32256.76	0.00	-5128.92
22.80	-32976.94	0.00	-3936.58
22.90	-33508.58	0.00	-2728.70
23.00	-33847.61	0.00	-1510.05
23.10	-33991.45	0.00	-285.44
23.20	-33975.59	0.00	940.30
23.30	-33884.24	0.00	2162.33
23.40	-33720.20	0.00	3375.82
23.50	-33482.47	0.00	4575.99
23.60	-33169.66	0.00	5758.10
23.70	-32780.00	0.00	6917.48
23.80	-32311.44	0.00	8049.57
23.90	-31761.68	0.00	9149.88
24.00	-31128.25	0.00	10214.09
24.10	-30408.61	0.00	11237.98
24.20	-29600.22	0.00	12217.53
24.30	-28700.64	0.00	13148.86
24.40	-27707.65	0.00	14028.29
24.50	-26619.29	0.00	14852.36
24.60	-25434.06	0.00	15617.82
24.70	-24150.90	0.00	16321.64
24.80	-22769.38	0.00	16961.05
24.90	-21289.75	0.00	17533.52
25.00	-19713.00	0.00	18036.79
25.10	-18040.98	0.00	18468.88
25.20	-16276.42	0.00	18828.08
25.30	-14423.00	0.00	19112.97
25.40	-12485.40	0.00	19322.44
25.50	-10469.28	0.00	19455.65
25.60	-8381.35	0.00	19512.07
25.70	-6229.30	0.00	19491.49
25.80	-4021.82	0.00	19393.99
25.90	-1768.56	0.00	19219.94
26.00	519.96	0.00	18970.05
26.10	2832.35	0.00	18645.29
26.20	5156.51	0.00	18246.94
26.30	7479.67	0.00	17776.58
26.40	9788.49	0.00	17236.07
26.50	12069.25	0.00	16627.53
26.60	14307.89	0.00	15953.37
26.70	16490.21	0.00	15216.25
26.80	18601.95	0.00	14419.08
26.90	20629.00	0.00	13565.01
27.00	22557.52	0.00	12657.39
27.10	24374.06	0.00	11699.83
27.20	26065.74	0.00	10696.09
27.30	27620.38	0.00	9650.14
27.40	29026.64	0.00	8566.11
27.50	30274.13	0.00	7448.26
27.60	31353.55	0.00	6301.03
27.70	32256.76	0.00	5128.92
27.80	32976.94	0.00	3936.58
27.90	33508.58	0.00	2728.70
28.00	33847.61	0.00	1510.05
28.10	33991.45	0.00	285.44
28.20	33975.59	0.00	-940.30
28.30	33884.24	0.00	-2162.33
28.40	33720.20	0.00	-3375.82
28.50	33482.47	0.00	-4575.99
28.60	33169.66	0.00	-5758.10
28.70	32780.00	0.00	-6917.48
28.80	32311.44	0.00	-8049.57
28.90	31761.68	0.00	-9149.88
29.00	31128.25	0.00	-10214.09
29.10	30408.61	0.00	-11237.98
29.20	29600.22	0.00	-12217.53
29.30	28700.64	0.00	-13148.86
29.40	27707.65	0.00	-14028.29
29.50	26619.29	0.00	-14852.36
29.60	25434.06	0.00	-15617.82
29.70	24150.90	0.00	-16321.64
29.80	22769.38	0.00	-16961.05
29.90	21289.75	0.00	-17533.52
30.00	19713.00	0.00	-18036.79
30.10	18040.98	0.00	-18468.88
30.20	16276.42	0.00	-18828.08
30.30	14423.00	0.00	-19112.97
30.40	12485.40	0.00	-19322.44
30.50	10469.28	0.00	-19455.65
30.60	8381.35	0.00	-19512.07
30.70	6229.30	0.00	-19491.49
30.80	4021.82	0.00	-19393.99
30.90	1768.56	0.00	-19219.94
31.00	-519.96	0.00	-18970.05
31.10	-2832.35	0.00	-18645.29
31.20	-5156.51	0.00	-18246.94
31.30	-7479.67	0.00	-17776.58
31.40	-9788.49	0.00	-17236.07
31.50	-12069.25	0.00	-16627.53
31.60	-14307.89	0.00	-15953.37
31.70	-16490.21	0.00	-15216.25
31.80	-18601.95	0.00	-14419.08
31.90	-20629.00	0.00	-13565.01
32.00	-22557.52	0.00	-12657.39
32.10	-24374.06	0.00	-11699.83
32.20	-26065.74	0.00	-10696.09
32.30	-27620.38	0.00	-9650.14
32.40	-29026.64	0.00	-8566.11
32.50	-30274.13	0.00	-7448.26
32.60	-31353.55	0.00	-6301.03
32.70	-32256.76	0.00	-5128.92
32.80	-32976.94	0.00	-3936.58
32.90	-33508.58	0.00	-2728.70
33.00	-33847.61	0.00	-1510.05
33.10	-33991.45	0.00	-285.44
33.20	-33975.59	0.00	940.30
33.30	-33884.24	0.00	2162.33
33.40	-33720.20	0.00	3375.82
33.50	-33482.47	0.00	4575.99
33.60	-33169.66	0.00	5758.10
33.70	-32780.00	0.00	6917.48
33.80	-32311.44	0.00	8049.57
33.90	-31761.68	0.00	9149.88
34.00	-31128.25	0.00	10214.09
34.10	-30408.61	0.00	11237.98
34.20	-29600.22	0.00	12217.53
34.30	-28700.64	0.00	13148.86
34.40	-27707.65	0.00	14028.29
34.50	-26619.29	0.00	14852.36
