Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	17005.16	0.00	-74580.67
0.10	10354.28	0.00	-74433.50
0.20	3596.34	0.00	-73992.58
0.30	-3239.61	0.00	-73259.64
0.40	-10122.69	0.00	-72237.58
0.50	-17020.37	0.00	-70930.43
0.60	-23898.65	0.00	-69343.35
0.70	-30722.35	0.00	-67482.61
0.80	-37455.33	0.00	-65355.54
0.90	-44060.80	0.00	-62970.54
1.00	-50501.63	0.00	-60337.03
1.10	-56740.67	0.00	-57465.39
1.20	-62741.07	0.00	-54366.97
1.30	-68466.60	0.00	-51053.98
1.40	-73882.07	0.00	-47539.51
1.50	-78953.56	0.00	-43837.42
1.60	-83648.83	0.00	-39962.32
1.70	-87937.62	0.00	-35929.51
1.80	-91791.94	0.00	-31754.91
1.90	-95186.35	0.00	-27454.98
2.00	-98098.27	0.00	-23046.69
2.10	-100508.14	0.00	-18547.46
2.20	-102399.70	0.00	-13975.02
2.30	-103760.11	0.00	-9347.44
2.40	-104580.09	0.00	-4682.96
2.50	-104854.04	0.00	-0.00
2.60	-104714.18	0.00	4682.96
2.70	-104294.36	0.00	9347.44
2.80	-103593.87	0.00	13975.02
2.90	-102611.57	0.00	18547.46
3.00	-101345.96	0.00	23046.69
3.10	-99795.29	0.00	27454.98
3.20	-97957.60	0.00	31754.91
3.30	-95830.96	0.00	35929.51
3.40	-93413.55	0.00	39962.32
3.50	-90703.84	0.00	43837.42
3.60	-87700.78	0.00	47539.51
3.70	-84404.00	0.00	51053.98
3.80	-80813.99	0.00	54366.97
3.90	-76932.29	0.00	57465.39
4.00	-72761.68	0.00	60337.03
4.10	-68306.41	0.00	62970.54
4.20	-63572.31	0.00	65355.54
4.30	-58567.01	0.00	67482.61
4.40	-53300.04	0.00	69343.35
4.50	-47782.99	0.00	70930.43
4.60	-42029.59	0.00	72237.58
4.70	-36055.77	0.00	73259.64
4.80	-29879.73	0.00	73992.58
4.90	-23521.96	0.00	74433.50
5.00	-17005.16	0.00	74580.67
5.10	-10354.28	0.00	74433.50
5.20	-3596.34	0.00	73992.58
5.30	3239.61	0.00	73259.64
5.40	10122.69	0.00	72237.58
5.50	17020.37	0.00	70930.43
5.60	23898.65	0.00	69343.35
5.70	30722.35	0.00	67482.61
5.80	37455.33	0.00	65355.54
5.90	44060.80	0.00	62970.54
6.00	50501.63	0.00	60337.03
6.10	56740.67	0.00	57465.39
6.20	62741.07	0.00	54366.97
6.30	68466.60	0.00	51053.98
6.40	73882.07	0.00	47539.51
