Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	35553.90	0.00	-56169.82
0.10	31929.99	0.00	-56340.70
0.20	28058.42	0.00	-56289.22
0.30	23955.12	0.00	-56015.60
0.40	19639.82	0.00	-55520.90
0.50	15135.92	0.00	-54807.10
0.60	10470.24	0.00	-53876.99
0.70	5672.85	0.00	-52734.26
0.80	776.69	0.00	-51383.40
0.90	-4182.71	0.00	-49829.77
1.00	-9167.69	0.00	-48079.47
1.10	-14138.84	0.00	-46139.43
1.20	-19055.49	0.00	-44017.30
1.30	-23876.23	0.00	-41721.45
1.40	-28559.35	0.00	-39260.94
1.50	-33063.45	0.00	-36645.49
1.60	-37347.90	0.00	-33885.42
1.70	-41373.36	0.00	-30991.62
1.80	-45102.35	0.00	-27975.50
1.90	-48499.67	0.00	-24848.98
2.00	-51532.91	0.00	-21624.40
2.10	-54172.83	0.00	-18314.47
2.20	-56393.80	0.00	-14932.26
2.30	-58174.12	0.00	-11491.12
2.40	-59496.29	0.00	-8004.64
2.50	-60347.26	0.00	-4486.56
2.60	-60718.62	0.00	-950.77
2.70	-60737.18	0.00	2588.77
2.80	-60741.44	0.00	6118.09
2.90	-60745.43	0.00	9623.26
3.00	-60742.80	0.00	13090.46
3.10	-60724.48	0.00	16506.00
3.20	-60678.91	0.00	19856.39
3.30	-60592.24	0.00	23128.42
3.40	-60448.63	0.00	26309.17
3.50	-60230.54	0.00	29386.09
3.60	-59919.11	0.00	32347.04
3.70	-59494.51	0.00	35180.33
3.80	-58936.39	0.00	37874.78
3.90	-58224.31	0.00	40419.75
4.00	-57338.14	0.00	42805.21
4.10	-56258.50	0.00	45021.73
4.20	-54967.26	0.00	47060.57
4.30	-53447.90	0.00	48913.69
4.40	-51685.94	0.00	50573.77
4.50	-49669.32	0.00	52034.25
4.60	-47388.74	0.00	53289.38
4.70	-44838.00	0.00	54334.20
4.80	-42014.21	0.00	55164.59
4.90	-38918.04	0.00	55777.27
5.00	-35553.90	0.00	56169.82
5.10	-31929.99	0.00	56340.70
5.20	-28058.42	0.00	56289.22
5.30	-23955.12	0.00	56015.60
5.40	-19639.82	0.00	55520.90
5.50	-15135.92	0.00	54807.10
5.60	-10470.24	0.00	53876.99
5.70	-5672.85	0.00	52734.26
5.80	-776.69	0.00	51383.40
5.90	4182.71	0.00	49829.77
6.00	9167.69	0.00	48079.47
6.10	14138.84	0.00	46139.43
6.20	19055.49	0.00	44017.30
6.30	23876.23	0.00	41721.45
6.40	28559.35	0.00	39260.94
6.50	33063.45	0.00	36645.49
6.60	37347.90	0.00	33885.42
6.70	41373.36	0.00	30991.62
6.80	45102.35	0.00	27975.50
6.90	48499.67	0.00	24848.98
7.00	51532.91	0.00	21624.40
7.10	54172.83	0.00	18314.47
7.20	56393.80	0.00	14932.26
7.30	58174.12	0.00	11491.12
7.40	59496.29	0.00	8004.64
7.50	60347.26	0.00	4486.56
7.60	60718.62	0.00	950.77
7.70	60737.18	0.00	-2588.77
7.80	60741.44	0.00	-6118.09
7.90	60745.43	0.00	-9623.26
8.00	60742.80	0.00	-13090.46
8.10	60724.48	0.00	-16506.00
8.20	60678.91	0.00	-19856.39
8.30	60592.24	0.00	-23128.42
8.40	60448.63	0.00	-26309.17
8.50	60230.54	0.00	-29386.09
8.60	59919.11	0.00	-32347.04
8.70	59494.51	0.00	-35180.33
8.80	58936.39	0.00	-37874.78
8.90	58224.31	0.00	-40419.75
9.00	57338.14	0.00	-42805.21
9.10	56258.50	0.00	-45021.73
9.20	54967.26	0.00	-47060.57
9.30	53447.90	0.00	-48913.69
9.40	51685.94	0.00	-50573.77
9.50	49669.32	0.00	-52034.25
9.60	47388.74	0.00	-53289.38
9.70	44838.00	0.00	-54334.20
9.80	42014.21	0.00	-55164.59
9.90	38918.04	0.00	-55777.27
10.00	35553.90	0.00	-56169.82
10.10	31929.99	0.00	-56340.70
10.20	28058.42	0.00	-56289.22
10.30	23955.12	0.00	-56015.60
10.40	19639.82	0.00	-55520.90
10.50	15135.92	0.00	-54807.10
10.60	10470.24	0.00	-53876.99
10.70	5672.85	0.00	-52734.26
10.80	776.69	0.00	-51383.40
10.90	-4182.71	0.00	-49829.77
11.00	-9167.69	0.00	-48079.47
11.10	-14138.84	0.00	-46139.43
11.20	-19055.49	0.00	-44017.30
11.30	-23876.23	0.00	-41721.45
11.40	-28559.35	0.00	-39260.94
11.50	-33063.45	0.00	-36645.49
11.60	-37347.90	0.00	-33885.42
11.70	-41373.36	0.00	-30991.62
11.80	-45102.35	0.00	-27975.50
11.90	-48499.67	0.00	-24848.98
12.00	-51532.91	0.00	-21624.40
12.10	-54172.83	0.00	-18314.47
12.20	-56393.80	0.00	-14932.26
12.30	-58174.12	0.00	-11491.12
12.40	-59496.29	0.00	-8004.64
12.50	-60347.26	0.00	-4486.56
12.60	-60718.62	0.00	-950.77
12.70	-60737.18	0.00	2588.77
12.80	-60741.44	0.00	6118.09
12.90	-60745.43	0.00	9623.26
13.00	-60742.80	0.00	13090.46
13.10	-60724.48	0.00	16506.00
13.20	-60678.91	0.00	19856.39
13.30	-60592.24	0.00	23128.42
13.40	-60448.63	0.00	26309.17
13.50	-60230.54	0.00	29386.09
13.60	-59919.11	0.00	32347.04
13.70	-59494.51	0.00	35180.33
13.80	-58936.39	0.00	37874.78
13.90	-58224.31	0.00	40419.75
14.00	-57338.14	0.00	42805.21
14.10	-56258.50	0.00	45021.73
14.20	-54967.26	0.00	47060.57
14.30	-53447.90	0.00	48913.69
14.40	-51685.94	0.00	50573.77
14.50	-49669.32	0.00	52034.25
14.60	-47388.74	0.00	53289.38
14.70	-44838.00	0.00	54334.20
14.80	-42014.21	0.00	55164.59
14.90	-38918.04	0.00	55777.27
15.00	-35553.90	0.00	56169.82
15.10	-31929.99	0.00	56340.70
15.20	-28058.42	0.00	56289.22
15.30	-23955.12	0.00	56015.60
15.40	-19639.82	0.00	55520.90
15.50	-15135.92	0.00	54807.10
15.60	-10470.24	0.00	53876.99
15.70	-5672.85	0.00	52734.26
15.80	-776.69	0.00	51383.40
15.90	4182.71	0.00	49829.77
16.00	9167.69	0.00	48079.47
16.10	14138.84	0.00	46139.43
16.20	19055.49	0.00	44017.30
16.30	23876.23	0.00	41721.45
16.40	28559.35	0.00	39260.94
16.50	33063.45	0.00	36645.49
16.60	37347.90	0.00	33885.42
16.70	41373.36	0.00	30991.62
16.80	45102.35	0.00	27975.50
16.90	48499.67	0.00	24848.98
17.00	51532.91	0.00	21624.40
17.10	54172.83	0.00	18314.47
17.20	56393.80	0.00	14932.26
17.30	58174.12	0.00	11491.12
17.40	59496.29	0.00	8004.64
17.50	60347.26	0.00	4486.56
17.60	60718.62	0.00	950.77
17.70	60737.18	0.00	-2588.77
17.80	60741.44	0.00	-6118.09
17.90	60745.43	0.00	-9623.26
18.00	60742.80	0.00	-13090.46
18.10	60724.48	0.00	-16506.00
18.20	60678.91	0.00	-19856.39
18.30	60592.24	0.00	-23128.42
18.40	60448.63	0.00	-26309.17
18.50	60230.54	0.00	-29386.09
18.60	59919.11	0.00	-32347.04
18.70	59494.51	0.00	-35180.33
18.80	58936.39	0.00	-37874.78
18.90	58224.31	0.00	-40419.75
19.00	57338.14	0.00	-42805.21
19.10	56258.50	0.00	-45021.73
19.20	54967.26	0.00	-47060.57
19.30	53447.90	0.00	-48913.69
19.40	51685.94	0.00	-50573.77
19.50	49669.32	0.00	-52034.25
19.60	47388.74	0.00	-53289.38
19.70	44838.00	0.00	-54334.20
19.80	42014.21	0.00	-55164.59
19.90	38918.04	0.00	-55777.27
20.00	35553.90	0.00	-56169.82
20.10	31929.99	0.00	-56340.70
20.20	28058.42	0.00	-56289.22
20.30	23955.12	0.00	-56015.60
20.40	19639.82	0.00	-55520.90
20.50	15135.92	0.00	-54807.10
20.60	10470.24	0.00	-53876.99
20.70	5672.85	0.00	-52734.26
20.80	776.69	0.00	-51383.40
20.90	-4182.71	0.00	-49829.77
21.00	-9167.69	0.00	-48079.47
21.10	-14138.84	0.00	-46139.43
21.20	-19055.49	0.00	-44017.30
21.30	-23876.23	0.00	-41721.45
21.40	-28559.35	0.00	-39260.94
21.50	-33063.45	0.00	-36645.49
21.60	-37347.90	0.00	-33885.42
21.70	-41373.36	0.00	-30991.62
21.80	-45102.35	0.00	-27975.50
21.90	-48499.67	0.00	-24848.98
22.00	-51532.91	0.00	-21624.40
22.10	-54172.83	0.00	-18314.47
22.20	-56393.80	0.00	-14932.26
22.30	-58174.12	0.00	-11491.12
22.40	-59496.29	0.00	-8004.64
22.50	-60347.26	0.00	-4486.56
22.60	-60718.62	0.00	-950.77
22.70	-60737.18	0.00	2588.77
22.80	-60741.44	0.00	6118.09
22.90	-60745.43	0.00	9623.26
23.00	-60742.80	0.00	13090.46
23.10	-60724.48	0.00	16506.00
23.20	-60678.91	0.00	19856.39
23.30	-60592.24	0.00	23128.42
23.40	-60448.63	0.00	26309.17
23.50	-60230.54	0.00	29386.09
