Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-373.65	0.00	-1426.45
0.10	-567.08	0.00	-1380.05
0.20	-755.81	0.00	-1328.64
0.30	-939.01	0.00	-1272.36
0.40	-1115.90	0.00	-1211.36
0.50	-1285.66	0.00	-1145.81
0.60	-1447.53	0.00	-1075.91
0.70	-1600.72	0.00	-1001.88
0.80	-1744.52	0.00	-923.96
0.90	-1878.20	0.00	-842.43
1.00	-2001.13	0.00	-757.59
1.10	-2112.67	0.00	-669.77
1.20	-2212.26	0.00	-579.30
1.30	-2299.41	0.00	-486.58
1.40	-2373.68	0.00	-391.99
1.50	-2434.69	0.00	-295.96
1.60	-2482.16	0.00	-198.91
1.70	-2515.87	0.00	-101.30
1.80	-2535.69	0.00	-3.59
1.90	-2541.56	0.00	93.75
2.00	-2533.52	0.00	190.25
2.10	-2511.70	0.00	285.42
2.20	-2476.29	0.00	378.79
2.30	-2427.89	0.00	469.89
2.40	-2368.02	0.00	558.26
2.50	-2297.13	0.00	643.46
2.60	-2215.61	0.00	725.05
2.70	-2123.86	0.00	802.63
2.80	-2022.36	0.00	875.81
2.90	-1911.61	0.00	944.24
3.00	-1792.17	0.00	1007.59
3.10	-1664.63	0.00	1065.56
3.20	-1529.63	0.00	1117.90
3.30	-1387.83	0.00	1164.37
3.40	-1239.93	0.00	1204.80
3.50	-1086.68	0.00	1239.03
3.60	-928.83	0.00	1266.95
3.70	-767.16	0.00	1288.49
3.80	-602.48	0.00	1303.60
3.90	-435.60	0.00	1312.30
4.00	-267.35	0.00	1314.62
4.10	-98.55	0.00	1310.62
4.20	69.94	0.00	1300.41
4.30	237.30	0.00	1284.12
4.40	402.71	0.00	1261.92
4.50	565.34	0.00	1233.98
4.60	724.39	0.00	1200.52
4.70	879.10	0.00	1161.77
4.80	1028.69	0.00	1117.96
4.90	1172.43	0.00	1069.36
5.00	1309.63	0.00	1016.25
5.10	1439.62	0.00	958.90
5.20	1561.77	0.00	897.61
5.30	1675.49	0.00	832.67
5.40	1780.23	0.00	764.37
5.50	1875.48	0.00	693.03
5.60	1960.78	0.00	618.94
5.70	2035.72	0.00	542.39
5.80	2099.94	0.00	463.70
5.90	2153.12	0.00	383.14
6.00	2195.00	0.00	301.03
6.10	2225.35	0.00	217.64
6.20	2244.61	0.00	133.26
6.30	2253.46	0.00	48.18
6.40	2251.84	0.00	-37.32
6.50	2239.71	0.00	-122.96
6.60	2217.08	0.00	-208.46
6.70	2183.95	0.00	-293.54
6.80	2140.37	0.00	-377.93
6.90	2086.39	0.00	-461.35
7.00	2022.12	0.00	-543.51
7.10	1947.67	0.00	-624.14
7.20	1863.17	0.00	-702.94
7.30	1768.82	0.00	-779.63
7.40	1664.83	0.00	-853.91
7.50	1551.43	0.00	-925.51
7.60	1428.92	0.00	-994.11
7.70	1297.61	0.00	-1059.43
7.80	1157.88	0.00	-1121.17
7.90	1010.13	0.00	-1179.03
8.00	854.83	0.00	-1232.71
8.10	692.47	0.00	-1281.93
8.20	523.60	0.00	-1326.39
8.30	348.85	0.00	-1365.83
8.40	168.84	0.00	-1399.96
8.50	-15.69	0.00	-1428.53
8.60	-204.01	0.00	-1451.29
8.70	-395.32	0.00	-1468.03
8.80	-588.74	0.00	-1478.52
8.90	-783.41	0.00	-1482.58
9.00	-978.37	0.00	-1480.05
9.10	-1172.67	0.00	-1470.78
9.20	-1365.28	0.00	-1454.67
9.30	-1555.20	0.00	-1431.64
9.40	-1741.35	0.00	-1401.63
9.50	-1922.68	0.00	-1364.65
9.60	-2098.11	0.00	-1320.69
9.70	-2266.57	0.00	-1269.83
9.80	-2426.99	0.00	-1212.15
9.90	-2578.33	0.00	-1147.79
10.00	-2719.56	0.00	-1076.92
10.10	-2849.69	0.00	-999.73
10.20	-2967.78	0.00	-916.46
10.30	-3072.91	0.00	-827.41
10.40	-3164.25	0.00	-732.87
10.50	-3241.33	0.00	-633.19
10.60	-3305.66	0.00	-528.75
10.70	-3357.14	0.00	-419.96
10.80	-3395.33	0.00	-307.24
10.90	-3419.84	0.00	-191.06
11.00	-3430.32	0.00	-71.90
11.10	-3426.43	0.00	49.75
11.20	-3407.92	0.00	173.35
11.30	-3374.52	0.00	298.37
11.40	-3326.06	0.00	424.27
11.50	-3262.40	0.00	550.48
11.60	-3183.42	0.00	676.45
11.70	-3089.09	0.00	801.58
11.80	-2979.42	0.00	925.32
11.90	-2854.46	0.00	1047.09
12.00	-2714.35	0.00	1166.31
12.10	-2559.27	0.00	1282.40
12.20	-2389.47	0.00	1394.82
12.30	-2205.28	0.00	1502.99
12.40	-2007.08	0.00	1606.38
12.50	-1795.35	0.00	1704.44
12.60	-1570.62	0.00	1796.65
12.70	-1333.53	0.00	1882.49
12.80	-1084.78	0.00	1961.48
12.90	-825.17	0.00	2033.14
13.00	-555.57	0.00	2097.00
13.10	-276.96	0.00	2152.63
13.20	9.61	0.00	2199.61
13.30	303.01	0.00	2237.55
13.40	602.00	0.00	2266.07
13.50	905.27	0.00	2284.85
13.60	1211.43	0.00	2293.56
13.70	1519.01	0.00	2291.93
13.80	1826.46	0.00	2279.71
13.90	2132.20	0.00	2256.70
14.00	2434.54	0.00	2222.72
14.10	2731.77	0.00	2177.64
14.20	3022.14	0.00	2121.38
14.30	3303.87	0.00	2053.90
14.40	3575.15	0.00	1975.22
14.50	3834.17	0.00	1885.39
14.60	4079.14	0.00	1784.55
14.70	4308.27	0.00	1672.87
14.80	4519.84	0.00	1550.59
14.90	4712.14	0.00	1418.02
15.00	4883.57	0.00	1275.52
15.10	5032.59	0.00	1123.52
15.20	5157.78	0.00	962.53
15.30	5258.03	0.00	793.11
15.40	5337.35	0.00	615.91
15.50	5397.18	0.00	431.64
15.60	5436.82	0.00	241.06
15.70	5455.60	0.00	45.02
15.80	5452.89	0.00	-155.59
15.90	5428.08	0.00	-359.78
16.00	5380.63	0.00	-566.55
16.10	5310.05	0.00	-774.82
16.20	5215.91	0.00	-983.47
16.30	5097.85	0.00	-1191.33
16.40	4955.60	0.00	-1397.20
16.50	4788.98	0.00	-1599.87
16.60	4597.92	0.00	-1798.09
16.70	4382.47	0.00	-1990.59
16.80	4142.79	0.00	-2176.13
16.90	3879.22	0.00	-2353.45
17.00	3592.22	0.00	-2521.32
17.10	3282.45	0.00	-2678.52
17.20	2950.70	0.00	-2823.89
17.30	2597.97	0.00	-2956.31
17.40	2225.47	0.00	-3074.72
17.50	1834.56	0.00	-3178.11
17.60	1426.83	0.00	-3265.56
17.70	1004.06	0.00	-3336.25
17.80	568.21	0.00	-3389.44
17.90	121.47	0.00	-3424.50
18.00	-333.84	0.00	-3440.91
18.10	-795.19	0.00	-3438.27
18.20	-1259.92	0.00	-3416.30
18.30	-1725.22	0.00	-3374.86
18.40	-2188.18	0.00	-3313.94
18.50	-2645.77	0.00	-3233.66
18.60	-3094.93	0.00	-3134.28
18.70	-3532.53	0.00	-3016.20
18.80	-3955.46	0.00	-2879.96
18.90	-4360.64	0.00	-2726.23
19.00	-4745.02	0.00	-2555.82
19.10	-5105.67	0.00	-2369.64
19.20	-5439.78	0.00	-2168.76
19.30	-5744.70	0.00	-1954.33
19.40	-6017.98	0.00	-1727.62
19.50	-6257.37	0.00	-1490.00
19.60	-6460.91	0.00	-1242.92
19.70	-6626.87	0.00	-987.90
19.80	-6753.87	0.00	-726.52
19.90	-6840.79	0.00	-460.44
20.00	-6886.89	0.00	-191.31
20.10	-6895.30	0.00	79.16
20.20	-6874.89	0.00	349.25
20.30	-6826.13	0.00	617.27
20.40	-6749.14	0.00	881.52
20.50	-6644.13	0.00	1140.34
20.60	-6511.40	0.00	1392.11
20.70	-6351.35	0.00	1635.28
20.80	-6164.49	0.00	1868.35
20.90	-5951.42	0.00	2089.90
21.00	-5712.85	0.00	2298.61
21.10	-5449.63	0.00	2493.26
21.20	-5162.71	0.00	2672.73
21.30	-4853.18	0.00	2836.02
21.40	-4522.25	0.00	2982.25
21.50	-4171.28	0.00	3110.68
21.60	-3801.74	0.00	3220.68
21.70	-3415.24	0.00	3311.78
21.80	-3013.54	0.00	3383.64
21.90	-2598.49	0.00	3436.04
22.00	-2172.08	0.00	3468.92
22.10	-1736.42	0.00	3482.34
22.20	-1293.69	0.00	3476.50
22.30	-846.17	0.00	3451.73
22.40	-396.20	0.00	3408.47
22.50	53.79	0.00	3347.29
22.60	501.39	0.00	3268.86
22.70	944.13	0.00	3173.96
22.80	1379.56	0.00	3063.45
22.90	1805.26	0.00	2938.30
23.00	2218.85	0.00	2799.52
23.10	2618.03	0.00	2648.22
23.20	3000.57	0.00	2485.55
23.30	3364.36	0.00	2312.70
23.40	3707.43	0.00	2130.90
23.50	4027.93	0.00	1941.40
23.60	4324.20	0.00	1745.49
23.70	4594.76	0.00	1544.42
23.80	4838.28	0.00	1339.49
23.90	5053.69	0.00	1131.94
24.00	5240.08	0.00	923.02
24.10	5396.77	0.00	713.93
24.20	5523.32	0.00	505.84
24.30	5619.48	0.00	299.90
24.40	5685.22	0.00	97.16
24.50	5720.74	0.00	-101.33
24.60	5726.42	0.00	-294.62
24.70	5702.86	0.00	-481.81
24.80	5650.83	0.00	-662.05
24.90	5572.03	0.00	-834.60
25.00	5473.76	0.00	-998.74
25.10	5358.27	0.00	-1153.87
25.20	5226.36	0.00	-1299.43
25.30	5078.83	0.00	-1434.96
25.40	4916.51	0.00	-1560.06
25.50	4740.24	0.00	-1674.40
25.60	4550.87	0.00	-1777.73
25.70	4349.28	0.00	-1869.86
25.80	4136.36	0.00	-1950.68
25.90	3913.02	0.00	-2020.13
26.00	3680.17	0.00	-2078.23
26.10	3438.77	0.00	-2125.05
26.20	3189.77	0.00	-2160.72
26.30	2934.15	0.00	-2185.42
26.40	2672.90	0.00	-2199.38
26.50	2407.01	0.00	-2202.88
26.60	2137.52	0.00	-2196.24
26.70	1865.44	0.00	-2179.83
26.80	1591.80	0.00	-2154.05
26.90	1317.64	0.00	-2119.32
27.00	1043.98	0.00	-2076.12
27.10	771.87	0.00	-2024.93
27.20	502.31	0.00	-1966.27
27.30	236.30	0.00	-1900.66
27.40	-25.17	0.00	-1828.66
27.50	-281.15	0.00	-1750.83
27.60	-530.71	0.00	-1667.76
27.70	-772.96	0.00	-1580.02
27.80	-1007.07	0.00	-1488.20
27.90	-1232.22	0.00	-1392.91
28.00	-1447.66	0.00	-1294.74
28.10	-1652.72	0.00	-1194.27
28.20	-1846.76	0.00	-1092.11
28.30	-2029.22	0.00	-988.83
28.40	-2199.60	0.00	-885.00
28.50	-2357.48	0.00	-781.19
28.60	-2502.51	0.00	-677.95
28.70	-2634.42	0.00	-575.81
28.80	-2753.02	0.00	-475.28
28.90	-2858.20	0.00	-376.86
29.00	-2949.92	0.00	-281.02
29.10	-3028.22	0.00	-188.20
29.20	-3093.21	0.00	-98.83
29.30	-3145.10	0.00	-13.29
29.40	-3184.15	0.00	68.06
29.50	-3210.68	0.00	144.88
29.60	-3225.11	0.00	216.90
29.70	-3227.88	0.00	283.84
29.80	-3219.50	0.00	345.50
29.90	-3200.55	0.00	401.70
30.00	-3171.62	0.00	452.30
30.10	-3133.36	0.00	497.21
30.20	-3086.44	0.00	536.37
30.30	-3031.56	0.00	569.78
30.40	-2969.68	0.00	597.46
30.50	-2903.29	0.00	619.51
30.60	-2833.33	0.00	636.05
30.70	-2760.36	0.00	647.24
30.80	-2684.90	0.00	653.29
30.90	-2607.49	0.00	654.46
31.00	-2528.60	0.00	651.04
31.10	-2448.70	0.00	643.36
31.20	-2368.22	0.00	631.80
31.30	-2287.57	0.00	616.75
31.40	-2207.11	0.00	598.66
31.50	-2127.15	0.00	577.97
31.60	-2047.97	0.00	555.19
31.70	-1969.80	0.00	530.82
31.80	-1892.83	0.00	505.38
31.90	-1817.18	0.00	479.41
32.00	-1742.93	0.00	453.46
32.10	-1670.11	0.00	428.06
32.20	-1598.67	0.00	403.76
32.30	-1528.54	0.00	381.10
32.40	-1459.57	0.00	360.59
32.50	-1391.56	0.00	342.74
32.60	-1324.27	0.00	328.00
32.70	-1257.39	0.00	316.83
32.80	-1190.58	0.00	309.63
32.90	-1123.44	0.00	306.76
33.00	-1055.54	0.00	308.54
33.10	-986.42	0.00	315.22
33.20	-915.58	0.00	327.02
33.30	-842.50	0.00	344.07
33.40	-766.65	0.00	366.46
33.50	-687.47	0.00	394.20
33.60	-604.42	0.00	427.23
33.70	-516.97	0.00	465.41
33.80	-424.58	0.00	508.55
33.90	-326.76	0.00	556.37
34.00	-223.04	0.00	608.51
34.10	-112.99	0.00	664.55
34.20	3.76	0.00	724.00
34.30	127.52	0.00	786.30
34.40	258.52	0.00	850.82
34.50	396.94	0.00	916.88
34.60	542.84	0.00	983.74
34.70	696.20	0.00	1050.60
34.80	856.90	0.00	1116.64
34.90	1024.71	0.00	1181.00
35.00	1199.26	0.00	1242.78
35.10	1380.11	0.00	1301.07
35.20	1566.64	0.00	1354.96
35.30	1758.16	0.00	1403.52
35.40	1953.82	0.00	1445.85
35.50	2152.65	0.00	1481.06
35.60	2353.58	0.00	1508.30
35.70	2555.40	0.00	1526.73
35.80	2756.80	0.00	1535.61
35.90	2956.36	0.00	1534.21
36.00	3152.59	0.00	1521.89
36.10	3343.89	0.00	1498.11
36.20	3528.60	0.00	1462.37
36.30	3705.03	0.00	1414.31
36.40	3871.43	0.00	1353.64
36.50	4026.04	0.00	1280.19
36.60	4167.09	0.00	1193.90
36.70	4292.84	0.00	1094.84
36.80	4403.84	0.00	983.17
36.90	4501.60	0.00	859.20
37.00	4584.89	0.00	723.35
37.10	4652.50	0.00	576.18
37.20	4703.23	0.00	418.34
37.30	4735.96	0.00	250.62
37.40	4749.57	0.00	73.94
37.50	4743.05	0.00	-110.71
37.60	4715.42	0.00	-302.22
37.70	4665.80	0.00	-499.36
37.80	4593.41	0.00	-700.85
37.90	4497.55	0.00	-905.32
38.00	4377.66	0.00	-1111.33
38.10	4233.29	0.00	-1317.38
38.20	4064.14	0.00	-1521.93
38.30	3870.06	0.00	-1723.44
38.40	3651.06	0.00	-1920.30
38.50	3407.34	0.00	-2110.93
38.60	3139.28	0.00	-2293.77
38.70	2847.44	0.00	-2467.26
38.80	2532.61	0.00	-2629.88
38.90	2195.78	0.00	-2780.18
39.00	1838.18	0.00	-2916.77
39.10	1461.23	0.00	-3038.33
39.20	1066.59	0.00	-3143.64
39.30	656.16	0.00	-3231.58
39.40	232.02	0.00	-3301.16
39.50	-203.52	0.00	-3351.47
39.60	-647.94	0.00	-3381.80
39.70	-1098.56	0.00	-3391.51
39.80	-1552.51	0.00	-3380.18
39.90	-2006.78	0.00	-3347.48
40.00	-2458.26	0.00	-3293.28
40.10	-2903.71	0.00	-3217.59
40.20	-3339.84	0.00	-3120.61
40.30	-3763.33	0.00	-3002.66
40.40	-4170.85	0.00	-2864.25
40.50	-4559.11	0.00	-2706.05
40.60	-4924.88	0.00	-2528.88
40.70	-5265.06	0.00	-2333.70
40.80	-5576.68	0.00	-2121.63
40.90	-5856.96	0.00	-1893.91
41.00	-6103.32	0.00	-1651.90
41.10	-6313.44	0.00	-1397.11
41.20	-6485.28	0.00	-1131.11
41.30	-6617.10	0.00	-855.60
41.40	-6707.49	0.00	-572.33
41.50	-6755.39	0.00	-283.14
41.60	-6765.97	0.00	10.09
41.70	-6745.47	0.00	305.44
41.80	-6693.68	0.00	600.96
41.90	-6610.48	0.00	894.71
42.00	-6495.90	0.00	1184.73
42.10	-6350.04	0.00	1469.10
42.20	-6173.15	0.00	1745.92
42.30	-5965.60	0.00	2013.36
42.40	-5727.91	0.00	2269.64
42.50	-5460.75	0.00	2513.06
42.60	-5164.93	0.00	2742.00
42.70	-4841.45	0.00	2954.95
42.80	-4491.48	0.00	3150.51
42.90	-4116.36	0.00	3327.41
43.00	-3717.65	0.00	3484.50
43.10	-3297.06	0.00	3620.76
43.20	-2856.53	0.00	3735.34
43.30	-2398.17	0.00	3827.52
43.40	-1924.29	0.00	3896.74
43.50	-1437.37	0.00	3942.61
43.60	-940.09	0.00	3964.88
43.70	-435.25	0.00	3963.48
43.80	74.18	0.00	3938.48
43.90	585.13	0.00	3890.13
44.00	1094.42	0.00	3818.83
44.10	1598.80	0.00	3725.11
44.20	2094.97	0.00	3609.68
44.30	2579.63	0.00	3473.37
44.40	3049.49	0.00	3317.14
44.50	3501.30	0.00	3142.08
44.60	3931.91	0.00	2949.40
44.70	4338.28	0.00	2740.40
44.80	4717.53	0.00	2516.50
44.90	5066.95	0.00	2279.18
45.00	5384.05	0.00	2030.01
45.10	5666.56	0.00	1770.60
45.20	5912.52	0.00	1502.64
45.30	6120.22	0.00	1227.83
45.40	6288.28	0.00	947.90
45.50	6415.62	0.00	664.60
45.60	6501.51	0.00	379.67
45.70	6545.55	0.00	94.84
45.80	6547.71	0.00	-188.18
45.90	6509.28	0.00	-467.72
46.00	6439.42	0.00	-742.16
46.10	6340.57	0.00	-1009.92
46.20	6213.30	0.00	-1269.50
46.30	6058.26	0.00	-1519.49
46.40	5876.18	0.00	-1758.53
46.50	5667.86	0.00	-1985.39
46.60	5434.21	0.00	-2198.89
46.70	5176.21	0.00	-2398.00
46.80	4894.94	0.00	-2581.77
46.90	4591.58	0.00	-2749.37
47.00	4267.40	0.00	-2900.09
47.10	3923.80	0.00	-3033.34
47.20	3562.26	0.00	-3148.64
47.30	3184.37	0.00	-3245.62
47.40	2791.85	0.00	-3324.06
47.50	2386.48	0.00	-3383.82
47.60	1970.18	0.00	-3424.89
47.70	1544.94	0.00	-3447.39
47.80	1112.85	0.00	-3451.51
47.90	676.05	0.00	-3437.57
48.00	236.78	0.00	-3405.99
48.10	-202.69	0.00	-3357.26
48.20	-640.05	0.00	-3291.97
48.30	-1072.97	0.00	-3210.79
48.40	-1499.10	0.00	-3114.46
48.50	-1916.12	0.00	-3003.78
48.60	-2321.72	0.00	-2879.61
48.70	-2713.66	0.00	-2742.88
48.80	-3089.74	0.00	-2594.52
48.90	-3447.87	0.00	-2435.53
49.00	-3786.05	0.00	-2266.92
49.10	-4102.40	0.00	-2089.74
49.20	-4395.16	0.00	-1905.01
49.30	-4662.75	0.00	-1713.81
49.40	-4903.72	0.00	-1517.17
49.50	-5116.81	0.00	-1316.14
49.60	-5300.94	0.00	-1111.75
49.70	-5455.22	0.00	-905.01
49.80	-5578.95	0.00	-696.90
49.90	-5671.64	0.00	-488.39
50.00	-5733.00	0.00	-280.40
50.10	-5762.93	0.00	-73.81
50.20	-5762.13	0.00	130.53
50.30	-5737.48	0.00	331.80
50.40	-5691.17	0.00	529.24
50.50	-5623.53	0.00	722.12
50.60	-5534.91	0.00	909.78
50.70	-5425.69	0.00	1091.58
50.80	-5296.26	0.00	1266.94
50.90	-5147.03	0.00	1435.31
51.00	-4978.44	0.00	1596.21
51.10	-4790.94	0.00	1749.18
51.20	-4585.04	0.00	1893.80
51.30	-4361.25	0.00	2029.72
51.40	-4120.14	0.00	2156.59
51.50	-3862.33	0.00	2274.13
51.60	-3588.49	0.00	2382.07
51.70	-3299.33	0.00	2480.19
51.80	-2995.63	0.00	2568.28
51.90	-2678.24	0.00	2646.18
52.00	-2348.08	0.00	2713.74
52.10	-2006.13	0.00	2770.85
52.20	-1653.47	0.00	2817.41
52.30	-1291.24	0.00	2853.35
