Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-3018.62	0.00	-18643.04
0.10	-5157.92	0.00	-18370.66
0.20	-7309.81	0.00	-17849.55
0.30	-9437.48	0.00	-17079.17
0.40	-11502.70	0.00	-16063.58
0.50	-13466.61	0.00	-14811.58
0.60	-15290.72	0.00	-13336.64
0.70	-16937.84	0.00	-11656.86
0.80	-18373.21	0.00	-9794.72
0.90	-19565.47	0.00	-7776.78
1.00	-20487.65	0.00	-5633.22
1.10	-21118.10	0.00	-3397.35
1.20	-21441.24	0.00	-1104.96
1.30	-21448.15	0.00	1206.40
1.40	-21148.30	0.00	3498.20
1.50	-20589.40	0.00	5731.75
1.60	-19782.81	0.00	7869.08
1.70	-18739.57	0.00	9873.84
1.80	-17474.93	0.00	11712.11
1.90	-16008.27	0.00	13353.25
2.00	-14362.92	0.00	14770.64
2.10	-12565.91	0.00	15942.31
2.20	-10647.57	0.00	16851.49
2.30	-8641.03	0.00	17487.02
2.40	-6581.56	0.00	17843.58
2.50	-4505.85	0.00	17921.83
2.60	-2451.19	0.00	17728.30
2.70	-454.52	0.00	17275.23
2.80	1448.45	0.00	16580.15
2.90	3224.24	0.00	15665.43
3.00	4842.45	0.00	14557.63
3.10	6276.61	0.00	13286.79
3.20	7504.92	0.00	11885.65
3.30	8510.74	0.00	10388.81
3.40	9283.09	0.00	8831.87
3.50	9816.80	0.00	7250.55
3.60	10112.56	0.00	5679.92
3.70	10176.79	0.00	4153.54
3.80	10021.29	0.00	2702.83
3.90	9662.77	0.00	1356.36
4.00	9122.26	0.00	139.39
4.10	8424.41	0.00	-926.65
4.20	7596.73	0.00	-1824.41
4.30	6668.80	0.00	-2540.90
4.40	5671.45	0.00	-3067.62
4.50	4636.05	0.00	-3400.54
4.60	3593.72	0.00	-3540.12
4.70	2574.72	0.00	-3491.12
4.80	1607.81	0.00	-3262.39
4.90	719.74	0.00	-2866.63
5.00	-65.16	0.00	-2320.07
5.10	-725.43	0.00	-1642.06
5.20	-1242.71	0.00	-854.70
5.30	-1602.06	0.00	17.61
5.40	-1792.13	0.00	948.64
5.50	-1805.35	0.00	1910.85
5.60	-1638.02	0.00	2875.84
5.70	-1290.44	0.00	3814.94
5.80	-766.94	0.00	4699.72
5.90	-75.92	0.00	5502.54
6.00	770.24	0.00	6197.11
6.10	1755.21	0.00	6759.04
6.20	2858.89	0.00	7166.34
6.30	4057.70	0.00	7399.94
6.40	5324.84	0.00	7444.19
6.50	6630.77	0.00	7287.22
6.60	7943.72	0.00	6921.38
6.70	9230.95	0.00	6343.48
6.80	10467.39	0.00	5554.99
6.90	11625.61	0.00	4562.21
7.00	12676.96	0.00	3376.21
7.10	13594.22	0.00	2012.77
7.20	14352.10	0.00	492.14
7.30	14927.71	0.00	-1161.30
7.40	15301.08	0.00	-2919.46
7.50	15455.54	0.00	-4751.17
7.60	15378.13	0.00	-6622.74
7.70	15059.95	0.00	-8498.78
7.80	14496.45	0.00	-10342.94
7.90	13687.69	0.00	-12118.79
8.00	12638.51	0.00	-13790.65
8.10	11358.64	0.00	-15324.46
8.20	9862.70	0.00	-16688.61
8.30	8170.11	0.00	-17854.71
8.40	6304.88	0.00	-18798.29
8.50	4295.26	0.00	-19499.36
8.60	2173.27	0.00	-19942.95
8.70	-25.90	0.00	-20119.45
8.80	-2264.62	0.00	-20024.79
8.90	-4503.67	0.00	-19660.56
9.00	-6703.15	0.00	-19033.90
9.10	-8823.52	0.00	-18157.32
9.20	-10826.57	0.00	-17048.35
9.30	-12676.49	0.00	-15729.06
9.40	-14340.78	0.00	-14225.50
9.50	-15791.23	0.00	-12567.05
9.60	-17004.61	0.00	-10785.70
9.70	-17963.32	0.00	-8915.24
9.80	-18655.85	0.00	-6990.51
9.90	-19077.03	0.00	-5046.56
10.00	-19228.06	0.00	-3117.85
10.10	-19116.41	0.00	-1237.52
10.20	-18755.47	0.00	563.34
10.30	-18171.27	0.00	2256.37
10.40	-17418.47	0.00	3816.46
10.50	-16523.00	0.00	5222.31
10.60	-15508.59	0.00	6456.75
10.70	-14400.55	0.00	7507.10
10.80	-13225.36	0.00	8365.35
10.90	-12010.12	0.00	9028.21
11.00	-10782.08	0.00	9497.13
11.10	-9568.02	0.00	9778.16
11.20	-8393.68	0.00	9881.72
11.30	-7283.21	0.00	9822.27
11.40	-6258.56	0.00	9617.91
11.50	-5338.97	0.00	9289.86
11.60	-4540.44	0.00	8861.92
11.70	-3875.34	0.00	8359.82
11.80	-3352.07	0.00	7810.56
11.90	-2974.81	0.00	7241.72
12.00	-2743.45	0.00	6680.74
12.10	-2653.54	0.00	6154.22
12.20	-2696.48	0.00	5687.26
12.30	-2859.73	0.00	5302.82
12.40	-3127.18	0.00	5021.13
12.50	-3479.63	0.00	4859.25
12.60	-3895.27	0.00	4830.58
12.70	-4350.31	0.00	4944.67
12.80	-4819.60	0.00	5206.93
12.90	-5277.22	0.00	5618.58
13.00	-5697.16	0.00	6176.68
13.10	-6053.86	0.00	6874.25
13.20	-6322.83	0.00	7700.53
13.30	-6481.06	0.00	8641.22
13.40	-6507.55	0.00	9678.94
13.50	-6383.63	0.00	10793.62
13.60	-6093.27	0.00	11962.99
13.70	-5623.38	0.00	13163.08
13.80	-4963.94	0.00	14368.69
13.90	-4108.20	0.00	15553.89
14.00	-3052.77	0.00	16692.50
14.10	-1797.71	0.00	17758.48
14.20	-346.62	0.00	18726.32
14.30	1293.39	0.00	19571.39
14.40	3111.60	0.00	20270.28
14.50	5093.70	0.00	20800.98
14.60	7221.77	0.00	21143.20
14.70	9474.34	0.00	21278.52
14.80	11826.42	0.00	21190.62
14.90	14249.59	0.00	20865.45
15.00	16712.19	0.00	20291.43
15.10	19179.53	0.00	19459.62
15.20	21614.23	0.00	18363.95
15.30	23976.61	0.00	17001.39
15.40	26225.23	0.00	15372.20
15.50	28317.53	0.00	13480.08
15.60	30210.63	0.00	11332.36
15.70	31877.18	0.00	8940.19
15.80	33381.60	0.00	6318.61
15.90	34719.90	0.00	3486.63
16.00	35870.96	0.00	467.19
16.10	36813.53	0.00	-2712.93
16.20	37526.29	0.00	-6023.29
16.30	37988.05	0.00	-9430.09
16.40	38178.06	0.00	-12896.53
16.50	38076.29	0.00	-16383.32
16.60	37663.96	0.00	-19849.23
16.70	36924.00	0.00	-23251.71
16.80	35841.65	0.00	-26547.63
16.90	34405.16	0.00	-29693.96
17.00	32606.40	0.00	-32648.55
17.10	30441.60	0.00	-35370.92
17.20	27911.99	0.00	-37822.88
17.30	25024.39	0.00	-39969.33
17.40	21791.75	0.00	-41778.76
17.50	18233.51	0.00	-43223.85
17.60	14375.82	0.00	-44281.87
17.70	10251.67	0.00	-44935.04
17.80	5900.68	0.00	-45170.74
17.90	1368.82	0.00	-44981.64
18.00	-3292.14	0.00	-44365.76
18.10	-8025.39	0.00	-43326.39
18.20	-12769.94	0.00	-41871.96
18.30	-17461.74	0.00	-40015.85
18.40	-22034.88	0.00	-37776.11
