Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-956.11	0.00	-6062.37
0.10	-2066.08	0.00	-5927.09
0.20	-3178.07	0.00	-5768.42
0.30	-4285.33	0.00	-5586.98
0.40	-5380.91	0.00	-5383.49
0.50	-6457.65	0.00	-5158.76
0.60	-7508.31	0.00	-4913.66
0.70	-8525.62	0.00	-4649.18
0.80	-9502.39	0.00	-4366.35
0.90	-10431.52	0.00	-4066.28
1.00	-11306.17	0.00	-3750.17
1.10	-12119.75	0.00	-3419.26
1.20	-12866.05	0.00	-3074.85
1.30	-13539.32	0.00	-2718.31
1.40	-14134.27	0.00	-2351.04
1.50	-14646.22	0.00	-1974.49
1.60	-15071.08	0.00	-1590.15
1.70	-15405.44	0.00	-1199.53
1.80	-15646.61	0.00	-804.18
1.90	-15792.64	0.00	-405.66
2.00	-15842.34	0.00	-5.53
2.10	-15828.59	0.00	394.62
2.20	-15786.37	0.00	793.21
2.30	-15715.26	0.00	1188.66
2.40	-15614.56	0.00	1579.43
2.50	-15483.29	0.00	1963.97
2.60	-15320.26	0.00	2340.75
2.70	-15124.05	0.00	2708.30
2.80	-14893.10	0.00	3065.16
2.90	-14625.71	0.00	3409.92
3.00	-14320.13	0.00	3741.22
3.10	-13974.55	0.00	4057.76
3.20	-13587.24	0.00	4358.28
3.30	-13156.53	0.00	4641.61
3.40	-12680.88	0.00	4906.61
3.50	-12158.99	0.00	5152.25
3.60	-11589.79	0.00	5377.56
3.70	-10972.53	0.00	5581.65
3.80	-10306.82	0.00	5763.71
3.90	-9592.68	0.00	5923.02
4.00	-8830.57	0.00	6058.95
4.10	-8021.46	0.00	6170.98
4.20	-7166.79	0.00	6258.64
4.30	-6268.57	0.00	6321.61
4.40	-5329.34	0.00	6359.63
4.50	-4352.19	0.00	6372.56
4.60	-3340.78	0.00	6360.33
4.70	-2299.30	0.00	6323.00
4.80	-1232.44	0.00	6260.72
4.90	-145.42	0.00	6173.73
5.00	956.11	0.00	6062.37
5.10	2066.08	0.00	5927.09
5.20	3178.07	0.00	5768.42
5.30	4285.33	0.00	5586.98
5.40	5380.91	0.00	5383.49
5.50	6457.65	0.00	5158.76
5.60	7508.31	0.00	4913.66
5.70	8525.62	0.00	4649.18
5.80	9502.39	0.00	4366.35
5.90	10431.52	0.00	4066.28
6.00	11306.17	0.00	3750.17
6.10	12119.75	0.00	3419.26
6.20	12866.05	0.00	3074.85
6.30	13539.32	0.00	2718.31
6.40	14134.27	0.00	2351.04
6.50	14646.22	0.00	1974.49
6.60	15071.08	0.00	1590.15
6.70	15405.44	0.00	1199.53
6.80	15646.61	0.00	804.18
6.90	15792.64	0.00	405.66
7.00	15842.34	0.00	5.53
7.10	15828.59	0.00	-394.62
7.20	15786.37	0.00	-793.21
7.30	15715.26	0.00	-1188.66
7.40	15614.56	0.00	-1579.43
7.50	15483.29	0.00	-1963.97
7.60	15320.26	0.00	-2340.75
7.70	15124.05	0.00	-2708.30
7.80	14893.10	0.00	-3065.16
7.90	14625.71	0.00	-3409.92
8.00	14320.13	0.00	-3741.22
8.10	13974.55	0.00	-4057.76
8.20	13587.24	0.00	-4358.28
8.30	13156.53	0.00	-4641.61
8.40	12680.88	0.00	-4906.61
8.50	12158.99	0.00	-5152.25
8.60	11589.79	0.00	-5377.56
8.70	10972.53	0.00	-5581.65
8.80	10306.82	0.00	-5763.71
8.90	9592.68	0.00	-5923.02
9.00	8830.57	0.00	-6058.95
9.10	8021.46	0.00	-6170.98
9.20	7166.79	0.00	-6258.64
9.30	6268.57	0.00	-6321.61
9.40	5329.34	0.00	-6359.63
9.50	4352.19	0.00	-6372.56
9.60	3340.78	0.00	-6360.33
9.70	2299.30	0.00	-6323.00
9.80	1232.44	0.00	-6260.72
9.90	145.42	0.00	-6173.73
10.00	-956.11	0.00	-6062.37
10.10	-2066.08	0.00	-5927.09
10.20	-3178.07	0.00	-5768.42
10.30	-4285.33	0.00	-5586.98
10.40	-5380.91	0.00	-5383.49
10.50	-6457.65	0.00	-5158.76
10.60	-7508.31	0.00	-4913.66
10.70	-8525.62	0.00	-4649.18
10.80	-9502.39	0.00	-4366.35
10.90	-10431.52	0.00	-4066.28
11.00	-11306.17	0.00	-3750.17
11.10	-12119.75	0.00	-3419.26
11.20	-12866.05	0.00	-3074.85
11.30	-13539.32	0.00	-2718.31
11.40	-14134.27	0.00	-2351.04
11.50	-14646.22	0.00	-1974.49
11.60	-15071.08	0.00	-1590.15
11.70	-15405.44	0.00	-1199.53
11.80	-15646.61	0.00	-804.18
11.90	-15792.64	0.00	-405.66
12.00	-15842.34	0.00	-5.53
12.10	-15828.59	0.00	394.62
12.20	-15786.37	0.00	793.21
12.30	-15715.26	0.00	1188.66
12.40	-15614.56	0.00	1579.43
12.50	-15483.29	0.00	1963.97
12.60	-15320.26	0.00	2340.75
12.70	-15124.05	0.00	2708.30
12.80	-14893.10	0.00	3065.16
12.90	-14625.71	0.00	3409.92
13.00	-14320.13	0.00	3741.22
13.10	-13974.55	0.00	4057.76
13.20	-13587.24	0.00	4358.28
13.30	-13156.53	0.00	4641.61
13.40	-12680.88	0.00	4906.61
13.50	-12158.99	0.00	5152.25
13.60	-11589.79	0.00	5377.56
13.70	-10972.53	0.00	5581.65
13.80	-10306.82	0.00	5763.71
13.90	-9592.68	0.00	5923.02
14.00	-8830.57	0.00	6058.95
14.10	-8021.46	0.00	6170.98
14.20	-7166.79	0.00	6258.64
14.30	-6268.57	0.00	6321.61
14.40	-5329.34	0.00	6359.63
14.50	-4352.19	0.00	6372.56
14.60	-3340.78	0.00	6360.33
14.70	-2299.30	0.00	6323.00
14.80	-1232.44	0.00	6260.72
14.90	-145.42	0.00	6173.73
