Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	72851.08	0.00	-77027.78
0.10	66779.39	0.00	-88590.19
0.20	58668.80	0.00	-99625.48
0.30	48547.72	0.00	-109752.30
0.40	36524.19	0.00	-118601.78
0.50	22782.49	0.00	-125835.47
0.60	7575.57	0.00	-131160.94
0.70	-8785.73	0.00	-134344.11
0.80	-25946.11	0.00	-135217.75
0.90	-43520.84	0.00	-133685.82
1.00	-61111.26	0.00	-129723.64
1.10	-78319.89	0.00	-123374.39
1.20	-94764.05	0.00	-114742.46
1.30	-110087.45	0.00	-103984.54
1.40	-123969.02	0.00	-91299.39
1.50	-136128.95	0.00	-76917.30
1.60	-146331.79	0.00	-61090.07
1.70	-154387.08	0.00	-44082.34
1.80	-160148.00	0.00	-26164.85
1.90	-163508.70	0.00	-7609.81
2.00	-164501.10	0.00	11311.46
2.10	-163326.39	0.00	30329.03
2.20	-159978.63	0.00	49173.23
2.30	-154454.40	0.00	67572.81
2.40	-146764.49	0.00	85252.92
2.50	-136937.98	0.00	101933.79
2.60	-125028.32	0.00	117330.83
2.70	-111120.79	0.00	131156.61
2.80	-95340.62	0.00	143125.29
2.90	-77860.72	0.00	152959.41
3.00	-58908.11	0.00	160399.05
3.10	-38768.15	0.00	165212.84
3.20	-17785.43	0.00	167210.29
3.30	3639.00	0.00	166254.45
3.40	25054.84	0.00	162274.04
3.50	45974.09	0.00	155273.98
3.60	65886.58	0.00	145343.35
3.70	84279.08	0.00	132659.95
3.80	100656.77	0.00	117490.80
3.90	114565.76	0.00	100188.22
4.00	125615.36	0.00	81181.31
4.10	133498.35	0.00	60963.15
4.20	138007.77	0.00	40074.29
4.30	139049.10	0.00	19083.12
4.40	136646.65	0.00	-1435.54
4.50	130943.82	0.00	-20922.78
4.60	122196.97	0.00	-38857.32
4.70	110765.52	0.00	-54775.70
4.80	97179.81	0.00	-68289.57
4.90	81951.88	0.00	-79099.34
5.00	65571.13	0.00	-87003.37
5.10	48548.85	0.00	-91902.43
5.20	31399.11	0.00	-93799.24
5.30	14619.85	0.00	-92793.33
5.40	-1324.79	0.00	-89071.80
5.50	-16020.01	0.00	-82896.57
5.60	-29112.91	0.00	-74589.12
5.70	-40321.52	0.00	-64513.80
5.80	-49439.85	0.00	-53060.51
5.90	-56339.02	0.00	-40628.16
6.00	-60964.54	0.00	-27609.33
6.10	-63330.28	0.00	-14377.37
6.20	-63509.84	0.00	-1276.00
6.30	-61626.13	0.00	11387.91
6.40	-57866.03	0.00	23348.56
6.50	-52428.87	0.00	34382.43
6.60	-45504.17	0.00	44307.01
6.70	-37285.82	0.00	52977.35
6.80	-27966.75	0.00	60281.20
6.90	-17735.62	0.00	66133.37
7.00	-6775.64	0.00	70469.93
7.10	4734.82	0.00	73242.96
7.20	16620.18	0.00	74416.20
7.30	28704.45	0.00	73962.23
7.40	40807.74	0.00	71861.21
7.50	52742.67	0.00	68101.35
7.60	64311.60	0.00	62681.08
7.70	75304.88	0.00	55612.50
7.80	85514.47	0.00	46926.07
7.90	94786.32	0.00	36675.77
8.00	102919.39	0.00	24944.50
8.10	109700.65	0.00	11848.99
8.20	114917.24	0.00	-2456.07
8.30	118362.57	0.00	-17775.38
8.40	119843.56	0.00	-33872.01
8.50	119188.83	0.00	-50468.48
8.60	116257.35	0.00	-67249.95
8.70	110947.25	0.00	-83869.69
8.80	103204.31	0.00	-99956.69
8.90	93029.61	0.00	-115125.13
9.00	80486.08	0.00	-128985.54
9.10	65703.19	0.00	-141157.12
9.20	48879.70	0.00	-151280.73
9.30	30283.75	0.00	-159032.07
9.40	10250.27	0.00	-164134.33
9.50	-10824.72	0.00	-166369.91
9.60	-32492.82	0.00	-165590.42
9.70	-54264.98	0.00	-161724.74
9.80	-75625.89	0.00	-154784.32
9.90	-96050.65	0.00	-144865.81
10.00	-115022.93	0.00	-132150.42
10.10	-132053.92	0.00	-116900.19
10.20	-146701.04	0.00	-99451.14
10.30	-158585.55	0.00	-80203.45
10.40	-167407.81	0.00	-59609.11
10.50	-172959.61	0.00	-38157.49
10.60	-175132.54	0.00	-16359.36
10.70	-173922.08	0.00	5269.84
10.80	-169597.50	0.00	26226.93
10.90	-162538.52	0.00	46037.24
11.00	-152976.32	0.00	64269.56
11.10	-141199.47	0.00	80549.12
11.20	-127545.23	0.00	94568.06
11.30	-112388.91	0.00	106093.05
11.40	-96132.15	0.00	114969.66
11.50	-79190.67	0.00	121123.64
11.60	-61981.73	0.00	124558.99
11.70	-44912.06	0.00	125353.28
11.80	-28366.56	0.00	123650.43
11.90	-12698.33	0.00	119651.70
12.00	1779.53	0.00	113605.34
12.10	14800.17	0.00	105795.57
12.20	26147.13	0.00	96531.60
12.30	35656.24	0.00	86137.12
12.40	43215.70	0.00	74940.85
12.50	48764.35	0.00	63268.39
12.60	52288.71	0.00	51435.70
12.70	53819.18	0.00	39744.06
12.80	53425.76	0.00	28476.58
12.90	51213.87	0.00	17895.86
13.00	47320.42	0.00	8242.67
13.10	41910.46	0.00	-264.99
13.20	35174.39	0.00	-7432.68
13.30	27325.76	0.00	-13090.53
13.40	18599.43	0.00	-17094.92
13.50	9249.76	0.00	-19330.76
13.60	-451.37	0.00	-19714.68
13.70	-10217.16	0.00	-18198.75
13.80	-19749.40	0.00	-14774.68
13.90	-28743.15	0.00	-9478.00
14.00	-36892.58	0.00	-2391.77
14.10	-43898.27	0.00	6350.72
14.20	-49475.49	0.00	16564.76
14.30	-53363.44	0.00	28015.05
14.40	-55334.94	0.00	40418.88
14.50	-55205.99	0.00	53451.88
14.60	-52844.74	0.00	66756.30
14.70	-48179.24	0.00	79951.73
14.80	-41203.21	0.00	92647.65
14.90	-31979.46	0.00	104457.47
15.00	-20640.44	0.00	115013.01
15.10	-7385.61	0.00	123978.84
15.20	7524.41	0.00	131065.27
15.30	23776.89	0.00	136039.46
15.40	41018.68	0.00	138733.53
15.50	58870.23	0.00	139049.42
15.60	76940.80	0.00	136959.79
15.70	94844.22	0.00	132505.21
15.80	112213.88	0.00	125787.53
15.90	128716.06	0.00	116960.02
16.00	144060.59	0.00	106215.13
16.10	158008.04	0.00	93770.47
16.20	170372.93	0.00	79854.42
16.30	181022.88	0.00	64692.26
16.40	190067.04	0.00	48493.97
16.50	197746.45	0.00	31444.66
16.60	204096.21	0.00	13698.40
16.70	209153.30	0.00	-4624.10
16.80	212944.26	0.00	-23433.76
16.90	215473.22	0.00	-42667.53
17.00	216712.35	0.00	-62279.34
17.10	216595.32	0.00	-82228.53
17.20	215014.68	0.00	-102466.61
17.30	211823.35	0.00	-122923.71
17.40	206840.45	0.00	-143495.81
17.50	199861.24	0.00	-164034.10
17.60	190670.67	0.00	-184337.51
17.70	179059.78	0.00	-204149.25
17.80	164844.11	0.00	-223157.99
17.90	147882.73	0.00	-241003.80
18.00	128096.82	0.00	-257288.91
18.10	105486.32	0.00	-271592.39
18.20	80143.54	0.00	-283488.37
18.30	52262.41	0.00	-292566.17
18.40	22142.51	0.00	-298451.44
18.50	-9812.77	0.00	-300826.53
18.60	-43104.27	0.00	-299449.00
18.70	-77151.15	0.00	-294166.67
18.80	-111310.43	0.00	-284928.40
18.90	-144901.05	0.00	-271789.69
19.00	-177230.86	0.00	-254912.67
19.10	-207625.13	0.00	-234560.60
19.20	-235454.40	0.00	-211087.06
19.30	-260160.04	0.00	-184920.72
19.40	-281275.65	0.00	-156546.65
19.50	-298442.95	0.00	-126485.43
19.60	-311421.23	0.00	-95271.52
19.70	-320089.78	0.00	-63432.16
19.80	-324443.68	0.00	-31468.37
19.90	-324583.41	0.00	161.10
20.00	-321061.65	0.00	31051.66
20.10	-315030.43	0.00	60860.32
20.20	-306751.36	0.00	89308.30
20.30	-296428.92	0.00	116179.05
20.40	-284246.81	0.00	141312.19
20.50	-270360.87	0.00	164594.14
20.60	-254895.44	0.00	185946.50
20.70	-237943.31	0.00	205313.37
20.80	-219569.46	0.00	222648.80
20.90	-199818.23	0.00	237905.58
21.00	-178723.27	0.00	251026.32
21.10	-156319.79	0.00	261937.70
21.20	-132657.97	0.00	270548.37
21.30	-107816.49	0.00	276750.67
21.40	-81915.08	0.00	280426.16
21.50	-55124.95	0.00	281454.33
21.60	-27676.01	0.00	279723.93
21.70	139.90	0.00	275145.99
21.80	27970.42	0.00	267667.30
21.90	55408.94	0.00	257283.42
22.00	82005.72	0.00	244050.02
22.10	107283.33	0.00	228091.58
22.20	130755.73	0.00	209606.66
22.30	151949.60	0.00	188869.20
22.40	170426.93	0.00	166225.54
22.50	185807.05	0.00	142087.19
22.60	197786.73	0.00	116919.70
22.70	206156.96	0.00	91228.09
22.80	210815.20	0.00	65539.71
22.90	211772.21	0.00	40385.48
23.00	209153.09	0.00	16280.46
23.10	203192.38	0.00	-6295.10
23.20	194223.70	0.00	-26913.27
23.30	182664.65	0.00	-45213.63
23.40	168997.99	0.00	-60915.29
23.50	153750.38	0.00	-73825.39
23.60	137469.98	0.00	-83843.56
23.70	120772.29	0.00	-90962.45
23.80	104276.42	0.00	-95264.30
23.90	88401.64	0.00	-96914.02
24.00	73521.53	0.00	-96149.25
24.10	59957.14	0.00	-93267.94
24.20	47968.14	0.00	-88614.37
24.30	37746.62	0.00	-82564.11
24.40	29413.88	0.00	-75508.81
24.50	23020.11	0.00	-67841.50
24.60	18546.92	0.00	-59942.87
24.70	15912.32	0.00	-52169.15
24.80	14977.95	0.00	-44841.86
24.90	15557.82	0.00	-38239.69
25.00	17428.18	0.00	-32592.67
25.10	20337.97	0.00	-28078.51
25.20	24019.24	0.00	-24821.14
25.30	28197.13	0.00	-22891.09
25.40	32599.16	0.00	-22307.69
25.50	36963.37	0.00	-23042.58
25.60	41045.22	0.00	-25024.35
25.70	44623.24	0.00	-28144.04
25.80	47503.33	0.00	-32261.11
25.90	49521.78	0.00	-37209.66
26.00	50547.26	0.00	-42804.75
26.10	50481.70	0.00	-48848.47
26.20	49260.48	0.00	-55135.80
26.30	46851.83	0.00	-61460.02
26.40	43255.82	0.00	-67617.64
26.50	38502.91	0.00	-73412.83
26.60	32652.23	0.00	-78661.39
26.70	25789.65	0.00	-83194.13
26.80	18025.67	0.00	-86859.87
26.90	9493.13	0.00	-89528.03
27.00	344.82	0.00	-91090.82
27.10	-9249.21	0.00	-91465.18
27.20	-19104.57	0.00	-90594.37
27.30	-29025.76	0.00	-88449.36
27.40	-38809.80	0.00	-85029.93
27.50	-48250.29	0.00	-80365.50
27.60	-57141.93	0.00	-74515.54
27.70	-65285.48	0.00	-67569.62
27.80	-72493.18	0.00	-59646.86
27.90	-78594.37	0.00	-50894.71
28.00	-83441.41	0.00	-41487.01
28.10	-86915.46	0.00	-31621.03
28.20	-88932.01	0.00	-21513.55
28.30	-89445.80	0.00	-11395.92
28.40	-88454.89	0.00	-1508.00
28.50	-86003.46	0.00	7908.90
28.60	-82183.08	0.00	16619.90
28.70	-77132.33	0.00	24405.12
28.80	-71034.25	0.00	31068.51
28.90	-64111.93	0.00	36446.72
29.00	-56621.88	0.00	40417.43
29.10	-48860.91	0.00	42906.71
29.20	-41135.59	0.00	43894.99
29.30	-33732.07	0.00	43421.02
29.40	-26930.11	0.00	41583.65
29.50	-20990.49	0.00	38540.73
29.60	-16142.04	0.00	34505.39
29.70	-12569.24	0.00	29739.18
29.80	-10401.04	0.00	24542.49
29.90	-9701.74	0.00	19242.42
30.00	-10464.56	0.00	14178.48
30.10	-12608.51	0.00	9686.85
30.20	-15978.90	0.00	6083.86
30.30	-20351.69	0.00	3649.50
30.40	-25441.63	0.00	2611.99
30.50	-30913.87	0.00	3134.06
30.60	-36398.54	0.00	5302.06
30.70	-41507.64	0.00	9118.30
30.80	-45853.42	0.00	14497.53
30.90	-49067.30	0.00	21267.56
31.00	-50818.51	0.00	29174.53
31.10	-50831.36	0.00	37892.34
31.20	-48900.52	0.00	47036.20
31.30	-44903.31	0.00	56179.43
31.40	-38808.51	0.00	64872.95
31.50	-30681.08	0.00	72666.25
31.60	-20682.51	0.00	79128.95
31.70	-9066.60	0.00	83871.68
31.80	3829.26	0.00	86565.29
31.90	17597.13	0.00	86957.24
32.00	31775.25	0.00	84884.49
32.10	45867.90	0.00	80281.88
32.20	59367.26	0.00	73185.98
32.30	71776.38	0.00	63733.84
32.40	82631.81	0.00	52157.00
32.50	91524.79	0.00	38771.04
32.60	98119.65	0.00	23961.17
32.70	102168.39	0.00	8164.93
32.80	103520.65	0.00	-8147.37
32.90	102128.35	0.00	-24493.09
33.00	98069.99	0.00	-40397.74
33.10	91578.43	0.00	-55414.26
33.20	82869.75	0.00	-69140.26
33.30	72213.34	0.00	-81232.27
33.40	59927.55	0.00	-91416.53
33.50	46364.72	0.00	-99495.68
33.60	31895.45	0.00	-105351.47
33.70	16892.82	0.00	-108943.21
33.80	1717.48	0.00	-110302.58
33.90	-13295.79	0.00	-109525.06
34.00	-27849.28	0.00	-106758.71
34.10	-41690.78	0.00	-102191.16
34.20	-54618.89	0.00	-96035.55
34.30	-66484.97	0.00	-88516.36
34.40	-77191.72	0.00	-79855.98
34.50	-86688.68	0.00	-70262.75
34.60	-94965.03	0.00	-59921.20
34.70	-102040.57	0.00	-48984.86
34.80	-108033.25	0.00	-37572.10
34.90	-113068.60	0.00	-25765.08
35.00	-117210.56	0.00	-13611.69
35.10	-120505.90	0.00	-1130.42
35.20	-122975.79	0.00	11682.45
35.30	-124609.62	0.00	24843.67
35.40	-125361.42	0.00	38372.64
35.50	-125149.09	0.00	52280.42
35.60	-123856.41	0.00	66558.94
35.70	-121337.93	0.00	81171.07
35.80	-117426.33	0.00	96042.24
35.90	-111942.10	0.00	111054.17
