Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-40.55	0.00	-482.44
0.10	-498.73	0.00	-470.12
0.20	-959.61	0.00	-455.94
0.30	-1419.98	0.00	-439.97
0.40	-1876.50	0.00	-422.26
0.50	-2325.75	0.00	-402.88
0.60	-2764.25	0.00	-381.92
0.70	-3188.53	0.00	-359.44
0.80	-3595.13	0.00	-335.55
0.90	-3980.69	0.00	-310.34
1.00	-4341.95	0.00	-283.89
1.10	-4675.83	0.00	-256.33
1.20	-4979.41	0.00	-227.76
1.30	-5250.04	0.00	-198.29
1.40	-5485.30	0.00	-168.03
1.50	-5683.10	0.00	-137.11
1.60	-5841.64	0.00	-105.66
1.70	-5959.50	0.00	-73.78
1.80	-6035.59	0.00	-41.61
1.90	-6069.22	0.00	-9.28
2.00	-6069.68	0.00	23.09
2.10	-6063.39	0.00	55.36
2.20	-6051.68	0.00	87.42
2.30	-6034.08	0.00	119.14
2.40	-6009.99	0.00	150.38
2.50	-5978.60	0.00	181.03
2.60	-5938.95	0.00	210.96
2.70	-5889.95	0.00	240.07
2.80	-5830.40	0.00	268.22
2.90	-5759.02	0.00	295.32
3.00	-5674.46	0.00	321.25
3.10	-5575.36	0.00	345.91
3.20	-5460.35	0.00	369.21
3.30	-5328.13	0.00	391.05
3.40	-5177.45	0.00	411.35
3.50	-5007.17	0.00	430.02
3.60	-4816.29	0.00	447.00
3.70	-4603.99	0.00	462.22
3.80	-4369.64	0.00	475.60
3.90	-4112.81	0.00	487.12
4.00	-3833.36	0.00	496.71
4.10	-3531.37	0.00	504.34
4.20	-3207.23	0.00	509.97
4.30	-2861.61	0.00	513.60
4.40	-2495.48	0.00	515.20
4.50	-2110.11	0.00	514.77
4.60	-1707.06	0.00	512.30
4.70	-1288.21	0.00	507.81
4.80	-855.68	0.00	501.32
4.90	-411.88	0.00	492.85
5.00	40.55	0.00	482.44
5.10	498.73	0.00	470.12
5.20	959.61	0.00	455.94
5.30	1419.98	0.00	439.97
5.40	1876.50	0.00	422.26
5.50	2325.75	0.00	402.88
5.60	2764.25	0.00	381.92
5.70	3188.53	0.00	359.44
5.80	3595.13	0.00	335.55
5.90	3980.69	0.00	310.34
6.00	4341.95	0.00	283.89
6.10	4675.83	0.00	256.33
6.20	4979.41	0.00	227.76
6.30	5250.04	0.00	198.29
6.40	5485.30	0.00	168.03
6.50	5683.10	0.00	137.11
6.60	5841.64	0.00	105.66
6.70	5959.50	0.00	73.78
6.80	6035.59	0.00	41.61
6.90	6069.22	0.00	9.28
7.00	6069.68	0.00	-23.09
7.10	6063.39	0.00	-55.36
7.20	6051.68	0.00	-87.42
7.30	6034.08	0.00	-119.14
7.40	6009.99	0.00	-150.38
7.50	5978.60	0.00	-181.03
7.60	5938.95	0.00	-210.96
7.70	5889.95	0.00	-240.07
7.80	5830.40	0.00	-268.22
7.90	5759.02	0.00	-295.32
8.00	5674.46	0.00	-321.25
8.10	5575.36	0.00	-345.91
