22.1600	526900.00
22.2000	446500.00
22.2400	378500.00
22.2800	343600.00
22.3200	344800.00
22.3600	379100.00
22.4000	446300.00
22.4400	520600.00
22.4800	585400.00
22.5200	630900.00
22.5600	642500.00
22.6000	611900.00
22.6400	560200.00
22.6800	494400.00
22.7200	435800.00
22.7600	383200.00
22.8000	352900.00
22.8400	362900.00
22.8800	380000.00
22.9200	401600.00
22.9600	433100.00
23.0000	462000.00
23.0400	473400.00
23.0800	471100.00
23.1200	461600.00
23.1600	443500.00
23.2000	418600.00
23.2400	399900.00
23.2800	375400.00
23.3200	337800.00
23.3600	315100.00
23.4000	313500.00
23.4400	325400.00
23.4800	357900.00
23.5200	412000.00
23.5600	466400.00
23.6000	535300.00
23.6400	594300.00
23.6800	643900.00
23.7200	687400.00
23.7600	691700.00
23.8000	682000.00
23.8400	646100.00
23.8800	593100.00
23.9200	550200.00
23.9600	529100.00
24.0000	533500.00
24.0400	572400.00
24.0800	646900.00
24.1200	749100.00
24.1600	852200.00
24.2000	934000.00
24.2400	992400.00
24.2800	1018000.00
24.3200	1002000.00
24.3600	940700.00
24.4000	857700.00
24.4400	768200.00
24.4800	704900.00
24.5200	671800.00
24.5600	671300.00
24.6000	697400.00
24.6400	753200.00
24.6800	825400.00
24.7200	885500.00
24.7600	936800.00
24.8000	959500.00
24.8400	959300.00
24.8800	938200.00
24.9200	883200.00
24.9600	813200.00
25.0000	724700.00
25.0400	624900.00
25.0800	544700.00
25.1200	521300.00
25.1600	549500.00
25.2000	618800.00
25.2400	709600.00
25.2800	802700.00
25.3200	887900.00
25.3600	947100.00
25.4000	953300.00
25.4400	921400.00
25.4800	865500.00
25.5200	783700.00
25.5600	704500.00
25.6000	646300.00
25.6400	599800.00
25.6800	576900.00
25.7200	595500.00
25.7600	633000.00
25.8000	690400.00
25.8400	759300.00
25.8800	834400.00
25.9200	912400.00
25.9600	959000.00
26.0000	959200.00
26.0400	912700.00
26.0800	824800.00
26.1200	706000.00
26.1600	578200.00
26.2000	476700.00
26.2400	411700.00
26.2800	393100.00
26.3200	413900.00
26.3600	474900.00
26.4000	554800.00
26.4400	637700.00
26.4800	712000.00
26.5200	764500.00
26.5600	788600.00
26.6000	769900.00
26.6400	697200.00
26.6800	598000.00
26.7200	503900.00
26.7600	431600.00
26.8000	411400.00
26.8400	430600.00
26.8800	489400.00
26.9200	557700.00
26.9600	648800.00
27.0000	736200.00
27.0400	799600.00
27.0800	831100.00
27.1200	818400.00
27.1600	777500.00
27.2000	716100.00
27.2400	655700.00
27.2800	610800.00
27.3200	582600.00
27.3600	585400.00
27.4000	627800.00
27.4400	696500.00
27.4800	785800.00
27.5200	884900.00
27.5600	967900.00
27.6000	1034000.00
27.6400	1064000.00
27.6800	1042000.00
27.7200	976200.00
27.7600	899000.00
27.8000	814800.00
27.8400	736600.00
27.8800	689200.00
27.9200	669300.00
27.9600	683900.00
28.0000	734700.00
28.0400	794100.00
28.0800	852200.00
28.1200	896800.00
28.1600	916600.00
28.2000	921300.00
28.2400	908300.00
28.2800	870700.00
28.3200	816600.00
28.3600	747200.00
28.4000	677600.00
28.4400	623500.00
28.4800	600600.00
28.5200	601500.00
28.5600	627900.00
28.6000	672800.00
28.6400	726600.00
28.6800	796100.00
28.7200	840800.00
28.7600	846000.00
28.8000	828700.00
28.8400	793300.00
28.8800	745900.00
28.9200	697200.00
28.9600	652000.00
29.0000	628000.00
29.0400	626500.00
29.0800	653000.00
29.1200	695100.00
29.1600	757000.00
29.2000	813700.00
29.2400	844100.00
29.2800	842200.00
29.3200	806200.00
29.3600	744800.00
29.4000	674400.00
29.4400	594200.00
