Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	145.09	0.00	-107.06
0.10	67.05	0.00	-104.43
0.20	-10.00	0.00	-101.43
0.30	-85.76	0.00	-98.09
0.40	-159.90	0.00	-94.42
0.50	-232.12	0.00	-90.43
0.60	-302.11	0.00	-86.15
0.70	-369.55	0.00	-81.58
0.80	-434.17	0.00	-76.75
0.90	-495.68	0.00	-71.67
1.00	-553.80	0.00	-66.37
1.10	-608.27	0.00	-60.85
1.20	-658.87	0.00	-55.14
1.30	-705.35	0.00	-49.26
1.40	-747.52	0.00	-43.23
1.50	-785.19	0.00	-37.08
1.60	-818.21	0.00	-30.82
1.70	-846.44	0.00	-24.48
1.80	-869.78	0.00	-18.09
1.90	-888.13	0.00	-11.66
2.00	-901.44	0.00	-5.23
2.10	-909.69	0.00	1.18
2.20	-912.87	0.00	7.55
2.30	-911.03	0.00	13.84
2.40	-904.20	0.00	20.04
2.50	-892.49	0.00	26.11
2.60	-876.00	0.00	32.03
2.70	-855.05	0.00	37.77
2.80	-830.33	0.00	43.31
2.90	-801.99	0.00	48.62
3.00	-770.15	0.00	53.69
3.10	-734.97	0.00	58.48
3.20	-696.59	0.00	62.98
3.30	-655.19	0.00	67.16
3.40	-610.94	0.00	71.02
3.50	-564.03	0.00	74.52
3.60	-514.66	0.00	77.65
3.70	-463.06	0.00	80.41
3.80	-409.44	0.00	82.78
3.90	-354.05	0.00	84.74
4.00	-297.14	0.00	86.30
4.10	-238.96	0.00	87.44
4.20	-179.79	0.00	88.16
4.30	-119.90	0.00	88.47
4.40	-59.58	0.00	88.35
4.50	0.87	0.00	87.82
4.60	61.16	0.00	86.87
4.70	120.99	0.00	85.52
4.80	180.06	0.00	83.77
4.90	238.05	0.00	81.63
5.00	294.67	0.00	79.11
5.10	349.62	0.00	76.23
5.20	402.60	0.00	73.00
5.30	453.32	0.00	69.44
5.40	501.50	0.00	65.57
5.50	546.87	0.00	61.40
5.60	589.18	0.00	56.95
5.70	628.18	0.00	52.25
5.80	663.65	0.00	47.31
5.90	695.38	0.00	42.16
6.00	723.17	0.00	36.82
6.10	746.86	0.00	31.32
6.20	766.29	0.00	25.67
6.30	781.36	0.00	19.90
6.40	791.96	0.00	14.03
6.50	798.50	0.00	8.10
6.60	801.08	0.00	2.11
6.70	799.68	0.00	-3.90
6.80	794.29	0.00	-9.91
6.90	784.91	0.00	-15.89
7.00	771.53	0.00	-21.83
7.10	754.19	0.00	-27.70
7.20	732.90	0.00	-33.48
7.30	707.73	0.00	-39.15
7.40	678.72	0.00	-44.67
