Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	2910.25	0.00	-1351.44
0.10	2411.92	0.00	-1336.63
0.20	1913.98	0.00	-1316.95
0.30	1418.39	0.00	-1292.63
0.40	927.08	0.00	-1263.90
0.50	441.96	0.00	-1230.98
0.60	-35.11	0.00	-1194.11
0.70	-502.31	0.00	-1153.50
0.80	-957.86	0.00	-1109.39
0.90	-1400.07	0.00	-1061.97
1.00	-1827.27	0.00	-1011.48
1.10	-2237.88	0.00	-958.13
1.20	-2630.38	0.00	-902.12
1.30	-3003.34	0.00	-843.67
1.40	-3355.40	0.00	-782.98
1.50	-3685.30	0.00	-720.27
1.60	-3991.86	0.00	-655.73
1.70	-4274.02	0.00	-589.58
1.80	-4530.79	0.00	-522.03
1.90	-4761.33	0.00	-453.29
2.00	-4964.89	0.00	-383.57
2.10	-5140.83	0.00	-313.10
2.20	-5288.65	0.00	-242.10
2.30	-5407.97	0.00	-170.79
2.40	-5498.52	0.00	-99.41
2.50	-5560.19	0.00	-28.19
2.60	-5592.97	0.00	42.61
2.70	-5597.00	0.00	112.77
2.80	-5572.55	0.00	182.02
2.90	-5520.00	0.00	250.11
3.00	-5439.90	0.00	316.80
3.10	-5332.89	0.00	381.81
3.20	-5200.38	0.00	444.90
3.30	-5044.57	0.00	505.81
3.40	-4866.34	0.00	564.29
3.50	-4666.57	0.00	620.09
3.60	-4446.27	0.00	672.96
3.70	-4206.49	0.00	722.68
3.80	-3948.39	0.00	769.01
3.90	-3673.18	0.00	811.74
4.00	-3382.17	0.00	850.68
4.10	-3076.71	0.00	885.63
4.20	-2758.26	0.00	916.42
4.30	-2428.30	0.00	942.91
4.40	-2088.41	0.00	964.95
4.50	-1740.18	0.00	982.44
4.60	-1385.28	0.00	995.28
4.70	-1025.43	0.00	1003.41
4.80	-662.34	0.00	1006.79
4.90	-297.80	0.00	1005.38
5.00	66.43	0.00	999.19
5.10	428.53	0.00	988.26
5.20	786.73	0.00	972.63
5.30	1139.22	0.00	952.38
5.40	1484.24	0.00	927.61
5.50	1820.03	0.00	898.45
5.60	2144.90	0.00	865.03
5.70	2457.16	0.00	827.53
5.80	2755.22	0.00	786.13
5.90	3037.53	0.00	741.04
6.00	3302.60	0.00	692.48
6.10	3549.05	0.00	640.68
6.20	3775.58	0.00	585.91
6.30	3980.98	0.00	528.42
6.40	4164.16	0.00	468.48
6.50	4324.11	0.00	406.39
6.60	4459.97	0.00	342.43
6.70	4571.00	0.00	276.89
6.80	4656.55	0.00	210.08
6.90	4716.15	0.00	142.30
7.00	4750.25	0.00	73.84
7.10	4759.50	0.00	5.01
7.20	4743.78	0.00	-63.89
7.30	4703.10	0.00	-132.57
7.40	4637.55	0.00	-200.74
7.50	4547.32	0.00	-268.12
7.60	4432.70	0.00	-334.42
7.70	4294.05	0.00	-399.39
7.80	4131.87	0.00	-462.75
7.90	3946.71	0.00	-524.25
8.00	3739.24	0.00	-583.65
8.10	3510.22	0.00	-640.71
8.20	3260.48	0.00	-695.21
8.30	2990.96	0.00	-746.93
8.40	2702.68	0.00	-795.67
8.50	2396.75	0.00	-841.23
8.60	2074.38	0.00	-883.42
8.70	1736.83	0.00	-922.07
8.80	1385.47	0.00	-957.02
8.90	1021.74	0.00	-988.12
9.00	647.16	0.00	-1015.21
9.10	263.30	0.00	-1038.17
9.20	-128.17	0.00	-1056.88
9.30	-525.54	0.00	-1071.23
9.40	-927.01	0.00	-1081.11
9.50	-1330.78	0.00	-1086.46
9.60	-1734.94	0.00	-1087.18
9.70	-2137.59	0.00	-1083.23
9.80	-2536.77	0.00	-1074.56
9.90	-2930.50	0.00	-1061.13
10.00	-3316.78	0.00	-1042.93
10.10	-3693.62	0.00	-1019.96
10.20	-4059.00	0.00	-992.23
10.30	-4410.95	0.00	-959.78
10.40	-4747.49	0.00	-922.66
10.50	-5066.68	0.00	-880.93
10.60	-5366.64	0.00	-834.68
10.70	-5645.53	0.00	-784.02
10.80	-5901.59	0.00	-729.08
10.90	-6133.12	0.00	-669.99
11.00	-6338.53	0.00	-606.94
11.10	-6516.32	0.00	-540.10
11.20	-6666.37	0.00	-469.68
11.30	-6789.51	0.00	-395.92
11.40	-6884.80	0.00	-319.07
11.50	-6951.35	0.00	-239.39
11.60	-6988.37	0.00	-157.18
11.70	-6995.15	0.00	-72.74
11.80	-6971.09	0.00	13.60
11.90	-6915.67	0.00	101.49
12.00	-6828.49	0.00	190.58
12.10	-6709.28	0.00	280.49
12.20	-6557.85	0.00	370.84
12.30	-6374.15	0.00	461.22
12.40	-6158.26	0.00	551.23
12.50	-5910.38	0.00	640.45
12.60	-5630.87	0.00	728.46
12.70	-5320.20	0.00	814.83
12.80	-4979.01	0.00	899.13
12.90	-4608.07	0.00	980.93
13.00	-4208.33	0.00	1059.81
13.10	-3780.88	0.00	1135.35
13.20	-3326.96	0.00	1207.13
13.30	-2848.00	0.00	1274.73
13.40	-2345.56	0.00	1337.78
13.50	-1821.38	0.00	1395.88
13.60	-1277.36	0.00	1448.67
13.70	-715.56	0.00	1495.80
13.80	-138.18	0.00	1536.94
13.90	452.42	0.00	1571.77
14.00	1053.73	0.00	1600.01
14.10	1663.12	0.00	1621.41
14.20	2277.81	0.00	1635.71
14.30	2894.93	0.00	1642.73
14.40	3511.49	0.00	1642.27
14.50	4124.42	0.00	1634.19
14.60	4730.57	0.00	1618.37
14.70	5326.72	0.00	1594.74
14.80	5909.62	0.00	1563.24
14.90	6476.01	0.00	1523.87
15.00	7022.61	0.00	1476.64
15.10	7546.17	0.00	1421.62
15.20	8043.46	0.00	1358.90
15.30	8511.34	0.00	1288.62
15.40	8946.73	0.00	1210.95
15.50	9346.69	0.00	1126.11
15.60	9708.39	0.00	1034.35
15.70	10029.15	0.00	935.94
15.80	10306.48	0.00	831.24
15.90	10538.08	0.00	720.59
16.00	10722.62	0.00	604.40
16.10	10864.77	0.00	483.12
16.20	10964.63	0.00	357.21
16.30	11021.06	0.00	227.20
16.40	11033.00	0.00	93.62
16.50	10999.55	0.00	-42.94
16.60	10919.96	0.00	-181.88
16.70	10793.60	0.00	-322.57
16.80	10620.03	0.00	-464.34
16.90	10398.95	0.00	-606.51
17.00	10130.27	0.00	-748.37
17.10	9814.05	0.00	-889.20
17.20	9450.58	0.00	-1028.26
17.30	9040.35	0.00	-1164.81
17.40	8584.06	0.00	-1298.08
17.50	8082.65	0.00	-1427.31
17.60	7537.30	0.00	-1551.76
17.70	6949.44	0.00	-1670.67
17.80	6320.75	0.00	-1783.30
17.90	5653.16	0.00	-1888.93
18.00	4948.90	0.00	-1986.84
18.10	4210.44	0.00	-2076.37
18.20	3440.53	0.00	-2156.86
18.30	2642.20	0.00	-2227.69
18.40	1818.73	0.00	-2288.30
18.50	973.66	0.00	-2338.15
18.60	110.78	0.00	-2376.78
18.70	-765.88	0.00	-2403.75
18.80	-1652.08	0.00	-2418.71
18.90	-2543.39	0.00	-2421.35
19.00	-3435.20	0.00	-2411.46
19.10	-4322.74	0.00	-2388.85
19.20	-5201.14	0.00	-2353.46
19.30	-6065.43	0.00	-2305.27
19.40	-6910.60	0.00	-2244.36
19.50	-7731.62	0.00	-2170.86
19.60	-8523.48	0.00	-2085.01
19.70	-9281.25	0.00	-1987.14
19.80	-10000.09	0.00	-1877.62
19.90	-10675.32	0.00	-1756.94
20.00	-11302.45	0.00	-1625.64
20.10	-11877.22	0.00	-1484.36
20.20	-12395.64	0.00	-1333.81
20.30	-12854.06	0.00	-1174.74
20.40	-13249.15	0.00	-1008.01
20.50	-13577.97	0.00	-834.51
20.60	-13838.00	0.00	-655.20
20.70	-14027.17	0.00	-471.07
20.80	-14143.87	0.00	-283.17
20.90	-14192.24	0.00	-92.59
21.00	-14181.27	0.00	99.57
21.10	-14110.86	0.00	292.18
21.20	-13980.97	0.00	484.10
21.30	-13791.76	0.00	674.18
21.40	-13543.65	0.00	861.29
21.50	-13237.28	0.00	1044.28
21.60	-12873.57	0.00	1222.06
21.70	-12453.66	0.00	1393.56
21.80	-11978.96	0.00	1557.72
21.90	-11451.14	0.00	1713.55
22.00	-10872.12	0.00	1860.12
22.10	-10244.11	0.00	1996.54
22.20	-9569.56	0.00	2121.99
22.30	-8851.19	0.00	2235.74
22.40	-8092.01	0.00	2337.12
22.50	-7295.24	0.00	2425.54
22.60	-6464.37	0.00	2500.52
22.70	-5603.14	0.00	2561.66
22.80	-4715.48	0.00	2608.64
22.90	-3805.57	0.00	2641.24
23.00	-2877.74	0.00	2659.36
23.10	-1936.52	0.00	2662.98
23.20	-986.55	0.00	2652.16
23.30	-32.60	0.00	2627.08
23.40	920.46	0.00	2588.01
23.50	1867.73	0.00	2535.30
23.60	2804.27	0.00	2469.38
23.70	3725.18	0.00	2390.79
23.80	4625.58	0.00	2300.13
23.90	5500.70	0.00	2198.07
24.00	6345.89	0.00	2085.35
24.10	7156.66	0.00	1962.77
24.20	7928.72	0.00	1831.18
24.30	8658.01	0.00	1691.50
24.40	9340.74	0.00	1544.64
24.50	9973.41	0.00	1391.59
24.60	10552.86	0.00	1233.33
24.70	11076.26	0.00	1070.89
24.80	11541.17	0.00	905.26
24.90	11945.53	0.00	737.48
25.00	12287.68	0.00	568.56
25.10	12566.40	0.00	399.50
25.20	12780.86	0.00	231.26
25.30	12930.68	0.00	64.81
25.40	13015.89	0.00	-98.94
25.50	13036.94	0.00	-259.11
25.60	12994.69	0.00	-414.86
25.70	12890.37	0.00	-565.42
25.80	12731.86	0.00	-710.04
25.90	12526.85	0.00	-848.05
26.00	12276.94	0.00	-978.84
26.10	11983.91	0.00	-1101.84
26.20	11649.62	0.00	-1216.57
26.30	11276.09	0.00	-1322.61
26.40	10865.41	0.00	-1419.59
26.50	10419.79	0.00	-1507.23
26.60	9941.53	0.00	-1585.29
26.70	9433.03	0.00	-1653.61
26.80	8896.75	0.00	-1712.11
26.90	8335.23	0.00	-1760.75
27.00	7751.07	0.00	-1799.54
27.10	7146.92	0.00	-1828.59
27.20	6525.47	0.00	-1848.02
27.30	5889.46	0.00	-1858.04
27.40	5241.65	0.00	-1858.88
27.50	4584.79	0.00	-1850.84
27.60	3921.66	0.00	-1834.24
27.70	3255.02	0.00	-1809.45
27.80	2587.59	0.00	-1776.88
27.90	1922.09	0.00	-1736.96
28.00	1261.17	0.00	-1690.14
28.10	607.41	0.00	-1636.92
28.20	-36.65	0.00	-1577.79
28.30	-668.59	0.00	-1513.27
28.40	-1286.05	0.00	-1443.90
28.50	-1886.80	0.00	-1370.20
28.60	-2468.73	0.00	-1292.72
28.70	-3029.85	0.00	-1212.00
28.80	-3568.31	0.00	-1128.58
28.90	-4082.41	0.00	-1042.99
29.00	-4570.60	0.00	-955.76
29.10	-5031.49	0.00	-867.41
29.20	-5463.86	0.00	-778.44
29.30	-5866.65	0.00	-689.33
29.40	-6239.00	0.00	-600.57
29.50	-6580.19	0.00	-512.59
29.60	-6889.69	0.00	-425.83
29.70	-7167.15	0.00	-340.69
29.80	-7412.38	0.00	-257.56
29.90	-7625.38	0.00	-176.79
30.00	-7806.27	0.00	-98.71
30.10	-7955.38	0.00	-23.63
30.20	-8073.14	0.00	48.17
30.30	-8160.17	0.00	116.46
30.40	-8217.18	0.00	181.02
30.50	-8245.05	0.00	241.66
30.60	-8244.72	0.00	298.22
30.70	-8217.28	0.00	350.58
30.80	-8163.89	0.00	398.65
30.90	-8085.79	0.00	442.35
31.00	-7984.29	0.00	481.67
31.10	-7860.83	0.00	516.58
31.20	-7719.76	0.00	547.12
31.30	-7563.85	0.00	573.34
31.40	-7394.28	0.00	595.32
31.50	-7212.18	0.00	613.17
31.60	-7018.66	0.00	627.02
31.70	-6814.82	0.00	637.04
31.80	-6601.70	0.00	643.42
31.90	-6380.29	0.00	646.35
32.00	-6151.56	0.00	646.06
32.10	-5916.38	0.00	642.81
32.20	-5675.62	0.00	636.86
32.30	-5430.05	0.00	628.48
32.40	-5180.38	0.00	617.98
32.50	-4927.27	0.00	605.65
32.60	-4671.30	0.00	591.82
32.70	-4412.98	0.00	576.80
32.80	-4152.75	0.00	560.91
32.90	-3890.98	0.00	544.49
33.00	-3627.96	0.00	527.85
33.10	-3363.93	0.00	511.32
33.20	-3099.02	0.00	495.21
33.30	-2833.35	0.00	479.82
33.40	-2566.92	0.00	465.45
33.50	-2299.70	0.00	452.36
33.60	-2031.62	0.00	440.82
33.70	-1762.52	0.00	431.06
33.80	-1492.22	0.00	423.28
33.90	-1220.50	0.00	417.68
34.00	-947.12	0.00	414.41
34.10	-671.79	0.00	413.59
34.20	-394.24	0.00	415.32
34.30	-114.17	0.00	419.66
34.40	168.70	0.00	426.61
34.50	454.63	0.00	436.18
34.60	743.88	0.00	448.30
34.70	1036.64	0.00	462.87
34.80	1333.09	0.00	479.78
34.90	1633.32	0.00	498.84
35.00	1937.37	0.00	519.84
35.10	2245.20	0.00	542.54
35.20	2556.69	0.00	566.65
35.30	2871.63	0.00	591.85
35.40	3189.69	0.00	617.79
35.50	3510.44	0.00	644.10
35.60	3833.33	0.00	670.35
35.70	4157.70	0.00	696.13
35.80	4482.75	0.00	720.98
35.90	4807.56	0.00	744.43
36.00	5131.08	0.00	766.00
36.10	5452.12	0.00	785.20
36.20	5769.39	0.00	801.54
36.30	6081.43	0.00	814.55
36.40	6386.71	0.00	823.73
36.50	6683.55	0.00	828.62
36.60	6970.20	0.00	828.77
36.70	7244.78	0.00	823.76
36.80	7505.36	0.00	813.19
36.90	7749.93	0.00	796.70
37.00	7976.44	0.00	773.97
37.10	8182.80	0.00	744.72
37.20	8366.88	0.00	708.72
37.30	8527.44	0.00	665.80
37.40	8666.54	0.00	615.83
37.50	8782.91	0.00	558.76
37.60	8874.78	0.00	494.58
37.70	8940.38	0.00	423.38
37.80	8978.00	0.00	345.28
37.90	8985.94	0.00	260.50
38.00	8962.60	0.00	169.32
38.10	8906.44	0.00	72.07
38.20	8816.03	0.00	-30.82
38.30	8690.05	0.00	-138.87
38.40	8527.32	0.00	-251.54
38.50	8326.81	0.00	-368.19
38.60	8087.66	0.00	-488.17
38.70	7809.18	0.00	-610.75
38.80	7490.90	0.00	-735.13
38.90	7132.58	0.00	-860.50
39.00	6734.21	0.00	-985.99
39.10	6296.01	0.00	-1110.69
39.20	5818.51	0.00	-1233.69
39.30	5302.49	0.00	-1354.02
39.40	4749.02	0.00	-1470.74
39.50	4159.49	0.00	-1582.88
39.60	3535.58	0.00	-1689.48
39.70	2879.30	0.00	-1789.60
39.80	2192.96	0.00	-1882.31
39.90	1479.19	0.00	-1966.71
40.00	740.94	0.00	-2041.96
40.10	-18.56	0.00	-2107.23
40.20	-795.76	0.00	-2161.77
40.30	-1586.84	0.00	-2204.90
40.40	-2387.72	0.00	-2235.97
40.50	-3194.10	0.00	-2254.45
40.60	-4001.43	0.00	-2259.86
40.70	-4804.99	0.00	-2251.83
40.80	-5599.92	0.00	-2230.06
40.90	-6381.23	0.00	-2194.37
41.00	-7143.85	0.00	-2144.67
41.10	-7882.68	0.00	-2080.96
41.20	-8592.62	0.00	-2003.38
41.30	-9268.61	0.00	-1912.13
41.40	-9905.72	0.00	-1807.55
41.50	-10499.13	0.00	-1690.07
41.60	-11044.23	0.00	-1560.23
41.70	-11536.66	0.00	-1418.67
41.80	-11972.31	0.00	-1266.11
41.90	-12347.42	0.00	-1103.38
42.00	-12658.60	0.00	-931.39
42.10	-12902.88	0.00	-751.13
42.20	-13077.69	0.00	-563.68
42.30	-13180.98	0.00	-370.16
42.40	-13218.12	0.00	-171.76
42.50	-13194.18	0.00	30.28
42.60	-13108.44	0.00	234.67
42.70	-12960.44	0.00	440.10
42.80	-12750.02	0.00	645.25
42.90	-12477.33	0.00	848.76
