Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-6908.49	0.00	-14.45
0.10	-6922.03	0.00	123.61
0.20	-6898.50	0.00	259.93
0.30	-6838.33	0.00	393.98
0.40	-6742.12	0.00	525.28
0.50	-6611.60	0.00	653.34
0.60	-6448.97	0.00	777.70
0.70	-6255.13	0.00	897.90
0.80	-6031.09	0.00	1013.53
0.90	-5777.96	0.00	1124.18
1.00	-5496.95	0.00	1229.45
1.10	-5189.38	0.00	1328.97
1.20	-4856.65	0.00	1422.40
1.30	-4500.28	0.00	1509.41
1.40	-4121.87	0.00	1589.68
1.50	-3723.12	0.00	1662.93
1.60	-3305.79	0.00	1728.88
1.70	-2871.75	0.00	1787.29
1.80	-2422.95	0.00	1837.93
1.90	-1961.41	0.00	1880.60
2.00	-1489.20	0.00	1915.11
2.10	-1008.49	0.00	1941.31
2.20	-521.47	0.00	1959.07
2.30	-30.42	0.00	1968.29
2.40	462.36	0.00	1968.88
2.50	954.53	0.00	1960.79
2.60	1443.73	0.00	1944.00
2.70	1927.55	0.00	1918.53
2.80	2403.62	0.00	1884.40
2.90	2869.54	0.00	1841.69
3.00	3322.93	0.00	1790.50
3.10	3761.44	0.00	1730.98
3.20	4182.75	0.00	1663.28
3.30	4584.60	0.00	1587.62
3.40	4964.79	0.00	1504.23
3.50	5321.19	0.00	1413.39
3.60	5651.75	0.00	1315.41
3.70	5954.55	0.00	1210.61
3.80	6227.75	0.00	1099.38
3.90	6469.64	0.00	982.13
4.00	6678.67	0.00	859.28
4.10	6853.39	0.00	731.31
4.20	6992.89	0.00	598.70
4.30	7098.00	0.00	461.98
4.40	7168.21	0.00	321.69
4.50	7202.80	0.00	178.39
4.60	7201.22	0.00	32.66
4.70	7163.03	0.00	-114.89
4.80	7087.93	0.00	-263.65
4.90	6975.77	0.00	-412.99
5.00	6826.54	0.00	-562.28
5.10	6640.38	0.00	-710.88
5.20	6417.57	0.00	-858.14
5.30	6158.55	0.00	-1003.41
5.40	5863.92	0.00	-1146.05
5.50	5534.42	0.00	-1285.43
5.60	5170.97	0.00	-1420.91
5.70	4774.63	0.00	-1551.86
5.80	4346.62	0.00	-1677.67
5.90	3888.35	0.00	-1797.76
6.00	3401.34	0.00	-1911.52
6.10	2887.33	0.00	-2018.40
6.20	2348.16	0.00	-2117.86
6.30	1785.86	0.00	-2209.37
6.40	1202.61	0.00	-2292.42
6.50	600.74	0.00	-2366.54
6.60	-17.29	0.00	-2431.28
6.70	-648.86	0.00	-2486.22
6.80	-1291.24	0.00	-2530.95
6.90	-1941.56	0.00	-2565.10
7.00	-2596.83	0.00	-2588.35
7.10	-3253.97	0.00	-2600.39
7.20	-3909.80	0.00	-2600.94
7.30	-4561.04	0.00	-2589.77
7.40	-5204.37	0.00	-2566.68
7.50	-5836.40	0.00	-2531.52
7.60	-6453.70	0.00	-2484.14
7.70	-7052.82	0.00	-2424.49
7.80	-7630.30	0.00	-2352.52
