Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	39563.68	0.00	-61582.19
0.10	35535.79	0.00	-61666.33
0.20	31225.21	0.00	-61507.11
0.30	26651.15	0.00	-61105.15
0.40	21837.21	0.00	-60462.03
0.50	16811.18	0.00	-59580.29
0.60	11604.81	0.00	-58463.42
0.70	6253.46	0.00	-57115.82
0.80	795.78	0.00	-55542.81
0.90	-4726.76	0.00	-53750.60
1.00	-10270.34	0.00	-51746.26
1.10	-15789.29	0.00	-49537.70
1.20	-21236.69	0.00	-47133.64
1.30	-26564.88	0.00	-44543.56
1.40	-31726.13	0.00	-41777.69
1.50	-36673.23	0.00	-38846.94
1.60	-41360.06	0.00	-35762.88
1.70	-45742.26	0.00	-32537.69
1.80	-49777.75	0.00	-29184.08
1.90	-53427.33	0.00	-25715.29
2.00	-56655.17	0.00	-22145.02
2.10	-59429.32	0.00	-18487.35
2.20	-61722.10	0.00	-14756.72
2.30	-63510.53	0.00	-10967.85
2.40	-64776.59	0.00	-7135.70
2.50	-65507.47	0.00	-3275.38
2.60	-65702.56	0.00	597.86
2.70	-65719.48	0.00	4468.74
2.80	-65760.05	0.00	8321.99
2.90	-65818.57	0.00	12142.39
3.00	-65886.00	0.00	15914.87
3.10	-65950.19	0.00	19624.54
3.20	-65996.04	0.00	23256.77
3.30	-66005.86	0.00	26797.21
3.40	-65959.68	0.00	30231.89
3.50	-65835.65	0.00	33547.26
3.60	-65610.48	0.00	36730.24
3.70	-65259.89	0.00	39768.26
3.80	-64759.13	0.00	42649.33
3.90	-64083.48	0.00	45362.09
4.00	-63208.73	0.00	47895.82
4.10	-62111.77	0.00	50240.53
4.20	-60771.05	0.00	52386.96
4.30	-59167.07	0.00	54326.64
4.40	-57282.90	0.00	56051.92
4.50	-55104.55	0.00	57555.99
4.60	-52621.39	0.00	58832.92
4.70	-49826.52	0.00	59877.65
4.80	-46717.00	0.00	60686.08
4.90	-43294.15	0.00	61255.01
5.00	-39563.68	0.00	61582.19
5.10	-35535.79	0.00	61666.33
5.20	-31225.21	0.00	61507.11
5.30	-26651.15	0.00	61105.15
5.40	-21837.21	0.00	60462.03
5.50	-16811.18	0.00	59580.29
5.60	-11604.81	0.00	58463.42
5.70	-6253.46	0.00	57115.82
5.80	-795.78	0.00	55542.81
5.90	4726.76	0.00	53750.60
6.00	10270.34	0.00	51746.26
6.10	15789.29	0.00	49537.70
6.20	21236.69	0.00	47133.64
6.30	26564.88	0.00	44543.56
6.40	31726.13	0.00	41777.69
6.50	36673.23	0.00	38846.94
6.60	41360.06	0.00	35762.88
6.70	45742.26	0.00	32537.69
6.80	49777.75	0.00	29184.08
6.90	53427.33	0.00	25715.29
7.00	56655.17	0.00	22145.02
7.10	59429.32	0.00	18487.35
7.20	61722.10	0.00	14756.72
7.30	63510.53	0.00	10967.85
7.40	64776.59	0.00	7135.70
7.50	65507.47	0.00	3275.38
7.60	65702.56	0.00	-597.86
7.70	65719.48	0.00	-4468.74
7.80	65760.05	0.00	-8321.99
7.90	65818.57	0.00	-12142.39
8.00	65886.00	0.00	-15914.87
8.10	65950.19	0.00	-19624.54
8.20	65996.04	0.00	-23256.77
8.30	66005.86	0.00	-26797.21
8.40	65959.68	0.00	-30231.89
8.50	65835.65	0.00	-33547.26
8.60	65610.48	0.00	-36730.24
8.70	65259.89	0.00	-39768.26
8.80	64759.13	0.00	-42649.33
8.90	64083.48	0.00	-45362.09
9.00	63208.73	0.00	-47895.82
9.10	62111.77	0.00	-50240.53
9.20	60771.05	0.00	-52386.96
9.30	59167.07	0.00	-54326.64
9.40	57282.90	0.00	-56051.92
9.50	55104.55	0.00	-57555.99
9.60	52621.39	0.00	-58832.92
9.70	49826.52	0.00	-59877.65
9.80	46717.00	0.00	-60686.08
9.90	43294.15	0.00	-61255.01
10.00	39563.68	0.00	-61582.19
10.10	35535.79	0.00	-61666.33
10.20	31225.21	0.00	-61507.11
10.30	26651.15	0.00	-61105.15
10.40	21837.21	0.00	-60462.03
10.50	16811.18	0.00	-59580.29
10.60	11604.81	0.00	-58463.42
10.70	6253.46	0.00	-57115.82
10.80	795.78	0.00	-55542.81
10.90	-4726.76	0.00	-53750.60
11.00	-10270.34	0.00	-51746.26
11.10	-15789.29	0.00	-49537.70
11.20	-21236.69	0.00	-47133.64
11.30	-26564.88	0.00	-44543.56
11.40	-31726.13	0.00	-41777.69
11.50	-36673.23	0.00	-38846.94
11.60	-41360.06	0.00	-35762.88
11.70	-45742.26	0.00	-32537.69
11.80	-49777.75	0.00	-29184.08
11.90	-53427.33	0.00	-25715.29
12.00	-56655.17	0.00	-22145.02
12.10	-59429.32	0.00	-18487.35
12.20	-61722.10	0.00	-14756.72
12.30	-63510.53	0.00	-10967.85
12.40	-64776.59	0.00	-7135.70
12.50	-65507.47	0.00	-3275.38
12.60	-65702.56	0.00	597.86
12.70	-65719.48	0.00	4468.74
12.80	-65760.05	0.00	8321.99
12.90	-65818.57	0.00	12142.39
13.00	-65886.00	0.00	15914.87
13.10	-65950.19	0.00	19624.54
13.20	-65996.04	0.00	23256.77
13.30	-66005.86	0.00	26797.21
13.40	-65959.68	0.00	30231.89
13.50	-65835.65	0.00	33547.26
13.60	-65610.48	0.00	36730.24
13.70	-65259.89	0.00	39768.26
13.80	-64759.13	0.00	42649.33
13.90	-64083.48	0.00	45362.09
14.00	-63208.73	0.00	47895.82
14.10	-62111.77	0.00	50240.53
14.20	-60771.05	0.00	52386.96
14.30	-59167.07	0.00	54326.64
14.40	-57282.90	0.00	56051.92
14.50	-55104.55	0.00	57555.99
14.60	-52621.39	0.00	58832.92
14.70	-49826.52	0.00	59877.65
14.80	-46717.00	0.00	60686.08
14.90	-43294.15	0.00	61255.01
15.00	-39563.68	0.00	61582.19
15.10	-35535.79	0.00	61666.33
15.20	-31225.21	0.00	61507.11
15.30	-26651.15	0.00	61105.15
15.40	-21837.21	0.00	60462.03
15.50	-16811.18	0.00	59580.29
15.60	-11604.81	0.00	58463.42
15.70	-6253.46	0.00	57115.82
15.80	-795.78	0.00	55542.81
15.90	4726.76	0.00	53750.60
16.00	10270.34	0.00	51746.26
16.10	15789.29	0.00	49537.70
16.20	21236.69	0.00	47133.64
16.30	26564.88	0.00	44543.56
16.40	31726.13	0.00	41777.69
16.50	36673.23	0.00	38846.94
16.60	41360.06	0.00	35762.88
16.70	45742.26	0.00	32537.69
16.80	49777.75	0.00	29184.08
16.90	53427.33	0.00	25715.29
17.00	56655.17	0.00	22145.02
17.10	59429.32	0.00	18487.35
17.20	61722.10	0.00	14756.72
17.30	63510.53	0.00	10967.85
17.40	64776.59	0.00	7135.70
17.50	65507.47	0.00	3275.38
17.60	65702.56	0.00	-597.86
17.70	65719.48	0.00	-4468.74
17.80	65760.05	0.00	-8321.99
17.90	65818.57	0.00	-12142.39
18.00	65886.00	0.00	-15914.87
18.10	65950.19	0.00	-19624.54
18.20	65996.04	0.00	-23256.77
18.30	66005.86	0.00	-26797.21
18.40	65959.68	0.00	-30231.89
18.50	65835.65	0.00	-33547.26
18.60	65610.48	0.00	-36730.24
18.70	65259.89	0.00	-39768.26
18.80	64759.13	0.00	-42649.33
18.90	64083.48	0.00	-45362.09
19.00	63208.73	0.00	-47895.82
19.10	62111.77	0.00	-50240.53
19.20	60771.05	0.00	-52386.96
19.30	59167.07	0.00	-54326.64
19.40	57282.90	0.00	-56051.92
19.50	55104.55	0.00	-57555.99
19.60	52621.39	0.00	-58832.92
19.70	49826.52	0.00	-59877.65
19.80	46717.00	0.00	-60686.08
19.90	43294.15	0.00	-61255.01
20.00	39563.68	0.00	-61582.19
20.10	35535.79	0.00	-61666.33
20.20	31225.21	0.00	-61507.11
20.30	26651.15	0.00	-61105.15
20.40	21837.21	0.00	-60462.03
20.50	16811.18	0.00	-59580.29
20.60	11604.81	0.00	-58463.42
20.70	6253.46	0.00	-57115.82
20.80	795.78	0.00	-55542.81
20.90	-4726.76	0.00	-53750.60
21.00	-10270.34	0.00	-51746.26
21.10	-15789.29	0.00	-49537.70
21.20	-21236.69	0.00	-47133.64
21.30	-26564.88	0.00	-44543.56
21.40	-31726.13	0.00	-41777.69
21.50	-36673.23	0.00	-38846.94
21.60	-41360.06	0.00	-35762.88
21.70	-45742.26	0.00	-32537.69
21.80	-49777.75	0.00	-29184.08
21.90	-53427.33	0.00	-25715.29
22.00	-56655.17	0.00	-22145.02
22.10	-59429.32	0.00	-18487.35
22.20	-61722.10	0.00	-14756.72
22.30	-63510.53	0.00	-10967.85
22.40	-64776.59	0.00	-7135.70
22.50	-65507.47	0.00	-3275.38
22.60	-65702.56	0.00	597.86
22.70	-65719.48	0.00	4468.74
