Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-315.44	0.00	-84.76
0.10	-380.42	0.00	-80.26
0.20	-442.58	0.00	-75.46
0.30	-501.62	0.00	-70.39
0.40	-557.27	0.00	-65.05
0.50	-609.27	0.00	-59.48
0.60	-657.37	0.00	-53.69
0.70	-701.36	0.00	-47.72
0.80	-741.02	0.00	-41.59
0.90	-776.18	0.00	-35.33
1.00	-806.70	0.00	-28.96
1.10	-832.42	0.00	-22.52
1.20	-853.27	0.00	-16.02
1.30	-869.16	0.00	-9.50
1.40	-880.04	0.00	-3.00
1.50	-885.91	0.00	3.47
1.60	-886.78	0.00	9.87
1.70	-882.68	0.00	16.18
1.80	-873.69	0.00	22.36
1.90	-859.92	0.00	28.39
2.00	-841.54	0.00	34.25
2.10	-819.23	0.00	39.90
2.20	-793.25	0.00	45.32
2.30	-763.70	0.00	50.49
2.40	-730.74	0.00	55.39
2.50	-694.52	0.00	59.99
2.60	-655.18	0.00	64.29
2.70	-612.92	0.00	68.25
2.80	-567.91	0.00	71.87
2.90	-520.35	0.00	75.13
3.00	-470.45	0.00	78.02
3.10	-418.43	0.00	80.52
3.20	-364.52	0.00	82.64
3.30	-308.96	0.00	84.37
3.40	-252.01	0.00	85.70
3.50	-193.92	0.00	86.62
3.60	-134.96	0.00	87.14
3.70	-75.41	0.00	87.27
3.80	-15.56	0.00	86.99
3.90	44.31	0.00	86.31
4.00	103.91	0.00	85.25
4.10	162.93	0.00	83.80
4.20	221.08	0.00	81.98
4.30	278.05	0.00	79.79
4.40	333.56	0.00	77.26
4.50	387.31	0.00	74.38
4.60	439.00	0.00	71.17
4.70	488.36	0.00	67.64
4.80	535.11	0.00	63.82
4.90	578.99	0.00	59.72
5.00	619.75	0.00	55.34
5.10	657.14	0.00	50.72
5.20	690.94	0.00	45.87
5.30	720.95	0.00	40.80
5.40	746.98	0.00	35.54
5.50	768.87	0.00	30.11
5.60	786.45	0.00	24.52
5.70	799.64	0.00	18.81
5.80	808.77	0.00	12.98
5.90	813.98	0.00	7.06
6.00	815.22	0.00	1.07
6.10	812.46	0.00	-4.96
6.20	805.66	0.00	-11.01
6.30	794.82	0.00	-17.06
6.40	779.94	0.00	-23.08
6.50	761.02	0.00	-29.06
6.60	738.08	0.00	-34.97
6.70	711.17	0.00	-40.78
6.80	680.34	0.00	-46.47
6.90	645.64	0.00	-52.01
7.00	607.17	0.00	-57.39
7.10	565.01	0.00	-62.58
7.20	519.28	0.00	-67.55
7.30	470.11	0.00	-72.28
7.40	417.64	0.00	-76.75
7.50	362.05	0.00	-80.94
7.60	303.53	0.00	-84.83
7.70	242.28	0.00	-88.39
7.80	178.52	0.00	-91.60
7.90	112.50	0.00	-94.45
8.00	44.50	0.00	-96.91
8.10	-25.21	0.00	-98.98
8.20	-96.32	0.00	-100.63
8.30	-168.50	0.00	-101.85
8.40	-241.42	0.00	-102.63
8.50	-314.71	0.00	-102.95
8.60	-388.00	0.00	-102.82
8.70	-460.91	0.00	-102.21
8.80	-533.05	0.00	-101.13
8.90	-604.00	0.00	-99.56
9.00	-673.35	0.00	-97.52
9.10	-740.68	0.00	-95.00
9.20	-805.59	0.00	-92.00
9.30	-867.65	0.00	-88.53
9.40	-926.45	0.00	-84.59
9.50	-981.59	0.00	-80.19
9.60	-1032.67	0.00	-75.35
9.70	-1079.32	0.00	-70.08
9.80	-1121.18	0.00	-64.39
9.90	-1157.90	0.00	-58.30
10.00	-1189.19	0.00	-51.83
10.10	-1215.68	0.00	-45.01
10.20	-1237.72	0.00	-37.85
10.30	-1255.15	0.00	-30.39
10.40	-1267.80	0.00	-22.65
10.50	-1275.54	0.00	-14.65
10.60	-1278.24	0.00	-6.44
10.70	-1275.76	0.00	1.96
10.80	-1267.99	0.00	10.52
10.90	-1254.82	0.00	19.19
11.00	-1236.16	0.00	27.94
11.10	-1211.93	0.00	36.74
11.20	-1182.06	0.00	45.54
11.30	-1146.50	0.00	54.31
11.40	-1105.22	0.00	63.00
11.50	-1058.20	0.00	71.58
11.60	-1005.47	0.00	80.00
11.70	-947.05	0.00	88.23
11.80	-883.01	0.00	96.21
11.90	-813.43	0.00	103.91
12.00	-738.45	0.00	111.29
12.10	-658.21	0.00	118.30
12.20	-572.91	0.00	124.91
12.30	-482.78	0.00	131.07
12.40	-388.09	0.00	136.75
12.50	-289.15	0.00	141.91
12.60	-186.31	0.00	146.50
12.70	-79.95	0.00	150.51
12.80	29.48	0.00	153.88
12.90	141.51	0.00	156.60
13.00	255.63	0.00	158.62
13.10	371.28	0.00	159.94
13.20	487.87	0.00	160.51
13.30	604.77	0.00	160.32
13.40	721.32	0.00	159.36
13.50	836.84	0.00	157.60
13.60	950.63	0.00	155.03
13.70	1061.95	0.00	151.65
13.80	1170.08	0.00	147.46
13.90	1274.26	0.00	142.45
14.00	1373.75	0.00	136.63
14.10	1467.82	0.00	130.01
14.20	1555.74	0.00	122.60
14.30	1636.81	0.00	114.43
14.40	1710.36	0.00	105.51
14.50	1775.75	0.00	95.88
14.60	1832.38	0.00	85.57
14.70	1879.70	0.00	74.61
14.80	1917.24	0.00	63.06
14.90	1945.68	0.00	50.96
15.00	1967.33	0.00	38.36
15.10	1982.12	0.00	25.32
15.20	1989.83	0.00	11.90
15.30	1990.31	0.00	-1.83
15.40	1983.37	0.00	-15.81
15.50	1968.84	0.00	-29.95
15.60	1946.58	0.00	-44.20
15.70	1916.44	0.00	-58.45
15.80	1878.31	0.00	-72.65
15.90	1832.08	0.00	-86.70
16.00	1777.67	0.00	-100.52
16.10	1715.05	0.00	-114.03
16.20	1644.20	0.00	-127.15
16.30	1565.13	0.00	-139.78
16.40	1477.92	0.00	-151.86
16.50	1382.69	0.00	-163.30
16.60	1279.59	0.00	-174.03
16.70	1168.85	0.00	-183.97
16.80	1050.76	0.00	-193.04
16.90	925.65	0.00	-201.19
17.00	793.93	0.00	-208.35
17.10	656.09	0.00	-214.47
17.20	512.66	0.00	-219.50
17.30	364.26	0.00	-223.39
17.40	211.57	0.00	-226.10
17.50	55.33	0.00	-227.61
17.60	-103.65	0.00	-227.90
17.70	-264.51	0.00	-226.94
17.80	-426.33	0.00	-224.74
17.90	-588.15	0.00	-221.29
18.00	-748.98	0.00	-216.61
18.10	-907.79	0.00	-210.71
18.20	-1063.52	0.00	-203.62
18.30	-1215.13	0.00	-195.38
18.40	-1361.55	0.00	-186.02
18.50	-1501.73	0.00	-175.60
18.60	-1634.67	0.00	-164.17
18.70	-1759.36	0.00	-151.80
18.80	-1874.86	0.00	-138.55
18.90	-1980.29	0.00	-124.51
19.00	-2074.83	0.00	-109.76
19.10	-2157.73	0.00	-94.38
19.20	-2228.34	0.00	-78.47
19.30	-2286.09	0.00	-62.12
19.40	-2330.53	0.00	-45.42
19.50	-2361.30	0.00	-28.49
19.60	-2378.15	0.00	-11.41
19.70	-2381.67	0.00	5.71
19.80	-2376.19	0.00	22.76
19.90	-2362.45	0.00	39.64
20.00	-2340.48	0.00	56.27
20.10	-2310.30	0.00	72.53
20.20	-2271.95	0.00	88.33
20.30	-2225.50	0.00	103.58
20.40	-2171.00	0.00	118.21
20.50	-2108.55	0.00	132.11
20.60	-2038.25	0.00	145.22
20.70	-1960.24	0.00	157.47
20.80	-1874.67	0.00	168.79
20.90	-1781.75	0.00	179.13
21.00	-1681.70	0.00	188.43
21.10	-1574.80	0.00	196.65
21.20	-1461.36	0.00	203.76
21.30	-1341.74	0.00	209.72
21.40	-1216.33	0.00	214.52
21.50	-1085.60	0.00	218.13
21.60	-950.03	0.00	220.57
21.70	-810.18	0.00	221.83
21.80	-666.63	0.00	221.91
21.90	-520.03	0.00	220.84
22.00	-371.04	0.00	218.64
22.10	-220.38	0.00	215.34
22.20	-68.79	0.00	210.97
22.30	82.95	0.00	205.59
22.40	234.06	0.00	199.23
22.50	383.71	0.00	191.95
22.60	531.11	0.00	183.81
22.70	675.42	0.00	174.86
22.80	815.86	0.00	165.18
22.90	951.61	0.00	154.83
23.00	1081.92	0.00	143.88
23.10	1206.03	0.00	132.40
23.20	1323.26	0.00	120.47
23.30	1432.93	0.00	108.16
23.40	1534.45	0.00	95.55
23.50	1627.26	0.00	82.71
23.60	1710.87	0.00	69.72
23.70	1784.87	0.00	56.64
23.80	1848.89	0.00	43.55
23.90	1902.68	0.00	30.53
24.00	1946.01	0.00	17.62
24.10	1978.77	0.00	4.92
24.20	2000.90	0.00	-7.54
24.30	2012.45	0.00	-19.68
24.40	2013.50	0.00	-31.46
24.50	2004.24	0.00	-42.81
24.60	1984.90	0.00	-53.70
24.70	1957.70	0.00	-64.08
24.80	1924.96	0.00	-73.91
24.90	1886.89	0.00	-83.15
25.00	1843.67	0.00	-91.77
25.10	1795.52	0.00	-99.74
25.20	1742.63	0.00	-107.05
25.30	1685.21	0.00	-113.68
25.40	1623.49	0.00	-119.60
25.50	1557.67	0.00	-124.81
25.60	1487.99	0.00	-129.31
25.70	1414.68	0.00	-133.09
25.80	1337.99	0.00	-136.15
25.90	1258.17	0.00	-138.51
26.00	1175.50	0.00	-140.16
26.10	1090.25	0.00	-141.12
26.20	1002.70	0.00	-141.42
26.30	913.16	0.00	-141.06
26.40	821.94	0.00	-140.06
26.50	729.35	0.00	-138.47
26.60	635.72	0.00	-136.29
26.70	541.39	0.00	-133.56
26.80	446.70	0.00	-130.32
26.90	351.98	0.00	-126.59
27.00	257.59	0.00	-122.42
27.10	163.87	0.00	-117.83
27.20	71.17	0.00	-112.87
27.30	-20.19	0.00	-107.57
27.40	-109.87	0.00	-101.97
27.50	-197.54	0.00	-96.12
27.60	-282.91	0.00	-90.06
27.70	-365.67	0.00	-83.82
27.80	-445.55	0.00	-77.45
27.90	-522.29	0.00	-70.99
28.00	-595.64	0.00	-64.47
28.10	-665.40	0.00	-57.94
28.20	-731.36	0.00	-51.43
28.30	-793.36	0.00	-44.98
28.40	-851.25	0.00	-38.63
28.50	-904.91	0.00	-32.41
28.60	-954.26	0.00	-26.35
28.70	-999.22	0.00	-20.49
28.80	-1039.77	0.00	-14.85
28.90	-1075.88	0.00	-9.45
29.00	-1107.57	0.00	-4.33
29.10	-1134.88	0.00	0.50
29.20	-1157.87	0.00	5.02
29.30	-1176.61	0.00	9.22
29.40	-1191.22	0.00	13.08
29.50	-1201.80	0.00	16.59
29.60	-1208.50	0.00	19.75
29.70	-1211.46	0.00	22.55
29.80	-1210.85	0.00	24.99
29.90	-1206.83	0.00	27.08
30.00	-1199.59	0.00	28.82
30.10	-1189.30	0.00	30.23
30.20	-1176.16	0.00	31.30
30.30	-1161.20	0.00	32.07
30.40	-1145.11	0.00	32.54
30.50	-1128.00	0.00	32.74
30.60	-1109.97	0.00	32.69
30.70	-1091.12	0.00	32.42
30.80	-1071.53	0.00	31.95
30.90	-1051.25	0.00	31.32
31.00	-1030.34	0.00	30.55
31.10	-1008.83	0.00	29.68
31.20	-986.75	0.00	28.74
31.30	-964.09	0.00	27.77
31.40	-940.86	0.00	26.80
31.50	-917.01	0.00	25.86
31.60	-892.52	0.00	24.98
31.70	-867.34	0.00	24.21
31.80	-841.39	0.00	23.58
31.90	-814.60	0.00	23.11
32.00	-786.88	0.00	22.83
32.10	-758.12	0.00	22.77
32.20	-728.23	0.00	22.96
32.30	-697.06	0.00	23.41
32.40	-664.52	0.00	24.16
32.50	-630.45	0.00	25.20
32.60	-594.74	0.00	26.55
32.70	-557.25	0.00	28.22
32.80	-517.84	0.00	30.21
32.90	-476.39	0.00	32.52
33.00	-432.78	0.00	35.14
33.10	-386.90	0.00	38.08
33.20	-338.63	0.00	41.30
33.30	-287.91	0.00	44.79
33.40	-234.65	0.00	48.52
33.50	-178.80	0.00	52.48
33.60	-120.33	0.00	56.62
33.70	-59.24	0.00	60.91
33.80	4.45	0.00	65.31
33.90	70.69	0.00	69.78
34.00	139.41	0.00	74.26
34.10	210.48	0.00	78.71
34.20	283.77	0.00	83.08
34.30	359.07	0.00	87.31
34.40	436.18	0.00	91.35
34.50	514.83	0.00	95.14
34.60	594.72	0.00	98.63
34.70	675.53	0.00	101.75
34.80	756.87	0.00	104.45
34.90	838.34	0.00	106.68
35.00	919.50	0.00	108.38
35.10	999.88	0.00	109.52
35.20	1078.97	0.00	110.02
35.30	1156.25	0.00	109.87
35.40	1231.17	0.00	109.01
35.50	1303.17	0.00	107.42
35.60	1371.67	0.00	105.05
35.70	1436.08	0.00	101.90
35.80	1495.82	0.00	97.95
35.90	1550.32	0.00	93.18
36.00	1599.00	0.00	87.59
36.10	1641.33	0.00	81.18
36.20	1676.77	0.00	73.97
36.30	1705.89	0.00	65.97
36.40	1730.16	0.00	57.21
36.50	1749.30	0.00	47.71
36.60	1763.01	0.00	37.53
36.70	1770.99	0.00	26.70
36.80	1772.96	0.00	15.29
36.90	1768.63	0.00	3.35
37.00	1757.72	0.00	-9.06
37.10	1739.99	0.00	-21.86
37.20	1715.18	0.00	-34.96
37.30	1683.10	0.00	-48.30
37.40	1643.53	0.00	-61.78
37.50	1596.33	0.00	-75.31
37.60	1541.35	0.00	-88.80
37.70	1478.50	0.00	-102.15
37.80	1407.74	0.00	-115.27
37.90	1329.05	0.00	-128.06
38.00	1242.49	0.00	-140.42
38.10	1148.16	0.00	-152.26
38.20	1046.22	0.00	-163.47
38.30	936.90	0.00	-173.98
38.40	820.49	0.00	-183.69
38.50	697.36	0.00	-192.52
38.60	567.95	0.00	-200.38
38.70	432.75	0.00	-207.21
38.80	292.37	0.00	-212.94
38.90	147.45	0.00	-217.50
39.00	-1.29	0.00	-220.85
39.10	-153.03	0.00	-222.93
39.20	-306.94	0.00	-223.72
39.30	-462.08	0.00	-223.19
39.40	-617.49	0.00	-221.31
39.50	-772.15	0.00	-218.08
39.60	-925.01	0.00	-213.50
39.70	-1074.99	0.00	-207.59
39.80	-1221.00	0.00	-200.35
39.90	-1361.94	0.00	-191.82
40.00	-1496.71	0.00	-182.04
40.10	-1624.24	0.00	-171.06
40.20	-1743.47	0.00	-158.94
40.30	-1853.42	0.00	-145.74
40.40	-1953.14	0.00	-131.54
40.50	-2041.74	0.00	-116.41
40.60	-2118.43	0.00	-100.46
40.70	-2182.50	0.00	-83.76
