Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	24506.33	0.00	-34166.95
0.10	22147.90	0.00	-34672.74
0.20	19653.87	0.00	-35041.69
0.30	17030.70	0.00	-35272.34
0.40	14286.63	0.00	-35363.79
0.50	11431.64	0.00	-35315.68
0.60	8477.45	0.00	-35128.19
0.70	5437.43	0.00	-34802.07
0.80	2326.58	0.00	-34338.60
0.90	-838.63	0.00	-33739.61
1.00	-4040.38	0.00	-33007.47
1.10	-7259.62	0.00	-32145.06
1.20	-10476.30	0.00	-31155.79
1.30	-13669.51	0.00	-30043.56
1.40	-16817.75	0.00	-28812.76
1.50	-19899.11	0.00	-27468.25
1.60	-22891.52	0.00	-26015.34
1.70	-25772.99	0.00	-24459.76
1.80	-28521.87	0.00	-22807.64
1.90	-31117.08	0.00	-21065.52
2.00	-33538.38	0.00	-19240.25
2.10	-35766.58	0.00	-17339.06
2.20	-37783.78	0.00	-15369.43
2.30	-39573.58	0.00	-13339.15
2.40	-41121.28	0.00	-11256.23
2.50	-42414.07	0.00	-9128.88
2.60	-43441.18	0.00	-6965.51
2.70	-44193.98	0.00	-4774.65
2.80	-44666.14	0.00	-2564.94
2.90	-44853.67	0.00	-345.11
3.00	-44832.94	0.00	1876.08
3.10	-44741.39	0.00	4089.87
3.20	-44580.29	0.00	6287.52
3.30	-44347.28	0.00	8460.35
3.40	-44039.10	0.00	10599.79
3.50	-43651.62	0.00	12697.41
3.60	-43179.97	0.00	14744.91
3.70	-42618.65	0.00	16734.22
3.80	-41961.69	0.00	18657.48
3.90	-41202.75	0.00	20507.12
4.00	-40335.35	0.00	22275.82
4.10	-39353.01	0.00	23956.61
4.20	-38249.42	0.00	25542.85
4.30	-37018.67	0.00	27028.29
4.40	-35655.38	0.00	28407.06
4.50	-34154.93	0.00	29673.72
4.60	-32513.60	0.00	30823.27
4.70	-30728.76	0.00	31851.18
4.80	-28799.04	0.00	32753.38
4.90	-26724.40	0.00	33526.32
5.00	-24506.33	0.00	34166.95
5.10	-22147.90	0.00	34672.74
5.20	-19653.87	0.00	35041.69
5.30	-17030.70	0.00	35272.34
5.40	-14286.63	0.00	35363.79
5.50	-11431.64	0.00	35315.68
5.60	-8477.45	0.00	35128.19
5.70	-5437.43	0.00	34802.07
5.80	-2326.58	0.00	34338.60
5.90	838.63	0.00	33739.61
6.00	4040.38	0.00	33007.47
6.10	7259.62	0.00	32145.06
6.20	10476.30	0.00	31155.79
6.30	13669.51	0.00	30043.56
6.40	16817.75	0.00	28812.76
6.50	19899.11	0.00	27468.25
6.60	22891.52	0.00	26015.34
6.70	25772.99	0.00	24459.76
6.80	28521.87	0.00	22807.64
6.90	31117.08	0.00	21065.52
7.00	33538.38	0.00	19240.25
7.10	35766.58	0.00	17339.06
7.20	37783.78	0.00	15369.43
7.30	39573.58	0.00	13339.15
7.40	41121.28	0.00	11256.23
7.50	42414.07	0.00	9128.88
7.60	43441.18	0.00	6965.51
7.70	44193.98	0.00	4774.65
7.80	44666.14	0.00	2564.94
7.90	44853.67	0.00	345.11
8.00	44832.94	0.00	-1876.08
8.10	44741.39	0.00	-4089.87
8.20	44580.29	0.00	-6287.52
8.30	44347.28	0.00	-8460.35
8.40	44039.10	0.00	-10599.79
8.50	43651.62	0.00	-12697.41
8.60	43179.97	0.00	-14744.91
8.70	42618.65	0.00	-16734.22
8.80	41961.69	0.00	-18657.48
8.90	41202.75	0.00	-20507.12
9.00	40335.35	0.00	-22275.82
9.10	39353.01	0.00	-23956.61
9.20	38249.42	0.00	-25542.85
9.30	37018.67	0.00	-27028.29
9.40	35655.38	0.00	-28407.06
9.50	34154.93	0.00	-29673.72
9.60	32513.60	0.00	-30823.27
9.70	30728.76	0.00	-31851.18
9.80	28799.04	0.00	-32753.38
9.90	26724.40	0.00	-33526.32
10.00	24506.33	0.00	-34166.95
10.10	22147.90	0.00	-34672.74
10.20	19653.87	0.00	-35041.69
10.30	17030.70	0.00	-35272.34
10.40	14286.63	0.00	-35363.79
10.50	11431.64	0.00	-35315.68
10.60	8477.45	0.00	-35128.19
10.70	5437.43	0.00	-34802.07
10.80	2326.58	0.00	-34338.60
10.90	-838.63	0.00	-33739.61
11.00	-4040.38	0.00	-33007.47
11.10	-7259.62	0.00	-32145.06
11.20	-10476.30	0.00	-31155.79
11.30	-13669.51	0.00	-30043.56
11.40	-16817.75	0.00	-28812.76
11.50	-19899.11	0.00	-27468.25
11.60	-22891.52	0.00	-26015.34
11.70	-25772.99	0.00	-24459.76
11.80	-28521.87	0.00	-22807.64
11.90	-31117.08	0.00	-21065.52
12.00	-33538.38	0.00	-19240.25
12.10	-35766.58	0.00	-17339.06
12.20	-37783.78	0.00	-15369.43
12.30	-39573.58	0.00	-13339.15
12.40	-41121.28	0.00	-11256.23
12.50	-42414.07	0.00	-9128.88
12.60	-43441.18	0.00	-6965.51
12.70	-44193.98	0.00	-4774.65
12.80	-44666.14	0.00	-2564.94
12.90	-44853.67	0.00	-345.11
13.00	-44832.94	0.00	1876.08
13.10	-44741.39	0.00	4089.87
13.20	-44580.29	0.00	6287.52
13.30	-44347.28	0.00	8460.35
13.40	-44039.10	0.00	10599.79
13.50	-43651.62	0.00	12697.41
13.60	-43179.97	0.00	14744.91
13.70	-42618.65	0.00	16734.22
13.80	-41961.69	0.00	18657.48
13.90	-41202.75	0.00	20507.12
14.00	-40335.35	0.00	22275.82
14.10	-39353.01	0.00	23956.61
14.20	-38249.42	0.00	25542.85
14.30	-37018.67	0.00	27028.29
14.40	-35655.38	0.00	28407.06
14.50	-34154.93	0.00	29673.72
14.60	-32513.60	0.00	30823.27
14.70	-30728.76	0.00	31851.18
14.80	-28799.04	0.00	32753.38
14.90	-26724.40	0.00	33526.32
15.00	-24506.33	0.00	34166.95
15.10	-22147.90	0.00	34672.74
15.20	-19653.87	0.00	35041.69
15.30	-17030.70	0.00	35272.34
15.40	-14286.63	0.00	35363.79
15.50	-11431.64	0.00	35315.68
15.60	-8477.45	0.00	35128.19
15.70	-5437.43	0.00	34802.07
15.80	-2326.58	0.00	34338.60
15.90	838.63	0.00	33739.61
16.00	4040.38	0.00	33007.47
16.10	7259.62	0.00	32145.06
16.20	10476.30	0.00	31155.79
16.30	13669.51	0.00	30043.56
16.40	16817.75	0.00	28812.76
16.50	19899.11	0.00	27468.25
16.60	22891.52	0.00	26015.34
16.70	25772.99	0.00	24459.76
16.80	28521.87	0.00	22807.64
