Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-2027.34	0.00	-34820.45
0.10	-5015.54	0.00	-35087.94
0.20	-8117.10	0.00	-35115.15
0.30	-11303.61	0.00	-34883.04
0.40	-14543.63	0.00	-34375.96
0.50	-17803.16	0.00	-33581.98
0.60	-21046.12	0.00	-32493.24
0.70	-24234.91	0.00	-31106.17
0.80	-27331.00	0.00	-29421.67
0.90	-30295.58	0.00	-27445.22
1.00	-33090.21	0.00	-25186.86
1.10	-35677.53	0.00	-22661.22
1.20	-38021.90	0.00	-19887.28
1.30	-40090.07	0.00	-16888.22
1.40	-41851.85	0.00	-13691.11
1.50	-43280.69	0.00	-10326.51
1.60	-44354.19	0.00	-6828.08
1.70	-45054.61	0.00	-3232.04
1.80	-45369.26	0.00	423.37
1.90	-45290.75	0.00	4098.49
2.00	-44826.23	0.00	7752.89
2.10	-43997.26	0.00	11346.01
2.20	-42811.90	0.00	14837.83
2.30	-41282.28	0.00	18189.54
2.40	-39425.02	0.00	21364.20
2.50	-37260.99	0.00	24327.35
2.60	-34815.09	0.00	27047.60
2.70	-32115.84	0.00	29497.13
2.80	-29194.98	0.00	31652.20
2.90	-26086.99	0.00	33493.52
3.00	-22828.53	0.00	35006.54
3.10	-19457.88	0.00	36181.70
3.20	-16014.26	0.00	37014.52
3.30	-12537.26	0.00	37505.67
3.40	-9066.08	0.00	37660.86
3.50	-5638.94	0.00	37490.69
3.60	-2292.37	0.00	37010.35
3.70	939.38	0.00	36239.33
3.80	4024.94	0.00	35200.95
3.90	6936.34	0.00	33921.82
4.00	9649.46	0.00	32431.33
4.10	12144.44	0.00	30760.98
4.20	14405.90	0.00	28943.76
4.30	16423.20	0.00	27013.45
4.40	18190.47	0.00	25003.91
4.50	19706.61	0.00	22948.46
4.60	20975.17	0.00	20879.16
4.70	22004.10	0.00	18826.20
4.80	22805.43	0.00	16817.35
4.90	23394.87	0.00	14877.41
5.00	23791.30	0.00	13027.80
5.10	24016.20	0.00	11286.16
5.20	24093.09	0.00	9666.11
5.30	24046.80	0.00	8177.05
5.40	23902.90	0.00	6824.08
5.50	23686.94	0.00	5608.01
5.60	23423.85	0.00	4525.48
5.70	23137.27	0.00	3569.15
5.80	22848.96	0.00	2728.02
5.90	22578.28	0.00	1987.77
6.00	22341.69	0.00	1331.23
6.10	22152.37	0.00	738.88
6.20	22023.84	0.00	189.39
6.30	21964.54	0.00	-339.73
6.40	21976.21	0.00	-871.57
6.50	22056.71	0.00	-1429.16
6.60	22200.00	0.00	-2034.84
6.70	22396.36	0.00	-2709.65
6.80	22632.61	0.00	-3472.76
6.90	22892.37	0.00	-4340.93
7.00	23156.52	0.00	-5328.00
7.10	23403.60	0.00	-6444.53
7.20	23610.32	0.00	-7697.40
7.30	23752.12	0.00	-9089.56
7.40	23803.74	0.00	-10619.89
7.50	23739.85	0.00	-12283.06
7.60	23535.60	0.00	-14069.60
7.70	23167.28	0.00	-15965.93
7.80	22612.88	0.00	-17954.64
7.90	21852.65	0.00	-20014.68
8.00	20869.63	0.00	-22121.79
8.10	19650.13	0.00	-24248.89
8.20	18184.11	0.00	-26366.61
8.30	16465.57	0.00	-28443.84
8.40	14492.79	0.00	-30448.30
8.50	12268.54	0.00	-32347.20
8.60	9800.18	0.00	-34107.89
8.70	7099.67	0.00	-35698.49
8.80	4183.52	0.00	-37088.52
8.90	1072.58	0.00	-38249.56
9.00	-2208.17	0.00	-39155.80
9.10	-5629.98	0.00	-39784.55
9.20	-9160.77	0.00	-40116.76
9.30	-12765.62	0.00	-40137.40
9.40	-16407.32	0.00	-39835.76
9.50	-20047.04	0.00	-39205.70
9.60	-23644.96	0.00	-38245.79
9.70	-27160.95	0.00	-36959.37
9.80	-30555.35	0.00	-35354.47
9.90	-33789.63	0.00	-33443.71
10.00	-36827.09	0.00	-31244.00
10.10	-39633.56	0.00	-28776.30
10.20	-42177.96	0.00	-26065.15
10.30	-44432.89	0.00	-23138.23
10.40	-46375.09	0.00	-20025.82
10.50	-47985.84	0.00	-16760.24
10.60	-49251.19	0.00	-13375.20
10.70	-50162.21	0.00	-9905.21
10.80	-50724.37	0.00	-6384.90
10.90	-50963.79	0.00	-2848.39
11.00	-50887.90	0.00	671.28
11.10	-50506.49	0.00	4142.79
11.20	-49832.71	0.00	7537.02
11.30	-48882.72	0.00	10827.54
11.40	-47675.21	0.00	13991.02
11.50	-46230.99	0.00	17007.53
11.60	-44572.46	0.00	19860.79
11.70	-42723.11	0.00	22538.32
11.80	-40706.97	0.00	25031.50
11.90	-38548.11	0.00	27335.51
12.00	-36270.06	0.00	29449.25
12.10	-33895.38	0.00	31375.09
12.20	-31445.14	0.00	33118.60
12.30	-28938.53	0.00	34688.18
12.40	-26392.45	0.00	36094.63
12.50	-23821.26	0.00	37350.68
12.60	-21236.51	0.00	38470.48
12.70	-18646.78	0.00	39469.01
12.80	-16057.62	0.00	40361.59
12.90	-13471.52	0.00	41163.24
13.00	-10888.04	0.00	41888.18
13.10	-8303.97	0.00	42549.33
13.20	-5713.55	0.00	43157.73
13.30	-3108.83	0.00	43722.22
13.40	-480.05	0.00	44248.97
13.50	2183.91	0.00	44741.22
13.60	4895.03	0.00	45199.04
13.70	7665.60	0.00	45619.18
13.80	10507.68	0.00	45994.99
13.90	13432.51	0.00	46316.45
14.00	16449.92	0.00	46570.29
14.10	19567.80	0.00	46740.15
14.20	22791.51	0.00	46806.91
14.30	26123.42	0.00	46748.97
14.40	29562.44	0.00	46542.73
14.50	33103.66	0.00	46163.05
14.60	36737.98	0.00	45583.75
14.70	40451.94	0.00	44778.26
14.80	44227.52	0.00	43720.16
14.90	48042.12	0.00	42383.82
15.00	51868.61	0.00	40745.05
15.10	55675.47	0.00	38781.71
15.20	59427.07	0.00	36474.33
15.30	63084.00	0.00	33806.67
15.40	66603.57	0.00	30766.30
15.50	69940.32	0.00	27345.05
15.60	73046.69	0.00	23539.48
15.70	75885.58	0.00	19351.23
15.80	78469.05	0.00	14787.32
15.90	80763.11	0.00	9860.35
16.00	82726.03	0.00	4588.66
16.10	84316.41	0.00	-1003.66
16.20	85493.76	0.00	-6886.82
16.30	86219.06	0.00	-13025.43
16.40	86455.33	0.00	-19378.79
16.50	86168.17	0.00	-25901.14
16.60	85326.36	0.00	-32542.13
16.70	83902.41	0.00	-39247.25
16.80	81873.10	0.00	-45958.42
16.90	79220.03	0.00	-52614.59
17.00	75930.16	0.00	-59152.46
17.10	71996.25	0.00	-65507.16
17.20	67417.39	0.00	-71613.10
17.30	62199.33	0.00	-77404.71
17.40	56354.95	0.00	-82817.31
17.50	49904.44	0.00	-87787.93
17.60	42875.60	0.00	-92256.17
17.70	35303.96	0.00	-96164.97
17.80	27232.75	0.00	-99461.47
17.90	18712.90	0.00	-102097.72
18.00	9802.76	0.00	-104031.42
18.10	567.82	0.00	-105226.51
18.20	-8919.81	0.00	-105653.85
18.30	-18581.98	0.00	-105291.61
18.40	-28335.29	0.00	-104125.76
18.50	-38091.93	0.00	-102150.35
18.60	-47760.73	0.00	-99367.74
