Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-12969.75	0.00	-0.00
0.10	-13560.78	0.00	-0.00
0.20	-14085.37	0.00	-0.00
0.30	-14540.13	0.00	-0.00
0.40	-14922.09	0.00	-0.00
0.50	-15228.74	0.00	-0.00
0.60	-15458.07	0.00	-0.00
0.70	-15608.54	0.00	-0.00
0.80	-15679.17	0.00	-0.00
0.90	-15676.59	0.00	0.00
1.00	-15627.90	0.00	0.00
1.10	-15535.70	0.00	0.00
1.20	-15399.90	0.00	0.00
1.30	-15220.38	0.00	0.00
1.40	-14996.98	0.00	0.00
1.50	-14729.55	0.00	0.00
1.60	-14417.91	0.00	0.00
1.70	-14061.96	0.00	0.00
1.80	-13661.62	0.00	0.00
1.90	-13216.88	0.00	0.00
2.00	-12727.83	0.00	0.00
2.10	-12194.70	0.00	0.00
2.20	-11617.85	0.00	0.00
2.30	-10997.82	0.00	0.00
2.40	-10335.37	0.00	0.00
2.50	-9631.46	0.00	0.00
2.60	-8887.31	0.00	0.00
2.70	-8104.39	0.00	0.00
2.80	-7284.49	0.00	0.00
2.90	-6429.67	0.00	0.00
3.00	-5542.29	0.00	0.00
3.10	-4625.05	0.00	0.00
3.20	-3680.94	0.00	0.00
3.30	-2713.31	0.00	0.00
3.40	-1725.75	0.00	0.00
3.50	-722.21	0.00	0.00
3.60	293.11	0.00	0.00
3.70	1315.76	0.00	0.00
3.80	2341.02	0.00	0.00
3.90	3364.00	0.00	0.00
4.00	4379.60	0.00	0.00
4.10	5382.63	0.00	0.00
4.20	6367.76	0.00	0.00
4.30	7329.61	0.00	0.00
4.40	8262.83	0.00	0.00
4.50	9162.05	0.00	0.00
4.60	10022.02	0.00	0.00
4.70	10837.61	0.00	0.00
4.80	11603.87	0.00	0.00
4.90	12316.07	0.00	0.00
5.00	12969.75	0.00	0.00
5.10	13560.78	0.00	0.00
5.20	14085.37	0.00	0.00
5.30	14540.13	0.00	0.00
5.40	14922.09	0.00	0.00
5.50	15228.74	0.00	0.00
5.60	15458.07	0.00	0.00
5.70	15608.54	0.00	0.00
5.80	15679.17	0.00	0.00
5.90	15676.59	0.00	-0.00
6.00	15627.90	0.00	-0.00
6.10	15535.70	0.00	-0.00
6.20	15399.90	0.00	-0.00
6.30	15220.38	0.00	-0.00
6.40	14996.98	0.00	-0.00
6.50	14729.55	0.00	-0.00
6.60	14417.91	0.00	-0.00
6.70	14061.96	0.00	-0.00
6.80	13661.62	0.00	-0.00
6.90	13216.88	0.00	-0.00
7.00	12727.83	0.00	-0.00
7.10	12194.70	0.00	-0.00
7.20	11617.85	0.00	-0.00
7.30	10997.82	0.00	-0.00
7.40	10335.37	0.00	-0.00
7.50	9631.46	0.00	-0.00
7.60	8887.31	0.00	-0.00
7.70	8104.39	0.00	-0.00
7.80	7284.49	0.00	-0.00
7.90	6429.67	0.00	-0.00
8.00	5542.29	0.00	-0.00
8.10	4625.05	0.00	-0.00
8.20	3680.94	0.00	-0.00
8.30	2713.31	0.00	-0.00
8.40	1725.75	0.00	-0.00
8.50	722.21	0.00	-0.00
8.60	-293.11	0.00	-0.00
8.70	-1315.76	0.00	-0.00
8.80	-2341.02	0.00	-0.00
8.90	-3364.00	0.00	-0.00
9.00	-4379.60	0.00	-0.00
9.10	-5382.63	0.00	-0.00
9.20	-6367.76	0.00	-0.00
9.30	-7329.61	0.00	-0.00
9.40	-8262.83	0.00	-0.00
9.50	-9162.05	0.00	-0.00
9.60	-10022.02	0.00	-0.00
9.70	-10837.61	0.00	-0.00
9.80	-11603.87	0.00	-0.00
9.90	-12316.07	0.00	-0.00
10.00	-12969.75	0.00	-0.00
10.10	-13560.78	0.00	-0.00
10.20	-14085.37	0.00	-0.00
10.30	-14540.13	0.00	-0.00
10.40	-14922.09	0.00	-0.00
10.50	-15228.74	0.00	-0.00
10.60	-15458.07	0.00	-0.00
10.70	-15608.54	0.00	-0.00
10.80	-15679.17	0.00	-0.00
10.90	-15676.59	0.00	0.00
11.00	-15627.90	0.00	0.00
11.10	-15535.70	0.00	0.00
11.20	-15399.90	0.00	0.00
11.30	-15220.38	0.00	0.00
11.40	-14996.98	0.00	0.00
11.50	-14729.55	0.00	0.00
11.60	-14417.91	0.00	0.00
11.70	-14061.96	0.00	0.00
11.80	-13661.62	0.00	0.00
11.90	-13216.88	0.00	0.00
12.00	-12727.83	0.00	0.00
12.10	-12194.70	0.00	0.00
12.20	-11617.85	0.00	0.00
12.30	-10997.82	0.00	0.00
12.40	-10335.37	0.00	0.00
12.50	-9631.46	0.00	0.00
12.60	-8887.31	0.00	0.00
12.70	-8104.39	0.00	0.00
12.80	-7284.49	0.00	0.00
12.90	-6429.67	0.00	0.00
13.00	-5542.29	0.00	0.00
13.10	-4625.05	0.00	0.00
13.20	-3680.94	0.00	0.00
13.30	-2713.31	0.00	0.00
13.40	-1725.75	0.00	0.00
13.50	-722.21	0.00	0.00
13.60	293.11	0.00	0.00
13.70	1315.76	0.00	0.00
13.80	2341.02	0.00	0.00
13.90	3364.00	0.00	0.00
14.00	4379.60	0.00	0.00
14.10	5382.63	0.00	0.00
14.20	6367.76	0.00	0.00
14.30	7329.61	0.00	0.00
14.40	8262.83	0.00	0.00
14.50	9162.05	0.00	0.00
14.60	10022.02	0.00	0.00
14.70	10837.61	0.00	0.00
14.80	11603.87	0.00	0.00
14.90	12316.07	0.00	0.00
15.00	12969.75	0.00	0.00
15.10	13560.78	0.00	0.00
15.20	14085.37	0.00	0.00
15.30	14540.13	0.00	0.00
15.40	14922.09	0.00	0.00
15.50	15228.74	0.00	0.00
15.60	15458.07	0.00	0.00
15.70	15608.54	0.00	0.00
15.80	15679.17	0.00	0.00
15.90	15676.59	0.00	-0.00
16.00	15627.90	0.00	-0.00
16.10	15535.70	0.00	-0.00
16.20	15399.90	0.00	-0.00
16.30	15220.38	0.00	-0.00
16.40	14996.98	0.00	-0.00
16.50	14729.55	0.00	-0.00
16.60	14417.91	0.00	-0.00
16.70	14061.96	0.00	-0.00
16.80	13661.62	0.00	-0.00
16.90	13216.88	0.00	-0.00
17.00	12727.83	0.00	-0.00
17.10	12194.70	0.00	-0.00
17.20	11617.85	0.00	-0.00
17.30	10997.82	0.00	-0.00
17.40	10335.37	0.00	-0.00
17.50	9631.46	0.00	-0.00
17.60	8887.31	0.00	-0.00
17.70	8104.39	0.00	-0.00
17.80	7284.49	0.00	-0.00
17.90	6429.67	0.00	-0.00
18.00	5542.29	0.00	-0.00
18.10	4625.05	0.00	-0.00
18.20	3680.94	0.00	-0.00
18.30	2713.31	0.00	-0.00
18.40	1725.75	0.00	-0.00
18.50	722.21	0.00	-0.00
18.60	-293.11	0.00	-0.00
18.70	-1315.76	0.00	-0.00
18.80	-2341.02	0.00	-0.00
18.90	-3364.00	0.00	-0.00
19.00	-4379.60	0.00	-0.00
19.10	-5382.63	0.00	-0.00
19.20	-6367.76	0.00	-0.00
19.30	-7329.61	0.00	-0.00
19.40	-8262.83	0.00	-0.00
