Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-18521.12	0.00	-4866.29
0.10	-19388.30	0.00	-4330.97
0.20	-20158.42	0.00	-3778.55
0.30	-20826.33	0.00	-3211.22
0.40	-21387.55	0.00	-2631.22
0.50	-21838.27	0.00	-2040.84
0.60	-22175.42	0.00	-1442.39
0.70	-22396.68	0.00	-838.26
0.80	-22500.54	0.00	-230.82
0.90	-22497.59	0.00	377.53
1.00	-22430.90	0.00	984.39
1.10	-22304.58	0.00	1587.37
1.20	-22118.39	0.00	2184.08
1.30	-21872.02	0.00	2772.17
1.40	-21565.06	0.00	3349.33
1.50	-21197.08	0.00	3913.26
1.60	-20767.59	0.00	4461.75
1.70	-20276.15	0.00	4992.63
1.80	-19722.34	0.00	5503.81
1.90	-19105.83	0.00	5993.27
2.00	-18426.40	0.00	6459.07
2.10	-17684.02	0.00	6899.38
2.20	-16878.86	0.00	7312.47
2.30	-16011.34	0.00	7696.69
2.40	-15082.18	0.00	8050.54
2.50	-14092.43	0.00	8372.62
2.60	-13043.53	0.00	8661.66
2.70	-11937.28	0.00	8916.51
2.80	-10775.97	0.00	9136.17
2.90	-9562.31	0.00	9319.78
3.00	-8299.51	0.00	9466.60
3.10	-6991.25	0.00	9576.07
3.20	-5641.71	0.00	9647.74
3.30	-4255.59	0.00	9681.34
3.40	-2838.03	0.00	9676.73
3.50	-1394.69	0.00	9633.93
3.60	68.36	0.00	9553.11
3.70	1544.62	0.00	9434.58
3.80	3027.19	0.00	9278.83
3.90	4508.88	0.00	9086.45
4.00	5982.16	0.00	8858.22
4.10	7439.30	0.00	8595.02
4.20	8872.41	0.00	8297.90
4.30	10273.45	0.00	7968.04
4.40	11634.40	0.00	7606.73
4.50	12947.24	0.00	7215.40
4.60	14204.07	0.00	6795.59
4.70	15397.16	0.00	6348.97
4.80	16519.05	0.00	5877.29
4.90	17562.62	0.00	5382.41
5.00	18521.12	0.00	4866.29
5.10	19388.30	0.00	4330.97
5.20	20158.42	0.00	3778.55
5.30	20826.33	0.00	3211.22
5.40	21387.55	0.00	2631.22
5.50	21838.27	0.00	2040.84
5.60	22175.42	0.00	1442.39
5.70	22396.68	0.00	838.26
5.80	22500.54	0.00	230.82
5.90	22497.59	0.00	-377.53
6.00	22430.90	0.00	-984.39
6.10	22304.58	0.00	-1587.37
6.20	22118.39	0.00	-2184.08
6.30	21872.02	0.00	-2772.17
6.40	21565.06	0.00	-3349.33
6.50	21197.08	0.00	-3913.26
6.60	20767.59	0.00	-4461.75
6.70	20276.15	0.00	-4992.63
6.80	19722.34	0.00	-5503.81
6.90	19105.83	0.00	-5993.27
7.00	18426.40	0.00	-6459.07
7.10	17684.02	0.00	-6899.38
7.20	16878.86	0.00	-7312.47
7.30	16011.34	0.00	-7696.69
7.40	15082.18	0.00	-8050.54
7.50	14092.43	0.00	-8372.62
7.60	13043.53	0.00	-8661.66
7.70	11937.28	0.00	-8916.51
7.80	10775.97	0.00	-9136.17
7.90	9562.31	0.00	-9319.78
8.00	8299.51	0.00	-9466.60
8.10	6991.25	0.00	-9576.07
8.20	5641.71	0.00	-9647.74
8.30	4255.59	0.00	-9681.34
8.40	2838.03	0.00	-9676.73
8.50	1394.69	0.00	-9633.93
8.60	-68.36	0.00	-9553.11
8.70	-1544.62	0.00	-9434.58
8.80	-3027.19	0.00	-9278.83
8.90	-4508.88	0.00	-9086.45
9.00	-5982.16	0.00	-8858.22
9.10	-7439.30	0.00	-8595.02
9.20	-8872.41	0.00	-8297.90
9.30	-10273.45	0.00	-7968.04
9.40	-11634.40	0.00	-7606.73
9.50	-12947.24	0.00	-7215.40
9.60	-14204.07	0.00	-6795.59
9.70	-15397.16	0.00	-6348.97
9.80	-16519.05	0.00	-5877.29
9.90	-17562.62	0.00	-5382.41
10.00	-18521.12	0.00	-4866.29
10.10	-19388.30	0.00	-4330.97
10.20	-20158.42	0.00	-3778.55
10.30	-20826.33	0.00	-3211.22
10.40	-21387.55	0.00	-2631.22
10.50	-21838.27	0.00	-2040.84
10.60	-22175.42	0.00	-1442.39
10.70	-22396.68	0.00	-838.26
10.80	-22500.54	0.00	-230.82
10.90	-22497.59	0.00	377.53
11.00	-22430.90	0.00	984.39
11.10	-22304.58	0.00	1587.37
11.20	-22118.39	0.00	2184.08
11.30	-21872.02	0.00	2772.17
11.40	-21565.06	0.00	3349.33
11.50	-21197.08	0.00	3913.26
11.60	-20767.59	0.00	4461.75
11.70	-20276.15	0.00	4992.63
