Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-21885.12	0.00	-7848.43
0.10	-23395.43	0.00	-7194.05
0.20	-24786.60	0.00	-6511.29
0.30	-26048.85	0.00	-5802.82
0.40	-27173.18	0.00	-5071.45
0.50	-28151.51	0.00	-4320.07
0.60	-28976.73	0.00	-3551.64
0.70	-29642.81	0.00	-2769.20
0.80	-30144.84	0.00	-1975.82
0.90	-30479.12	0.00	-1174.65
1.00	-30643.18	0.00	-368.84
1.10	-30650.71	0.00	438.43
1.20	-30577.20	0.00	1243.96
1.30	-30432.88	0.00	2044.59
1.40	-30217.12	0.00	2837.14
1.50	-29928.98	0.00	3618.50
1.60	-29567.29	0.00	4385.58
1.70	-29130.66	0.00	5135.35
1.80	-28617.53	0.00	5864.85
1.90	-28026.24	0.00	6571.21
2.00	-27355.08	0.00	7251.64
2.10	-26602.40	0.00	7903.44
2.20	-25766.61	0.00	8524.06
2.30	-24846.34	0.00	9111.03
2.40	-23840.47	0.00	9662.05
2.50	-22748.21	0.00	10174.93
2.60	-21569.20	0.00	10647.66
2.70	-20303.57	0.00	11078.37
2.80	-18952.02	0.00	11465.35
2.90	-17515.88	0.00	11807.09
3.00	-15997.16	0.00	12102.23
3.10	-14398.62	0.00	12349.61
3.20	-12723.78	0.00	12548.25
3.30	-10976.98	0.00	12697.37
3.40	-9163.39	0.00	12796.38
3.50	-7289.01	0.00	12844.88
3.60	-5360.66	0.00	12842.70
3.70	-3385.97	0.00	12789.83
3.80	-1373.37	0.00	12686.48
3.90	667.99	0.00	12533.06
4.00	2728.28	0.00	12330.19
4.10	4797.06	0.00	12078.65
4.20	6863.34	0.00	11779.44
4.30	8915.68	0.00	11433.75
4.40	10942.30	0.00	11042.93
4.50	12931.17	0.00	10608.53
4.60	14870.11	0.00	10132.26
4.70	16746.95	0.00	9616.00
4.80	18549.58	0.00	9061.80
4.90	20266.15	0.00	8471.83
5.00	21885.12	0.00	7848.43
5.10	23395.43	0.00	7194.05
5.20	24786.60	0.00	6511.29
5.30	26048.85	0.00	5802.82
5.40	27173.18	0.00	5071.45
5.50	28151.51	0.00	4320.07
5.60	28976.73	0.00	3551.64
5.70	29642.81	0.00	2769.20
5.80	30144.84	0.00	1975.82
5.90	30479.12	0.00	1174.65
6.00	30643.18	0.00	368.84
6.10	30650.71	0.00	-438.43
6.20	30577.20	0.00	-1243.96
6.30	30432.88	0.00	-2044.59
6.40	30217.12	0.00	-2837.14
6.50	29928.98	0.00	-3618.50
6.60	29567.29	0.00	-4385.58
6.70	29130.66	0.00	-5135.35
6.80	28617.53	0.00	-5864.85
6.90	28026.24	0.00	-6571.21
7.00	27355.08	0.00	-7251.64
7.10	26602.40	0.00	-7903.44
7.20	25766.61	0.00	-8524.06
7.30	24846.34	0.00	-9111.03
7.40	23840.47	0.00	-9662.05
7.50	22748.21	0.00	-10174.93
7.60	21569.20	0.00	-10647.66
7.70	20303.57	0.00	-11078.37
7.80	18952.02	0.00	-11465.35
7.90	17515.88	0.00	-11807.09
8.00	15997.16	0.00	-12102.23
8.10	14398.62	0.00	-12349.61
8.20	12723.78	0.00	-12548.25
8.30	10976.98	0.00	-12697.37
