Time(s)	Fx(N)	Fy(N)	Fz(N)
0.00	-11968.34	0.00	-30652.61
0.10	-15143.31	0.00	-29484.56
0.20	-18263.13	0.00	-28200.15
0.30	-21305.79	0.00	-26804.44
0.40	-24249.23	0.00	-25302.95
0.50	-27071.58	0.00	-23701.60
0.60	-29751.44	0.00	-22006.72
0.70	-32268.09	0.00	-20224.98
0.80	-34601.73	0.00	-18363.42
0.90	-36733.75	0.00	-16429.39
1.00	-38646.94	0.00	-14430.52
1.10	-40325.66	0.00	-12374.70
1.20	-41756.06	0.00	-10270.05
1.30	-42926.28	0.00	-8124.86
1.40	-43826.51	0.00	-5947.61
1.50	-44449.20	0.00	-3746.88
1.60	-44789.09	0.00	-1531.37
1.70	-44853.86	0.00	690.19
1.80	-44798.83	0.00	2909.02
1.90	-44675.11	0.00	5116.37
2.00	-44480.85	0.00	7303.53
2.10	-44213.28	0.00	9461.86
2.20	-43868.72	0.00	11582.86
2.30	-43442.66	0.00	13658.14
2.40	-42929.95	0.00	15679.52
2.50	-42324.83	0.00	17639.02
2.60	-41621.16	0.00	19528.91
2.70	-40812.49	0.00	21341.72
2.80	-39892.34	0.00	23070.31
2.90	-38854.27	0.00	24707.85
3.00	-37692.14	0.00	26247.88
3.10	-36400.26	0.00	27684.32
3.20	-34973.59	0.00	29011.51
3.30	-33407.89	0.00	30224.20
3.40	-31699.96	0.00	31317.61
3.50	-29847.70	0.00	32287.42
3.60	-27850.37	0.00	33129.81
3.70	-25708.62	0.00	33841.45
3.80	-23424.67	0.00	34419.53
3.90	-21002.37	0.00	34861.77
4.00	-18447.26	0.00	35166.44
4.10	-15766.63	0.00	35332.31
4.20	-12969.53	0.00	35358.75
4.30	-10066.75	0.00	35245.64
4.40	-7070.80	0.00	34993.43
4.50	-3995.82	0.00	34603.12
4.60	-857.51	0.00	34076.24
4.70	2327.02	0.00	33414.89
4.80	5539.35	0.00	32621.66
4.90	8759.95	0.00	31699.68
5.00	11968.34	0.00	30652.61
5.10	15143.31	0.00	29484.56
5.20	18263.13	0.00	28200.15
5.30	21305.79	0.00	26804.44
5.40	24249.23	0.00	25302.95
5.50	27071.58	0.00	23701.60
5.60	29751.44	0.00	22006.72
5.70	32268.09	0.00	20224.98
5.80	34601.73	0.00	18363.42
5.90	36733.75	0.00	16429.39
6.00	38646.94	0.00	14430.52
6.10	40325.66	0.00	12374.70
6.20	41756.06	0.00	10270.05
6.30	42926.28	0.00	8124.86
6.40	43826.51	0.00	5947.61
6.50	44449.20	0.00	3746.88
6.60	44789.09	0.00	1531.37
6.70	44853.86	0.00	-690.19
6.80	44798.83	0.00	-2909.02
6.90	44675.11	0.00	-5116.37
7.00	44480.85	0.00	-7303.53
7.10	44213.28	0.00	-9461.86
7.20	43868.72	0.00	-11582.86
7.30	43442.66	0.00	-13658.14
7.40	42929.95	0.00	-15679.52
7.50	42324.83	0.00	-17639.02
7.60	41621.16	0.00	-19528.91
7.70	40812.49	0.00	-21341.72
7.80	39892.34	0.00	-23070.31
7.90	38854.27	0.00	-24707.85
8.00	37692.14	0.00	-26247.88
8.10	36400.26	0.00	-27684.32
8.20	34973.59	0.00	-29011.51
8.30	33407.89	0.00	-30224.20
8.40	31699.96	0.00	-31317.61
8.50	29847.70	0.00	-32287.42
8.60	27850.37	0.00	-33129.81
8.70	25708.62	0.00	-33841.45
8.80	23424.67	0.00	-34419.53
8.90	21002.37	0.00	-34861.77
9.00	18447.26	0.00	-35166.44
9.10	15766.63	0.00	-35332.31
9.20	12969.53	0.00	-35358.75
9.30	10066.75	0.00	-35245.64
9.40	7070.80	0.00	-34993.43
9.50	3995.82	0.00	-34603.12
9.60	857.51	0.00	-34076.24
9.70	-2327.02	0.00	-33414.89
9.80	-5539.35	0.00	-32621.66
9.90	-8759.95	0.00	-31699.68
10.00	-11968.34	0.00	-30652.61
10.10	-15143.31	0.00	-29484.56
10.20	-18263.13	0.00	-28200.15
10.30	-21305.79	0.00	-26804.44
